axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1890,1862,0.009963533,0.016324768,0.0002391248,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,876,947,-0.051998388,0.023389382,0.0012479613,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1584,1587,-0.0012631159,0.017758306,3.0314783e-05,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,963,1088,-0.08136966,0.0220077,0.0019528719,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,920,971,-0.03600782,0.02298119,0.0008641877,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,390,438,-0.07739788,0.034648154,0.0018575492,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,420,429,-0.014153146,0.034316473,0.00033967552,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,811,767,0.0372275,0.025156219,0.00089346,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,789,808,-0.015884256,0.025020314,0.00038122214,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1407,1345,0.030078864,0.019053696,0.00072189275,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,912,854,0.043848574,0.02377315,0.0010523658,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1836,1743,0.034692805,0.01670543,0.00083262735,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1816,1879,-0.022763774,0.016446754,0.0005463306,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,992,1114,-0.077342756,0.021725409,0.0018562261,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1347,1394,-0.022893226,0.019095527,0.0005494374,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1118,1185,-0.038841773,0.02082213,0.00093220256,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,804,881,-0.061011117,0.024315894,0.0014642668,-45.0,4,16
