axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1990,1957,0.011162591,0.0159162,0.00026790219,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1177,1010,0.10194968,0.021271927,0.0024467923,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1697,1727,-0.01169784,0.017088478,0.00028074815,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,950,837,0.084425196,0.023571348,0.0020262047,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,744,836,-0.07774078,0.025081594,0.0018657788,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,374,344,0.055784684,0.037261557,0.0013388324,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,362,375,-0.023550171,0.03682526,0.0005652041,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,800,772,0.023780646,0.02521453,0.0005707355,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,997,992,0.003356243,0.0224223,8.0549835e-05,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1685,1648,0.014821242,0.017319473,0.0003557098,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1005,1091,-0.054780416,0.021809803,0.00131473,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2087,2076,0.003527804,0.015498658,8.46673e-05,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1933,2117,-0.060657006,0.01568455,0.0014557681,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1230,1181,0.0271342,0.020358298,0.0006512208,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1609,1705,-0.038675584,0.01735796,0.000928214,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1057,1248,-0.11063196,0.020700954,0.002655167,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,717,789,-0.06383013,0.025715856,0.0015319231,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,333,348,-0.029407784,0.03830351,0.0007057868,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,381,346,0.06427644,0.037011255,0.0015426346,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,794,749,0.038937204,0.02543827,0.0009344929,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1122,1122,0.0,0.021110017,0.0,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1413,1416,-0.001415815,0.018801093,3.397956e-05,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1147,1183,-0.020628361,0.020712363,0.00049508066,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2093,2115,-0.0069801556,0.015415285,0.00016752373,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2089,2068,0.0067446195,0.015509583,0.00016187086,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1236,1235,0.000540313,0.020117017,1.2967513e-05,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1459,1552,-0.041237313,0.018208537,0.0009896955,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1236,1146,0.050445095,0.020463308,0.0012106823,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,733,771,-0.03373292,0.025770856,0.0008095901,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,367,340,0.050987363,0.037559953,0.0012236967,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,382,370,0.021305002,0.03645797,0.0005113201,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,731,704,0.025120601,0.026389854,0.0006028944,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1234,1199,0.019206319,0.02026977,0.00046095165,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1288,1365,-0.038749993,0.01940015,0.00092999986,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1269,1252,0.009003145,0.019915719,0.00021607548,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2086,2211,-0.038838536,0.01524367,0.00093212485,165.0,11,35
