axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1958,1921,0.012735034,0.0160548,0.00030564083,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1143,1034,0.06684767,0.021384459,0.001604344,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1714,1744,-0.0115828235,0.017004285,0.00027798777,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,965,896,0.04950179,0.023152296,0.001188043,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,743,846,-0.08654291,0.024992261,0.00207703,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,401,358,0.07563884,0.036193717,0.0018153321,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,360,357,0.005586249,0.0373451,0.00013406997,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,829,849,-0.015913151,0.024408946,0.00038191563,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,966,986,-0.013679441,0.022631818,0.00032830657,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1695,1552,0.05879927,0.017518898,0.0014111825,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1051,1025,0.016721075,0.021944495,0.00040130582,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1942,1992,-0.016968904,0.015941173,0.0004072537,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1921,2080,-0.05305749,0.015787143,0.0012733798,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1176,1202,-0.01459754,0.020504436,0.00035034097,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1583,1657,-0.030493334,0.01756004,0.00073184003,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1093,1221,-0.073852435,0.0207315,0.0017724584,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,706,759,-0.048301034,0.026096003,0.0011592248,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,336,376,-0.07500637,0.037371013,0.0018001529,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,346,322,0.04796815,0.038646623,0.0011512355,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,800,744,0.048423804,0.025419476,0.0011621714,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1157,1090,0.039809793,0.021079196,0.00095543504,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1487,1371,0.05418935,0.018677996,0.0013005445,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1177,1166,0.0062681385,0.020658812,0.00015043533,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2120,2082,0.012073848,0.015425538,0.00028977238,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2105,2072,0.010547939,0.015471898,0.00025315053,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1171,1263,-0.050464436,0.02024352,0.0012111465,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1475,1674,-0.08437204,0.017756704,0.002024929,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1110,1199,-0.051461715,0.02078319,0.0012350812,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,703,766,-0.0572581,0.026048098,0.0013741944,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,349,360,-0.020714032,0.03754773,0.0004971368,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,379,358,0.038042583,0.036808807,0.00091302197,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,768,730,0.03386803,0.025822297,0.00081283273,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1284,1094,0.10667433,0.020389609,0.0025601839,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1341,1342,-0.0004976196,0.019305881,1.1942871e-05,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1222,1207,0.008244834,0.020289507,0.00019787601,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2133,2152,-0.0059199897,0.015276258,0.00014207975,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,2031,2072,-0.013341372,0.015610277,0.00032019292,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1287,1316,-0.014874487,0.019598141,0.0003569877,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1416,1415,0.0004716049,0.018794468,1.1318518e-05,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1231,1275,-0.023441738,0.019970555,0.0005626017,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,698,753,-0.05060733,0.026218597,0.001214576,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,402,353,0.086649746,0.036256846,0.002079594,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,404,306,0.18428327,0.036886573,0.0044227988,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,840,749,0.07646024,0.025012946,0.0018350459,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1241,1267,-0.01384089,0.019966165,0.00033218134,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1254,1217,0.01999158,0.020112999,0.00047979792,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1416,1313,0.050390873,0.019118162,0.0012093809,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,2060,1916,0.04835421,0.015840486,0.001160501,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,1997,1965,0.01078335,0.015886107,0.0002588004,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1408,1325,0.040546805,0.019112738,0.0009731233,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1347,1533,-0.086226076,0.0185645,0.0020694258,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1278,1432,-0.07586992,0.019154102,0.001820878,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,829,821,0.006473277,0.024617784,0.00015535865,-45.0,4,52
