axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,2403,2388,0.004180067,0.0144471815,0.00010032162,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,879,878,0.00075988244,0.023856899,1.8237179e-05,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1467,1410,0.026451675,0.018637089,0.0006348402,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,897,1045,-0.101749115,0.022574367,0.0024419788,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,853,899,-0.03505435,0.02387624,0.00084130437,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,437,424,0.020158509,0.034072984,0.0004838042,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,474,470,0.0056572603,0.032546706,0.00013577424,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,1082,1144,-0.037186448,0.021180535,0.0008924747,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,1273,1201,0.038855363,0.020089636,0.0009325287,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1872,1836,0.012962267,0.016420774,0.0003110944,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1023,1001,0.014512103,0.02222537,0.0003482905,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2668,2684,-0.0039913706,0.013669055,9.579289e-05,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,2365,2413,-0.013412609,0.014465647,0.00032190263,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1060,1096,-0.022293175,0.021531172,0.0005350362,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1324,1352,-0.013969798,0.01932923,0.00033527514,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1093,1170,-0.045428075,0.02099951,0.0010902738,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,716,827,-0.09604511,0.025339885,0.0023050825,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,335,391,-0.10298396,0.036916148,0.002471615,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,323,367,-0.08513767,0.03793113,0.0020433043,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,907,1021,-0.07894343,0.0227033,0.0018946424,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1336,1263,0.0375003,0.01960159,0.0009000072,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1577,1572,0.0021199007,0.017820206,5.0877617e-05,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1250,1329,-0.040897235,0.019674823,0.0009815337,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2667,2603,0.016213901,0.013773287,0.00038913364,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2233,2309,-0.022340076,0.014834333,0.0005361618,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1178,1217,-0.02174089,0.020428881,0.00052178133,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1171,1223,-0.028999956,0.020429382,0.00069599896,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1033,1118,-0.052759018,0.021531511,0.0012662164,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,760,781,-0.018194277,0.025469873,0.00043666264,-45.0,4,28
