axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1992,2004,-0.0040093497,0.015819173,9.6224394e-05,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1137,1035,0.0626987,0.021414837,0.0015047689,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1727,1727,0.0,0.017015269,0.0,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,956,872,0.061350945,0.023344954,0.0014724227,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,773,846,-0.06019968,0.024807798,0.0014447924,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,376,334,0.07897854,0.037412103,0.001895485,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,393,389,0.006829225,0.035759095,0.00016390141,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,818,784,0.02833574,0.024974357,0.0006800578,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,989,976,0.008832811,0.022558061,0.00021198747,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1736,1678,0.022682069,0.017110255,0.0005443697,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1063,1092,-0.017966725,0.021538043,0.0004312014,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2077,2044,0.010691275,0.015576643,0.0002565906,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1899,2093,-0.06488277,0.015793875,0.0015571865,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1171,1159,0.0068761213,0.02071628,0.00016502691,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1556,1746,-0.076823615,0.017351063,0.0018437668,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1026,1142,-0.07143596,0.021421969,0.001714463,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,695,741,-0.042768255,0.026364844,0.0010264381,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,340,328,0.023984075,0.038680032,0.00057561777,-15.0,5,17
