axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1984,1986,-0.0006726012,0.015871013,1.6142429e-05,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1164,1053,0.066846006,0.02119067,0.0016043042,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1749,1724,0.009610664,0.01696788,0.00023065595,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,905,884,0.015672097,0.023639673,0.00037613034,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,777,827,-0.04161825,0.024947176,0.000998838,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,407,387,0.033630062,0.035468597,0.0008071215,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,390,352,0.06837508,0.03662524,0.0016410019,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,844,816,0.022519987,0.02453781,0.00054047967,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,991,921,0.048879676,0.022842132,0.0011731122,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1705,1589,0.047016744,0.017404344,0.0011284018,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1074,1071,0.0018672916,0.02159164,4.4815e-05,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2027,2061,-0.011104172,0.015639316,0.00026650014,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1907,2124,-0.07187289,0.01570974,0.0017249493,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1221,1131,0.051088527,0.020592727,0.0012261247,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1526,1694,-0.06965809,0.017579878,0.0016717942,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1052,1198,-0.086634025,0.021002587,0.0020792165,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,774,758,0.013943744,0.025546322,0.00033464987,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,314,331,-0.035189036,0.039350577,0.0008445369,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,362,340,0.04184116,0.037709516,0.0010041879,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,823,764,0.049635597,0.025071245,0.0011912544,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1151,1078,0.043725114,0.02116067,0.0010494028,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1452,1341,0.053060364,0.018895235,0.0012734487,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1148,1154,-0.0034798787,0.020842256,8.351709e-05,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2094,2121,-0.008552328,0.015402291,0.00020525587,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2073,2038,0.011366814,0.01559546,0.00027280356,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1138,1201,-0.03596073,0.0206635,0.0008630575,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1449,1610,-0.07026913,0.0180358,0.0016864592,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1183,1162,0.011956239,0.020648928,0.00028694974,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,700,793,-0.08316514,0.025790691,0.0019959633,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,360,360,0.0,0.0372678,0.0,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,333,366,-0.06303111,0.037748266,0.0015127466,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,731,766,-0.031215077,0.025833154,0.0007491619,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1121,1111,0.0059816916,0.02116631,0.0001435606,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1333,1293,0.020336838,0.019510249,0.00048808413,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1260,1250,0.005319177,0.019959837,0.00012766026,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2169,2173,-0.0012299524,0.015175911,2.9518858e-05,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1991,2102,-0.03620757,0.015620476,0.0008689817,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1294,1344,-0.02530541,0.019463615,0.0006073299,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1412,1488,-0.03498918,0.018558163,0.00083974027,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1252,1268,-0.008476911,0.01991976,0.00020344587,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,711,813,-0.08935799,0.0255133,0.0021445916,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,358,372,-0.025604915,0.036999527,0.00061451795,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,405,350,0.09725992,0.036221184,0.002334238,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,825,756,0.058268707,0.025107041,0.001398449,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1267,1199,0.03681578,0.020123752,0.00088357873,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1230,1245,-0.008091597,0.020100098,0.00019419832,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1368,1326,0.020814687,0.019262254,0.00049955247,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,2016,1968,0.016085703,0.015841058,0.00038605687,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,2016,1948,0.022903057,0.015878858,0.0005496734,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1350,1325,0.012477696,0.019333225,0.0002994647,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1370,1500,-0.06047552,0.01863217,0.0014514126,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1219,1396,-0.09036905,0.019475272,0.0021688573,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,835,814,0.017002657,0.024622202,0.00040806376,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,346,379,-0.06077068,0.037070423,0.0014584963,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,390,350,0.0721683,0.036664877,0.0017320391,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,834,834,0.0,0.024485106,0.0,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,1215,1238,-0.012518389,0.02018911,0.00030044134,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,1317,1089,0.12651949,0.02022312,0.0030364676,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,1451,1389,0.029146843,0.018756693,0.00069952424,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,2140,1966,0.05657812,0.015580963,0.0013578748,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,2116,2108,0.0025286241,0.015386388,6.068698e-05,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,1448,1460,-0.005509409,0.018543692,0.00013222582,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,1474,1638,-0.07035945,0.017881444,0.001688627,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,1155,1167,-0.0068998113,0.020751933,0.00016559547,-75.0,3,3
z,0.1212601587176323,0.256461101770401,0,1221,1259,-0.020457383,0.02007628,0.0004909772,-45.0,4,4
z,0.1212601587176323,0.256461101770401,0,893,868,0.018953912,0.023825515,0.0004548939,-15.0,5,5
z,0.1212601587176323,0.256461101770401,0,842,773,0.057042,0.024843113,0.001369008,15.0,6,6
z,0.1212601587176323,0.256461101770401,0,977,931,0.03218827,0.022881564,0.0007725185,45.0,7,7
z,0.1212601587176323,0.256461101770401,0,968,943,0.017466163,0.022871962,0.0004191879,75.0,8,8
z,0.1212601587176323,0.256461101770401,0,1474,1374,0.046878982,0.018717691,0.0011250955,105.0,9,9
z,0.1212601587176323,0.256461101770401,0,1242,1322,-0.041657206,0.01973167,0.0009997729,135.0,10,10
z,0.1212601587176323,0.256461101770401,0,2248,2225,0.0068651037,0.014951691,0.00016476249,165.0,11,11
z,0.256461101770401,0.33235433101654055,1,2136,2322,-0.055704597,0.014953922,0.0013369103,-165.0,0,12
z,0.256461101770401,0.33235433101654055,1,1343,1391,-0.023440178,0.019119715,0.0005625643,-135.0,1,13
z,0.256461101770401,0.33235433101654055,1,1614,1730,-0.046313744,0.017274305,0.0011115299,-105.0,2,14
z,0.256461101770401,0.33235433101654055,1,1191,1223,-0.017698273,0.02034995,0.00042475856,-75.0,3,15
z,0.256461101770401,0.33235433101654055,1,1072,1184,-0.06628223,0.021007499,0.0015907735,-45.0,4,16
z,0.256461101770401,0.33235433101654055,1,562,607,-0.051394444,0.029209116,0.0012334667,-15.0,5,17
z,0.256461101770401,0.33235433101654055,1,553,522,0.038500946,0.030477101,0.0009240227,15.0,6,18
z,0.256461101770401,0.33235433101654055,1,947,933,0.009942334,0.02306214,0.00023861602,45.0,7,19
z,0.256461101770401,0.33235433101654055,1,1231,1160,0.039645776,0.020434717,0.00095149863,75.0,8,20
z,0.256461101770401,0.33235433101654055,1,1666,1550,0.048157077,0.017613182,0.0011557699,105.0,9,21
z,0.256461101770401,0.33235433101654055,1,1436,1407,0.013618815,0.018753024,0.00032685156,135.0,10,22
z,0.256461101770401,0.33235433101654055,1,2342,2312,0.008606232,0.014657865,0.00020654956,165.0,11,23
z,0.33235433101654055,0.3989480912685395,2,2399,2327,0.02034028,0.014543311,0.00048816673,-165.0,0,24
z,0.33235433101654055,0.3989480912685395,2,1528,1470,0.025829414,0.018257415,0.00061990594,-135.0,1,25
z,0.33235433101654055,0.3989480912685395,2,1872,1988,-0.040122584,0.01608261,0.000962942,-105.0,2,26
z,0.33235433101654055,0.3989480912685395,2,1219,1293,-0.039330572,0.019936735,0.00094393373,-75.0,3,27
z,0.33235433101654055,0.3989480912685395,2,913,946,-0.02370024,0.023186665,0.0005688057,-45.0,4,28
z,0.33235433101654055,0.3989480912685395,2,464,399,0.10055895,0.03386785,0.002413415,-15.0,5,29
z,0.33235433101654055,0.3989480912685395,2,425,414,0.017504467,0.034518544,0.00042010722,15.0,6,30
z,0.33235433101654055,0.3989480912685395,2,1010,895,0.0805974,0.02283691,0.0019343377,45.0,7,31
z,0.33235433101654055,0.3989480912685395,2,1358,1312,0.023001954,0.019347705,0.0005520469,75.0,8,32
z,0.33235433101654055,0.3989480912685395,2,1881,1855,0.009291475,0.016359793,0.0002229954,105.0,9,33
z,0.33235433101654055,0.3989480912685395,2,1564,1495,0.03011534,0.018072292,0.0007227682,135.0,10,34
z,0.33235433101654055,0.3989480912685395,2,2472,2479,-0.0018876579,0.01421192,4.530379e-05,165.0,11,35
z,0.3989480912685395,0.47198367714881895,3,2536,2634,-0.02530776,0.013903227,0.00060738623,-165.0,0,36
z,0.3989480912685395,0.47198367714881895,3,1563,1519,0.019060673,0.01800963,0.00045745616,-135.0,1,37
z,0.3989480912685395,0.47198367714881895,3,2085,2159,-0.023279548,0.0153459795,0.00055870914,-105.0,2,38
z,0.3989480912685395,0.47198367714881895,3,1487,1545,-0.025539769,0.018154895,0.00061295443,-75.0,3,39
z,0.3989480912685395,0.47198367714881895,3,836,844,-0.0063576833,0.024397008,0.0001525844,-45.0,4,40
z,0.3989480912685395,0.47198367714881895,3,282,360,-0.16221005,0.038944162,0.003893041,-15.0,5,41
