axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,2557,2485,0.019065483,0.0140805505,0.0004575716,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,934,961,-0.019022724,0.022967663,0.0004565454,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1501,1468,0.0148395905,0.018350465,0.00035615018,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,894,979,-0.06058977,0.023063885,0.0014541545,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,861,896,-0.026595887,0.023848467,0.0006383013,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,392,432,-0.064811334,0.034763407,0.001555472,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,496,486,0.0135958595,0.031908333,0.00032630062,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,1055,1154,-0.059835322,0.021238474,0.0014360477,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,1323,1184,0.074025035,0.019917263,0.0017766008,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1918,1756,0.05887,0.016469354,0.00141288,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1007,1010,-0.001985791,0.022266205,4.765898e-05,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2533,2620,-0.022541214,0.013927064,0.00054098916,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,2399,2478,-0.021626811,0.014316011,0.0005190435,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1115,1094,0.012692341,0.021274881,0.00030461617,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1344,1377,-0.016192114,0.019168088,0.00038861073,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1054,1124,-0.042909984,0.021407742,0.0010298396,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,723,766,-0.038555995,0.025895817,0.0009253439,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,348,290,0.12137395,0.03929768,0.002912975,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,345,373,-0.052065704,0.037269052,0.0012495769,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,938,1001,-0.04337914,0.022688307,0.0010410993,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1348,1244,0.053569365,0.019613652,0.0012856647,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1564,1524,0.017294217,0.017992701,0.00041506122,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1160,1241,-0.04504131,0.020387452,0.0010809915,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2554,2467,0.02313381,0.014108754,0.00055521145,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2288,2445,-0.044287514,0.014521297,0.0010629003,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1214,1148,0.0373063,0.020561634,0.00089535123,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1170,1183,-0.007376318,0.02061471,0.00017703163,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1016,1175,-0.096888654,0.021263303,0.0023253276,-75.0,3,27
