axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1931,1957,-0.008928228,0.016036868,0.00021427748,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1155,1072,0.049759503,0.021164184,0.0011942281,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1697,1721,-0.0093747,0.01710389,0.0002249928,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,899,859,0.030378008,0.023839112,0.0007290722,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,705,814,-0.09580471,0.025539877,0.0022993132,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,415,342,0.12874939,0.03604312,0.0030899853,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,359,365,-0.011064476,0.03716243,0.00026554742,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,868,825,0.033910148,0.024289673,0.00081384357,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,955,903,0.037365932,0.02318322,0.0008967824,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1689,1599,0.036545075,0.017427852,0.0008770818,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1070,1056,0.008791904,0.021687105,0.0002110057,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2082,2093,-0.003517664,0.015476368,8.442394e-05,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1921,2036,-0.03880163,0.015885094,0.0009312391,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1156,1058,0.059097163,0.021215413,0.001418332,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1545,1714,-0.06923418,0.01747489,0.0016616202,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1050,1240,-0.11077361,0.020768313,0.0026585667,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,728,819,-0.078536086,0.025346113,0.001884866,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,337,318,0.038728483,0.03904392,0.0009294836,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,372,300,0.14304787,0.038179114,0.0034331488,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,807,745,0.053335715,0.025347523,0.0012800571,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1175,1073,0.060578994,0.02105249,0.0014538959,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1479,1373,0.04962203,0.018702079,0.0011909287,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1122,1142,-0.011794289,0.021015106,0.00028306292,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2150,2119,0.009695132,0.015304407,0.00023268317,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2136,2030,0.03397072,0.015484231,0.0008152973,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1123,1252,-0.072517745,0.020465542,0.0017404259,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1492,1549,-0.025025144,0.018128244,0.00060060347,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1198,1191,0.003912011,0.020459197,9.3888266e-05,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,681,773,-0.0844776,0.026131393,0.0020274625,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,332,338,-0.011956239,0.03863061,0.00028694974,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,349,341,0.015479577,0.03806479,0.00037150984,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,654,749,-0.090403266,0.026588216,0.0021696785,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1156,1156,0.0,0.020797258,0.0,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1402,1358,0.021284418,0.019030362,0.00051082607,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1206,1168,0.021370813,0.0205192,0.00051289954,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2109,2284,-0.053185716,0.0150662195,0.0012764572,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1908,2056,-0.04984783,0.015863279,0.0011963479,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1244,1352,-0.05554401,0.019596418,0.0013330563,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1405,1441,-0.016888294,0.018742202,0.00040531906,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1221,1305,-0.044398073,0.019877184,0.0010655537,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,693,813,-0.10638355,0.025622172,0.0025532052,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,370,366,0.0072560515,0.03685952,0.00017414524,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,404,352,0.0918332,0.036215965,0.0022039968,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,854,768,0.070789,0.024767587,0.0016989361,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1190,1152,0.021662815,0.020658778,0.00051990757,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1205,1261,-0.030318879,0.020128146,0.0007276531,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1416,1335,0.039310865,0.019051049,0.0009434608,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,2083,2051,0.010334696,0.01555219,0.0002480327,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,2046,1944,0.034130722,0.015821965,0.0008191373,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1452,1393,0.027687768,0.018740982,0.0006645064,-135.0,1,49
