axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1924,1925,-0.0003468728,0.016118553,8.324948e-06,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1168,1024,0.08770818,0.021276629,0.0021049965,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1682,1772,-0.034788713,0.01700497,0.0008349291,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,965,834,0.09722061,0.02346509,0.0023332946,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,778,844,-0.05432644,0.02479321,0.0013038346,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,405,356,0.085966565,0.036115773,0.0020631975,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,345,395,-0.09021036,0.03661085,0.0021650488,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,870,813,0.04521775,0.024350815,0.001085226,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,961,965,-0.0027728213,0.02278611,6.654771e-05,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1688,1544,0.059485257,0.01755879,0.0014276461,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1088,1067,0.013010385,0.021539697,0.00031224926,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2061,1995,0.021725219,0.015698152,0.00052140525,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1908,2010,-0.03475793,0.015966337,0.00083419034,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1195,1222,-0.014914383,0.020338241,0.0003579452,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1513,1755,-0.09886704,0.017407082,0.002372809,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1062,1196,-0.07923171,0.020978313,0.001901561,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,726,778,-0.046160836,0.025758045,0.0011078601,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,330,355,-0.048726767,0.038162652,0.0011694424,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,347,343,0.0077397884,0.03806821,0.00018575492,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,787,761,0.022424387,0.025410037,0.0005381853,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1191,1095,0.056067757,0.020882294,0.0013456262,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1421,1380,0.019542897,0.018891241,0.00046902953,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1143,1103,0.023777623,0.02109465,0.00057066296,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2112,2132,-0.0062917694,0.015349835,0.00015100247,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2088,2048,0.012912122,0.015547965,0.00030989092,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1117,1199,-0.047270853,0.020756062,0.0011345005,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1436,1669,-0.10018726,0.017855769,0.0024044942,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1227,1190,0.020438228,0.020336254,0.0004905175,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,669,834,-0.14656934,0.025515541,0.0035176643,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,333,361,-0.05386625,0.03790437,0.0012927899,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,370,397,-0.04699878,0.036068007,0.0011279708,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,741,747,-0.005383522,0.025923418,0.00012920452,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1259,1149,0.060989402,0.020340543,0.0014637457,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1327,1339,-0.006009513,0.019366987,0.00014422831,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1302,1225,0.040682126,0.019876398,0.00097637106,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2015,2103,-0.028530836,0.015576863,0.0006847401,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1986,2151,-0.05324963,0.015525323,0.0012779911,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1263,1361,-0.049863234,0.019497436,0.0011967176,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1386,1408,-0.010512704,0.018917458,0.0002523049,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1313,1340,-0.01358766,0.019412939,0.00032610385,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,743,763,-0.017730592,0.025764354,0.0004255342,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,384,349,0.0637503,0.036860712,0.0015300071,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,375,373,0.003569822,0.03656339,8.567573e-05,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,786,779,0.0059717535,0.025277557,0.00014332209,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1181,1178,0.0016978976,0.020589007,4.0749543e-05,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1244,1214,0.01629512,0.020167468,0.0003910829,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1406,1237,0.08537048,0.019380413,0.0020488915,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,2079,1975,0.03425057,0.015696516,0.00082201365,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,2016,1954,0.020850638,0.015867567,0.00050041534,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1396,1410,-0.006661293,0.01887759,0.00015987104,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1319,1428,-0.052976836,0.019052869,0.001271444,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1306,1387,-0.040157516,0.01925446,0.0009637804,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,834,822,0.009674735,0.024572508,0.00023219365,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,370,419,-0.0829158,0.035478354,0.001989979,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,437,415,0.03447476,0.03423907,0.00082739425,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,849,812,0.029740639,0.024525791,0.00071377534,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,1262,1261,0.00052917696,0.019908627,1.2700247e-05,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,1295,1166,0.0699836,0.020108424,0.0016796065,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,1390,1416,-0.012370973,0.018876564,0.00029690334,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,2015,2092,-0.025031347,0.015599173,0.0006007523,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,2115,2058,0.018236632,0.015477599,0.00043767915,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,1374,1471,-0.045520566,0.018728735,0.0010924937,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,1492,1688,-0.08229001,0.017673029,0.0019749603,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,1150,1158,-0.0046277763,0.02081505,0.000111066634,-75.0,3,3
z,0.1212601587176323,0.256461101770401,0,1187,1273,-0.0466747,0.020139972,0.0011201928,-45.0,4,4
z,0.1212601587176323,0.256461101770401,0,882,869,0.009912321,0.023896571,0.00023789571,-15.0,5,5
z,0.1212601587176323,0.256461101770401,0,911,777,0.1059865,0.024202527,0.002543676,15.0,6,6
z,0.1212601587176323,0.256461101770401,0,954,850,0.07696885,0.023474237,0.0018472524,45.0,7,7
z,0.1212601587176323,0.256461101770401,0,907,947,-0.028805036,0.023214797,0.00069132086,75.0,8,8
z,0.1212601587176323,0.256461101770401,0,1504,1332,0.08097304,0.018716233,0.0019433529,105.0,9,9
z,0.1212601587176323,0.256461101770401,0,1265,1253,0.006362733,0.019927982,0.00015270559,135.0,10,10
z,0.1212601587176323,0.256461101770401,0,2285,2286,-0.00029208345,0.014790893,7.0100027e-06,165.0,11,11
z,0.256461101770401,0.33235433101654055,1,2034,2333,-0.091412626,0.015069063,0.002193903,-165.0,0,12
z,0.256461101770401,0.33235433101654055,1,1370,1346,0.0117977625,0.019186903,0.0002831463,-135.0,1,13
z,0.256461101770401,0.33235433101654055,1,1583,1714,-0.053048182,0.017391162,0.0012731564,-105.0,2,14
z,0.256461101770401,0.33235433101654055,1,1292,1256,0.018863456,0.019807195,0.00045272295,-75.0,3,15
z,0.256461101770401,0.33235433101654055,1,1100,1194,-0.054708224,0.020847425,0.0013129974,-45.0,4,16
z,0.256461101770401,0.33235433101654055,1,583,577,0.006905759,0.029360311,0.00016573822,-15.0,5,17
z,0.256461101770401,0.33235433101654055,1,534,584,-0.059709907,0.029854069,0.0014330378,15.0,6,18
z,0.256461101770401,0.33235433101654055,1,974,931,0.03013642,0.022901041,0.0007232741,45.0,7,19
z,0.256461101770401,0.33235433101654055,1,1224,1178,0.025568368,0.020397244,0.0006136408,75.0,8,20
z,0.256461101770401,0.33235433101654055,1,1643,1597,0.018955315,0.017565053,0.00045492756,105.0,9,21
z,0.256461101770401,0.33235433101654055,1,1372,1373,-0.00048638013,0.019086609,1.16731235e-05,135.0,10,22
z,0.256461101770401,0.33235433101654055,1,2286,2267,0.005571525,0.014819871,0.0001337166,165.0,11,23
