axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1674,1734,-0.02350552,0.017124984,0.00056413247,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,897,880,0.01277261,0.023720337,0.00030654264,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1534,1341,0.089626744,0.018575037,0.002151042,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,860,894,-0.025880193,0.023869302,0.00062112464,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,860,883,-0.017617676,0.023948807,0.00042282423,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,348,413,-0.11403728,0.036013495,0.0027368949,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,439,456,-0.025359698,0.033415563,0.00060863275,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,1022,989,0.021908874,0.022294087,0.00052581297,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,1063,952,0.07354719,0.022216963,0.0017651326,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1804,1698,0.04041177,0.016884454,0.0009698825,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1016,1021,-0.0032771563,0.022156551,7.865175e-05,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1658,1579,0.032583863,0.017567014,0.0007820127,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1748,1784,-0.013608178,0.016824782,0.0003265963,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,944,1087,-0.09400356,0.022091115,0.0022560854,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1313,1271,0.02170076,0.019667603,0.0005208182,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,958,1093,-0.08787924,0.021995492,0.0021091017,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,695,772,-0.07007753,0.026044495,0.0016818608,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,345,356,-0.020950425,0.03776119,0.00050281023,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,414,338,0.13493168,0.03613276,0.0032383604,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,851,770,0.066714495,0.0247822,0.0016011479,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1182,1185,-0.001692159,0.020554185,4.0611816e-05,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1507,1644,-0.058048412,0.017784549,0.001393162,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1012,1015,-0.0019759943,0.022211213,4.7423866e-05,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,1757,1679,0.030308163,0.017051943,0.00072739593,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,1716,1757,-0.015761489,0.016966555,0.00037827573,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1144,1082,0.037186448,0.021180535,0.0008924747,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1260,1364,-0.05291608,0.01949437,0.0012699859,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1073,1119,-0.028017893,0.021350557,0.00067242945,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,630,658,-0.029024206,0.027852172,0.000696581,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,360,360,0.0,0.0372678,0.0,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,407,351,0.09863635,0.036144514,0.0023672725,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,858,806,0.041722294,0.02449317,0.0010013351,45.0,7,31
