axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1712,1689,0.0090289945,0.017146638,0.00021669587,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,805,811,-0.0049571046,0.024875624,0.00011897051,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1364,1386,-0.010680908,0.019068165,0.0002563418,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,884,994,-0.07820154,0.023004891,0.001876837,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,831,998,-0.121904835,0.023208225,0.002925716,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,438,454,-0.023948224,0.033472873,0.0005747574,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,416,414,0.003217141,0.034710325,7.7211385e-05,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,873,899,-0.019589702,0.023751158,0.00047015285,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,819,853,-0.027149435,0.024446785,0.00065158645,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1257,1262,-0.0026500865,0.019924361,6.360208e-05,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,823,816,0.005702132,0.024700372,0.00013685117,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1641,1585,0.02317618,0.017601559,0.00055622833,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1819,1888,-0.024851047,0.016419297,0.00059642515,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,970,1017,-0.03158044,0.022422519,0.00075793057,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1247,1301,-0.028295184,0.019802788,0.0006790844,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,970,1165,-0.121942446,0.02148067,0.0029266188,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,779,840,-0.050303843,0.024821406,0.0012072922,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,353,377,-0.04389414,0.036975987,0.0010534594,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,377,358,0.03451314,0.03686358,0.00082831533,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,830,776,0.044891737,0.0249281,0.0010774017,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1018,905,0.078454405,0.022733677,0.0018829057,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1274,1204,0.03771507,0.020074293,0.00090516167,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1018,920,0.06751348,0.022663713,0.0016203235,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,1807,1755,0.019490708,0.01675215,0.000467777,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,1785,1803,-0.0066978936,0.01669414,0.00016074945,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1058,1129,-0.043343876,0.021363247,0.001040253,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1182,1219,-0.020574426,0.020403843,0.00049378624,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1007,1141,-0.083289206,0.021501623,0.001998941,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,827,777,0.04161825,0.024947176,0.000998838,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,346,427,-0.13990192,0.035613775,0.003357646,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,366,293,0.14789572,0.038526084,0.0035494973,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,786,754,0.027742617,0.025472552,0.0006658228,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1060,964,0.06332554,0.022183098,0.001519813,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1188,1149,0.022280456,0.020680584,0.00053473096,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1067,1042,0.01582638,0.02177245,0.00037983313,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,1873,1761,0.04114824,0.016574467,0.0009875578,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1888,1760,0.046846088,0.016538477,0.0011243061,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1044,1152,-0.06566132,0.02129343,0.0015758716,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1121,1144,-0.013557444,0.021009997,0.00032537867,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1091,1117,-0.015721444,0.021278784,0.00037731466,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,778,783,-0.0042764684,0.025310142,0.00010263524,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,420,356,0.11011244,0.035679616,0.0026426986,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,383,348,0.06392472,0.03691069,0.0015341934,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,744,741,0.0026971991,0.02594987,6.4732776e-05,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1157,1035,0.07430832,0.021299891,0.0017833997,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1109,1112,-0.001803395,0.021219004,4.328148e-05,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1099,1118,-0.01144211,0.021236783,0.00027461065,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,1806,1805,0.0003697351,0.016641261,8.873642e-06,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,1812,1655,0.06045942,0.01695227,0.0014510261,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1156,1143,0.007549576,0.020855382,0.00018118983,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1143,1134,0.0052771284,0.020956196,0.00012665108,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1122,1180,-0.033638828,0.020830585,0.0008073319,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,744,768,-0.021192279,0.025711449,0.0005086147,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,391,409,-0.030040054,0.035339385,0.0007209613,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,334,319,0.030668763,0.039114617,0.0007360503,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,771,768,0.0026025604,0.02549055,6.246145e-05,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,1080,1006,0.047362603,0.021870323,0.0011367025,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,1109,1014,0.059743654,0.021664495,0.0014338477,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,1211,1169,0.023560828,0.020492312,0.0005654599,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,1825,1790,0.01292641,0.016630663,0.00031023385,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,2061,2209,-0.046275593,0.01528694,0.0011106143,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,1202,1262,-0.03251088,0.020134924,0.0007802611,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,1385,1378,0.003382481,0.019024229,8.117954e-05,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,1032,1029,0.0019433966,0.022027245,4.664152e-05,-75.0,3,3
z,0.1212601587176323,0.256461101770401,0,1043,1044,-0.0006397285,0.021889644,1.5353484e-05,-45.0,4,4
z,0.1212601587176323,0.256461101770401,0,891,843,0.036958158,0.023998199,0.0008869958,-15.0,5,5
z,0.1212601587176323,0.256461101770401,0,839,866,-0.02114256,0.02421256,0.00050742144,15.0,6,6
z,0.1212601587176323,0.256461101770401,0,1170,1157,0.0074587343,0.020729544,0.00017900963,45.0,7,7
z,0.1212601587176323,0.256461101770401,0,1257,1249,0.004262134,0.019975862,0.00010229122,75.0,8,8
z,0.1212601587176323,0.256461101770401,0,1628,1599,0.011998231,0.017602295,0.00028795755,105.0,9,9
z,0.1212601587176323,0.256461101770401,0,1384,1344,0.019576443,0.01914232,0.00046983463,135.0,10,10
z,0.1212601587176323,0.256461101770401,0,2147,2095,0.016366312,0.015351701,0.0003927915,165.0,11,11
z,0.256461101770401,0.33235433101654055,1,2170,2265,-0.028598823,0.015009821,0.00068637176,-165.0,0,12
z,0.256461101770401,0.33235433101654055,1,1247,1353,-0.05443155,0.01958254,0.0013063572,-135.0,1,13
z,0.256461101770401,0.33235433101654055,1,1529,1543,-0.0060845013,0.018041862,0.00014602803,-105.0,2,14
z,0.256461101770401,0.33235433101654055,1,1098,1295,-0.109911144,0.020318396,0.0026378676,-75.0,3,15
z,0.256461101770401,0.33235433101654055,1,1115,1132,-0.010100992,0.021094844,0.00024242382,-45.0,4,16
z,0.256461101770401,0.33235433101654055,1,622,612,0.010819395,0.02846538,0.00025966548,-15.0,5,17
z,0.256461101770401,0.33235433101654055,1,582,553,0.03411303,0.029665332,0.00081871275,15.0,6,18
z,0.256461101770401,0.33235433101654055,1,1170,1132,0.022039233,0.02083732,0.0005289416,45.0,7,19
z,0.256461101770401,0.33235433101654055,1,1232,1224,0.0043489034,0.020178167,0.000104373685,75.0,8,20
z,0.256461101770401,0.33235433101654055,1,1680,1612,0.027578287,0.017422276,0.0006618789,105.0,9,21
z,0.256461101770401,0.33235433101654055,1,1393,1208,0.094961934,0.019519234,0.0022790865,135.0,10,22
z,0.256461101770401,0.33235433101654055,1,2241,2253,-0.003565056,0.014916973,8.556135e-05,165.0,11,23
z,0.33235433101654055,0.3989480912685395,2,2187,2141,0.014190207,0.015198917,0.00034056496,-165.0,0,24
z,0.33235433101654055,0.3989480912685395,2,1219,1260,-0.022081345,0.020079635,0.0005299523,-135.0,1,25
z,0.33235433101654055,0.3989480912685395,2,1515,1589,-0.03182938,0.01793986,0.0007639051,-105.0,2,26
z,0.33235433101654055,0.3989480912685395,2,1209,1364,-0.080428526,0.019650375,0.0019302847,-75.0,3,27
z,0.33235433101654055,0.3989480912685395,2,979,1089,-0.07101668,0.021934453,0.0017044003,-45.0,4,28
