axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1665,1666,-0.0004008146,0.017326571,9.619551e-06,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,875,904,-0.021764075,0.023703318,0.0005223378,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1470,1457,0.005929783,0.018483363,0.00014231479,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,830,865,-0.027568715,0.024280077,0.00066164916,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,846,853,-0.005500762,0.024260331,0.00013201828,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,371,427,-0.093692176,0.0352439,0.0022486122,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,430,439,-0.013827412,0.033919435,0.0003318579,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,984,904,0.056572605,0.022977507,0.0013577426,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,1057,969,0.057991106,0.022179348,0.0013917865,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1807,1690,0.044669226,0.016893454,0.0010720615,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1059,987,0.046983466,0.02208347,0.0011276032,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1643,1545,0.041041758,0.017695986,0.0009850021,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1750,1736,0.005361901,0.01693675,0.00012868563,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,987,1045,-0.038108554,0.022167798,0.0009146053,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1289,1387,-0.04889429,0.019307997,0.001173463,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1046,1105,-0.036620963,0.021547077,0.00087890314,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,708,706,0.0018884208,0.02659344,4.53221e-05,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,358,360,-0.003718979,0.03731941,8.9255496e-05,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,396,384,0.020540208,0.035798192,0.000492965,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,872,833,0.030539254,0.024206677,0.0007329421,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1205,1137,0.038765036,0.020648094,0.00093036087,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1610,1501,0.046778325,0.017909123,0.0011226798,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1039,960,0.052763365,0.022335118,0.0012663208,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,1670,1668,0.0007999482,0.017308392,1.9198756e-05,165.0,11,23
