axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1962,2025,-0.021096602,0.01583362,0.00050631847,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1176,1049,0.076206475,0.02113831,0.0018289554,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1779,1777,0.00075090746,0.016769458,1.802178e-05,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,891,864,0.020540208,0.02386546,0.000492965,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,729,860,-0.11006913,0.024933957,0.0026416592,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,395,342,0.09601223,0.0366653,0.0023042934,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,361,350,0.020655762,0.037494928,0.0004957383,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,879,820,0.046363566,0.02423461,0.0011127256,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,961,980,-0.0130691165,0.022696042,0.0003136588,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1713,1588,0.05055716,0.01738287,0.0012133719,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1028,1060,-0.020461509,0.021879824,0.0004910762,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2142,2060,0.026054094,0.015421426,0.00062529824,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1980,2100,-0.039268043,0.015643533,0.000942433,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1172,1114,0.03387427,0.02090319,0.0008129825,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1565,1683,-0.048504736,0.017525906,0.0011641136,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1039,1261,-0.12886748,0.020677578,0.0030928196,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,757,746,0.009771289,0.025792876,0.00023451094,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,315,344,-0.058753096,0.038887177,0.0014100743,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,334,346,-0.023560828,0.038337603,0.0005654599,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,820,775,0.037667777,0.025021384,0.0009040267,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1154,1063,0.05480168,0.021206258,0.0013152403,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1459,1406,0.024698433,0.018676916,0.0005927624,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1122,1125,-0.001782528,0.021095887,4.2780674e-05,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2138,2130,0.0025025557,0.015306871,6.006134e-05,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2129,2021,0.03474512,0.015513638,0.0008338829,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1165,1271,-0.05809607,0.0202268,0.0013943057,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1397,1647,-0.10965124,0.018015694,0.0026316298,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1184,1208,-0.013395787,0.020444686,0.0003214989,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,719,761,-0.037888356,0.025975099,0.00090932054,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,355,367,-0.02219025,0.03720698,0.000532566,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,376,375,0.0017777808,0.03649046,4.266674e-05,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,722,734,-0.011003683,0.026205534,0.0002640884,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1189,1216,-0.0149888,0.020388894,0.0003597312,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1389,1289,0.049854875,0.019299867,0.001196517,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1244,1175,0.03808302,0.020317342,0.0009139925,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2050,2243,-0.060022574,0.015234767,0.0014405418,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1942,2134,-0.06289052,0.015632281,0.0015093725,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1297,1244,0.027847704,0.019830296,0.0006683449,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1402,1466,-0.029793328,0.018664554,0.00071503985,-105.0,2,38
