axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1921,1900,0.0073377085,0.016177068,0.00017610501,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,969,864,0.076479495,0.023288682,0.0018355079,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1525,1645,-0.050540574,0.017738422,0.0012129737,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,945,902,0.031082772,0.023257159,0.00074598653,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,820,965,-0.1084546,0.02352944,0.0026029104,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,380,352,0.051069915,0.036912832,0.001225678,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,305,321,-0.034124304,0.03994476,0.0008189833,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,810,719,0.07946064,0.025492994,0.0019070555,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,829,732,0.08296349,0.025223117,0.0019911237,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1342,1327,0.0075034476,0.019355904,0.00018008274,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,806,902,-0.0750415,0.02412847,0.0018009961,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1839,1699,0.052830946,0.016788587,0.0012679427,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1733,1839,-0.03961983,0.016718725,0.0009508759,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1000,1034,-0.02231753,0.022167481,0.0005356207,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1312,1450,-0.066707335,0.0189854,0.0016009761,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1108,1078,0.018322691,0.021384643,0.0004397446,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,768,832,-0.053404536,0.024964325,0.0012817088,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,281,362,-0.16818692,0.038874388,0.004036486,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,299,303,-0.008871186,0.040755354,0.00021290846,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,668,643,0.02545983,0.027609456,0.0006110359,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,976,903,0.05186976,0.023038361,0.0012448743,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1284,1226,0.030851228,0.019950617,0.0007404295,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,981,890,0.064936034,0.02306989,0.0015584648,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,1673,1725,-0.020431401,0.017151324,0.0004903536,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,1810,1782,0.0104073435,0.016684312,0.00024977623,-165.0,0,24
