axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1985,2034,-0.01627782,0.015771879,0.00039066767,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1131,1029,0.06304703,0.02147377,0.0015131288,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1723,1733,-0.0038631754,0.01701022,9.271621e-05,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,922,808,0.08797857,0.023949126,0.0021114857,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,712,847,-0.115612775,0.025156772,0.0027747066,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,399,330,0.12636876,0.036740124,0.0030328503,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,327,358,-0.060421195,0.03813823,0.0014501087,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,887,806,0.063877255,0.024254017,0.0015330542,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,1001,902,0.06945677,0.022868123,0.0016669625,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1793,1579,0.0847314,0.017158985,0.0020335536,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1067,1051,0.010085843,0.02172776,0.00024206022,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2002,2032,-0.009928955,0.015743839,0.00023829492,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1962,2014,-0.017461242,0.01585662,0.0004190698,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1151,1139,0.0069962274,0.020896407,0.00016790946,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1619,1705,-0.034542646,0.017334457,0.00082902354,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1084,1227,-0.08261412,0.020730648,0.0019827387,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,741,783,-0.036794465,0.02559843,0.00088306714,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,298,382,-0.16492578,0.037823107,0.0039582187,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,338,371,-0.062142093,0.037483204,0.0014914102,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,850,698,0.13109641,0.025197074,0.0031463138,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1135,1126,0.005314472,0.02103021,0.00012754733,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1494,1393,0.046708163,0.018590983,0.001120996,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1153,1187,-0.019399084,0.020668566,0.00046557802,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2039,2159,-0.038164273,0.015422766,0.00091594254,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2062,2064,-0.0006471708,0.015568089,1.55321e-05,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1172,1279,-0.05828525,0.02016459,0.001398846,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1498,1683,-0.077647276,0.017676855,0.0018635347,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1168,1180,-0.006823408,0.020636728,0.0001637618,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,724,769,-0.040241197,0.025859384,0.0009657887,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,348,336,0.023423044,0.038225465,0.00056215306,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,370,385,-0.026525434,0.03638092,0.00063661044,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,757,748,0.007984067,0.025776142,0.00019161761,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1170,1134,0.020861147,0.0208288,0.00050066755,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1345,1362,-0.008384532,0.019219434,0.00020122877,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1158,1171,-0.007452329,0.020720642,0.0001788559,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2112,2187,-0.02329228,0.015247493,0.00055901473,165.0,11,35
