axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1980,1981,-0.00033706473,0.015889036,8.089553e-06,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,1149,1020,0.07940509,0.02140409,0.0019057222,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1710,1840,-0.04889148,0.016763555,0.0011733955,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,966,888,0.056169823,0.023187768,0.0013480758,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,789,853,-0.052038528,0.02464476,0.0012489246,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,383,373,0.01766023,0.036363974,0.00042384554,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,366,376,-0.017993443,0.03670521,0.00043184264,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,797,809,-0.009975941,0.024952015,0.00023942259,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,979,913,0.04657373,0.022965077,0.0011177695,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1655,1589,0.02716322,0.017550897,0.0006519173,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,1020,1066,-0.029441621,0.021885403,0.0007065989,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,2051,2063,-0.0038943514,0.015590662,9.3464434e-05,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1975,2053,-0.025853736,0.01575107,0.00062048965,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,1252,1162,0.049776394,0.020327907,0.0011946334,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1546,1727,-0.07383304,0.017431712,0.001771993,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1110,1192,-0.047558345,0.020818798,0.0011414003,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,780,719,0.054330837,0.02579035,0.0013039401,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,335,324,0.022285655,0.038944796,0.0005348557,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,362,338,0.045775317,0.037756827,0.0010986077,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,829,691,0.12121425,0.025460329,0.002909142,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,1187,1053,0.07986839,0.021061359,0.0019168414,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1411,1467,-0.02597858,0.018634083,0.00062348595,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,1081,1098,-0.010416213,0.021421399,0.00024998913,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,2136,2192,-0.017275035,0.015198179,0.00041460086,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,2158,2032,0.040148996,0.0154362805,0.0009635759,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,1139,1215,-0.043104768,0.020591736,0.0010345144,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1472,1615,-0.061846852,0.017963855,0.0014843245,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,1147,1168,-0.01211118,0.020782253,0.00029066834,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,723,769,-0.041163016,0.025867077,0.0009879124,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,336,325,0.022218227,0.03888589,0.0005332375,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,371,341,0.05625478,0.03741724,0.0013501148,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,752,748,0.0035603025,0.025819726,8.544726e-05,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1217,1090,0.073497795,0.020763474,0.0017639471,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1371,1372,-0.0004867348,0.019093566,1.1681635e-05,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,1230,1197,0.018153582,0.02029521,0.00043568597,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,2125,2179,-0.01675096,0.01524063,0.00040202303,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1904,2079,-0.05866052,0.01581781,0.0014078524,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1367,1363,0.0019562102,0.01913894,4.6949048e-05,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1397,1436,-0.018379606,0.01878466,0.00044111055,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1247,1355,-0.055415932,0.019573951,0.0013299824,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,714,775,-0.054695714,0.025876293,0.0013126972,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,386,375,0.019298617,0.036243223,0.0004631668,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,377,373,0.007120605,0.03651391,0.00017089452,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,802,742,0.05188265,0.025415055,0.0012451836,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1233,1251,-0.009674735,0.02006337,0.00023219365,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1273,1210,0.033875212,0.02005683,0.0008130051,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,1370,1315,0.027348693,0.019291472,0.0006563687,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,2100,1973,0.041630104,0.015655471,0.0009991225,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,1956,1912,0.015187434,0.016077062,0.0003644984,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1369,1374,-0.0024336737,0.019093512,5.8408168e-05,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1319,1391,-0.035471648,0.01919738,0.0008513196,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1285,1368,-0.041769475,0.019397788,0.0010024674,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,820,794,0.021507403,0.02488558,0.0005161777,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,375,432,-0.0943017,0.035044797,0.0022632407,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,404,351,0.0937232,0.03623353,0.0022493568,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,873,808,0.051625445,0.02435772,0.0012390107,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,1266,1231,0.018714046,0.020008506,0.00044913712,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,1325,1223,0.053446457,0.019782405,0.001282715,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,1419,1415,0.0018844227,0.018784486,4.5226145e-05,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,2005,2008,-0.0009980913,0.01578575,2.3954191e-05,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,2038,2020,0.0059221396,0.015697712,0.00014213135,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,1389,1431,-0.019884668,0.018827366,0.00047723204,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,1536,1705,-0.069618694,0.017522879,0.0016708487,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,1232,1188,0.024274789,0.0203219,0.00058259495,-75.0,3,3
z,0.1212601587176323,0.256461101770401,0,1211,1200,0.006091351,0.020365419,0.00014619243,-45.0,4,4
z,0.1212601587176323,0.256461101770401,0,880,836,0.034233678,0.024126079,0.0008216083,-15.0,5,5
z,0.1212601587176323,0.256461101770401,0,866,806,0.04791077,0.024427716,0.0011498585,15.0,6,6
z,0.1212601587176323,0.256461101770401,0,941,896,0.032705557,0.023319166,0.0007849334,45.0,7,7
z,0.1212601587176323,0.256461101770401,0,942,875,0.04923093,0.023431258,0.0011815423,75.0,8,8
z,0.1212601587176323,0.256461101770401,0,1488,1374,0.053180624,0.018665953,0.001276335,105.0,9,9
z,0.1212601587176323,0.256461101770401,0,1224,1436,-0.10640754,0.019279089,0.002553781,135.0,10,10
z,0.1212601587176323,0.256461101770401,0,2250,2267,-0.0050247796,0.014878853,0.00012059471,165.0,11,11
z,0.256461101770401,0.33235433101654055,1,2125,2356,-0.06882642,0.014903265,0.0016518341,-165.0,0,12
z,0.256461101770401,0.33235433101654055,1,1303,1398,-0.04695882,0.01922022,0.0011270117,-135.0,1,13
z,0.256461101770401,0.33235433101654055,1,1642,1790,-0.057574823,0.017041404,0.0013817957,-105.0,2,14
z,0.256461101770401,0.33235433101654055,1,1193,1246,-0.029012308,0.020240035,0.0006962954,-75.0,3,15
z,0.256461101770401,0.33235433101654055,1,1105,1120,-0.009000765,0.0211991,0.00021601836,-45.0,4,16
z,0.256461101770401,0.33235433101654055,1,552,570,-0.021418931,0.029847223,0.0005140543,-15.0,5,17
z,0.256461101770401,0.33235433101654055,1,515,521,-0.0077323173,0.03106756,0.00018557561,15.0,6,18
z,0.256461101770401,0.33235433101654055,1,1000,913,0.0607187,0.022821305,0.0014572488,45.0,7,19
z,0.256461101770401,0.33235433101654055,1,1247,1064,0.105722964,0.020685175,0.002537351,75.0,8,20
z,0.256461101770401,0.33235433101654055,1,1622,1612,0.004128366,0.017584348,9.908078e-05,105.0,9,21
z,0.256461101770401,0.33235433101654055,1,1391,1351,0.019476492,0.019093428,0.0004674358,135.0,10,22
z,0.256461101770401,0.33235433101654055,1,2390,2300,0.025620515,0.014597248,0.00061489234,165.0,11,23
z,0.33235433101654055,0.3989480912685395,2,2416,2372,0.012269214,0.014450745,0.00029446115,-165.0,0,24
z,0.33235433101654055,0.3989480912685395,2,1579,1530,0.021042317,0.017930543,0.0005050156,-135.0,1,25
z,0.33235433101654055,0.3989480912685395,2,1889,1997,-0.03710557,0.016030587,0.00089053373,-105.0,2,26
z,0.33235433101654055,0.3989480912685395,2,1235,1293,-0.030631559,0.0198796,0.0007351574,-75.0,3,27
z,0.33235433101654055,0.3989480912685395,2,882,962,-0.057922494,0.023248224,0.0013901398,-45.0,4,28
z,0.33235433101654055,0.3989480912685395,2,458,434,0.035922334,0.033460867,0.000862136,-15.0,5,29
z,0.33235433101654055,0.3989480912685395,2,442,426,0.024610387,0.03393193,0.0005906493,15.0,6,30
z,0.33235433101654055,0.3989480912685395,2,984,869,0.08285917,0.023150815,0.0019886203,45.0,7,31
z,0.33235433101654055,0.3989480912685395,2,1425,1350,0.03608415,0.018970797,0.0008660196,75.0,8,32
