axis,axis_bin,axis_min,axis_max,par_0,par_1,par_2,err_0,err_1,err_2,bootstraps_0,bootstraps_1,bootstraps_2
pt,0,0.0003780167025979608,0.2342105835676193,0.01327202096581459,0.12840107083320618,-0.06360454857349396,0.006503708194941282,0.2146664261817932,0.17230525612831116,"[ 0.01147279  0.01409354  0.01295723  0.02709518  0.00754331 -0.001558
  0.01209878  0.02096101  0.01111722  0.00639423  0.0250436   0.01544159
  0.01531812  0.01434875  0.02186094  0.01411026  0.00774289  0.009625
  0.01796154  0.00125746  0.01863834  0.00745767  0.01013401  0.0241133
  0.01081331  0.01405454  0.01326484  0.01638038  0.00298135  0.00979303
  0.01923401  0.01295445]","[-0.00653019  0.03080344 -0.04046589 -0.02962128  0.0610586  -0.00825475
  0.22416806 -0.04256867  0.16276935 -0.05547054  0.05896816  0.19366685
 -0.02054699  0.06213282  0.21283406 -0.01329909  0.85069364  0.06327318
  0.3455844   0.03573233  0.1639501   0.03895028  0.06877138  0.5509269
  0.00713214  0.15713719  0.08652959 -0.01622209  0.02985196  0.0832719
  0.0856027   0.768005  ]","[ 9.08776000e-02 -2.66046952e-02 -9.81969312e-02 -3.37483913e-01
 -3.73167684e-03  1.64544173e-02 -1.14289232e-01 -2.54534960e-01
  9.48194414e-02  4.17462271e-03 -5.17124124e-02  1.05524674e-01
 -1.77333191e-01 -7.17547834e-02 -1.31261468e-01  1.02039218e-01
 -5.16341984e-01  6.96140574e-03 -1.89921021e-01 -2.77354644e-04
  1.87017947e-01 -4.32267226e-02 -1.90416742e-02 -1.00804701e-01
 -3.47368196e-02  1.05814852e-01  2.02540532e-01 -1.24514088e-01
 -2.76058335e-02 -8.58721808e-02  5.10131828e-02 -5.93337774e-01]"
pt,1,0.2342105835676193,0.3347867548465729,0.02203058823943138,0.061688750982284546,-0.06134979426860809,0.006231583654880524,0.27913734316825867,0.2138323336839676,"[0.02613795 0.0188933  0.01470944 0.02977574 0.03089775 0.01308034
 0.01466415 0.02595892 0.02511642 0.02408671 0.03510208 0.02510107
 0.01709473 0.01731059 0.02022287 0.01932432 0.02847429 0.01230624
 0.02373528 0.01611551 0.02737184 0.02065775 0.02244809 0.02023286
 0.02958077 0.02597459 0.02753596 0.01160529 0.02911664 0.01998626
 0.02252283 0.00983828]","[-0.30148143  0.8500184  -0.15274683  0.20977661  0.00275627  0.01619168
 -0.05641459 -0.5880574  -0.19233283  0.17129377  0.25919536 -0.10527195
 -0.14934772  0.02791222  0.11791054  0.2928684  -0.12905854  1.
  0.11783176 -0.04291723  0.15461974 -0.02239338 -0.04463868  0.10338525
  0.02637421  0.10617014 -0.05170131  0.01772336  0.10632128  0.06078444
  0.12940346  0.03986483]","[ 0.0760403  -0.63942033  0.01202238 -0.19696376 -0.11434388 -0.00850075
  0.1468696  -0.804423    0.06249653 -0.0955164  -0.04419151 -0.02419083
 -0.11728369  0.00821373  0.18300596  0.08032455 -0.05095062 -0.53435266
 -0.01353137  0.02318178 -0.14479126  0.06595387  0.0011255   0.03849384
 -0.11578646  0.0911518  -0.02040372  0.0561128  -0.10985573  0.00141632
  0.12982135  0.09508212]"
pt,2,0.3347867548465729,0.42994647026062016,0.02797083742916584,-0.2776866853237152,-0.2316969931125641,0.004908805713057518,0.3306797444820404,0.3300018012523651,"[0.01953077 0.03161089 0.02490567 0.03979551 0.02240842 0.02635207
 0.03192426 0.02867299 0.03105506 0.03108582 0.02796498 0.0233367
 0.02913974 0.03045335 0.03203652 0.03749698 0.02499851 0.03419716
 0.02832715 0.02150321 0.02607206 0.02909936 0.02007242 0.02928613
 0.02662149 0.02359639 0.03432339 0.01910328 0.02483169 0.03235504
 0.02633079 0.02657898]","[-0.4072883  -0.3899856  -0.14951421 -0.31051695 -0.23986712 -0.6301
 -0.60980695 -0.5232262  -0.72547525 -0.21793334 -0.15005516 -0.7615783
 -0.3066207  -0.5862695  -0.30559167 -0.12505959 -0.44321626 -0.25019816
  0.13023159  0.45329157 -0.16406175 -0.23837508 -0.23057687 -0.28230122
  0.52478194 -0.6091976  -0.14932594  0.6439155  -0.44478276 -0.3397365
 -0.34595358 -0.7015797 ]","[ 0.295339   -0.17083916  0.04310298 -0.46858108  0.09405351 -0.3423477
 -0.23192495 -0.3353052  -0.77028596 -0.2888253  -0.0651059  -0.69763786
 -0.0357834  -0.20972906 -0.27834842 -0.05462056  0.06034706 -0.35067084
  0.06181831 -1.          0.03222989  0.04648383  0.01909173 -0.06176768
 -1.         -0.32844138 -0.08408364 -0.8086822  -0.50517195 -0.00102093
  0.25307545 -0.23067221]"
pt,3,0.42994647026062016,0.5463590264320374,0.030180588364601135,0.18065732717514038,-0.1822466105222702,0.00647470448166132,0.44723284244537354,0.4378914535045624,"[0.02392311 0.02910697 0.03219155 0.02548159 0.02057023 0.02611289
 0.0325439  0.03042735 0.03913228 0.0359177  0.0329846  0.03526778
 0.03994629 0.02822926 0.02623246 0.01697155 0.02047277 0.03201324
 0.02632712 0.03965636 0.02755823 0.02442624 0.03313408 0.03758204
 0.01673816 0.03124604 0.03351057 0.03101592 0.04482626 0.02845782
 0.03092869 0.03284575]","[ 0.05369012  0.7906      0.20377989  0.77690583  0.42250928  0.75302744
 -0.65351105  0.12531105 -0.64911896  0.13399659  0.41920373  0.6768556
  0.02488323 -0.14100973 -0.6647616   0.7466041   0.6937982   0.02397285
  0.8225931  -0.19667207 -0.63048005  0.5991523   0.09878156 -0.13852045
  0.75428545  0.51086044 -0.14886132  0.03351648  0.22298793  0.02922858
  0.05459757  0.03282813]","[ 0.12990135 -0.7127868  -0.01820419 -0.7322288   0.6133466  -0.63202447
 -0.7600441   0.12738404 -0.6737052   0.10265339 -0.05959052 -0.8029919
 -0.07952627  0.14820208 -0.679318   -0.72746867 -0.6807958   0.02265627
 -0.68685263  0.0320854  -0.74923533  0.53776115  0.49202296  0.01799971
 -0.7028607  -0.04479332  0.05344395  0.00956058  0.1398038   0.13926934
  0.23977642  0.10466825]"
pt,4,0.5463590264320374,1.2397483587265017,0.05610453337430954,0.04723193496465683,-0.14476656913757324,0.008293818682432175,0.3403906226158142,0.5261461138725281,"[0.05943219 0.04185727 0.06063399 0.0578879  0.04232997 0.0542433
 0.05558948 0.05191179 0.06262329 0.07126431 0.04925685 0.0553607
 0.05370068 0.04548253 0.05424497 0.05234615 0.06109454 0.05699239
 0.03932037 0.04796278 0.05151524 0.05429735 0.0610227  0.05345053
 0.05376648 0.07414924 0.06261048 0.04938549 0.07254327 0.06598723
 0.05825058 0.0648309 ]","[ 0.3124153   0.6777409   0.12280652 -0.5791751   0.39084935  0.17249201
 -0.5746755   0.05317741  0.01083917  0.1151765   0.24640916 -0.025909
 -0.56158346  0.24761505  0.0897669  -0.51401     0.12576152  0.13600132
  0.71812004  0.15660846  0.15187371 -0.5828208   0.34751615  0.23634957
  0.3357121  -0.0046024   0.11333258 -0.5198336  -0.00300936  0.06218305
 -0.21498404  0.26927826]","[ 8.1296533e-02 -1.0000000e+00  1.8852474e-01 -1.0000000e+00
  3.4818810e-01  3.3750194e-01 -1.0000000e+00  1.9737549e-01
  1.8451363e-01 -5.6162786e-05  3.0216327e-01  2.7530274e-01
 -1.0000000e+00  4.5741153e-01  2.1931125e-01 -1.0000000e+00
 -4.7194105e-02  3.2122147e-01 -1.0000000e+00  2.8012171e-01
  3.8298956e-01 -1.0000000e+00 -3.6681317e-02  3.8184833e-02
  3.1228286e-01 -8.7654725e-02  1.1815890e-02 -1.0000000e+00
 -4.9857771e-01 -3.1346623e-02  2.3517253e-01 -1.0439794e-01]"
q2,0,0.5333881378173828,1.0798685550689695,0.028706010431051254,-0.3317904472351074,-0.1337270885705948,0.007066288962960243,0.3656547963619232,0.4276208281517029,"[0.01944554 0.02069484 0.02867428 0.01610537 0.05032027 0.03804585
 0.03289093 0.02680067 0.02012806 0.02393423 0.02728289 0.02953033
 0.03572606 0.02133185 0.03160485 0.02425198 0.03438524 0.02939188
 0.02582848 0.02372216 0.02723769 0.02963746 0.03408393 0.03908288
 0.03186927 0.01622943 0.02411912 0.02473125 0.03298924 0.0343956
 0.03121836 0.03290235]","[-0.7829931  -0.80920213 -0.5866559   0.1426123  -0.05660509 -0.20667234
 -0.5984022  -0.8038252  -0.08099503 -0.72965336 -0.07141032 -0.12638
 -0.2141841  -0.310204   -0.21734226  0.4345222  -0.5173204  -0.18172014
 -0.8997241  -0.80893487 -0.48010445 -0.56521493  0.50745267 -0.24997455
 -0.08569559 -0.80099666 -0.26242813 -0.85494     0.06582879 -0.14900914
 -0.25977626 -0.05734631]","[-0.5872051  -0.6287842  -0.2717049   0.56149465 -0.2225443   0.16947576
 -0.31475213 -0.6129012   0.28784594 -0.7138696   0.15771584  0.15006311
  0.34435332  0.18714689  0.1794606  -0.9638178   0.27287188  0.26851976
 -0.5744267  -0.6099461   0.05366207 -0.2927027  -1.          0.2646567
  0.01178941 -0.64419067  0.15830222 -0.6079339   0.0389369   0.17182864
  0.14328253  0.3441065 ]"
q2,1,1.0798685550689695,1.3238748550415038,0.02269771881401539,0.0018015913665294647,-0.22480043768882751,0.007832570001482964,0.42941412329673767,0.4081915616989136,"[0.02644939 0.01806228 0.01682888 0.0173019  0.02544694 0.03219973
 0.02638281 0.03306793 0.02875065 0.02794809 0.01709299 0.01960005
 0.00478359 0.02938989 0.02985157 0.01690894 0.03591409 0.01132277
 0.01835993 0.02670256 0.03626588 0.01243717 0.02153606 0.01443509
 0.01693224 0.02232465 0.00742291 0.02996697 0.02156002 0.02420901
 0.02729671 0.02957531]","[-0.51761097 -0.05162751 -0.7273061  -0.03242663 -0.00979613  0.23242126
 -0.59197474 -0.03587596  0.26214927  0.01614953 -0.08229072 -0.6027292
  0.7329738   0.1803997   0.1964527  -0.21826942 -0.23943156  0.73881257
 -0.6044175   0.1350419   0.301463    0.7687939   0.10755675  0.79137576
 -0.0634325  -0.0577384   0.83127564 -0.13842063 -0.25500023 -0.39124992
 -0.597266   -0.0203508 ]","[-0.41977066  0.38946295 -0.627612    0.11516003 -0.21711661 -0.07937033
 -0.8054607  -0.03432396 -0.05473238  0.01461632  0.08540776 -0.80974203
 -0.56327516 -0.0192118   0.18814953  0.19982484 -0.01951763 -0.64482266
 -0.82256436  0.21304442 -0.21962342 -0.67040104  0.19863264 -0.6656683
  0.45626432  0.2725068  -0.5914975  -0.08376767  0.02105969 -1.
 -0.81102633 -0.18823893]"
q2,2,1.3238748550415038,1.6202456951141355,0.030390240252017975,0.04908809810876846,-0.4699547290802002,0.007816553115844727,0.3103325068950653,0.3209368884563446,"[0.03622975 0.03808922 0.01332445 0.02381322 0.02482011 0.03536055
 0.01292354 0.02863269 0.03754598 0.01630103 0.03083373 0.03724103
 0.02621485 0.031453   0.03198364 0.03895433 0.02222058 0.03866206
 0.04190776 0.03465565 0.02260315 0.03859047 0.03140714 0.0188603
 0.02965756 0.02765884 0.02827835 0.04261963 0.03053793 0.03810428
 0.03182232 0.03118053]","[-0.06986706 -0.13756958  0.86553645 -0.12817545 -0.01880223 -0.03336064
  0.49862143  0.31905186 -0.11633643  0.72465456 -0.32814598  0.3720662
 -0.5263143  -0.14592147  0.03137793  0.22882867 -0.08421742 -0.2061133
 -0.20733492  0.28611168  0.29220316 -0.06509058  0.3043838  -0.47568175
 -0.04103241 -0.0865334  -0.04514229  0.28564203  0.251393    0.08455591
  0.0966594  -0.3546277 ]","[-0.80205643 -0.8107849  -0.65207046  0.1232048   0.14251666 -0.45201784
 -0.4848598  -0.49024498 -0.7895926  -0.83666337 -0.6531895   0.10368518
 -1.         -0.71532935 -0.03171263 -0.35402566 -0.03239549 -0.7113243
 -0.6755462  -0.33013147 -0.40194786 -0.28001732 -0.39302468 -1.
 -0.2412788  -0.94642127 -0.27004063 -0.31513998 -0.14124277 -0.65653074
 -0.33356068 -0.6068089 ]"
q2,3,1.6202456951141355,2.08775634765625,0.018286578357219696,0.15521611273288727,0.25587940216064453,0.0044228737242519855,0.3335605561733246,0.44951510429382324,"[0.01215544 0.01866042 0.01754891 0.01735836 0.02493176 0.01512081
 0.01681824 0.01699515 0.01931474 0.01823918 0.02012863 0.02132901
 0.02213234 0.01569577 0.0069879  0.0121758  0.01995965 0.02396848
 0.01045322 0.01931667 0.02715841 0.02022965 0.01834961 0.026544
 0.01614139 0.02287489 0.01531923 0.02020023 0.01974596 0.01215935
 0.01969217 0.01746514]","[ 4.7626793e-02  1.9128431e-01  3.6473554e-02  1.7661129e-01
  3.2208699e-01  6.4758132e-03  9.0261793e-01  4.6353242e-03
  7.6095783e-04 -9.2932023e-02  2.4754345e-01  1.3292217e-01
  8.1261367e-02  3.8201727e-02  6.9398868e-01  7.0002222e-01
  2.3712188e-01 -7.0982814e-01  7.3496735e-01  4.7866203e-02
  8.3265491e-02 -6.5037441e-01  2.0275673e-01  7.8213364e-02
  8.3461836e-02  1.2312315e-01  7.8497148e-01  5.5467926e-02
  1.6588065e-01  1.4422995e-01  4.0269174e-02  5.5942360e-02]","[ 0.79540545  0.66106963  0.47795054  0.5602813   0.47367075  0.49443826
 -0.5130149   0.47839394  0.20934102  0.6903398   0.54959404  0.30501708
  0.3240087   0.6023927  -0.55931485 -0.6158929   0.5404949  -0.51087886
 -0.51862985  0.41903603  0.295325   -0.60006803  0.6533136   0.3956789
  0.23621057  0.3955113  -0.54630727  0.53374505  0.4223805   0.79423606
  0.40811038  0.3363025 ]"
q2,4,2.08775634765625,5.222658634185791,0.04849778860807419,0.10382425785064697,-0.32089734077453613,0.007204561959952116,0.37080246210098267,0.37564563751220703,"[0.0367213  0.03361585 0.04127448 0.05676489 0.04825277 0.04067015
 0.04123596 0.03610106 0.04754433 0.04648038 0.05043435 0.05476912
 0.05490764 0.04966715 0.04644097 0.04324363 0.04447309 0.05424137
 0.04805721 0.05123381 0.04888154 0.05405655 0.04351182 0.04703854
 0.05430369 0.05107158 0.05701785 0.06918185 0.04172115 0.04910757
 0.05338905 0.05651854]","[ 0.84260064 -0.53268296  0.2419323   0.01156928  0.28726515  0.07397225
  0.80026484  0.7736305   0.19574165 -0.55034536  0.11360148 -0.11157809
 -0.22279297  0.6932631   0.26944607  0.65347016  0.02135427  0.15846436
 -0.09588142  0.06904532 -0.03054181 -0.4131168  -0.621544    0.2934028
  0.34914938 -0.21255288  0.16652405 -0.13907267  0.24468057 -0.06817856
 -0.01910588  0.08039129]","[-0.84275305 -0.993063   -0.00694016 -0.23938544  0.04743918  0.09612357
 -0.8566262  -0.8095902   0.0931504  -0.97965086 -0.05230341 -0.38595507
 -0.30835608 -1.          0.07154684 -1.          0.03047159 -0.04929426
 -0.15980743 -0.08607625 -0.13914514 -0.32775268 -0.9120725  -0.10973575
  0.04591314 -0.15486404 -0.18567733 -0.49106675 -0.03812114 -0.19237064
 -0.29556936 -0.03718268]"
