axis,axis_bin,axis_max,axis_min,err_0,err_1,err_2,par_0,par_1,par_2
pt,1,0.2745443880558014,0.2021081566810608,0.0066130682826042175,0.4082910418510437,0.5023607611656189,0.0267912857234478,-0.41591089963912964,-0.026569878682494164
pt,2,0.32845301032066343,0.2745443880558014,0.006760501768440008,0.3485048711299896,0.40252241492271423,0.029459621757268906,0.1790791153907776,-0.28510668873786926
pt,3,0.3761687695980072,0.32845301032066343,0.004472909960895777,0.3971000611782074,0.4378468096256256,0.034080810844898224,-0.1456221044063568,-0.26459628343582153
pt,4,0.4221225082874298,0.3761687695980072,0.008151493035256863,0.38713428378105164,0.45963990688323975,0.034520961344242096,0.08470621705055237,-0.3591262400150299
pt,5,0.4695405125617982,0.4221225082874298,0.005076227709650993,0.4072384834289551,0.4630321264266968,0.0324205607175827,-0.31075045466423035,-0.18220636248588562
pt,6,0.5219403266906737,0.4695405125617982,0.006041632499545813,0.4122832119464874,0.4426977336406708,0.0342324823141098,0.191675066947937,-0.2831134796142578
pt,7,0.5852572083473206,0.5219403266906737,0.0068565248511731625,0.4013579189777374,0.42464783787727356,0.03367011621594429,-0.18322326242923737,-0.27775266766548157
pt,8,0.6745869636535644,0.5852572083473206,0.007686098106205463,0.42763110995292664,0.5156376957893372,0.03151907026767731,-0.1966133713722229,-0.23261794447898865
pt,9,1.193084478378296,0.6745869636535644,0.004409938585013151,0.37351828813552856,0.5842060446739197,0.018561702221632004,-0.39332282543182373,-0.0228172168135643
q2,0,1.173184585571289,1.0000005960464478,0.005549009423702955,0.4643590450286865,0.44091057777404785,0.026179593056440353,-0.02620737999677658,-0.34830135107040405
q2,1,1.2992051362991337,1.173184585571289,0.008138773031532764,0.4471944272518158,0.3972693979740143,0.03051147423684597,-0.04012883082032204,-0.4720638394355774
q2,2,1.4161123991012574,1.2992051362991337,0.006008002907037735,0.45124658942222595,0.5510741472244263,0.02529742568731308,-0.29398149251937866,-0.1836371123790741
q2,3,1.5398921489715576,1.4161123991012574,0.005372657440602779,0.4148617088794708,0.4710152745246887,0.02782381698489189,-0.16328410804271698,-0.3039366900920868
q2,4,1.6799867153167725,1.5398921489715576,0.006942695938050747,0.41175419092178345,0.5171898603439331,0.029426125809550285,-0.2608504891395569,-0.1622328758239746
q2,5,1.8456206560134891,1.6799867153167725,0.007047533988952637,0.398919016122818,0.5509937405586243,0.02965601533651352,-0.21455349028110504,-0.13333657383918762
q2,6,2.051024580001831,1.8456206560134891,0.0068413144908845425,0.3714071214199066,0.5138052701950073,0.03274335339665413,-0.02615451253950596,-0.232997864484787
q2,7,2.3213657379150394,2.051024580001831,0.005706360097974539,0.3954210877418518,0.496273398399353,0.027437977492809296,-0.2160261869430542,-0.24799984693527222
q2,8,2.734285640716553,2.3213657379150394,0.005103249568492174,0.3853096067905426,0.46708646416664124,0.03474920988082886,-0.027503764256834984,-0.22118601202964783
q2,9,4.73682165145874,2.734285640716553,0.006603539921343327,0.403064101934433,0.5857030749320984,0.02969413623213768,0.06301651149988174,-0.09075833857059479
x,0,0.14328244030475618,0.1067291498184204,0.004868159070611,0.45045167207717896,0.41552963852882385,0.022781694307923317,-0.24277761578559875,-0.3396981358528137
x,1,0.1664954960346222,0.14328244030475618,0.0063383495435118675,0.41530075669288635,0.4661208689212799,0.021277111023664474,0.05150992423295975,-0.3837663531303406
x,2,0.18854448497295384,0.1664954960346222,0.00709654251113534,0.424212783575058,0.44770029187202454,0.03506314754486084,-0.14607031643390656,-0.28576964139938354
x,3,0.21073120534420012,0.18854448497295384,0.007674060296267271,0.4393463432788849,0.3329945504665375,0.030718091875314713,-0.2020997256040573,-0.5750539898872375
x,4,0.23393914103508,0.21073120534420012,0.006992735434323549,0.36426013708114624,0.5536269545555115,0.029694844037294388,-0.043161049485206604,-0.0999649316072464
x,5,0.2590043723583222,0.23393914103508,0.006730974651873112,0.4160567820072174,0.5562803745269775,0.029882362112402916,-0.3449009954929352,-0.12560835480690002
x,6,0.28756390213966365,0.2590043723583222,0.005700549576431513,0.41393929719924927,0.5345777273178101,0.030955446884036064,0.11539765447378159,-0.2381284385919571
x,7,0.3227645635604859,0.28756390213966365,0.006949937902390957,0.42928412556648254,0.5830767750740051,0.029612774029374123,-0.35406243801116943,-0.10965193063020706
