,axis,axis_bin,err_0,err_1,err_2,par_0,par_1,par_2
0,pt,0,0.0530717181898,2.09222272066,0.808898844049,0.0243681509069,0.017634558362,0.070641373239
1,pt,1,1.24968455463,29.4457158507,33.4726797161,0.0258002398024,-0.46355089438,0.253906344637
2,pt,2,0.0835995998636,1.35122019244,2.26298645737,0.0316199587635,0.138863372656,-0.179561089719
3,pt,3,0.0210343568027,0.406951289885,0.961876195047,0.033941306915,-0.237261908564,0.120879323888
4,pt,4,0.00352270969093,0.131604352571,0.270313581944,0.034159635712,0.0707948550528,0.00778377168092
5,pt,5,0.038296112202,4.29444972624,1.38155217966,0.0327010728164,-0.231826279968,0.0708749910396
6,pt,6,0.231048258118,5.7187684231,9.61788212367,0.0369166958591,0.226261729598,-0.0835036418326
7,pt,7,0.0236883293616,0.114145171733,0.615651329543,0.0382538517326,-0.567972753608,-1.0
8,pt,8,0.0111619246261,0.180053536402,0.399807655282,0.030995178253,-0.386537766513,0.138924923579
9,pt,9,1.15461143869,27.2914651613,41.4249271516,0.0210626860171,-0.543313174636,0.18060664971
10,q2,0,0.198448636339,4.11178812122,1.54215056625,0.019269188672,0.778707204591,-1.0
11,q2,1,0.0922114425425,0.822323694438,5.22656210483,0.0350771172357,-0.0898928143094,-0.401005712108
12,q2,2,0.108572163237,2.78063496915,3.32846755797,0.0231796255334,-0.612253370882,0.323684535614
13,q2,3,0.0603043796537,2.58239212733,4.31828146527,0.0290886588523,-0.0986499713265,0.00755429586746
14,q2,4,0.0900220952925,0.34506753363,1.0,0.0353633970736,-0.626314752943,-1.0
15,q2,5,0.0924179450481,2.25383366023,3.63358414508,0.0300654709849,-0.367000793679,0.201726449918
16,q2,6,0.0582562385678,0.849869289234,1.0,0.0190666022109,0.796997944094,-1.0
17,q2,7,0.418769679758,3.366086002,3.22532618048,0.0311777593001,-0.615473692073,-0.991443746787
18,q2,8,0.0898720155917,14.0657231702,8.28486751979,0.0364964741096,-0.0174891619482,-0.0408848569661
19,q2,9,0.536466916168,65.2286039259,17.9995282483,0.0238073284656,0.229357988174,0.428613968387
20,x,0,0.0624529734598,4.66125022325,2.43180882095,0.0248706368919,-0.694778120225,-0.862707488224
21,x,1,0.115601251604,10.8810331642,11.0533525611,0.0232042885456,-0.353096090956,-0.10554333151
22,x,2,0.0109529295459,8.85212744248,4.01397797787,0.0365547807299,-0.241545860188,-0.017602472612
23,x,3,0.0188470380002,8.21351839954,8.45211697538,0.034840871997,-0.198605534239,-0.467025247206
24,x,4,0.0404201494935,2.95569291666,4.72222648794,0.0365813744224,-0.54784392046,-0.989052600779
25,x,5,1.47845122325,21.17761965,40.815544238,0.0300844183434,-0.423089029981,0.261506502523
26,x,6,0.230278240287,7.44044760974,6.76965529317,0.0268550346785,0.264906438909,0.271252885991
27,x,7,0.0368999368597,0.797872414087,1.03804684559,0.0292319870614,-0.569619513884,0.260926270215
28,x,8,0.090776527143,1.82389833972,1.61682034846,0.0331773440282,-0.50902278976,-1.0
29,x,9,0.0188312751979,0.455273854647,0.795301943312,0.021604127,0.261303533426,0.550306495423
30,z,0,0.0141422206215,0.161999808214,0.757684685958,0.0220459907195,-0.323376419041,0.0262653436837
31,z,1,0.58498651698,6.60473236271,17.3748105254,0.0269429692846,-0.273972329736,0.285901607026
32,z,2,0.0275084335684,0.870593415677,1.81572226782,0.034639990821,-0.00715897565832,-0.411606699058
33,z,3,0.724520584676,23.1063329831,24.4752086871,0.02861928132,-0.0563483111025,0.218513849133
34,z,4,0.568813942421,9.78515467664,5.48866419911,0.0351670196276,-0.146311847072,-0.546855042145
35,z,5,0.0441927210431,0.140946259088,2.62088953657,0.0269598545007,-0.415276747818,0.139050543499
36,z,6,0.0349837188951,2.20574537043,0.993511961272,0.0290566677692,-0.695970167809,-0.711397436552
37,z,7,0.0148022418585,2.21734344907,2.04544923283,0.0317992725141,-0.223193363534,-0.069397290909
38,z,8,0.00557002486212,0.0451021475266,0.606141917208,0.0420022066051,-0.676057241381,-0.849509824158
39,z,9,0.0654705590711,1.66100779475,4.28403756339,0.0162337334981,0.891246388322,-1.0
