axis,axis_bin,axis_max,axis_min,bootstraps_0,bootstraps_1,bootstraps_2,err_0,err_1,err_2,par_0,par_1,par_2
missing_mass,0,1.4727568626403809,0.3313630223274231,"[0.04108282 0.02271761 0.03773293 0.04183789 0.02059394 0.01326679
 0.03299804 0.0316044  0.02290151 0.05388677 0.04225492 0.03974514
 0.04191974 0.026333   0.03046099 0.03250455 0.02329899 0.02398395
 0.03146598 0.02664235 0.04603072 0.03646086 0.02732497 0.0280446
 0.03434837 0.04088739 0.03694165 0.02260008 0.03836587 0.01761602
 0.02641325 0.03899391 0.04259962 0.04762728 0.03597265 0.00317045
 0.03766647 0.01775648 0.0222827  0.03358287 0.03318736 0.03101646
 0.0321675  0.03354594 0.02999705 0.03475684 0.03617792 0.03379797
 0.04660697 0.03251649 0.02958622 0.02005418 0.04412379 0.03853072
 0.03556508 0.01498668 0.03723764 0.03572923 0.03187362 0.04907189
 0.01393011 0.03030677 0.03657126 0.02576574 0.03767243 0.02601673
 0.03808839 0.04320323 0.01733772 0.02760015 0.0347719  0.02525233
 0.0493782  0.04015735 0.04246993 0.04339136 0.04309604 0.04445405
 0.01963316 0.02622716 0.03673287 0.04143868 0.03241452 0.0549698
 0.00969694 0.03086322 0.03306089 0.02809023 0.0310317  0.02637014
 0.03212405 0.02462    0.04290866 0.03523007 0.04052709 0.02937366
 0.02961388 0.02650126 0.02464293 0.03237457 0.02658208 0.03823869
 0.03286641 0.0394704  0.04819767 0.02321004 0.03103489 0.02952225
 0.03164952 0.04435828 0.03461598 0.03707153 0.03871436 0.03788033
 0.03596208 0.04197558 0.04096375 0.02750336 0.03298885 0.02563317
 0.0483667  0.01029607 0.03968669 0.03327151 0.03363826 0.02996414
 0.03394252 0.03766654 0.03309654 0.04788944 0.0341316  0.02783647
 0.03811766 0.03656686 0.0356464  0.03504947 0.01210412 0.04166463
 0.02657158 0.04119068 0.03473832 0.04210858 0.03142155 0.04404334
 0.04090501 0.02072242 0.04251053 0.04002709 0.01836386 0.03972616
 0.02563401 0.0378214  0.02480822 0.03330746 0.03811244 0.03879525
 0.0319628  0.04053742 0.04196223 0.02455996 0.03007019 0.03086562
 0.02527331 0.03156124 0.03326486 0.04271066 0.02964129 0.02417176
 0.03031188 0.02611466 0.03005587 0.0318538  0.03564393 0.04847908
 0.0155103  0.04394103 0.04120672 0.01939273 0.04008854 0.03247749
 0.04437168 0.04250788 0.02911905 0.02697908 0.02645288 0.03466044
 0.04252324 0.03122091 0.03882681 0.04594164 0.04142296 0.03258209
 0.04050504 0.02427229 0.0145541  0.02988057 0.0484148  0.03395026
 0.04003275 0.04256468 0.04154592 0.037399   0.03708048 0.02621052
 0.01754078 0.03445435 0.02919613 0.04213322 0.02128334 0.04775985
 0.03023959 0.03566596 0.04656207 0.03195719 0.03485644 0.03861736
 0.04578525 0.04196611 0.04280023 0.03782281 0.03098821 0.04693935
 0.0354978  0.0474162  0.03776905 0.04486043 0.03189879 0.03336274
 0.05353825 0.04567744 0.03014347 0.01589418 0.04159107 0.02795406
 0.04270503 0.03131595 0.03787672 0.02010369 0.05108649 0.0351233
 0.04286809 0.02756658 0.04762236 0.03877672 0.03489638 0.01668688
 0.02491662 0.03679255 0.03100342 0.03767451 0.04749424 0.04727898
 0.0376715  0.03847371 0.02840475 0.03443533]","[-1.47957325e-01  1.46143556e-01 -3.18417042e-01 -1.04557283e-01
  9.09661874e-02  7.76233733e-01 -4.10548538e-01  2.24745736e-01
  7.97991097e-01  2.76304287e-04 -8.83396983e-01 -1.28823638e-01
 -4.11995471e-01  1.09520525e-01 -8.47058713e-01 -6.47127211e-01
 -4.04471941e-02  5.94834536e-02  3.03826541e-01  2.24942073e-01
  2.37921346e-02  2.02951193e-01  3.24211150e-01  1.05997518e-01
 -1.11079849e-01  6.22744486e-02 -4.31243926e-02 -6.75372064e-01
 -6.61884367e-01  8.93118680e-01 -6.10271432e-02 -1.37456104e-01
 -1.98367819e-01 -3.01988840e-01 -5.82655549e-01 -1.00000000e+00
  3.62248272e-02  4.31925543e-02 -8.77011359e-01  1.62190497e-01
  1.46545425e-01  9.78175625e-02  1.07647821e-01  1.29028186e-01
 -5.43033063e-01  2.41297811e-01 -2.94710755e-01 -1.01557568e-01
  1.45163700e-01  3.63591462e-01  8.01183462e-01 -7.24731147e-01
 -5.13508059e-02  1.66997656e-01 -2.23501120e-02 -6.44090325e-02
 -3.32332492e-01  2.06117764e-01  1.33882061e-01 -1.97949171e-01
  8.79699588e-01  2.23573849e-01 -5.20763516e-01 -1.84139088e-02
 -7.68180052e-03  9.50026751e-01 -7.77909935e-01 -3.20669591e-01
  8.03846657e-01  1.70951620e-01 -7.02699423e-02 -6.29057689e-03
 -8.96452740e-02  1.01766065e-01 -4.28284146e-02 -8.79273191e-02
  1.89874381e-01 -2.26167534e-02 -6.47830784e-01 -1.03974946e-01
  1.79017395e-01  1.15792692e-01 -3.17632526e-01 -1.16508164e-01
 -6.54273272e-01  4.34950851e-02 -3.75537992e-01  5.51939607e-02
  1.03985369e-01 -7.35399649e-02  2.31377348e-01 -4.67255013e-03
 -4.20146376e-01 -3.01160485e-01 -5.69649518e-01 -6.70159519e-01
 -9.99153405e-02  2.28677765e-01  3.08653731e-02  8.03495105e-03
  7.52486706e-01 -4.69861001e-01 -4.20102961e-02 -6.66883811e-02
 -1.38783723e-01 -2.13634167e-02  2.35627532e-01  1.88775975e-02
 -8.05499136e-01 -8.19970846e-01  2.13781238e-01 -3.05421531e-01
  2.97554005e-02 -7.52725899e-02 -1.38091668e-01 -6.47123575e-01
 -9.93869901e-02 -6.42959923e-02 -1.81141764e-01  3.35181728e-02
 -2.54029781e-02  7.87372172e-01  1.70781612e-01  1.11847267e-01
  7.91899711e-02 -8.36639106e-01 -9.16208386e-01 -1.80266455e-01
  1.95181414e-01  6.26224279e-02 -3.48575301e-02 -2.46502191e-01
  9.58951470e-03 -6.20869458e-01 -5.51542081e-02  4.53070737e-02
  7.83098042e-01  1.25481918e-01 -9.50452685e-02  1.91005781e-01
  3.24661553e-01  1.82637930e-01 -5.67657761e-02 -8.32894519e-02
  3.61616127e-02  7.86907017e-01 -3.86728495e-01 -1.21778511e-01
  8.97342622e-01  9.18371156e-02  3.28767747e-02 -1.63299795e-02
 -2.26871982e-01  1.15050532e-01 -2.26764977e-01 -9.32758790e-04
  5.91526479e-02 -7.72684813e-01  1.49411544e-01 -1.42849192e-01
  1.98005259e-01  1.17654838e-02 -4.01152521e-01 -9.38883498e-02
 -5.94260931e-01  1.05304979e-01  4.13157433e-01 -7.98353374e-01
  1.23599418e-01  3.74452473e-04 -2.31059119e-01 -1.52970940e-01
  8.94195512e-02  4.03435379e-02  7.78383136e-01  1.97856009e-01
 -7.65276514e-03  1.00000000e+00 -6.27912045e-01  1.61664084e-01
 -1.24035552e-01 -1.27831563e-01 -4.59451154e-02  2.05428731e-02
 -8.72989297e-01 -9.42053087e-03  1.06841261e-02 -3.44308317e-02
 -1.64264336e-01 -2.83469975e-01  2.56970912e-01  9.40650329e-02
 -2.02915817e-02 -7.33558834e-02  9.48046148e-01  5.89211211e-02
 -7.03137934e-01 -1.52597740e-01 -3.15316260e-01  6.84502944e-02
 -7.33451098e-02 -1.51328119e-02  8.85002837e-02 -6.53784215e-01
  8.36379230e-01 -2.13068888e-01 -6.66152060e-01 -3.20301861e-01
  2.22391188e-01  1.28395036e-01  6.71125576e-02 -1.35762319e-01
  8.32399726e-02  2.02273637e-01 -1.12232037e-01  1.82505891e-01
 -1.51727647e-01 -6.17487907e-01 -2.47699022e-02  4.03271765e-02
 -7.79012144e-02  3.82725634e-02  3.67637314e-02 -7.21306205e-02
 -1.07814692e-01  1.37537792e-01 -8.54352117e-01  2.50334349e-02
  1.59329638e-01  1.07387930e-01 -8.48428369e-01  5.43025415e-03
  4.01597738e-01  9.02972758e-01  9.30820480e-02  1.20995305e-01
 -8.77983123e-02  1.30774332e-02 -1.38833970e-01 -3.24642174e-02
 -1.92750454e-01  5.67640588e-02  2.06739947e-01 -7.80518651e-02
 -3.20566297e-02  6.85455948e-02  5.70101365e-02 -4.41704571e-01
 -2.34731182e-01  1.81787699e-01 -1.44875035e-01 -1.36559129e-01
 -1.66407274e-03  1.54622465e-01 -6.28641069e-01 -2.38317057e-01]","[-0.16163729 -0.10206418 -0.17881878 -0.256037   -0.06192832 -0.6798418
 -0.14904433 -0.08983625 -0.5862102  -0.27675813 -0.6837038  -0.12448306
 -0.09678617  0.12155891 -0.5178351  -0.72510064  0.00300666 -0.30361015
  0.06209091 -0.13599208 -0.23094982 -0.09573438 -0.3335282  -0.04900596
 -0.09716716 -0.15009752 -0.15324016 -0.698039   -0.6830489  -0.6571904
 -0.05084483 -0.20081073 -0.1504613  -0.23919812 -0.81425166  1.
 -0.17372733 -0.11933275 -0.45872322 -0.17006329 -0.34404564  0.04237055
 -0.3672936  -0.2705811  -0.85639054 -0.4198761  -0.22696675 -0.09979079
 -0.20095623 -0.35944417 -0.65572935 -0.56149566 -0.29950768 -0.18208267
 -0.2851733  -0.1131239  -0.19727278 -0.0982099  -0.00725153 -0.39428592
 -0.5513025  -0.17808366 -0.9650001  -0.19402221 -0.04819146 -0.6533283
 -0.55547583 -0.42650658 -0.61481535 -0.1992198  -0.20687605 -0.12535407
 -0.25161767 -0.39131826  0.04152658 -0.1455298  -0.12957874 -0.07396418
 -0.5303233   0.04778656 -0.4052068  -0.09099749 -0.21662445 -0.40562633
 -0.56237704 -0.17671272 -0.13650353  0.0164742  -0.3166334  -0.12403379
 -0.05897911  0.00381859 -0.19822283 -0.24139045 -0.79700273 -0.7197819
 -0.01813364 -0.25326848 -0.09182815 -0.14416596 -0.78416556 -0.1250828
 -0.04272445 -0.10848106 -0.3052162  -0.08799214 -0.03641723 -0.10986014
 -0.5824832  -0.7645241  -0.20102203 -0.26707268 -0.09401418 -0.1018616
 -0.17382224 -0.741058   -0.18162361 -0.06527364 -0.13005957  0.08377688
 -0.22037587 -0.6096048  -0.34899658 -0.04362223 -0.20487392 -0.54345715
 -0.48352817 -0.06303441 -0.05310729 -0.24085501 -0.17156224  0.06823725
 -0.28102967 -0.76719403 -0.21144281 -0.04538556 -0.654725   -0.20765294
 -0.15432106 -0.3513351  -0.19029026  0.13229586 -0.03351614 -0.01969378
  0.10981814 -0.69743335 -0.35056219 -0.26691845 -0.5400865  -0.03763426
 -0.18059252 -0.10742484 -0.15146928 -0.18030421 -0.12942843 -0.10569211
  0.04547565 -0.5577751  -0.00952406 -0.11028206 -0.00867494 -0.24815448
 -0.09519693 -0.07968577 -0.76813215 -0.1780727  -0.18565933 -0.44111294
 -0.18670046 -0.23339859 -0.02662858 -0.00293677 -0.20327267 -0.41631958
 -0.602528   -0.03605513 -0.26001215 -0.56506366 -0.8300369   0.17122927
 -0.29622295 -0.35613927 -0.26633102 -0.05411296 -0.48911184 -0.11232061
 -0.33514282 -0.04897479 -0.09926837 -0.19598754  0.08133931 -0.15663213
 -0.1825789  -0.15441456 -0.5685298  -0.17860267 -0.89656043 -0.25927302
 -0.37743333 -0.10360977 -0.36568534 -0.22884338 -0.51598924 -0.6040554
 -0.5856732  -0.15096924 -0.76926774 -0.45185438 -0.13027532 -0.15979084
 -0.21863763  0.03436811 -0.21438006 -0.12285677 -0.04208528  0.04259296
 -0.15477826 -0.8050856  -0.12236428 -0.24858843 -0.06162506 -0.30450436
  0.01012692 -0.451575   -0.26019716  0.0423862  -0.5191519  -0.0951324
 -0.03765259 -0.19522193 -0.46626183 -0.04050238  0.02120899 -0.69384706
 -0.18529834 -0.18899627 -0.1138761  -0.1081167  -0.28202894 -0.08859279
 -0.30125943 -0.08816507 -0.2413805  -0.4189236  -0.12845927 -0.06840733
 -0.16571157 -0.3266834  -0.14461891 -0.16784413 -0.15917395 -0.20314859
 -0.00759433 -0.28143197 -0.7498502  -0.1302372 ]",0.008873332291841507,0.3745126724243164,0.24511408805847168,0.034047506749629974,-0.047539226710796356,-0.24962544441223145
missing_mass,1,1.6407769918441772,1.4727568626403809,"[0.05603101 0.00796034 0.04375877 0.0471079  0.05996651 0.03274408
 0.04302597 0.05723595 0.06785838 0.06257838 0.0594574  0.03315879
 0.01578966 0.04758813 0.06111313 0.04885563 0.05633409 0.03828212
 0.05806481 0.02387161 0.05252161 0.05069977 0.06219611 0.0402289
 0.06167948 0.04926533 0.06132057 0.04405928 0.0564127  0.02382884
 0.04137756 0.05677095 0.0368639  0.0587136  0.05798156 0.03777977
 0.0203891  0.05898654 0.046488   0.01711779 0.04264563 0.07403319
 0.04793043 0.04241919 0.05158432 0.04806016 0.07042667 0.04506714
 0.03268624 0.05056362 0.0553131  0.06443039 0.02941815 0.0471647
 0.05786264 0.04204799 0.06114898 0.05107408 0.08002545 0.06502876
 0.05627744 0.04503128 0.04745885 0.05172464 0.04785131 0.04614185
 0.04985646 0.04625316 0.05774651 0.03861001 0.02188352 0.07272943
 0.03645005 0.04726237 0.01280426 0.06292669 0.04548688 0.06134178
 0.05755959 0.03667102 0.06707113 0.06585577 0.0641505  0.04707029
 0.04026063 0.04407695 0.05217249 0.04122934 0.05453333 0.03826034
 0.05083807 0.04467909 0.03957919 0.0487175  0.04826999 0.06192971
 0.03648539 0.0352532  0.06729803 0.05931935 0.0524509  0.04493589
 0.04342899 0.04610071 0.05091956 0.06315243 0.04048722 0.03608457
 0.05057116 0.06850917 0.04966496 0.05160041 0.05373259 0.07712985
 0.04055373 0.05416316 0.04693048 0.06384059 0.04323433 0.03233844
 0.04779412 0.05862368 0.05455652 0.05751939 0.05926565 0.04843151
 0.03735863 0.06942297 0.04443668 0.06124664 0.01458372 0.01790071
 0.05561661 0.04428775 0.03908518 0.03232335 0.03850291 0.05481445
 0.05286665 0.04895268 0.05004075 0.0643711  0.06863832 0.05287615
 0.03090614 0.04080439 0.06229532 0.06246797 0.05048809 0.05476376
 0.06038348 0.06483675 0.04621172 0.04002298 0.050665   0.01890313
 0.05917447 0.045571   0.03168626 0.05386946 0.04824549 0.06162806
 0.03871167 0.05811539 0.04703595 0.0508027  0.03823434 0.05047357
 0.0233978  0.05951389 0.03771183 0.05034509 0.04783507 0.04896845
 0.03590835 0.05308968 0.0468613  0.06669001 0.04247379 0.04815179
 0.04709933 0.05121144 0.03749234 0.02458189 0.06548145 0.04083148
 0.02478399 0.04243626 0.00938937 0.04810242 0.06414996 0.0457293
 0.04840975 0.02966192 0.05063194 0.04813076 0.04249999 0.01379074
 0.04845341 0.0638523  0.05266682 0.04388165 0.05412395 0.05830142
 0.03444807 0.03129173 0.02321768 0.05426035 0.06649832 0.0492068
 0.06976888 0.04569175 0.06465126 0.05666107 0.06244671 0.05366362
 0.05043111 0.04904705 0.06296384 0.01287428 0.05697664 0.05352075
 0.04907047 0.05138896 0.06041811 0.06865722 0.02653108 0.059481
 0.06406008 0.04383251 0.05420869 0.06332995 0.05982074 0.06742312
 0.01018174 0.05307113 0.04113879 0.04052998 0.05762906 0.03621293
 0.04725721 0.06117247 0.02072314 0.04456919 0.05123884 0.04257226
 0.05009533 0.05481378 0.04016373 0.06117578 0.04693177 0.05167339
 0.07807036 0.05525531 0.05499959 0.05145821]","[-0.39509034  0.7353936  -0.2708142  -0.4088003  -0.4620215  -0.388346
 -0.25203905 -0.48966077 -0.18957864 -0.63952017 -0.5406909  -0.80640316
  0.8526042  -0.44610712 -0.5981135  -0.26682127 -0.12151978 -0.41418174
 -0.23891897  0.7101541  -0.7100163  -0.08751867 -0.5249619  -0.40481725
  0.2143479  -0.4251006  -0.13364007 -0.4001148  -0.34544095  0.85654086
 -0.4073922  -0.2060207  -0.61992425  0.00220508 -0.36112937 -0.26268217
  0.71033996 -0.10671047 -0.21272199  0.62518364 -0.5925171  -0.59292734
 -0.07791837 -0.6417616  -0.28841856 -0.5266282  -0.71588975 -0.23182866
  0.72216266 -0.29162696 -0.37850508 -0.6688684   0.7114072  -0.8017524
 -0.2515483  -0.3981507  -0.46480197 -0.16869919 -0.10431998 -0.13564977
 -0.28679267 -0.26903683 -0.51066905 -0.91572374 -0.3547612  -0.17902236
 -0.297152   -0.38757473 -0.21528524 -0.22239289  0.8656184  -0.08589295
 -0.760494   -0.7219607   0.6835399  -0.29937923  0.22260651  0.10492813
  0.05853035 -0.44045985  0.17951456 -0.3757249  -0.12608184 -0.02047388
  0.25732362 -0.4914567  -0.3582432  -0.8053366   0.11400971 -0.55935717
 -0.78296685 -0.5909715  -0.25543338 -0.09007043 -0.509624   -0.32797083
 -0.11468899 -0.3523826  -0.5127781   0.05676767 -0.20240901 -0.33425814
 -0.03375907 -0.20241852 -0.42826092 -0.61383516 -0.6825136  -0.5625739
  0.33573925  0.00670561 -0.574715   -0.35726562 -0.5130605  -0.04604867
 -0.45008323  0.16623276 -0.31311733 -0.4708497  -0.72002196 -0.5519208
 -0.79220694 -0.31285563 -0.5713523  -0.4418114  -0.69122    -0.46773335
 -0.722063   -0.4362326  -0.61996174 -0.50129676  0.7901187   0.66710746
 -0.51866394 -0.5790637  -0.57649946 -0.10383847 -0.53783303 -0.3286976
 -0.35446513 -0.21124357 -0.5741563  -0.22287552 -0.4929141  -0.30983403
 -0.5884494  -0.62434155  0.0967351  -0.4703588  -0.57363594 -0.76633906
 -0.3701167  -0.10568227 -0.14750962 -0.46614462 -0.38419458  0.7860406
 -0.4046599  -0.36618912 -0.81469816 -0.29512128 -0.28759077 -0.6599944
 -0.29124975 -0.34085754 -0.3500592  -0.3289384  -0.9074829  -0.40354273
  0.7841662  -0.4829069  -0.08836017 -0.2055495  -0.2219955  -0.59308904
 -0.5063223  -0.37120166 -0.43829566 -0.2782856  -0.30994782 -0.61241263
 -0.26023948 -0.31256834 -0.7598372   0.7637085  -0.23325394 -0.35762691
  0.7235323  -0.4667455   0.7374091  -0.50532967 -0.14879797 -0.39584664
 -0.10764644 -0.589206   -0.6767436  -0.27263817 -0.62467384  0.8394747
 -0.6480741  -0.07013788 -0.10777786 -0.4557945  -0.32051605 -0.2073145
 -0.663389   -0.28436533  0.86845124 -0.24491344 -0.49823186 -0.38016355
 -0.18553469 -0.20814757 -0.02552039 -0.55466485 -0.34736955  0.21169727
 -0.6251071  -0.36644134 -0.24287139  0.72800547 -0.4178023   0.09049395
 -0.11395655  0.17694484 -0.62493026 -0.41667122 -0.6483971  -0.539788
 -0.3822006  -0.43902928 -0.399848   -0.187179   -0.01269327 -0.32395062
  0.8164064  -0.11011165 -0.24382661 -0.6325046  -0.48688337 -0.79465604
 -0.55189586 -0.34608725  0.83213305 -0.600268    0.28147453 -0.12228755
 -0.41895962 -0.09924667 -0.4533405  -0.50152296 -0.4338547  -0.46637413
 -0.55022377  0.15856257 -0.31971207 -0.23086745]","[-1.         -0.6408756   0.18634236  0.12896913 -0.20657547  0.38979572
  0.36179206 -0.13166645 -0.03520559 -0.8703632  -0.0078783   0.4123531
 -0.69436777  0.25405845 -0.96576166  0.10648873 -0.24161483  0.20671667
  0.09283486 -0.8552972  -0.63741535 -0.2813095  -0.99486923  0.41544273
 -0.40046006  0.13832453 -0.39540607 -0.09497357  0.02040248 -0.74622977
  0.22459136  0.05442087  0.4326902  -0.4485022  -0.2185753   0.23288922
 -0.8156096  -0.10537608 -0.0880672  -0.81666887 -0.8308708  -0.90146375
  0.2636153   0.25776422  0.118338   -0.00401383 -0.7209634  -0.0106623
 -0.91644907  0.12392259  0.31218287 -0.7738638  -0.9231632  -0.5961326
 -0.0696612   0.23785979 -1.         -0.09760236 -0.3156805  -0.19885407
 -0.23914538  0.1813662  -0.01331807 -0.4923363   0.2668889   0.21948831
  0.00789998  0.26622778  0.13564591 -0.10414971 -0.7443769  -0.2741385
  0.46921474 -0.70217973 -0.75611585 -0.17947641 -0.3170891  -0.2794964
 -0.62734914  0.19395934 -0.45847994 -0.14962612  0.00831003 -0.01174939
 -0.45788723  0.10629644  0.15811056 -0.5917225  -0.36367333  0.29866865
 -0.62044954  0.400587    0.10051352  0.04201302  0.2645721   0.03731709
  0.18232957  0.4344486   0.06276067 -0.5327253   0.11063813  0.17923285
 -0.08659428  0.15352684  0.1774875   0.09591141  0.4727591   0.25443283
 -0.31583712 -0.31486613 -0.79688406  0.29448682 -1.         -0.3337123
  0.21959223 -0.57707953  0.19953312 -1.          0.01286673  0.54170984
 -0.56152946  0.03379564 -0.96814734 -0.05086967 -0.82155067  0.2016534
  0.4513329  -1.         -0.7755903   0.07953513 -0.7610756  -0.84022146
 -0.9066054   0.39999568  0.19051021  0.47245076  0.16484904  0.12062778
  0.33628207 -0.2028738   0.24676876 -0.20459218 -1.          0.06145414
  0.5275065   0.27279875 -0.6479905  -0.9785721  -0.81889015 -0.70135427
 -0.04374671 -0.07071205  0.15717214  0.08708109  0.14988105 -0.76426303
  0.0260499   0.20791154  0.3512661  -0.07500038  0.01761467 -0.7472624
  0.19980139 -0.07176129  0.3596186   0.02643497  0.2286869   0.29911643
 -0.75122416  0.03667396  0.05306413  0.0112792   0.27269536  0.29023612
  0.27497345  0.00862816 -0.16466777 -0.23035012  0.05889158  0.25024194
  0.35380328 -0.00645213 -0.52461576 -0.8108311   0.04464142  0.33636805
 -0.8219414  -0.03203608 -0.6982241   0.16331565 -0.29227296  0.0091327
 -0.08393843  0.5291877  -0.73453337  0.07634114 -0.05014084 -0.71777254
  0.378145   -0.10283115  0.04252452  0.39586785  0.18944469 -0.21940361
  0.26445803  0.49725586 -0.7304088   0.17220019 -1.          0.11907475
 -0.22555257 -0.21718182 -0.13039495 -1.          0.13375096 -0.6123525
 -0.7483215  -0.1388292   0.00729238 -0.7307697  -0.01991135 -0.09322981
 -0.07130512 -0.54666847 -0.07828746 -0.20789114  0.55217797 -0.03508858
  0.0377754  -1.          0.08077712 -0.10826462 -0.16898163 -0.02620467
 -0.6903066  -0.0639699   0.2598194   0.2927223   0.26356724  0.49770397
  0.4421512   0.1481011  -0.7340584   0.36108455 -0.48906156  0.2497836
  0.1911158   0.16805454  0.28858802  0.09853465  0.39021856  0.05212323
 -1.         -0.3503382  -0.06774538 -0.03158524]",0.013349596410989761,0.39197224378585815,0.43009668588638306,0.04861941933631897,-0.264220654964447,-0.1383940875530243
