axis,axis_bin,axis_min,axis_max,par_0,par_1,par_2,err_0,err_1,err_2,bootstraps_0,bootstraps_1,bootstraps_2
pt,0,0.00048771032015793025,0.2314211696386337,0.015886278823018074,-0.14190639555454254,-0.07563381642103195,0.013130681589245796,0.25385725498199463,0.18687786161899567,"[ 3.08362842e-02  3.08184922e-02  2.65446380e-02  2.37672925e-02
  2.41947807e-02  1.85712595e-02  1.65608060e-02  3.04955505e-02
  1.57843698e-02  1.93094146e-02  2.53242068e-02  2.15368345e-03
  2.95981839e-02 -5.11484873e-03 -3.92124988e-03  1.85943618e-02
  6.87013194e-03  5.79600409e-03  9.29598417e-03  3.95778334e-03
  4.74961102e-03  2.37234235e-02  3.77273676e-03  2.58564460e-03
  1.70510914e-02  3.51310195e-03  9.28108674e-03  2.20612753e-02
  1.19310906e-02 -5.79400407e-03  3.21225845e-03 -2.24028924e-03
  2.08656806e-02  5.23838820e-03  1.00141903e-02  2.37102178e-03
  2.65140808e-03  2.91137286e-02  1.41449394e-02  1.44758215e-02
  5.17834583e-03  1.33108255e-02  2.56701838e-02  4.97304415e-03
  1.46033037e-02  2.77339872e-02  4.63012606e-03  1.82143655e-02
  2.96898875e-02  1.75384022e-02  3.18981372e-02  4.74743769e-02
  1.75159127e-02  5.07219555e-03  4.41787802e-02  2.24096850e-02
  1.58413406e-02 -9.77159478e-04  2.06437148e-02  4.36335988e-03
  2.34800968e-02  2.39232928e-02  1.58615306e-03  4.01930214e-04
  2.72633955e-02  1.90961137e-02 -1.78415852e-03  1.16109103e-02
  1.75566636e-02  1.93256699e-02  1.08092753e-02  2.12314501e-02
  2.05483511e-02  2.88505517e-02  1.00392867e-02  7.26483110e-03
  1.48004787e-02  1.22886123e-02  1.60087124e-02  1.42654957e-04
  1.81964561e-02  4.43738475e-02  2.74051093e-02  9.67058819e-03
  2.72029284e-02  6.21039234e-03  1.81450546e-02  1.81254614e-02
  1.80807635e-02  3.86157222e-02  3.34133543e-02  2.48533878e-02
  1.34026594e-02  2.44573522e-02  1.71865094e-02  4.49756905e-02
 -5.04882121e-03  8.66970979e-03  3.66896857e-03 -6.87128771e-03
  1.41017735e-02  2.56861877e-02  1.33010726e-02  1.54751688e-02
  1.96029376e-02  4.31248778e-03  2.89760288e-02  2.49444321e-02
  2.31885426e-02  3.50985266e-02  1.08787091e-02  3.18952240e-02
 -1.72276963e-02  2.45440081e-02  9.18268040e-03 -1.14202341e-02
  1.53843816e-02 -2.83840578e-03  3.52763645e-02  2.76389085e-02
  6.04818994e-03  1.09948032e-02  2.22959034e-02  1.77109649e-03
  1.84861962e-02 -7.78259523e-03  3.09006050e-02  2.89714206e-02
  1.95406713e-02  3.47679406e-02 -8.08192138e-03  1.93899628e-02
  2.45984085e-02  2.23751515e-02  1.48505280e-02  2.66239569e-02
  1.79730393e-02  4.52137180e-02  5.26740868e-03  3.08829523e-03
  1.79477707e-02  2.08787248e-02 -2.00750175e-04  1.05570641e-03
 -1.78485620e-03  3.64316776e-02 -4.11496824e-03 -2.19199527e-02
  7.64226355e-03  2.91033331e-02  3.60517320e-03  3.85937728e-02
  1.84319187e-02  3.32840085e-02  2.19941977e-02 -9.08608921e-03
  2.76992172e-02 -7.31383124e-03  3.70157026e-02  1.71202999e-02
  1.11954678e-02  3.57202552e-02  1.39883079e-03 -6.80044468e-05
  4.06055525e-02  1.35874841e-02  1.06679844e-02  7.08913477e-03
  1.77525803e-02  2.35506743e-02  1.86289717e-02  1.24526527e-02
  2.89806928e-02  2.12877877e-02  2.17614770e-02  1.77779961e-02
  3.33105847e-02  2.89403796e-02  5.60286862e-04 -5.45432651e-03
  1.91079713e-02  1.70048699e-02  9.34947934e-03  1.83932409e-02
 -2.00083689e-03  1.72190014e-02  3.41796018e-02  2.55872821e-03
  9.28947050e-03  2.42592897e-02  3.85654578e-03 -7.11563858e-04
 -7.98032153e-03  9.87090170e-03 -1.94466077e-02  3.58417667e-02
 -7.07687018e-03  2.39884369e-02  2.50127893e-02  1.12104136e-02
  3.30928713e-02  2.12896429e-02  1.03190877e-02  1.83296949e-02
  2.10381225e-02  3.81732211e-02  2.77299583e-02  1.43153239e-02
  1.90772209e-02 -4.35652258e-03  2.24176906e-02  1.32244024e-02
  1.91924174e-03  1.10459570e-02  2.03100033e-03 -1.17462212e-02
  9.05917608e-04  1.02858935e-02  3.25805992e-02  1.21647436e-02
  1.16611021e-02  1.09853679e-02  2.68245991e-02  2.25484669e-02
  1.89611781e-02  9.19218734e-03  1.67233520e-03  6.41920278e-03
  1.06920181e-02  2.14107968e-02  3.78553160e-02  3.87408584e-02
  2.68472265e-02  1.33009637e-02  3.07875574e-02  6.13979762e-03
  1.65965538e-02  1.62009988e-02  3.45134474e-02  2.10772045e-02
  1.99129470e-02  1.51537750e-02  2.18796600e-02  1.49056446e-02
  1.04380623e-02  1.55567564e-03  3.54956696e-03  4.62203771e-02
  3.55873927e-02  1.75280925e-02  1.38627198e-02  3.38254906e-02
  1.87959857e-02  3.05037070e-02  1.08327111e-02  3.94204855e-02]","[-1.58880889e-01 -1.23906724e-01  1.39441015e-02  2.50467937e-02
 -1.07551686e-01 -3.01144421e-02 -3.43499705e-02 -5.38204968e-01
 -1.77259557e-02 -5.71533859e-01  1.21083176e-02 -1.75611824e-02
 -5.51035523e-01 -8.66789650e-03  7.90140871e-03 -1.28452107e-01
 -7.12625235e-02 -2.69483887e-02 -8.75009820e-02 -3.95043828e-02
 -5.34928776e-02 -1.59558997e-01 -3.36537957e-02 -1.92726199e-02
 -1.26079261e-01 -1.66139733e-02  6.06226861e-01 -1.90138116e-01
  3.73180024e-02  3.32489721e-02 -2.91623804e-03  1.29288873e-02
 -1.74685195e-01 -4.83567789e-02 -9.17930715e-03 -3.01705208e-02
 -2.58967793e-03 -1.82918206e-01 -1.06841385e-01 -1.13366127e-01
 -3.77241708e-02 -4.54361960e-02 -2.84417033e-01 -4.67831381e-02
 -8.78714994e-02 -1.17202766e-01 -5.49783289e-01 -4.59538996e-02
 -6.89731240e-02 -9.47715789e-02 -1.44418806e-01 -3.45995694e-01
 -1.18513778e-01 -2.73597464e-02 -4.39673752e-01 -1.39055559e-02
 -9.36089084e-02 -7.25969090e-04 -8.23887408e-01 -2.31133793e-02
 -1.51227834e-02 -5.33909500e-01 -8.79340805e-03 -6.46629138e-04
 -1.35223672e-01 -1.68508679e-01  2.12158840e-02 -1.48837596e-01
 -9.62510183e-02 -6.01209700e-01 -1.18225835e-01 -2.46659592e-01
 -8.13419651e-03 -5.93659759e-01  2.97257416e-02 -2.05140729e-02
 -6.97829053e-02 -2.34341305e-02 -1.31825686e-01 -7.31027685e-04
  2.27345694e-02 -5.24810851e-01 -6.24989606e-02  2.34256219e-02
 -1.39360085e-01 -3.14871967e-02 -2.63098061e-01 -9.40534696e-02
 -2.34282628e-01 -4.94559050e-01 -1.97083160e-01 -1.83170587e-01
 -7.59441406e-02 -1.65853530e-01 -5.11328727e-02 -5.52783847e-01
 -1.53710507e-03 -7.11860415e-03 -3.04001495e-02  7.96066597e-03
 -1.06421329e-01 -1.35068417e-01 -1.06736466e-01 -2.70431507e-02
 -1.98059127e-01 -3.45670395e-02 -5.63125014e-01 -1.95484653e-01
 -3.96998376e-02 -7.29657114e-01 -4.20118868e-02 -5.29233575e-01
  4.11427207e-02 -1.64318308e-01 -8.54549259e-02  1.24407746e-01
 -5.42314574e-02 -5.70689261e-01 -1.91290811e-01 -1.24503605e-01
 -3.18035111e-02 -4.07001413e-02 -8.27855542e-02 -1.66971013e-02
 -1.21961124e-01 -5.82136869e-01 -2.97684342e-01 -1.85751691e-01
 -3.78371291e-02 -5.06133080e-01  6.42977655e-03 -7.62507021e-02
 -6.39963925e-01 -1.83609530e-01  1.80225149e-02 -6.35977209e-01
 -4.68460359e-02 -3.55529338e-01 -2.41213329e-02 -1.27988225e-02
 -1.00573719e-01 -1.03969693e-01  6.10541727e-04 -9.52862017e-03
  1.65381338e-02 -2.50935405e-01  2.86226068e-02  3.19083512e-01
 -2.01505572e-02 -8.82450044e-02 -1.41128348e-02 -4.97591764e-01
 -5.63274100e-02 -5.74699283e-01  6.97659135e-01  2.00405568e-02
 -8.59665126e-02  4.98721935e-02 -1.34170070e-01 -1.29139215e-01
  7.77232885e-01 -9.59310085e-02 -5.63553512e-01  9.22976033e-05
 -5.70365846e-01 -2.51858588e-02 -7.17982873e-02 -3.75563651e-02
  3.96918319e-02 -2.07788739e-02 -6.67093322e-02 -1.11710668e-01
 -7.36376494e-02 -5.29354990e-01  9.61511210e-02 -8.99029225e-02
 -2.65590727e-01 -1.77590773e-01 -3.55594093e-03  6.11898303e-01
 -1.36251718e-01  3.03958859e-02 -4.62436117e-02 -8.46371293e-01
  1.54409567e-02 -6.04897857e-01 -7.15147778e-02 -6.31071674e-03
  1.87756158e-02 -1.56086802e-01 -1.87928211e-02 -1.32353755e-03
  3.44060808e-02  8.52445886e-03  2.73608893e-01 -5.18299282e-01
 -5.21517992e-01 -8.39794040e-01 -8.82659182e-02 -5.34923017e-01
  2.64283214e-02 -2.23719582e-01 -3.49691920e-02 -6.26094788e-02
 -6.67701215e-02 -3.20915103e-01 -5.92469014e-02 -8.90148878e-02
  5.92000075e-02  5.08350730e-02 -2.24175677e-01 -8.93245637e-02
 -7.47294771e-03 -2.07089875e-02 -3.82508640e-03  1.43783391e-01
 -6.49534771e-03 -3.63415182e-02 -7.83716977e-01 -3.23224030e-02
 -1.12629682e-01 -3.16759348e-02 -1.30804246e-02  1.03041902e-01
 -8.30959603e-02 -4.47131619e-02 -1.78583860e-02  5.28232634e-01
 -4.76411656e-02 -8.19014788e-01 -8.05894077e-01 -6.60114467e-01
 -9.62595046e-02 -1.04212902e-01 -1.13720112e-01 -1.89313870e-02
  2.22859569e-02 -5.64425290e-01 -4.23693120e-01 -9.58627760e-02
 -3.94275598e-02 -4.12134863e-02 -8.17681730e-01 -8.17692950e-02
 -6.94542751e-02 -1.45751908e-02 -1.76117418e-03 -5.55309832e-01
 -6.42328143e-01  9.39781033e-03 -1.11245528e-01 -7.11743295e-01
 -8.03761363e-01  5.00459112e-02 -5.67994833e-01 -6.71797454e-01]","[-1.62578776e-01  9.31798145e-02  2.51812935e-01 -1.28307147e-02
  8.56028944e-02  2.81933136e-02  1.04331344e-01 -4.03246433e-01
  2.18257774e-02 -4.44606125e-01 -3.40927355e-02  8.77381861e-03
 -3.71047229e-01  7.03094481e-03  1.82216223e-02  4.85831499e-02
 -1.06336167e-02  2.13443413e-02  3.05015408e-02  1.96287818e-02
  6.74738921e-03  8.63223374e-02  5.21016121e-03  2.65077641e-03
  1.08867921e-02 -9.50364862e-03 -5.71157932e-01 -4.57755961e-02
 -2.53797565e-02 -1.61118358e-02 -7.45597016e-03 -2.18266388e-03
 -4.42967564e-02 -2.06714179e-02  2.75986139e-02 -5.73447952e-03
  6.76771300e-03  1.40134662e-01 -1.18233055e-01 -4.95308638e-02
  1.00654261e-02  1.23782173e-01  6.25253841e-02  5.73929399e-02
  2.41122320e-02  8.00288096e-02 -5.12090027e-01 -3.00274510e-02
  3.79038206e-03 -2.26382241e-02  3.83982211e-02  1.13245912e-01
 -9.45785418e-02  1.33432066e-02 -4.87421602e-01  6.72691017e-02
 -5.04124761e-02  1.40658335e-03 -4.76513058e-01  7.41243688e-03
 -1.40649334e-01 -4.55997854e-01 -2.91975890e-03  1.30859436e-03
  4.22649495e-02  1.08860224e-01 -5.20759076e-03  5.16762920e-02
 -9.31860693e-03 -3.98975015e-01  4.46074195e-02  2.39278413e-02
 -4.96001681e-03 -3.76861513e-01  2.04176847e-02  6.16377108e-02
 -5.23816533e-02  5.14321253e-02 -6.92119226e-02  2.11014660e-04
 -6.45099580e-02 -3.76962453e-01  1.16306476e-01 -8.08901861e-02
 -3.95407081e-02  3.31706218e-02 -5.81694804e-02  1.11087829e-01
  1.49382595e-02 -3.62974077e-01 -9.37145576e-02  6.65290980e-03
  9.74268764e-02 -3.51311639e-02  5.92408702e-02 -3.31807047e-01
  4.78270911e-02 -5.91376014e-02  7.83853605e-03  2.74546519e-02
 -4.45041014e-03  7.84120709e-02  1.31892800e-01  4.49259393e-02
  1.28292114e-01  1.40139749e-02 -3.42240721e-01 -6.33564442e-02
  3.04447599e-02 -1.23716623e-01  1.44613072e-01 -1.87432483e-01
  6.12628236e-02 -3.45823355e-02 -1.23831192e-02 -1.20610045e-02
 -1.44822383e-02 -5.31337142e-01 -2.04325169e-01  1.74240455e-01
 -4.50783176e-04  2.35399301e-03 -1.10692590e-01  4.75098193e-03
  2.41560619e-02 -5.43728828e-01 -2.55454443e-02  3.73131931e-01
  1.15422904e-01 -3.36765915e-01  6.29768334e-03  5.93482554e-02
 -3.39978784e-01  1.46110151e-02 -4.38889451e-02 -3.46150517e-01
 -8.41326490e-02 -2.30872288e-01  2.48587932e-02  3.03034531e-03
 -8.27237070e-02 -7.85783976e-02  4.29801585e-04  4.24658472e-04
 -1.84435293e-03 -1.61842421e-01  2.02881582e-02 -1.95043206e-01
 -1.78156178e-02 -2.12685112e-02  7.61908339e-03 -2.34608367e-01
 -1.24660246e-01 -3.16610992e-01 -6.78280592e-01  2.25639697e-02
  8.03017095e-02  1.25135062e-02 -5.75202331e-02 -7.23362565e-02
 -5.57418823e-01  9.00183544e-02 -5.18108845e-01 -5.30628837e-04
 -3.64112914e-01 -3.39098349e-02  3.21211852e-02  2.03842223e-02
 -2.71099117e-02 -1.12206884e-01  3.16391736e-02 -2.40208711e-02
  2.95251548e-01 -4.50654566e-01  3.06263566e-01 -5.07910550e-02
  8.41448978e-02  6.61165863e-02 -2.87366705e-03 -5.02700210e-01
  1.76670775e-01  2.31508836e-02  1.04424162e-02 -4.75464612e-01
 -7.49589037e-03 -4.17765051e-01 -2.11783111e-01 -6.78804936e-04
 -1.47245182e-02  1.64596979e-02  1.49882566e-02 -1.64078840e-03
  2.88385921e-03 -2.39416771e-03 -4.41651605e-02 -1.18611895e-01
 -6.05981469e-01 -5.80253422e-01 -5.22695035e-02 -4.95068938e-01
 -2.37705499e-01  2.01524552e-02 -2.39791144e-02  2.05368968e-03
  5.57696298e-02 -2.57682532e-01 -6.66595921e-02  1.56789906e-02
 -9.62816775e-02 -1.64873451e-02 -1.22332193e-01 -3.06232497e-02
  6.29208842e-03  1.62048899e-02 -1.87169462e-02 -1.41077191e-02
  6.03360450e-03  7.07288831e-03 -5.10771573e-01 -7.67927617e-02
 -9.10443366e-02 -6.60031661e-03 -1.80875644e-01 -1.54785171e-01
  8.12392607e-02  5.87272868e-02 -7.79353082e-04 -5.16914189e-01
  4.36827391e-02 -4.40434694e-01 -5.95952690e-01 -1.73407465e-01
  6.58944994e-02 -8.75704642e-03  2.87002884e-02  3.83552872e-02
  1.07827913e-02 -4.51521516e-01 -1.07589506e-01  2.44683549e-02
 -4.58108447e-02  3.72566357e-02 -4.83625174e-01  8.66489038e-02
  5.15318513e-02  3.14270961e-03 -1.63275022e-02 -3.56911600e-01
 -2.18935177e-01 -3.70287485e-02 -8.94276723e-02 -2.69990981e-01
 -4.63325948e-01 -1.59742594e-01 -4.76387113e-01 -1.54262021e-01]"
pt,1,0.2314211696386337,0.3282289385795593,0.023142002522945404,0.00706983357667923,0.040783897042274475,0.009492237120866776,0.3307654857635498,0.340915709733963,"[ 0.01335657  0.03129118  0.02316676  0.00849717  0.03032196  0.03971538
  0.03721154  0.02529387  0.00232654  0.03136639  0.01410859  0.02644717
  0.03261817  0.02872534  0.02122317  0.02326549  0.03003643  0.0019604
  0.01690302  0.03649909  0.01747411  0.02400796  0.01484393  0.03324326
  0.01387082  0.01495126  0.01058982  0.02686697  0.03166788  0.01939639
  0.02735407  0.0209211   0.02753871  0.01795714  0.03252858  0.03247694
  0.02452819  0.01919495  0.04324347  0.02729036  0.0201648   0.02534528
  0.02187132  0.02441131  0.03271031  0.00608622  0.02178129  0.02308872
  0.03081472  0.0225347   0.02049435  0.02728759  0.02430643  0.02304427
  0.03398584  0.03009424  0.03105448  0.02321774  0.0237908   0.02934405
  0.02134908  0.02753916 -0.00585143  0.0255954   0.02624658  0.03089085
  0.0254151   0.01533124  0.03000613  0.02144995  0.03453759  0.02531631
  0.00831935  0.03463221  0.02446347  0.01956142  0.03609847  0.0232717
  0.02304348  0.0158114   0.03148187  0.03393976  0.03933831  0.03220967
  0.0261244   0.01457302  0.00996201  0.04330636  0.022929    0.01882653
  0.02506416  0.03464484  0.02555687  0.02140853  0.03017075  0.02144704
  0.02397676  0.02768612  0.01605133  0.03610259  0.01301795  0.02958955
  0.03908927  0.00355975  0.01747841  0.02754445  0.01296347  0.02234737
  0.02800355  0.02852447  0.0245748   0.03264856  0.0344397   0.0027673
  0.02463095  0.04663825  0.01920573  0.01056663  0.03857807  0.03058875
  0.01768465  0.01900036  0.01893054  0.03925959  0.0194096   0.02065096
  0.01992518  0.02446188  0.02075423  0.01344001  0.02924523  0.02141994
  0.01555905  0.02865377  0.02989334  0.01141596  0.02618649  0.02166969
  0.01879936  0.01735948  0.02601416  0.01891464  0.02203513  0.02862814
  0.01427743  0.04261409  0.02535249  0.02775424  0.02339266  0.00311554
  0.02799201  0.0184371   0.01516837  0.01559174  0.02394756  0.02088883
  0.03792299  0.0354756   0.02457658  0.03465943  0.03109756  0.02105266
  0.02329003  0.01622526  0.02380901  0.02768055  0.02721669  0.01027245
  0.02275218  0.01889908  0.0266271   0.02789935  0.01341435  0.00409726
  0.02027401  0.04222285  0.00393352  0.02530714  0.02420616  0.04394006
  0.03669292  0.02037383  0.02077314  0.0222566   0.01066859  0.03279625
  0.02546848  0.0340004   0.01829221  0.02840557  0.0415554   0.03780004
  0.00945901  0.02349455  0.01235615  0.01085074  0.02471295  0.0233177
  0.02975451  0.03309026  0.0196309   0.00512028  0.01026382  0.02720137
  0.02494561  0.00318758  0.01239656  0.02749785  0.01866666  0.027956
  0.021037    0.02118463  0.02411616  0.02168941  0.00294314  0.01748116
 -0.00033212  0.00712723  0.01886597  0.02356018  0.03264873  0.01760112
  0.0363376   0.01999891  0.02579713  0.0272743   0.00895576  0.002429
  0.02938773  0.02105667  0.02330482  0.00525277  0.03752755  0.00513127
  0.0345297   0.0188924   0.03821423  0.02781244  0.01450466  0.03907767
  0.01210818  0.01467342  0.03075382  0.0286127   0.02342242  0.0012802
  0.01926829  0.02385448  0.03671232  0.01315221  0.00941162  0.01314935
  0.02915447  0.0234418   0.01762589  0.02234987]","[-6.08342469e-01 -1.34039849e-01  6.64685145e-02  6.49503395e-02
 -1.21906660e-01  1.97230443e-01 -1.68359011e-01 -5.72924055e-02
 -5.48975449e-03 -5.38555048e-02 -3.90308127e-02  1.53974378e-02
 -1.08328853e-02  2.68545114e-02  6.45004034e-01  1.34186611e-01
  2.17435166e-01  5.84511101e-01  5.95653094e-02 -3.45412761e-01
 -5.42548671e-02  1.31455448e-03 -2.82520591e-03 -5.88170588e-02
  6.50418043e-01  6.72682524e-02  6.96582496e-01 -9.89500731e-02
  6.65775776e-01  1.52891442e-01  7.45016098e-01  1.01417471e-02
 -6.95109218e-02  6.61510527e-02 -1.73234269e-01 -2.68784147e-02
 -7.20529318e-01  2.03942254e-01 -1.93592310e-01  4.07218672e-02
  5.77899925e-02 -1.04162998e-01 -1.09816812e-01 -2.10138857e-02
  9.08243358e-02  2.94557344e-02 -6.82277679e-02  9.06454120e-03
 -5.16041182e-03 -6.17427111e-01 -1.37786511e-02 -7.28201509e-01
  6.94900870e-01 -5.54730818e-02 -1.12665884e-01 -6.05081797e-01
 -2.81261448e-02 -1.14497229e-01 -4.19597477e-02  1.21328369e-01
 -7.56794870e-01 -7.43917584e-01  5.31544328e-01 -1.99085809e-02
 -5.51093817e-02 -4.84706983e-02  1.92470074e-01  2.90490668e-02
 -1.32037446e-01 -2.55057603e-01  5.75887933e-02 -3.98724750e-02
 -6.77997945e-03 -1.53167963e-01  2.05014534e-02 -7.60304332e-02
 -6.84287846e-01  3.16019468e-02  4.07557070e-01  5.42692915e-02
  7.23010972e-02 -2.21534610e-01 -6.29998386e-01  1.30686825e-02
  6.73571154e-02 -2.46328246e-02  6.36442363e-01 -1.95651799e-01
 -3.04638762e-02 -2.87176277e-02 -9.98979285e-02  4.56169322e-02
 -1.91467822e-01 -4.71846908e-02  3.48332003e-02  2.86672506e-02
  8.59383866e-02  5.97074106e-02  1.71257649e-02 -1.67974103e-02
  5.32188341e-02 -1.43045813e-01 -3.02805632e-01 -1.77182239e-02
  1.45105533e-02 -5.93630709e-02  6.92843318e-01  1.66464061e-01
 -4.17893156e-02 -3.91580537e-02 -4.59949374e-02 -6.75433576e-01
  1.24220110e-01  7.93564226e-03  1.27006313e-02 -1.56467319e-01
  7.08493531e-01 -4.28648479e-02 -1.68314148e-02 -7.21312046e-01
  6.34438545e-02 -6.81966841e-01 -4.20609079e-02 -3.64458919e-01
 -1.67990010e-02 -1.60630848e-02 -3.98483239e-02  5.87925315e-02
 -1.30958378e-01 -3.00560016e-02 -4.47871871e-02 -2.97821164e-02
  1.57726362e-01  7.47154504e-02  1.01846457e-01  4.13069315e-02
  1.29190609e-01  6.83380663e-01 -8.47506449e-02 -7.45798051e-01
 -4.92174476e-02 -3.98060195e-02  1.11029427e-02 -1.89936219e-03
  2.44122371e-02 -6.49542570e-01  5.30071296e-02  1.11163400e-01
  1.73158735e-01 -2.39952169e-02 -2.91643273e-02  6.46519288e-02
 -7.52177380e-04 -6.06741793e-02  6.69784665e-01 -8.13764706e-02
  3.03450096e-02  1.73521757e-01 -3.08285579e-02  1.57248393e-01
  2.78001670e-02 -2.78785713e-02 -3.02970130e-03  7.77649522e-01
  1.40553802e-01 -1.72522455e-01 -1.64284885e-01  9.75035247e-04
  6.57276392e-01 -6.77159309e-01  6.41415179e-01  2.04666937e-03
  2.77048582e-03 -5.95914602e-01  7.61299357e-02 -7.14240074e-01
  5.95533669e-01  6.46977723e-01  5.00659235e-02 -2.75241751e-02
  4.26376313e-02  1.51966262e-04 -7.54980803e-01  6.60731718e-02
 -6.12577140e-01 -9.98482928e-02  5.23362383e-02 -4.28526476e-02
 -2.09780745e-02 -8.63246620e-02 -7.36909688e-01 -3.05408746e-01
  7.67376553e-03  4.33580354e-02  2.85652667e-01  3.40891369e-02
 -1.33378133e-01 -1.03881381e-01 -1.87895223e-01  1.61464140e-01
 -1.46121100e-01 -6.73135184e-03  6.18673980e-01  5.81792071e-02
  8.76263082e-02 -5.93463063e-01  6.43399119e-01  6.24541521e-01
  6.86564207e-01  8.72828782e-01  1.02767088e-01  6.79568797e-02
  7.02110529e-01  1.30613856e-02  2.01571770e-02  6.43117666e-01
  2.30654120e-03  5.90007246e-01  4.96078767e-02 -7.57074282e-02
 -6.59227669e-02  1.19449496e-02  2.10465029e-01 -8.13385844e-02
 -2.64940988e-02 -1.00619778e-04  6.12586558e-01 -3.69680027e-04
  2.91707125e-02  5.25739901e-02 -5.71468286e-02 -5.82999110e-01
 -6.61050498e-01  5.99284947e-01 -8.42676222e-01 -7.40660727e-02
 -3.25539529e-01 -1.23960063e-01  6.98159814e-01  1.88386980e-02
  6.53790951e-01 -4.02606130e-02  4.93945591e-02  1.93041489e-01
  4.36133109e-02  4.61142898e-01 -9.51082706e-02 -7.20206380e-01
 -1.65971428e-01 -6.65936321e-02  6.66991174e-01  1.31027761e-03
 -3.58348079e-02  6.92139640e-02 -1.01350859e-01 -7.66989365e-02]","[-0.51713234 -0.09912249  0.19808227  0.044302    0.11751067  0.49651352
  0.1323123   0.1477871   0.03793362  0.34347254  0.15097778  0.19125381
  0.28130975  0.46399105 -0.63786334  0.18762824  0.612538   -0.51904786
  0.18852225  0.31470397  0.15251476  0.21274413  0.11356694  0.1811616
 -0.5286576   0.01714604 -0.58382756  0.16426931 -0.63252395  0.23413756
 -0.6099567   0.16001716  0.11428946  0.12470113  0.35128194  0.5142141
 -0.5475013   0.43452635  0.01355247  0.29062313  0.2824707   0.03072394
  0.21945089  0.27878305  0.05788146  0.00744918  0.18661481  0.13222852
  0.26411292 -0.5160566   0.09140767 -0.42383108 -0.5839857   0.5354407
  0.23161325 -0.57884526  0.3984587  -0.01597283  0.3382862   0.12038441
 -0.4233166  -0.39527348 -0.4888899   0.3094693   0.26309988  0.12929083
  0.3554692   0.16242422  0.11885573  0.1468403   0.2826045   0.18141235
  0.13339047  0.36800373  0.24340293  0.15603326 -0.544885    0.3007912
  0.7044032   0.12607452  0.06795493  0.1904478  -0.6091308  -0.01192904
  0.32670346  0.0908035  -0.5900463   0.11558603  0.18503278 -0.03192399
  0.2643931  -0.01028144  0.44068614 -0.00454004  0.32783043  0.15214747
  0.27838168  0.34489423  0.33733043  0.20980383  0.1486097   0.06851473
  0.27739024  0.01897165  0.1753248   0.442702   -0.5250635   0.44081444
  0.18989244  0.13436805  0.01936921 -0.524607    0.32994062  0.03197709
  0.27283776  0.24039973 -0.5802233   0.14535926  0.1565807  -0.47739246
  0.00816735 -0.5116056   0.12982571  0.26340675  0.15230149  0.42005938
  0.03389518  0.14045791  0.04479947  0.13604514  0.2612488   0.18674167
  0.81029487  0.31924143  0.27218905  0.12887232  0.21977581 -0.5727093
  0.09692641 -0.46013463  0.374324    0.10593234  0.16875044  0.34496158
  0.11377174 -0.548634    0.1001168   0.12809943  0.29277518  0.03804567
  0.23777312  0.06734147  0.13060428  0.17821003 -0.60301536  0.3796761
  0.099166    0.4677892   0.19809337  0.42003864  0.3397813   0.15054005
  0.00757275 -0.5393088   0.1449839   0.1182635   0.15444998  0.08102217
 -0.61031985 -0.48230708 -0.6602746   0.2799109   0.12156166 -0.50870305
  0.3003171  -0.5263657  -0.5326545  -0.675093    0.27974617  0.33178478
  0.13684122  0.1712938  -0.4858586  -0.0141979  -0.51967704  0.3003214
  0.3092975   0.39938456  0.19715749  0.08976118 -0.47950518  0.09140193
  0.10097537  0.14163722  0.8879804   0.081355    0.11079945  0.29069313
  0.03205024  0.1690381   0.22247772  0.04486512 -0.57474965  0.08114889
  0.13500233 -0.50422424 -0.56169033 -0.6194232  -0.6141643  -0.4875817
  0.00865953  0.34496245 -0.66471756  0.09753983  0.04520134 -0.62376016
 -0.00542154 -0.54616815  0.26004192  0.34647602  0.3578698   0.23976728
 -0.0241071   0.13653822  0.1782115   0.29665247 -0.5367118   0.04695572
  0.2109894   0.06411872  0.31012893 -0.5253765  -0.5017749  -0.5320964
 -0.39084187  0.26514298  0.3100262   0.04303137 -0.5861591   0.0253511
 -0.5470322   0.09473016  0.2190327   0.52736694  0.31784976  1.
  0.1037277  -0.5011009   0.04440777  0.08651112 -0.5398287   0.11669088
  0.19069238  0.14424573  0.09572554  0.19851497]"
