axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1821,1735,-165.0,0,0.016760716,0.0007749365,-0.03228902,0
x,0,0.1780274361371994,0.10681463778018951,825,881,-135.0,1,0.024187613,0.0010518127,0.04382553,1
x,0,0.1780274361371994,0.10681463778018951,1482,1446,-105.0,2,0.018478042,0.0003939679,-0.01641533,2
x,0,0.1780274361371994,0.10681463778018951,1024,916,-75.0,3,0.022641031,0.0017838217,-0.074325904,3
x,0,0.1780274361371994,0.10681463778018951,937,858,-45.0,4,0.023562249,0.0014102368,-0.05875987,4
x,0,0.1780274361371994,0.10681463778018951,404,363,-15.0,5,0.036015835,0.0017128444,-0.071368515,5
x,0,0.1780274361371994,0.10681463778018951,461,466,15.0,6,0.03284346,0.00017283022,0.007201259,6
x,0,0.1780274361371994,0.10681463778018951,1079,1075,45.0,7,0.021546455,5.950366e-05,-0.0024793192,7
x,0,0.1780274361371994,0.10681463778018951,919,996,75.0,8,0.022818595,0.0012884019,0.05368341,8
x,0,0.1780274361371994,0.10681463778018951,1515,1580,105.0,9,0.017967964,0.00067294895,0.02803954,9
x,0,0.1780274361371994,0.10681463778018951,904,913,135.0,10,0.02345919,0.00015871464,0.00661311,10
x,0,0.1780274361371994,0.10681463778018951,1690,1771,165.0,11,0.016989755,0.0007499164,0.031246517,11
x,1,0.2277451455593109,0.1780274361371994,1737,1672,-165.0,0,0.017121656,0.0006109642,-0.025456842,12
x,1,0.2277451455593109,0.1780274361371994,1002,937,-135.0,1,0.022686929,0.0010741501,-0.044756252,13
x,1,0.2277451455593109,0.1780274361371994,1405,1292,-105.0,2,0.019225558,0.0013425391,-0.055939127,14
x,1,0.2277451455593109,0.1780274361371994,1154,1163,-75.0,3,0.020774527,0.00012446461,0.0051860255,15
x,1,0.2277451455593109,0.1780274361371994,866,810,-45.0,4,0.024402281,0.0010706399,-0.044609997,16
x,1,0.2277451455593109,0.1780274361371994,354,366,-15.0,5,0.037258573,0.00053404545,0.022251893,17
x,1,0.2277451455593109,0.1780274361371994,378,397,15.0,6,0.03590181,0.0007855636,0.032731816,18
x,1,0.2277451455593109,0.1780274361371994,957,937,45.0,7,0.0229756,0.00033836035,-0.014098347,19
x,1,0.2277451455593109,0.1780274361371994,1131,1121,75.0,8,0.021072118,0.00014228563,-0.0059285676,20
x,1,0.2277451455593109,0.1780274361371994,1384,1397,105.0,9,0.018962301,0.0001497862,0.0062410915,21
x,1,0.2277451455593109,0.1780274361371994,947,1027,135.0,10,0.022474486,0.0012985906,0.05410794,22
x,1,0.2277451455593109,0.1780274361371994,1716,1668,165.0,11,0.017187271,0.00045450672,-0.01893778,23
x,2,0.27837511897087097,0.2277451455593109,1797,1774,-165.0,0,0.016733587,0.00020637989,-0.008599162,24
x,2,0.27837511897087097,0.2277451455593109,1166,1005,-135.0,1,0.021356538,0.0023762684,-0.09901118,25
x,2,0.27837511897087097,0.2277451455593109,1316,1256,-105.0,2,0.019708509,0.0007474975,-0.031145727,26
x,2,0.27837511897087097,0.2277451455593109,1182,1097,-75.0,3,0.020921303,0.0011950993,-0.049795806,27
x,2,0.27837511897087097,0.2277451455593109,837,807,-45.0,4,0.02465586,0.0005847212,-0.024363384,28
