axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2063,2047,-165.0,0,0.015598155,0.00012474052,-0.0051975218,0
x,0,0.1780274361371994,0.10681463778018951,1068,969,-135.0,1,0.022109976,0.0015573046,-0.064887695,1
x,0,0.1780274361371994,0.10681463778018951,1492,1523,-105.0,2,0.018210229,0.00032946086,0.0137275355,2
x,0,0.1780274361371994,0.10681463778018951,1056,985,-75.0,3,0.02211106,0.001114666,-0.046444416,3
x,0,0.1780274361371994,0.10681463778018951,1027,964,-45.0,4,0.022391153,0.0010139084,-0.042246185,4
x,0,0.1780274361371994,0.10681463778018951,501,487,-15.0,5,0.031808544,0.00045404668,-0.018918611,5
x,0,0.1780274361371994,0.10681463778018951,463,504,15.0,6,0.032106265,0.001358585,0.056607705,6
x,0,0.1780274361371994,0.10681463778018951,908,944,45.0,7,0.023229143,0.00062286074,0.025952531,7
x,0,0.1780274361371994,0.10681463778018951,881,868,75.0,8,0.023910228,0.00023816776,-0.0099236565,8
x,0,0.1780274361371994,0.10681463778018951,1543,1557,105.0,9,0.017960204,0.00014470906,0.0060295444,9
x,0,0.1780274361371994,0.10681463778018951,1003,962,135.0,10,0.022550186,0.0006685759,-0.02785733,10
x,0,0.1780274361371994,0.10681463778018951,1829,1901,165.0,11,0.016368214,0.0006185191,0.025771627,11
x,1,0.2277451455593109,0.1780274361371994,2029,2050,-165.0,0,0.015657157,0.0001649662,0.006873592,12
x,1,0.2277451455593109,0.1780274361371994,1216,1168,-135.0,1,0.020473398,0.0006451555,-0.026881479,13
x,1,0.2277451455593109,0.1780274361371994,1495,1358,-105.0,2,0.01868335,0.0015386796,-0.06411165,14
x,1,0.2277451455593109,0.1780274361371994,1267,1154,-75.0,3,0.020284193,0.001495592,-0.06231633,15
x,1,0.2277451455593109,0.1780274361371994,884,834,-45.0,4,0.024107952,0.00093255885,-0.038856618,16
x,1,0.2277451455593109,0.1780274361371994,433,395,-15.0,5,0.0346871,0.0014705599,-0.061273325,17
x,1,0.2277451455593109,0.1780274361371994,407,368,15.0,6,0.035839897,0.0016124726,-0.067186356,18
x,1,0.2277451455593109,0.1780274361371994,821,878,45.0,7,0.02423635,0.001075006,0.044791915,19
x,1,0.2277451455593109,0.1780274361371994,1095,1065,75.0,8,0.021512873,0.00044503785,-0.018543243,20
x,1,0.2277451455593109,0.1780274361371994,1459,1448,105.0,9,0.018546926,0.00012124869,-0.0050520287,21
x,1,0.2277451455593109,0.1780274361371994,1022,1022,135.0,10,0.022118697,0.0,0.0,22
x,1,0.2277451455593109,0.1780274361371994,1916,1974,165.0,11,0.016030207,0.0004777578,0.019906575,23
x,2,0.27837511897087097,0.2277451455593109,2085,2010,-165.0,0,0.015622235,0.0005868631,-0.024452629,24
x,2,0.27837511897087097,0.2277451455593109,1279,1221,-135.0,1,0.019990403,0.00074339117,-0.030974632,25
x,2,0.27837511897087097,0.2277451455593109,1405,1359,-105.0,2,0.0190162,0.0005332725,-0.022219688,26
x,2,0.27837511897087097,0.2277451455593109,1321,1231,-75.0,3,0.019773234,0.0011300334,-0.047084723,27
x,2,0.27837511897087097,0.2277451455593109,910,842,-45.0,4,0.023858827,0.0012436673,-0.051819474,28
