axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2004,1995,-165.0,0,0.015813293,7.2114155e-05,-0.0030047565,0
x,0,0.1780274361371994,0.10681463778018951,921,1018,-135.0,1,0.022658974,0.0016029625,0.066790104,1
x,0,0.1780274361371994,0.10681463778018951,1711,1642,-105.0,2,0.017263118,0.0006593939,-0.027474746,2
x,0,0.1780274361371994,0.10681463778018951,972,985,-75.0,3,0.022604113,0.00021285408,0.00886892,3
x,0,0.1780274361371994,0.10681463778018951,1047,1014,-45.0,4,0.022022253,0.0005130567,-0.021377362,4
x,0,0.1780274361371994,0.10681463778018951,456,464,-15.0,5,0.0329668,0.00027863236,0.011609682,5
x,0,0.1780274361371994,0.10681463778018951,471,472,15.0,6,0.032564446,3.397956e-05,0.001415815,6
x,0,0.1780274361371994,0.10681463778018951,1028,1050,45.0,7,0.021934807,0.0003392396,0.0141349835,7
x,0,0.1780274361371994,0.10681463778018951,1198,1285,75.0,8,0.020046378,0.0011227212,0.04678005,8
x,0,0.1780274361371994,0.10681463778018951,1810,1975,105.0,9,0.016226701,0.0013968427,0.058201775,9
x,0,0.1780274361371994,0.10681463778018951,1126,1096,135.0,10,0.021210818,0.00043262003,-0.018025834,10
x,0,0.1780274361371994,0.10681463778018951,2174,2242,165.0,11,0.015045051,0.0004934115,0.020558812,11
x,1,0.2277451455593109,0.1780274361371994,2187,2102,-165.0,0,0.015264054,0.0006350272,-0.026459467,12
x,1,0.2277451455593109,0.1780274361371994,1045,1158,-135.0,1,0.02125553,0.0016435896,0.0684829,13
x,1,0.2277451455593109,0.1780274361371994,1581,1435,-105.0,2,0.018170856,0.0015511399,-0.06463083,14
x,1,0.2277451455593109,0.1780274361371994,1176,1154,-75.0,3,0.020715123,0.00030254934,-0.012606222,15
x,1,0.2277451455593109,0.1780274361371994,948,869,-45.0,4,0.023420146,0.001393162,-0.058048412,16
x,1,0.2277451455593109,0.1780274361371994,445,392,-15.0,5,0.034441315,0.0020289898,-0.08454124,17
x,1,0.2277451455593109,0.1780274361371994,399,441,15.0,6,0.034426313,0.0016021362,0.066755675,18
x,1,0.2277451455593109,0.1780274361371994,891,972,45.0,7,0.0231292,0.001393162,0.058048412,19
x,1,0.2277451455593109,0.1780274361371994,1345,1410,75.0,8,0.019042484,0.00075599895,0.031499956,20
x,1,0.2277451455593109,0.1780274361371994,1684,1691,105.0,9,0.017213194,6.645898e-05,0.0027691242,21
x,1,0.2277451455593109,0.1780274361371994,1210,1225,135.0,10,0.020264497,0.00019738844,0.008224518,22
x,1,0.2277451455593109,0.1780274361371994,2249,2296,165.0,11,0.014831725,0.0003313549,0.013806454,23
x,2,0.27837511897087097,0.2277451455593109,2261,2217,-165.0,0,0.014942408,0.00031484588,-0.013118578,24
x,2,0.27837511897087097,0.2277451455593109,1200,1170,-135.0,1,0.020538267,0.0004056041,-0.01690017,25
x,2,0.27837511897087097,0.2277451455593109,1448,1305,-105.0,2,0.019012973,0.001664406,-0.06935025,26
x,2,0.27837511897087097,0.2277451455593109,1242,1245,-75.0,3,0.020052178,3.8652262e-05,0.0016105109,27
x,2,0.27837511897087097,0.2277451455593109,860,858,-45.0,4,0.024126142,3.7302354e-05,-0.0015542648,28
x,2,0.27837511897087097,0.2277451455593109,441,422,-15.0,5,0.034025688,0.0007054597,-0.029394154,29
x,2,0.27837511897087097,0.2277451455593109,424,440,15.0,6,0.03401029,0.00059338374,0.024724323,30
x,2,0.27837511897087097,0.2277451455593109,951,999,45.0,7,0.022633309,0.00078874396,0.032864332,31
x,2,0.27837511897087097,0.2277451455593109,1403,1454,75.0,8,0.01870344,0.0005719912,0.023832968,32
x,2,0.27837511897087097,0.2277451455593109,1509,1553,105.0,9,0.018068306,0.0004604441,0.01918517,33
x,2,0.27837511897087097,0.2277451455593109,1336,1333,135.0,10,0.019356428,3.601655e-05,-0.0015006895,34
