axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,mc_mean,mc_std
x,0.2277451455593109,0.27837511897087097,2,1211,1256,-0.024353508,0.02012735,0.0005844842,-135.0,1,25,-0.030565070127656246,0.010944347368677316
x,0.2277451455593109,0.27837511897087097,2,1416,1475,-0.027247213,0.01859151,0.0006539331,-105.0,2,26,-0.033849809640625,0.00827198893656227
x,0.2277451455593109,0.27837511897087097,2,1201,1378,-0.09163051,0.019608457,0.0021991322,-75.0,3,27,-0.09951831246874998,0.008772359389944027
x,0.2277451455593109,0.27837511897087097,2,795,854,-0.04776937,0.024597649,0.001146465,-45.0,4,28,-0.039116868742187505,0.010377593089410627
x,0.2277451455593109,0.27837511897087097,2,370,422,-0.087658964,0.03539667,0.002103815,-15.0,5,29,-0.0897587286953125,0.019905998469215386
x,0.2277451455593109,0.27837511897087097,2,402,382,0.034059017999999996,0.035693564,0.0008174164,15.0,6,30,0.00417124873984375,0.013758964579716305
x,0.2277451455593109,0.27837511897087097,2,876,900,-0.018042075,0.023725087000000002,0.00043300980000000004,45.0,7,31,-0.016371510641093753,0.009449939951576981
x,0.2277451455593109,0.27837511897087097,2,1294,1228,0.034939528,0.019900419,0.00083854864,75.0,8,32,0.041139291125,0.00638223274197105
x,0.2277451455593109,0.27837511897087097,2,1462,1328,0.06412373,0.018893098,0.0015389695,105.0,9,33,0.0578612664296875,0.008512921091327527
x,0.2277451455593109,0.27837511897087097,2,1300,1243,0.029925862,0.019821305,0.0007182207000000001,135.0,10,34,0.018209289969296875,0.009027297228891814
x,0.2277451455593109,0.27837511897087097,2,2199,2179,0.006099193399999999,0.015113116999999999,0.00014638063999999998,165.0,11,35,-0.000492301692421875,0.00707418994995469
x,0.27837511897087097,0.3405149877071381,3,2152,2198,-0.01411844,0.01516045,0.00033884257000000006,-165.0,0,36,-0.012157057354375002,0.0063219374279357594
x,0.27837511897087097,0.3405149877071381,3,1245,1321,-0.039543502,0.019725675,0.0009490441,-135.0,1,37,-0.0371182858046875,0.0069140103782402195
x,0.27837511897087097,0.3405149877071381,3,1360,1422,-0.029754505,0.018950868,0.0007141081,-105.0,2,38,-0.0369974918203125,0.006590360642400256
x,0.27837511897087097,0.3405149877071381,3,1256,1329,-0.037703395,0.019654447,0.0009048814999999999,-75.0,3,39,-0.0268887019828125,0.010894036411980496
x,0.27837511897087097,0.3405149877071381,3,907,908,-0.0007355997,0.02347262,1.7654393e-05,-45.0,4,40,-0.0017732029927343752,0.008610035303623326
x,0.27837511897087097,0.3405149877071381,3,430,444,-0.021386256,0.033817768,0.00051327015,-15.0,5,41,-0.018950393834375003,0.014528262453193021
x,0.27837511897087097,0.3405149877071381,3,438,396,0.06723593,0.03454881,0.0016136623000000002,15.0,6,42,0.06673076156249999,0.011815848505603374
x,0.27837511897087097,0.3405149877071381,3,901,834,0.051557694,0.023975754,0.0012373846,45.0,7,43,0.03151853349921875,0.012005066347238068
x,0.27837511897087097,0.3405149877071381,3,1425,1289,0.066903256,0.0191523,0.0016056781,75.0,8,44,0.065181043390625,0.006508423720414674
x,0.27837511897087097,0.3405149877071381,3,1431,1345,0.041361585,0.018963498999999998,0.0009926781,105.0,9,45,0.0321826738828125,0.007797624060119449
x,0.27837511897087097,0.3405149877071381,3,1371,1368,0.0014623369,0.019107485,3.5096084e-05,135.0,10,46,0.018258076842187502,0.010119987742931777
x,0.27837511897087097,0.3405149877071381,3,2285,2074,0.06462697,0.015114637,0.0015510473000000002,165.0,11,47,0.0572489303828125,0.005196670719573752
x,0.3405149877071381,0.6005192399024963,4,2187,2202,-0.0045629307000000004,0.01509429,0.00010951033600000001,-165.0,0,48,-0.006053679161640625,0.006224847022136357
x,0.3405149877071381,0.6005192399024963,4,1398,1437,-0.01836664,0.018778037,0.00044079937000000006,-135.0,1,49,-0.01384035083828125,0.00765854467350732
x,0.3405149877071381,0.6005192399024963,4,1368,1374,-0.0029214736999999998,0.019096969,7.011536999999999e-05,-105.0,2,50,-0.006973499854296875,0.006564978774205468
x,0.3405149877071381,0.6005192399024963,4,1294,1471,-0.08546657,0.018947871,0.0020511977,-75.0,3,51,-0.087046675875,0.008343055781531921
x,0.3405149877071381,0.6005192399024963,4,863,927,-0.047735900000000005,0.023609027,0.0011456616,-45.0,4,52,-0.0512445869140625,0.008651798611287464
x,0.3405149877071381,0.6005192399024963,4,427,442,-0.023045687000000002,0.03391367,0.0005530964700000001,-15.0,5,53,-0.0400383436640625,0.014887982422631525
x,0.3405149877071381,0.6005192399024963,4,433,469,-0.053286124000000004,0.033249054,0.001278867,15.0,6,54,-0.04178091434375,0.008731055908453007
x,0.3405149877071381,0.6005192399024963,4,956,982,-0.01791174,0.022711897,0.00042988177,45.0,7,55,-0.031621812921875,0.006478571672295561
x,0.3405149877071381,0.6005192399024963,4,1391,1402,-0.0052582340000000005,0.018921629,0.00012619763000000002,75.0,8,56,-0.004172789790468749,0.006527065434952017
x,0.3405149877071381,0.6005192399024963,4,1421,1412,0.004241448,0.018787665,0.00010179475,105.0,9,57,0.001330773273515625,0.009109131947977413
x,0.3405149877071381,0.6005192399024963,4,1427,1448,-0.009752134,0.01864921,0.00023405121,135.0,10,58,-0.006765016507734376,0.008325776580804667
x,0.3405149877071381,0.6005192399024963,4,2162,2137,0.0077640930000000006,0.015251171,0.00018633823,165.0,11,59,0.0005260808655468749,0.005615377801855248
z,0.1212601587176323,0.256461101770401,0,2465,2460,0.0013554451,0.014249396499999999,3.2530683e-05,-165.0,0,0,-0.004296190491875,0.004368159268133965
z,0.1212601587176323,0.256461101770401,0,1521,1556,-0.015186536,0.018025452,0.00036447687000000007,-135.0,1,1,-0.0193953236796875,0.005589885547667017
z,0.1212601587176323,0.256461101770401,0,1833,1907,-0.026416685,0.016346043,0.0006340004599999999,-105.0,2,2,-0.03230087578125,0.007782698366438978
z,0.1212601587176323,0.256461101770401,0,1275,1319,-0.022646489,0.019629246,0.0005435157,-75.0,3,3,-0.02193209982890625,0.008918053264984181
z,0.1212601587176323,0.256461101770401,0,1315,1336,-0.010576153999999999,0.019420967,0.0002538277,-45.0,4,4,-0.01100691250515625,0.008956968800162265
z,0.1212601587176323,0.256461101770401,0,980,972,0.0054717762,0.022633597000000002,0.00013132261999999998,-15.0,5,5,0.0103204557346875,0.006550225927057961
z,0.1212601587176323,0.256461101770401,0,967,947,0.013951028999999998,0.022855291,0.0003348247,15.0,6,6,0.023873781526562502,0.010084299446706198
z,0.1212601587176323,0.256461101770401,0,1393,1277,0.058004927000000005,0.01932024,0.0013921182999999998,45.0,7,7,0.063965603390625,0.0076145068534606486
z,0.1212601587176323,0.256461101770401,0,1320,1218,0.05365704,0.019821117,0.001287769,75.0,8,8,0.0471238799921875,0.004661531120593526
z,0.1212601587176323,0.256461101770401,0,1913,1719,0.07131388,0.016550835,0.0017115332000000002,105.0,9,9,0.06325036723437501,0.006919236104373527
z,0.1212601587176323,0.256461101770401,0,1582,1476,0.046279274,0.018064072,0.0011107025999999999,135.0,10,10,0.0379369673125,0.007317049456464536
z,0.1212601587176323,0.256461101770401,0,2573,2507,0.017345963,0.014028228,0.00041630309999999995,165.0,11,11,0.012797195330703125,0.005979981991559117
z,0.256461101770401,0.3323543310165405,1,2497,2622,-0.03260191,0.01396936,0.0007824459,-165.0,0,12,-0.034453333062499994,0.00472684137150642
z,0.256461101770401,0.3323543310165405,1,1449,1525,-0.034118567,0.018326376000000002,0.0008188456,-135.0,1,13,-0.033767995796875006,0.006475416453623473
z,0.256461101770401,0.3323543310165405,1,1874,1965,-0.03164765,0.016131448,0.00075954356,-105.0,2,14,-0.0374639586953125,0.00623411950811602
z,0.256461101770401,0.3323543310165405,1,1343,1503,-0.075059086,0.018691998,0.001801418,-75.0,3,15,-0.0864124477421875,0.008842239389281591
z,0.256461101770401,0.3323543310165405,1,1235,1338,-0.053446047,0.019686066000000002,0.0012827051,-45.0,4,16,-0.0472159076796875,0.006359154052202274
z,0.256461101770401,0.3323543310165405,1,630,665,-0.03608415,0.027770404,0.0008660196000000001,-15.0,5,17,-0.026863137533906248,0.014340665076246647
z,0.256461101770401,0.3323543310165405,1,670,642,0.028493276,0.027596671,0.0006838386,15.0,6,18,0.02482022818703125,0.012071098024519299
z,0.256461101770401,0.3323543310165405,1,1318,1277,0.02109428,0.019626131,0.0005062627,45.0,7,19,0.0155143861,0.006979196821636472
z,0.256461101770401,0.3323543310165405,1,1483,1421,0.028504488999999997,0.018549200000000002,0.0006841077700000001,75.0,8,20,0.027423001015625,0.007506099219347276
z,0.256461101770401,0.3323543310165405,1,1981,1837,0.050355252,0.016163325,0.0012085261,105.0,9,21,0.04020316028125,0.006072834540352147
z,0.256461101770401,0.3323543310165405,1,1559,1503,0.02441749,0.018066246,0.00058601977,135.0,10,22,0.01968441545625,0.009230149667911601
z,0.256461101770401,0.3323543310165405,1,2548,2536,0.0031513302,0.014024748,7.563193e-05,165.0,11,23,0.0020354716732031253,0.004482824022436974
z,0.3323543310165405,0.3989480912685395,2,2624,2591,0.008448465,0.013847053,0.00020276316000000002,-165.0,0,24,0.008570400209687499,0.005667361272704995
z,0.3323543310165405,0.3989480912685395,2,1457,1573,-0.051113255,0.018143063,0.0012267182,-135.0,1,25,-0.0383145926640625,0.011964767578395723
z,0.3323543310165405,0.3989480912685395,2,1986,1950,0.012211403000000001,0.015938228000000002,0.00029307367999999997,-105.0,2,26,0.00290344527234375,0.006267559366141545
z,0.3323543310165405,0.3989480912685395,2,1483,1614,-0.056473962999999995,0.01794055,0.0013553751999999999,-75.0,3,27,-0.054775370328125,0.006324137450709427
z,0.3323543310165405,0.3989480912685395,2,1088,1138,-0.029989071000000003,0.021185662999999997,0.0007197377,-45.0,4,28,-0.025306990677343745,0.00801546121693657
z,0.3323543310165405,0.3989480912685395,2,539,527,0.01502942,0.030624734,0.0003607061,-15.0,5,29,0.016799973862499998,0.01188803375986214
z,0.3323543310165405,0.3989480912685395,2,545,535,0.012362162,0.030426705,0.00029669187,15.0,6,30,-0.0073728569625,0.012045307564732594
z,0.3323543310165405,0.3989480912685395,2,1224,1161,0.03526715,0.020463767,0.0008464115699999999,45.0,7,31,0.025182934915624997,0.009774663460808538
z,0.3323543310165405,0.3989480912685395,2,1573,1472,0.04428455,0.018104231000000002,0.0010628292,75.0,8,32,0.053016255796874995,0.005528740389923327
z,0.3323543310165405,0.3989480912685395,2,2025,2021,0.0013199341,0.015721235,3.167842e-05,105.0,9,33,0.0116568922434375,0.009628346932045223
z,0.3323543310165405,0.3989480912685395,2,1515,1543,-0.012224714,0.018082097,0.00029339314999999997,135.0,10,34,-0.01187134468796875,0.006729759477949335
z,0.3323543310165405,0.3989480912685395,2,2693,2659,0.008481663,0.013668672,0.00020355990000000003,165.0,11,35,0.008343319184375,0.003666156895717513
z,0.3989480912685395,0.471983677148819,3,2767,2744,0.0055720573,0.013470325,0.00013372938,-165.0,0,36,0.012024373379140627,0.006924862149525946
z,0.3989480912685395,0.471983677148819,3,1502,1591,-0.038417425,0.017967569,0.0009220182000000001,-135.0,1,37,-0.028018690963828124,0.008733154816939257
z,0.3989480912685395,0.471983677148819,3,1764,1891,-0.046391085,0.016522983,0.001113386,-105.0,2,38,-0.05612677846875,0.006851730570013613
z,0.3989480912685395,0.471983677148819,3,1520,1604,-0.035899337,0.017879874,0.0008615841,-75.0,3,39,-0.0423214691796875,0.007712465488279765
z,0.3989480912685395,0.471983677148819,3,941,1082,-0.09305536,0.022136733,0.0022333288,-45.0,4,40,-0.0750259456171875,0.010592218479057783
z,0.3989480912685395,0.471983677148819,3,400,447,-0.0740854,0.03426598,0.0017780495999999999,-15.0,5,41,-0.0798153878125,0.01522150391256599
z,0.3989480912685395,0.471983677148819,3,407,426,-0.030452767000000002,0.03463188,0.0007308664500000001,15.0,6,42,-0.041881300565625,0.02139114739630328
z,0.3989480912685395,0.471983677148819,3,1045,1066,-0.013281565,0.021762941,0.00031875758,45.0,7,43,-0.010035656008125,0.009711514617892115
z,0.3989480912685395,0.471983677148819,3,1620,1523,0.041204582999999996,0.017822098,0.00098891,75.0,8,44,0.0432293759765625,0.010204900886424688
z,0.3989480912685395,0.471983677148819,3,1984,1856,0.044503786,0.016121441,0.0010680909,105.0,9,45,0.04988840781250001,0.007237173057064106
z,0.3989480912685395,0.471983677148819,3,1610,1558,0.021914741,0.01776246,0.0005259538,135.0,10,46,0.0225355098203125,0.008150843904108654
z,0.3989480912685395,0.471983677148819,3,2799,2734,0.015684506,0.013442073,0.00037642816,165.0,11,47,0.01866041206328125,0.006174571106309331
z,0.471983677148819,0.8590466380119324,4,2669,2734,-0.016061887,0.013602743,0.00038548529999999997,-165.0,0,48,-0.0038349588100781247,0.00823227022221183
z,0.471983677148819,0.8590466380119324,4,1556,1532,0.010376529,0.017994426,0.0002490367,-135.0,1,49,0.00737529497421875,0.011214912836615394
z,0.471983677148819,0.8590466380119324,4,1560,1571,-0.004690593,0.0178712,0.000112574235,-105.0,2,50,-0.0067054455128125,0.009615537259981464
z,0.471983677148819,0.8590466380119324,4,1483,1632,-0.06386257,0.01788066,0.0015327017,-75.0,3,51,-0.0575230546328125,0.009942148906516606
z,0.471983677148819,0.8590466380119324,4,950,996,-0.03155972,0.022657512,0.0007574333000000001,-45.0,4,52,-0.030773555882812498,0.01011957816332892
z,0.471983677148819,0.8590466380119324,4,457,493,-0.050593775,0.03240273,0.0012142506,-15.0,5,53,-0.0594256966484375,0.014886358556252696
z,0.471983677148819,0.8590466380119324,4,494,454,0.056333903,0.032426912,0.0013520137,15.0,6,54,0.04662264630859375,0.014844043846704938
z,0.471983677148819,0.8590466380119324,4,985,964,0.014385521,0.022649007000000002,0.0003452525,45.0,7,55,0.0014899909569531247,0.015979331508884816
z,0.471983677148819,0.8590466380119324,4,1609,1597,0.0049973056,0.0176609,0.00011993533600000001,75.0,8,56,0.002342536741484375,0.010373122330411997
z,0.471983677148819,0.8590466380119324,4,1550,1418,0.05937836,0.01832319,0.0014250806,105.0,9,57,0.032342880338281255,0.013789525944098326
z,0.471983677148819,0.8590466380119324,4,1555,1512,0.018718578,0.018053733,0.00044924588,135.0,10,58,0.01879675202109375,0.007310533673217956
z,0.471983677148819,0.8590466380119324,4,2748,2584,0.041065007,0.013683223999999999,0.0009855602,165.0,11,59,0.02560918919296875,0.010352793788460048
pt,0.00048771032015793025,0.24008217453956604,0,2170,2216,-0.014002558,0.015098128,0.00033606137999999997,-165.0,0,0,-0.011677249903125,0.005498601856504618
pt,0.00048771032015793025,0.24008217453956604,0,1448,1485,-0.01684255,0.018462153000000002,0.00040422120000000003,-135.0,1,1,-0.014493705121406249,0.01090463725439213
pt,0.00048771032015793025,0.24008217453956604,0,1184,1268,-0.045737978,0.020173676,0.0010977114999999999,-105.0,2,2,-0.0464612624453125,0.007011274016717626
pt,0.00048771032015793025,0.24008217453956604,0,1275,1295,-0.010389988000000001,0.019724682,0.00024935973,-75.0,3,3,-0.020302859078125,0.005409766779224006
pt,0.00048771032015793025,0.24008217453956604,0,822,852,-0.023926767,0.024434188,0.0005742424,-45.0,4,4,-0.02929657210390625,0.013083625831949967
pt,0.00048771032015793025,0.24008217453956604,0,560,560,0.0,0.029880716,0.0,-15.0,5,5,-0.0019451590890625003,0.013369885315339303
pt,0.00048771032015793025,0.24008217453956604,0,506,493,0.017373849,0.031633824,0.00041697238,15.0,6,6,0.00237815846171875,0.0113469223556251
pt,0.00048771032015793025,0.24008217453956604,0,807,822,-0.012293862,0.024774599999999997,0.00029505267999999996,45.0,7,7,-0.019984675603828127,0.011354334538641814
pt,0.00048771032015793025,0.24008217453956604,0,1315,1294,0.010746408999999998,0.019576628000000002,0.0002579138,75.0,8,8,0.014955771368437499,0.008382228095740936
pt,0.00048771032015793025,0.24008217453956604,0,1247,1195,0.028429935,0.020227936999999998,0.0006823184700000001,105.0,9,9,0.01384730999328125,0.008113991790337482
pt,0.00048771032015793025,0.24008217453956604,0,1476,1498,-0.009876427,0.018336158,0.00023703426,135.0,10,10,-0.0129714267953125,0.0062820852137334396
pt,0.00048771032015793025,0.24008217453956604,0,2188,2170,0.0055144656999999994,0.015147808,0.00013234718,165.0,11,11,-0.0051625456009375,0.007848207712354295
pt,0.24008217453956604,0.33944475650787354,1,2215,2286,-0.021060442999999998,0.014902159,0.0005054506500000001,-165.0,0,12,-0.01380491625,0.005938477803237269
pt,0.24008217453956604,0.33944475650787354,1,1247,1319,-0.037462264,0.019727256000000002,0.00089909433,-135.0,1,13,-0.0398614205625,0.007683906337004349
pt,0.24008217453956604,0.33944475650787354,1,1418,1452,-0.015816675,0.018663999,0.00037960019999999997,-105.0,2,14,-0.028712429945312496,0.006625744580211275
pt,0.24008217453956604,0.33944475650787354,1,1368,1587,-0.098947495,0.018305633,0.0023747398999999997,-75.0,3,15,-0.0941783808125,0.009331790237524012
pt,0.24008217453956604,0.33944475650787354,1,823,931,-0.08220767,0.02379648,0.001972984,-45.0,4,16,-0.0713196816953125,0.010180881393933966
pt,0.24008217453956604,0.33944475650787354,1,182,201,-0.06623278,0.05098541,0.0015895867,-15.0,5,17,-0.045009974973437505,0.02449688124824665
pt,0.24008217453956604,0.33944475650787354,1,208,205,0.009698161,0.04920447,0.00023275586,15.0,6,18,0.0264953983765625,0.0170663725879376
pt,0.24008217453956604,0.33944475650787354,1,886,845,0.03162314,0.024023386,0.0007589554,45.0,7,19,0.025686150190625003,0.0087161898302456
pt,0.24008217453956604,0.33944475650787354,1,1567,1481,0.037670527,0.018100232,0.0009040926,75.0,8,20,0.0405384496484375,0.006736569164351906
pt,0.24008217453956604,0.33944475650787354,1,1445,1407,0.017789028999999998,0.018722184,0.00042693669999999996,105.0,9,21,0.0249376073359375,0.007441229552711036
pt,0.24008217453956604,0.33944475650787354,1,1258,1235,0.012317533,0.02002654,0.0002956208,135.0,10,22,0.01626885006015625,0.008615910847338808
pt,0.24008217453956604,0.33944475650787354,1,2223,2185,0.011509598999999999,0.015060883,0.0002762304,165.0,11,23,0.010124610408984375,0.006488985556144487
pt,0.33944475650787354,0.4329158365726472,2,2168,2087,0.02541579,0.015325331999999999,0.000609979,-165.0,0,24,0.02041349982421875,0.0066145716440337635
pt,0.33944475650787354,0.4329158365726472,2,1112,1197,-0.049148828,0.020785615,0.0011795718,-135.0,1,25,-0.0411911886171875,0.008094237022042646
pt,0.33944475650787354,0.4329158365726472,2,1547,1500,0.020594135,0.018112218,0.00049425923,-105.0,2,26,0.005155403507656251,0.008291714310126746
pt,0.33944475650787354,0.4329158365726472,2,1203,1367,-0.0851979,0.019654024,0.0020447497,-75.0,3,27,-0.08709279017187499,0.009836905802773374
pt,0.33944475650787354,0.4329158365726472,2,854,977,-0.08968813,0.023275662000000003,0.002152515,-45.0,4,28,-0.08177361696093749,0.010692407129357356
pt,0.33944475650787354,0.4329158365726472,2,381,369,0.021361817,0.036506504,0.0005126836,-15.0,5,29,0.0352354617,0.015534977404571935
pt,0.33944475650787354,0.4329158365726472,2,374,385,-0.01934947,0.036290906,0.0004643873,15.0,6,30,-0.029934848899218748,0.01738428217464872
pt,0.33944475650787354,0.4329158365726472,2,949,953,-0.0028078095000000003,0.022929417,6.738743e-05,45.0,7,31,-0.00242431603,0.01096265758017292
pt,0.33944475650787354,0.4329158365726472,2,1420,1277,0.070790224,0.019207401000000002,0.0016989654000000001,75.0,8,32,0.0759946086484375,0.006917051549703199
pt,0.33944475650787354,0.4329158365726472,2,1544,1544,0.0,0.017995393000000002,0.0,105.0,9,33,0.0013072067975781246,0.009605088071480654
pt,0.33944475650787354,0.4329158365726472,2,1222,1179,0.02391082,0.020402329,0.0005738597,135.0,10,34,0.02303692641875,0.009669316062818827
pt,0.33944475650787354,0.4329158365726472,2,2248,2140,0.032860585,0.015088013999999999,0.000788654,165.0,11,35,0.026503219804687502,0.006441942859963004
pt,0.4329158365726472,0.5492591261863708,3,2116,2125,-0.0028332989,0.015355506000000001,6.799917e-05,-165.0,0,36,0.0050266313596874996,0.00730400090163463
pt,0.4329158365726472,0.5492591261863708,3,1125,1182,-0.032987199999999994,0.020808453,0.0007916928,-135.0,1,37,-0.035762696859375,0.00794238423784766
pt,0.4329158365726472,0.5492591261863708,3,1482,1610,-0.055269897000000005,0.01795626,0.0013264775,-105.0,2,38,-0.060015521828125,0.006826132907498575
pt,0.4329158365726472,0.5492591261863708,3,1135,1157,-0.012815225,0.020886084,0.0003075654,-75.0,3,39,-0.021166409520312502,0.007917643854813099
pt,0.4329158365726472,0.5492591261863708,3,895,924,-0.02128548,0.023441492,0.0005108515,-45.0,4,40,-0.020248629421874997,0.009770012675266589
pt,0.4329158365726472,0.5492591261863708,3,454,519,-0.08919052,0.031930763,0.0021405725,-15.0,5,41,-0.09212298684375,0.017161729733737762
pt,0.4329158365726472,0.5492591261863708,3,518,486,0.042553417,0.031531132999999996,0.0010212819999999999,15.0,6,42,0.048963080312500004,0.014346077337813951
pt,0.4329158365726472,0.5492591261863708,3,1022,960,0.041764397,0.02244239,0.0010023456,45.0,7,43,0.041610419365625,0.012691310134704285
pt,0.4329158365726472,0.5492591261863708,3,1085,1132,-0.028304162999999997,0.021229664,0.00067929993,75.0,8,44,-0.0217923953203125,0.012589567933490446
pt,0.4329158365726472,0.5492591261863708,3,1684,1520,0.06833914,0.017625328,0.0016401394,105.0,9,45,0.0583317953046875,0.005906777921897011
pt,0.4329158365726472,0.5492591261863708,3,1178,1148,0.017219863999999998,0.020731501,0.00041327675,135.0,10,46,0.0193515748984375,0.009737729018473503
pt,0.4329158365726472,0.5492591261863708,3,2219,2120,0.030462372999999997,0.015174122,0.0007310969500000001,165.0,11,47,0.02025241521015625,0.00824682060546452
pt,0.5492591261863708,1.2464019060134888,4,2041,2130,-0.028488396000000003,0.015477600000000001,0.0006837214999999999,-165.0,0,48,-0.023290566889062496,0.00935688338767267
pt,0.5492591261863708,1.2464019060134888,4,1106,1129,-0.013739423,0.021150481000000002,0.00032974617,-135.0,1,49,0.001953054335078125,0.01109365201836615
pt,0.5492591261863708,1.2464019060134888,4,1671,1676,-0.001994493,0.017285075,4.786782999999999e-05,-105.0,2,50,-0.001649909772734375,0.009166899922981808
pt,0.5492591261863708,1.2464019060134888,4,938,1042,-0.070127174,0.022418,0.0016830522,-75.0,3,51,-0.0680081842109375,0.014140481337827129
pt,0.5492591261863708,1.2464019060134888,4,928,968,-0.028166952000000002,0.022956647,0.00067600684,-45.0,4,52,-0.004655883949921875,0.012973594555454094
pt,0.5492591261863708,1.2464019060134888,4,507,543,-0.045775317,0.030828321000000002,0.0010986077,-15.0,5,53,-0.05741919643359375,0.016200720587890106
pt,0.5492591261863708,1.2464019060134888,4,548,548,0.0,0.030206105,0.0,15.0,6,54,-0.020036183379687503,0.016470530658797004
pt,0.5492591261863708,1.2464019060134888,4,1011,979,0.02146916,0.022411626,0.0005152598599999999,45.0,7,55,0.0112958944034375,0.01475772656536255
pt,0.5492591261863708,1.2464019060134888,4,997,918,0.05507779,0.02281686,0.0013218670000000002,75.0,8,56,0.039713401390625,0.010921980540559702
pt,0.5492591261863708,1.2464019060134888,4,1752,1588,0.06555647,0.017265992,0.0015733551999999999,105.0,9,57,0.0565357409609375,0.007112989233158511
pt,0.5492591261863708,1.2464019060134888,4,1193,1151,0.023922682,0.020648899,0.0005741443599999999,135.0,10,58,0.012238553125000001,0.008575646096436044
pt,0.5492591261863708,1.2464019060134888,4,2059,2056,0.0009733512,0.015588879,2.3360428e-05,165.0,11,59,0.013676435286796875,0.008433078338512113
q2,1.0000007152557373,1.3370875120162964,0,2029,2073,-0.014321061999999999,0.015611967,0.00034370550000000004,-165.0,0,0,-0.00500578290890625,0.009871340566118646
