axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2154,2162,-165.0,0,0.0152215175,5.9393373e-05,0.0024747238,0
x,0,0.1780274361371994,0.10681463778018951,1153,1116,-135.0,1,0.020988423,0.0005225125,-0.021771353,1
x,0,0.1780274361371994,0.10681463778018951,1639,1638,-105.0,2,0.017468747,9.778067e-06,-0.00040741943,2
x,0,0.1780274361371994,0.10681463778018951,1098,1021,-75.0,3,0.021698156,0.0011643651,-0.04851521,3
x,0,0.1780274361371994,0.10681463778018951,1003,1002,-45.0,4,0.022332776,1.5981408e-05,-0.000665892,4
x,0,0.1780274361371994,0.10681463778018951,544,514,-15.0,5,0.030721733,0.0009085838,-0.03785766,5
x,0,0.1780274361371994,0.10681463778018951,505,539,15.0,6,0.030919952,0.0010435369,0.043480705,6
x,0,0.1780274361371994,0.10681463778018951,904,972,45.0,7,0.023060804,0.0011614633,0.048394304,7
x,0,0.1780274361371994,0.10681463778018951,947,941,75.0,8,0.023014158,0.00010183068,-0.004242945,8
x,0,0.1780274361371994,0.10681463778018951,1591,1587,105.0,9,0.017738728,4.033068e-05,-0.0016804449,9
x,0,0.1780274361371994,0.10681463778018951,1068,1028,135.0,10,0.02183551,0.0006115023,-0.025479265,10
x,0,0.1780274361371994,0.10681463778018951,2014,2140,165.0,11,0.015502807,0.0009719266,0.04049694,11
x,1,0.2277451455593109,0.1780274361371994,2150,2146,-165.0,0,0.015256943,2.9834937e-05,-0.0012431224,12
x,1,0.2277451455593109,0.1780274361371994,1247,1237,-135.0,1,0.020064019,0.00012899646,-0.0053748526,13
x,1,0.2277451455593109,0.1780274361371994,1543,1475,-105.0,2,0.018194653,0.0007219699,-0.030082079,14
x,1,0.2277451455593109,0.1780274361371994,1291,1208,-75.0,3,0.019984324,0.0010642441,-0.0443435,15
x,1,0.2277451455593109,0.1780274361371994,880,840,-45.0,4,0.024100516,0.00074517966,-0.031049151,16
x,1,0.2277451455593109,0.1780274361371994,442,407,-15.0,5,0.034267887,0.0013209603,-0.055040013,17
x,1,0.2277451455593109,0.1780274361371994,412,380,15.0,6,0.035481714,0.0012946555,-0.053943977,18
x,1,0.2277451455593109,0.1780274361371994,800,895,45.0,7,0.02422121,0.001795905,0.07482937,19
x,1,0.2277451455593109,0.1780274361371994,1090,1077,75.0,8,0.021481106,0.00019222677,-0.008009449,20
x,1,0.2277451455593109,0.1780274361371994,1430,1466,105.0,9,0.018579794,0.00039832114,0.016596714,21
x,1,0.2277451455593109,0.1780274361371994,1075,1111,135.0,10,0.021383062,0.00052769354,0.02198723,22
x,1,0.2277451455593109,0.1780274361371994,2025,2093,165.0,11,0.015579419,0.00052911736,0.022046557,23
x,2,0.27837511897087097,0.2277451455593109,2102,2104,-165.0,0,0.015419322,1.5236674e-05,0.0006348614,24
x,2,0.27837511897087097,0.2277451455593109,1273,1219,-135.0,1,0.020023692,0.0006943447,-0.02893103,25
x,2,0.27837511897087097,0.2277451455593109,1440,1420,-105.0,2,0.018698126,0.00022407499,-0.009336458,26
x,2,0.27837511897087097,0.2277451455593109,1340,1271,-75.0,3,0.019558074,0.00084678206,-0.035282586,27
x,2,0.27837511897087097,0.2277451455593109,884,816,-45.0,4,0.024218952,0.0012817088,-0.053404536,28
x,2,0.27837511897087097,0.2277451455593109,419,381,-15.0,5,0.03528417,0.0015220294,-0.06341789,29
x,2,0.27837511897087097,0.2277451455593109,381,392,15.0,6,0.03596101,0.00045597667,0.018999027,30
x,2,0.27837511897087097,0.2277451455593109,786,804,45.0,7,0.02507563,0.0003627478,0.015114492,31
x,2,0.27837511897087097,0.2277451455593109,1136,1267,75.0,8,0.020345563,0.001746815,0.07278396,32
x,2,0.27837511897087097,0.2277451455593109,1294,1360,105.0,9,0.019400371,0.0007968424,0.033201765,33
x,2,0.27837511897087097,0.2277451455593109,1136,1206,135.0,10,0.020647168,0.0009577244,0.039905183,34
x,2,0.27837511897087097,0.2277451455593109,2045,2140,165.0,11,0.015450862,0.00072737364,0.030307235,35
x,3,0.34051498770713806,0.27837511897087097,2177,2090,-165.0,0,0.01530304,0.0006533201,-0.02722167,36
x,3,0.34051498770713806,0.27837511897087097,1327,1316,-135.0,1,0.019451125,0.0001333598,-0.0055566584,37
x,3,0.34051498770713806,0.27837511897087097,1379,1335,-105.0,2,0.01919081,0.00051948405,-0.02164517,38
x,3,0.34051498770713806,0.27837511897087097,1395,1238,-75.0,3,0.019426472,0.0019106371,-0.07960988,39
x,3,0.34051498770713806,0.27837511897087097,900,848,-45.0,4,0.02389937,0.00095321605,-0.039717335,40
x,3,0.34051498770713806,0.27837511897087097,454,428,-15.0,5,0.033645663,0.0009445701,-0.03935709,41
x,3,0.34051498770713806,0.27837511897087097,369,418,15.0,6,0.035522778,0.0019950361,0.08312651,42
x,3,0.34051498770713806,0.27837511897087097,796,860,45.0,7,0.024540924,0.0012383661,0.051598586,43
x,3,0.34051498770713806,0.27837511897087097,1219,1222,75.0,8,0.020240234,3.938065e-05,0.0016408605,44
x,3,0.34051498770713806,0.27837511897087097,1231,1278,105.0,9,0.019957852,0.0006002423,0.025010096,45
x,3,0.34051498770713806,0.27837511897087097,1222,1216,135.0,10,0.0202526,7.885822e-05,-0.0032857591,46
x,3,0.34051498770713806,0.27837511897087097,2060,2165,165.0,11,0.015376144,0.000796328,0.033180334,47
x,4,0.6005192399024963,0.34051498770713806,2047,2029,-165.0,0,0.015663015,0.00014150368,-0.0058959867,48
x,4,0.6005192399024963,0.34051498770713806,1367,1290,-135.0,1,0.019385584,0.0009285998,-0.03869166,49
x,4,0.6005192399024963,0.34051498770713806,1320,1251,-105.0,2,0.019709246,0.00085995643,-0.03583152,50
x,4,0.6005192399024963,0.34051498770713806,1372,1313,-75.0,3,0.019290384,0.0007041045,-0.029337687,51
x,4,0.6005192399024963,0.34051498770713806,915,809,-45.0,4,0.024002869,0.0019701442,-0.08208934,52
x,4,0.6005192399024963,0.34051498770713806,453,472,-15.0,5,0.03286743,0.0006581749,0.027423954,53
x,4,0.6005192399024963,0.34051498770713806,405,415,15.0,6,0.034916885,0.0003907649,0.016281871,54
x,4,0.6005192399024963,0.34051498770713806,868,927,45.0,7,0.023580292,0.0010532149,0.043883953,55
x,4,0.6005192399024963,0.34051498770713806,1232,1211,75.0,8,0.020230642,0.00027543886,-0.011476619,56
x,4,0.6005192399024963,0.34051498770713806,1297,1347,105.0,9,0.019441547,0.00060595165,0.025247985,57
x,4,0.6005192399024963,0.34051498770713806,1278,1372,135.0,10,0.01940392,0.0011366098,0.04735874,58
x,4,0.6005192399024963,0.34051498770713806,1988,2058,165.0,11,0.015717054,0.0005543724,0.023098849,59
z,0,0.256461101770401,0.1212601587176323,2373,2431,-165.0,0,0.014425872,0.0003868605,0.016119188,0
z,0,0.256461101770401,0.1212601587176323,1400,1379,-135.0,1,0.018968528,0.00024213645,-0.010089018,1
z,0,0.256461101770401,0.1212601587176323,1637,1635,-105.0,2,0.017482085,1.9586018e-05,-0.00081608404,2
z,0,0.256461101770401,0.1212601587176323,1195,1210,-75.0,3,0.020390477,0.00019985066,0.008327111,3
z,0,0.256461101770401,0.1212601587176323,1101,1236,-45.0,4,0.020624107,0.0018509917,0.077124655,4
