axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2049,1995,-165.0,0,0.015722638,0.0004278702,-0.017827924,0
x,0,0.1780274361371994,0.10681463778018951,964,1007,-135.0,1,0.022515021,0.0006990549,0.029127287,1
x,0,0.1780274361371994,0.10681463778018951,1711,1675,-105.0,2,0.017183546,0.00034067867,-0.014194945,2
x,0,0.1780274361371994,0.10681463778018951,1115,1075,-75.0,3,0.021362338,0.0005852552,-0.024385633,3
x,0,0.1780274361371994,0.10681463778018951,1082,965,-45.0,4,0.022038035,0.00183146,-0.076310836,4
x,0,0.1780274361371994,0.10681463778018951,481,436,-15.0,5,0.032951955,0.0015724344,-0.0655181,5
x,0,0.1780274361371994,0.10681463778018951,528,551,15.0,6,0.030430797,0.0006830237,0.028459322,6
x,0,0.1780274361371994,0.10681463778018951,1199,1220,45.0,7,0.020330725,0.00027817162,0.0115904845,7
x,0,0.1780274361371994,0.10681463778018951,1011,1101,75.0,8,0.02172446,0.001365457,0.05689404,8
x,0,0.1780274361371994,0.10681463778018951,1738,1782,105.0,9,0.016852649,0.00040053405,0.016688919,9
x,0,0.1780274361371994,0.10681463778018951,1019,1048,135.0,10,0.021991434,0.00044955924,0.018731635,10
x,0,0.1780274361371994,0.10681463778018951,1838,1985,165.0,11,0.016151944,0.00123209,0.051337086,11
x,1,0.2277451455593109,0.1780274361371994,1969,1931,-165.0,0,0.01601146,0.00031221117,-0.0130087985,12
x,1,0.2277451455593109,0.1780274361371994,1126,1067,-135.0,1,0.021340292,0.0008620705,-0.035919603,13
x,1,0.2277451455593109,0.1780274361371994,1558,1476,-105.0,2,0.018143008,0.0008660196,-0.03608415,14
x,1,0.2277451455593109,0.1780274361371994,1310,1302,-75.0,3,0.019566348,9.814004e-05,-0.0040891683,15
x,1,0.2277451455593109,0.1780274361371994,959,901,-45.0,4,0.023166843,0.0009991816,-0.04163257,16
x,1,0.2277451455593109,0.1780274361371994,399,395,-15.0,5,0.035487868,0.0001614243,-0.006726012,17
x,1,0.2277451455593109,0.1780274361371994,436,444,15.0,6,0.03370751,0.00029129747,0.012137394,18
x,1,0.2277451455593109,0.1780274361371994,1091,1067,45.0,7,0.021524169,0.00035636025,-0.014848343,19
x,1,0.2277451455593109,0.1780274361371994,1246,1285,75.0,8,0.019872935,0.0004937441,0.02057267,20
x,1,0.2277451455593109,0.1780274361371994,1547,1607,105.0,9,0.01780037,0.00060956355,0.025398482,21
x,1,0.2277451455593109,0.1780274361371994,1081,1119,135.0,10,0.021314401,0.0005534653,0.023061052,22
x,1,0.2277451455593109,0.1780274361371994,1951,1862,165.0,11,0.016186599,0.00074791565,-0.031163152,23
x,2,0.27837511897087097,0.2277451455593109,2044,1953,-165.0,0,0.015810011,0.00072951906,-0.030396627,24
x,2,0.27837511897087097,0.2277451455593109,1253,1120,-135.0,1,0.020470658,0.001795905,-0.07482937,25
x,2,0.27837511897087097,0.2277451455593109,1491,1421,-105.0,2,0.018521687,0.0007702577,-0.032094073,26
x,2,0.27837511897087097,0.2277451455593109,1324,1233,-75.0,3,0.01975349,0.001140355,-0.047514793,27
