axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1704,1814,-165.0,0,0.01684509,0.0010019044,0.041746017,0
x,0,0.1780274361371994,0.10681463778018951,889,873,-135.0,1,0.023821281,0.00029096685,-0.012123619,1
x,0,0.1780274361371994,0.10681463778018951,1435,1547,-105.0,2,0.0182894,0.0012034826,0.05014511,2
x,0,0.1780274361371994,0.10681463778018951,938,895,-75.0,3,0.023345632,0.0007516842,-0.031320173,3
x,0,0.1780274361371994,0.10681463778018951,962,930,-45.0,4,0.022984162,0.0005419488,-0.0225812,4
x,0,0.1780274361371994,0.10681463778018951,364,434,-15.0,5,0.035156008,0.002810765,0.117115214,5
x,0,0.1780274361371994,0.10681463778018951,415,395,15.0,6,0.03511732,0.0007911784,-0.032965764,6
x,0,0.1780274361371994,0.10681463778018951,816,818,45.0,7,0.024738502,3.921998e-05,0.0016341659,7
x,0,0.1780274361371994,0.10681463778018951,815,864,75.0,8,0.024386235,0.0009351361,0.038964003,8
x,0,0.1780274361371994,0.10681463778018951,1427,1477,105.0,9,0.018551838,0.0005516998,0.02298749,9
x,0,0.1780274361371994,0.10681463778018951,854,891,135.0,10,0.023929201,0.0006794159,0.028308995,10
x,0,0.1780274361371994,0.10681463778018951,1700,1714,165.0,11,0.017114403,0.00013139956,0.005474982,11
x,1,0.2277451455593109,0.1780274361371994,1954,1930,-165.0,0,0.016045216,0.0001979983,-0.008249929,12
x,1,0.2277451455593109,0.1780274361371994,1120,977,-135.0,1,0.021746697,0.0021850783,-0.09104493,13
x,1,0.2277451455593109,0.1780274361371994,1434,1366,-105.0,2,0.018888287,0.00077818043,-0.032424185,14
x,1,0.2277451455593109,0.1780274361371994,1170,1091,-75.0,3,0.02100761,0.0011195821,-0.046649255,15
x,1,0.2277451455593109,0.1780274361371994,844,765,-45.0,4,0.024876362,0.00157326,-0.065552495,16
x,1,0.2277451455593109,0.1780274361371994,373,357,-15.0,5,0.03699581,0.0007023063,-0.02926276,17
x,1,0.2277451455593109,0.1780274361371994,338,378,15.0,6,0.037267655,0.0017900963,0.074587345,18
x,1,0.2277451455593109,0.1780274361371994,681,740,45.0,7,0.026487116,0.0013304156,0.055433985,19
x,1,0.2277451455593109,0.1780274361371994,952,1084,75.0,8,0.02207893,0.002077426,0.08655942,20
x,1,0.2277451455593109,0.1780274361371994,1312,1483,105.0,9,0.018851912,0.0019603956,0.08168315,21
x,1,0.2277451455593109,0.1780274361371994,1009,1043,135.0,10,0.022070138,0.0005309223,0.022121763,22
x,1,0.2277451455593109,0.1780274361371994,1846,1957,165.0,11,0.016203426,0.0009352465,0.038968604,23
x,2,0.27837511897087097,0.2277451455593109,1974,1924,-165.0,0,0.016014574,0.00041101492,-0.017125621,24
x,2,0.27837511897087097,0.2277451455593109,1240,1128,-135.0,1,0.020508861,0.0015155342,-0.06314726,25
x,2,0.27837511897087097,0.2277451455593109,1413,1344,-105.0,2,0.019034393,0.0008019398,-0.03341416,26
x,2,0.27837511897087097,0.2277451455593109,1200,1128,-75.0,3,0.02070799,0.0009910121,-0.04129217,27
x,2,0.27837511897087097,0.2277451455593109,737,760,-45.0,4,0.02584031,0.00049230637,0.020512765,28
x,2,0.27837511897087097,0.2277451455593109,374,346,-15.0,5,0.03721753,0.001246106,-0.05192108,29
x,2,0.27837511897087097,0.2277451455593109,327,334,15.0,6,0.038891606,0.00033933294,0.014138872,30
x,2,0.27837511897087097,0.2277451455593109,662,728,45.0,7,0.026768139,0.001521453,0.063393876,31
x,2,0.27837511897087097,0.2277451455593109,1159,1224,75.0,8,0.020471506,0.0008740147,0.03641728,32
x,2,0.27837511897087097,0.2277451455593109,1281,1347,105.0,9,0.01949589,0.0008047259,0.033530246,33
x,2,0.27837511897087097,0.2277451455593109,1131,1117,135.0,10,0.021090498,0.00019955431,-0.008314763,34
x,2,0.27837511897087097,0.2277451455593109,1915,1822,165.0,11,0.016349278,0.00079742394,-0.033226,35
x,3,0.34051498770713806,0.27837511897087097,1926,1958,-165.0,0,0.016044792,0.00026399773,0.010999906,36
x,3,0.34051498770713806,0.27837511897087097,1277,1173,-135.0,1,0.020170579,0.0013601809,-0.056674205,37
x,3,0.34051498770713806,0.27837511897087097,1348,1276,-105.0,2,0.019508617,0.0008792211,-0.03663421,38
x,3,0.34051498770713806,0.27837511897087097,1348,1200,-75.0,3,0.01975106,0.0018611944,-0.07754976,39
x,3,0.34051498770713806,0.27837511897087097,782,773,-45.0,4,0.0253584,0.00018545629,-0.007727345,40
x,3,0.34051498770713806,0.27837511897087097,389,400,-15.0,5,0.035594776,0.00044673,0.01861375,41
x,3,0.34051498770713806,0.27837511897087097,320,366,15.0,6,0.03802686,0.0021486375,0.089526564,42
x,3,0.34051498770713806,0.27837511897087097,738,780,45.0,7,0.025648832,0.0008865575,0.036939897,43
x,3,0.34051498770713806,0.27837511897087097,1210,1278,75.0,8,0.020034822,0.00087576575,0.03649024,44
x,3,0.34051498770713806,0.27837511897087097,1238,1325,105.0,9,0.01973237,0.0010876772,0.045319885,45
x,3,0.34051498770713806,0.27837511897087097,1207,1214,135.0,10,0.020323541,9.2647286e-05,0.0038603034,46
x,3,0.34051498770713806,0.27837511897087097,1885,1891,165.0,11,0.016273577,5.091534e-05,0.0021214725,47
x,4,0.6005192399024963,0.34051498770713806,1900,1969,-165.0,0,0.01607228,0.000571452,0.0238105,48
x,4,0.6005192399024963,0.34051498770713806,1270,1330,-135.0,1,0.019602302,0.0007394475,0.030810311,49
x,4,0.6005192399024963,0.34051498770713806,1342,1173,-105.0,2,0.019859858,0.0021531691,-0.08971538,50
x,4,0.6005192399024963,0.34051498770713806,1276,1133,-75.0,3,0.020310162,0.0019020794,-0.07925331,51
