axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2441,2363,-165.0,0,0.014424356,0.0005202607,-0.02167753,0
x,0,0.1780274361371994,0.10681463778018951,1289,1213,-135.0,1,0.019975558,0.0009733201,-0.040555004,1
x,0,0.1780274361371994,0.10681463778018951,2126,2079,-105.0,2,0.015419441,0.00035814696,-0.01492279,2
x,0,0.1780274361371994,0.10681463778018951,1291,1282,-75.0,3,0.019714028,0.00011208104,-0.0046700435,3
x,0,0.1780274361371994,0.10681463778018951,1169,1083,-45.0,4,0.02104508,0.0012236565,-0.050985686,4
x,0,0.1780274361371994,0.10681463778018951,546,516,-15.0,5,0.03066399,0.00090516167,-0.03771507,5
x,0,0.1780274361371994,0.10681463778018951,490,480,15.0,6,0.032105025,0.00033033732,-0.013764055,6
x,0,0.1780274361371994,0.10681463778018951,1099,1234,45.0,7,0.020641567,0.0018541653,0.07725689,7
x,0,0.1780274361371994,0.10681463778018951,1197,1161,75.0,8,0.020589123,0.0004892019,-0.020383412,8
x,0,0.1780274361371994,0.10681463778018951,1848,1843,105.0,9,0.016459903,4.340656e-05,-0.0018086067,9
x,0,0.1780274361371994,0.10681463778018951,1207,1195,135.0,10,0.020403462,0.00016008022,-0.006670009,10
x,0,0.1780274361371994,0.10681463778018951,2263,2362,165.0,11,0.014698287,0.0006858875,0.028578646,11
x,1,0.2277451455593109,0.1780274361371994,2504,2431,-165.0,0,0.014232189,0.0004739856,-0.0197494,12
x,1,0.2277451455593109,0.1780274361371994,1414,1317,-135.0,1,0.019113943,0.0011380974,-0.047420725,13
x,1,0.2277451455593109,0.1780274361371994,1927,1855,-105.0,2,0.016255448,0.00061001483,-0.025417285,14
x,1,0.2277451455593109,0.1780274361371994,1585,1493,-75.0,3,0.018010244,0.0009577422,-0.039905924,15
x,1,0.2277451455593109,0.1780274361371994,1128,1069,-45.0,4,0.021320906,0.000860501,-0.03585421,16
x,1,0.2277451455593109,0.1780274361371994,493,436,-15.0,5,0.03269867,0.001966023,-0.08191762,17
x,1,0.2277451455593109,0.1780274361371994,441,469,15.0,6,0.033121694,0.00098593,0.041080415,18
x,1,0.2277451455593109,0.1780274361371994,1033,1015,45.0,7,0.022095565,0.0002816255,-0.011734395,19
x,1,0.2277451455593109,0.1780274361371994,1336,1410,75.0,8,0.01907078,0.0008634965,0.03597902,20
x,1,0.2277451455593109,0.1780274361371994,1723,1771,105.0,9,0.016914746,0.00044019768,0.01834157,21
x,1,0.2277451455593109,0.1780274361371994,1301,1322,135.0,10,0.019524327,0.00025653726,0.010689052,22
x,1,0.2277451455593109,0.1780274361371994,2389,2384,165.0,11,0.014474509,3.3566652e-05,-0.0013986104,23
x,2,0.27837511897087097,0.2277451455593109,2457,2448,-165.0,0,0.014278389,5.879399e-05,-0.0024497495,24
x,2,0.27837511897087097,0.2277451455593109,1417,1522,-135.0,1,0.018424919,0.0011447724,0.04769885,25
x,2,0.27837511897087097,0.2277451455593109,1666,1635,-105.0,2,0.01740376,0.0003009162,-0.012538175,26
x,2,0.27837511897087097,0.2277451455593109,1625,1466,-75.0,3,0.01794419,0.001648267,-0.06867779,27
x,2,0.27837511897087097,0.2277451455593109,1071,1008,-45.0,4,0.021913767,0.0009709917,-0.040457986,28
x,2,0.27837511897087097,0.2277451455593109,448,507,-15.0,5,0.032248974,0.0019796027,0.08248345,29
x,2,0.27837511897087097,0.2277451455593109,455,447,15.0,6,0.033294022,0.00028419268,-0.011841361,30
x,2,0.27837511897087097,0.2277451455593109,1011,950,45.0,7,0.022562455,0.0009967395,-0.04153081,31
x,2,0.27837511897087097,0.2277451455593109,1424,1489,75.0,8,0.018519828,0.0007149938,0.02979141,32
x,2,0.27837511897087097,0.2277451455593109,1567,1660,105.0,9,0.017590525,0.00092345005,0.038477086,33
x,2,0.27837511897087097,0.2277451455593109,1406,1401,135.0,10,0.018874591,5.7076457e-05,-0.0023781857,34
x,2,0.27837511897087097,0.2277451455593109,2330,2393,165.0,11,0.014548631,0.0004274172,0.01780905,35
x,3,0.34051498770713806,0.27837511897087097,2317,2283,-165.0,0,0.014743478,0.00023683751,-0.00986823,36
x,3,0.34051498770713806,0.27837511897087097,1511,1483,-135.0,1,0.01827428,0.00029966477,-0.012486031,37
x,3,0.34051498770713806,0.27837511897087097,1528,1474,-105.0,2,0.018246071,0.0005763847,-0.02401603,38
