axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1329,1382,-165.0,0,0.019199383,0.00062643463,0.026101442,0
x,0,0.1780274361371994,0.10681463778018951,692,708,-135.0,1,0.026723012,0.00036620256,0.01525844,1
x,0,0.1780274361371994,0.10681463778018951,1136,1214,-105.0,2,0.02060816,0.0010635458,0.044314407,2
x,0,0.1780274361371994,0.10681463778018951,758,708,-75.0,3,0.026090493,0.0010928623,-0.04553593,3
x,0,0.1780274361371994,0.10681463778018951,741,717,-45.0,4,0.026182815,0.0005274522,-0.021977175,4
x,0,0.1780274361371994,0.10681463778018951,270,325,-15.0,5,0.040682603,0.0029619324,0.12341385,5
x,0,0.1780274361371994,0.10681463778018951,335,293,15.0,6,0.03974495,0.0021429847,-0.08929103,6
x,0,0.1780274361371994,0.10681463778018951,674,676,45.0,7,0.0272165,4.74707e-05,0.001977946,7
x,0,0.1780274361371994,0.10681463778018951,626,670,75.0,8,0.027749227,0.0010878702,0.045327924,8
x,0,0.1780274361371994,0.10681463778018951,1106,1167,105.0,9,0.02096145,0.0008599235,0.035830144,9
x,0,0.1780274361371994,0.10681463778018951,631,669,135.0,10,0.02771388,0.0009366335,0.039026394,10
x,0,0.1780274361371994,0.10681463778018951,1305,1294,165.0,11,0.019615073,0.00013561753,-0.005650731,11
x,1,0.2277451455593109,0.1780274361371994,1572,1550,-165.0,0,0.017896345,0.00022579754,-0.009408231,12
x,1,0.2277451455593109,0.1780274361371994,898,806,-135.0,1,0.02416206,0.0017300062,-0.07208359,13
x,1,0.2277451455593109,0.1780274361371994,1184,1132,-105.0,2,0.020769954,0.00071943935,-0.02997664,14
x,1,0.2277451455593109,0.1780274361371994,949,891,-75.0,3,0.023291966,0.0010100423,-0.042085096,15
x,1,0.2277451455593109,0.1780274361371994,705,624,-45.0,4,0.027339771,0.0019529425,-0.081372604,16
x,1,0.2277451455593109,0.1780274361371994,293,278,-15.0,5,0.04182295,0.00084175286,-0.035073034,17
x,1,0.2277451455593109,0.1780274361371994,250,276,15.0,6,0.04350702,0.0015838608,0.0659942,18
x,1,0.2277451455593109,0.1780274361371994,556,605,45.0,7,0.029301735,0.001352363,0.056348458,19
x,1,0.2277451455593109,0.1780274361371994,762,860,75.0,8,0.02474896,0.0019359968,0.080666535,20
x,1,0.2277451455593109,0.1780274361371994,1079,1193,105.0,9,0.020932404,0.0016077777,0.06699073,21
x,1,0.2277451455593109,0.1780274361371994,797,832,135.0,10,0.024766276,0.0006884563,0.02868568,22
x,1,0.2277451455593109,0.1780274361371994,1469,1526,165.0,11,0.018266752,0.00060982816,0.025409507,23
x,2,0.27837511897087097,0.2277451455593109,1578,1578,-165.0,0,0.01780047,0.0,0.0,24
x,2,0.27837511897087097,0.2277451455593109,1035,928,-135.0,1,0.022510583,0.0017465978,-0.07277491,25
x,2,0.27837511897087097,0.2277451455593109,1166,1085,-105.0,2,0.02105283,0.0011530255,-0.04804273,26
x,2,0.27837511897087097,0.2277451455593109,995,933,-75.0,3,0.022753377,0.0010304196,-0.04293415,27
x,2,0.27837511897087097,0.2277451455593109,602,630,-45.0,4,0.028477026,0.0007282437,0.030343488,28
x,2,0.27837511897087097,0.2277451455593109,289,270,-15.0,5,0.042251922,0.0010891086,-0.045379527,29
x,2,0.27837511897087097,0.2277451455593109,262,250,15.0,6,0.044172533,0.00075100135,-0.031291723,30
x,2,0.27837511897087097,0.2277451455593109,546,568,45.0,7,0.02995066,0.0006328007,0.026366694,31
x,2,0.27837511897087097,0.2277451455593109,938,1001,75.0,8,0.022688307,0.0010410993,0.04337914,32
x,2,0.27837511897087097,0.2277451455593109,1044,1120,105.0,9,0.021473033,0.0011253452,0.046889383,33
x,2,0.27837511897087097,0.2277451455593109,929,865,135.0,10,0.023582812,0.0011431072,-0.04762947,34
x,2,0.27837511897087097,0.2277451455593109,1563,1452,165.0,11,0.018189931,0.0011796823,-0.04915343,35
x,3,0.34051498770713806,0.27837511897087097,1672,1689,-165.0,0,0.017248679,0.00016207268,0.0067530284,36
x,3,0.34051498770713806,0.27837511897087097,1107,986,-135.0,1,0.021793041,0.001852446,-0.07718525,37
x,3,0.34051498770713806,0.27837511897087097,1168,1097,-105.0,2,0.020993518,0.0010044297,-0.041851237,38
x,3,0.34051498770713806,0.27837511897087097,1183,1033,-75.0,3,0.021156037,0.002168957,-0.0903732,39
x,3,0.34051498770713806,0.27837511897087097,675,661,-45.0,4,0.027356105,0.00033577706,-0.0139907105,40
x,3,0.34051498770713806,0.27837511897087097,336,344,-15.0,5,0.03834352,0.0003769732,0.015707217,41
x,3,0.34051498770713806,0.27837511897087097,283,310,15.0,6,0.04098913,0.0014589436,0.060789317,42
x,3,0.34051498770713806,0.27837511897087097,624,664,45.0,7,0.02783995,0.0009951156,0.04146315,43
x,3,0.34051498770713806,0.27837511897087097,1045,1081,75.0,8,0.0216824,0.00054258615,0.022607755,44
x,3,0.34051498770713806,0.27837511897087097,1060,1150,105.0,9,0.021240316,0.0013049073,0.054371137,45
x,3,0.34051498770713806,0.27837511897087097,1000,1011,135.0,10,0.022298846,0.00017527098,0.0073029576,46
