axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2075,2022,-165.0,0,0.0156207625,0.00041451413,-0.017271422,0
x,0,0.1780274361371994,0.10681463778018951,1088,1068,-135.0,1,0.021534873,0.0002972423,-0.012385096,1
x,0,0.1780274361371994,0.10681463778018951,1828,1814,-105.0,2,0.016570069,0.00012317357,-0.005132232,2
x,0,0.1780274361371994,0.10681463778018951,1089,1086,-75.0,3,0.021442214,4.4196862e-05,-0.0018415359,3
x,0,0.1780274361371994,0.10681463778018951,993,890,-45.0,4,0.022983363,0.0017527352,-0.073030636,4
x,0,0.1780274361371994,0.10681463778018951,468,446,-15.0,5,0.033059977,0.00077126914,-0.032136213,5
x,0,0.1780274361371994,0.10681463778018951,415,385,15.0,6,0.035311,0.0012016022,-0.050066758,6
x,0,0.1780274361371994,0.10681463778018951,930,1022,45.0,7,0.02258908,0.0015102103,0.06292543,7
x,0,0.1780274361371994,0.10681463778018951,966,937,75.0,8,0.022918738,0.00048830215,-0.020345923,8
x,0,0.1780274361371994,0.10681463778018951,1541,1529,105.0,9,0.018047826,0.00012524844,-0.0052186847,9
x,0,0.1780274361371994,0.10681463778018951,1037,1016,135.0,10,0.022068104,0.00032776286,-0.013656786,10
x,0,0.1780274361371994,0.10681463778018951,1930,1979,165.0,11,0.015992131,0.00040166115,0.016735882,11
x,1,0.2277451455593109,0.1780274361371994,2161,2092,-165.0,0,0.015330291,0.0005198561,-0.02166067,12
x,1,0.2277451455593109,0.1780274361371994,1210,1153,-135.0,1,0.020560931,0.0007729307,-0.032205444,13
x,1,0.2277451455593109,0.1780274361371994,1671,1613,-105.0,2,0.017445268,0.00056591904,-0.023579959,14
x,1,0.2277451455593109,0.1780274361371994,1386,1279,-75.0,3,0.01934312,0.0012865183,-0.05360493,15
x,1,0.2277451455593109,0.1780274361371994,939,905,-45.0,4,0.023280265,0.00059080945,-0.02461706,16
x,1,0.2277451455593109,0.1780274361371994,402,374,-15.0,5,0.03585623,0.0011561807,-0.048174195,17
x,1,0.2277451455593109,0.1780274361371994,364,392,15.0,6,0.036325157,0.0011867675,0.049448647,18
x,1,0.2277451455593109,0.1780274361371994,877,852,45.0,7,0.024044823,0.00046331293,-0.019304706,19
x,1,0.2277451455593109,0.1780274361371994,1122,1214,75.0,8,0.020661525,0.0012619565,0.052581523,20
x,1,0.2277451455593109,0.1780274361371994,1476,1504,105.0,9,0.01831714,0.00030107255,0.01254469,21
x,1,0.2277451455593109,0.1780274361371994,1095,1128,135.0,10,0.021205327,0.00047566797,0.019819498,22
x,1,0.2277451455593109,0.1780274361371994,2036,2031,165.0,11,0.015680587,3.939356e-05,-0.0016413983,23
x,2,0.27837511897087097,0.2277451455593109,2151,2143,-165.0,0,0.01526046,5.9697668e-05,-0.0024874029,24
x,2,0.27837511897087097,0.2277451455593109,1273,1340,-135.0,1,0.019551301,0.0008216083,0.034233678,25
x,2,0.27837511897087097,0.2277451455593109,1436,1429,-105.0,2,0.018682517,7.828938e-05,-0.0032620574,26
x,2,0.27837511897087097,0.2277451455593109,1417,1287,-75.0,3,0.019191112,0.0015405155,-0.064188145,27
x,2,0.27837511897087097,0.2277451455593109,919,853,-45.0,4,0.023726327,0.0011934649,-0.0497277,28
x,2,0.27837511897087097,0.2277451455593109,377,432,-15.0,5,0.035012998,0.0021784299,0.09076791,29
x,2,0.27837511897087097,0.2277451455593109,373,362,15.0,6,0.03687819,0.000479551,-0.019981291,30
x,2,0.27837511897087097,0.2277451455593109,842,816,45.0,7,0.02455345,0.00050247944,-0.020936642,31
x,2,0.27837511897087097,0.2277451455593109,1221,1261,75.0,8,0.020067744,0.00051640166,0.021516737,32
x,2,0.27837511897087097,0.2277451455593109,1350,1432,105.0,9,0.018944576,0.00094446563,0.039352734,33
x,2,0.27837511897087097,0.2277451455593109,1192,1237,135.0,10,0.020283988,0.0005936281,0.024734503,34
x,2,0.27837511897087097,0.2277451455593109,2025,2067,165.0,11,0.015631167,0.00032888426,0.013703511,35
x,3,0.34051498770713806,0.27837511897087097,2062,2052,-165.0,0,0.015590698,7.788703e-05,-0.003245293,36
x,3,0.34051498770713806,0.27837511897087097,1356,1341,-135.0,1,0.019255178,0.00017821316,-0.007425548,37
x,3,0.34051498770713806,0.27837511897087097,1363,1317,-105.0,2,0.019311612,0.000549987,-0.022916125,38
x,3,0.34051498770713806,0.27837511897087097,1461,1322,-75.0,3,0.018913662,0.001600409,-0.06668371,39
x,3,0.34051498770713806,0.27837511897087097,940,926,-45.0,4,0.023148475,0.00024040628,-0.010016928,40
x,3,0.34051498770713806,0.27837511897087097,441,446,-15.0,5,0.033575762,0.00018062413,0.0075260056,41
x,3,0.34051498770713806,0.27837511897087097,421,447,15.0,6,0.033915058,0.0009598051,0.039991878,42
x,3,0.34051498770713806,0.27837511897087097,857,903,45.0,7,0.023822047,0.00083748024,0.03489501,43
x,3,0.34051498770713806,0.27837511897087097,1267,1376,75.0,8,0.019421916,0.0013214743,0.05506143,44
x,3,0.34051498770713806,0.27837511897087097,1351,1407,105.0,9,0.019034578,0.0006506137,0.027108902,45
x,3,0.34051498770713806,0.27837511897087097,1230,1269,135.0,10,0.019999659,0.0005000665,0.020836104,46
x,3,0.34051498770713806,0.27837511897087097,1903,2005,165.0,11,0.015986701,0.00083632494,0.034846872,47
x,4,0.6005192399024963,0.34051498770713806,2027,2157,-165.0,0,0.015446503,0.0009955913,0.04148297,48
x,4,0.6005192399024963,0.34051498770713806,1402,1308,-135.0,1,0.019188859,0.001111445,-0.04631021,49
x,4,0.6005192399024963,0.34051498770713806,1287,1198,-105.0,2,0.020037325,0.0011476065,-0.04781694,50
x,4,0.6005192399024963,0.34051498770713806,1344,1279,-75.0,3,0.019514753,0.0007940438,-0.03308516,51
x,4,0.6005192399024963,0.34051498770713806,990,920,-45.0,4,0.02285403,0.0011743407,-0.04893086,52
x,4,0.6005192399024963,0.34051498770713806,443,425,-15.0,5,0.0339292,0.00066448044,-0.027686685,53
x,4,0.6005192399024963,0.34051498770713806,425,379,15.0,6,0.035164237,0.0018332901,-0.076387085,54
x,4,0.6005192399024963,0.34051498770713806,853,928,45.0,7,0.023658136,0.0013493567,0.056223195,55
x,4,0.6005192399024963,0.34051498770713806,1268,1321,75.0,8,0.01964589,0.0006559538,0.027331408,56
x,4,0.6005192399024963,0.34051498770713806,1204,1337,105.0,9,0.01978949,0.0016771675,0.069881976,57
x,4,0.6005192399024963,0.34051498770713806,1242,1216,135.0,10,0.020168135,0.0003389385,-0.014122438,58
x,4,0.6005192399024963,0.34051498770713806,1867,1947,165.0,11,0.01618599,0.00067210745,0.028004477,59
z,0,0.256461101770401,0.1212601587176323,2829,2788,-165.0,0,0.013342191,0.0002338885,-0.009745354,0
z,0,0.256461101770401,0.1212601587176323,1766,1806,-135.0,1,0.016729992,0.0003588211,0.014950879,1
z,0,0.256461101770401,0.1212601587176323,2266,2197,-105.0,2,0.014965596,0.00049539504,-0.02064146,2
z,0,0.256461101770401,0.1212601587176323,1523,1488,-75.0,3,0.018221844,0.00037246605,-0.015519419,3
z,0,0.256461101770401,0.1212601587176323,1492,1493,-45.0,4,0.018303232,1.073458e-05,0.0004472742,4
z,0,0.256461101770401,0.1212601587176323,1112,1069,-15.0,5,0.021405317,0.00063174556,-0.026322732,5
z,0,0.256461101770401,0.1212601587176323,1019,997,15.0,6,0.022269407,0.0003496726,-0.014569691,6
z,0,0.256461101770401,0.1212601587176323,1382,1604,45.0,7,0.01820979,0.002382279,0.09926162,7
z,0,0.256461101770401,0.1212601587176323,1483,1534,75.0,8,0.018201271,0.00054165686,0.022569036,8
