axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1661,1764,-165.0,0,0.017073374,0.0009636206,0.04015086,0
x,0,0.1780274361371994,0.10681463778018951,859,879,-135.0,1,0.023984123,0.00036873098,0.015363791,1
x,0,0.1780274361371994,0.10681463778018951,1427,1507,-105.0,2,0.018449388,0.0008736939,0.036403913,2
x,0,0.1780274361371994,0.10681463778018951,942,877,-75.0,3,0.023420105,0.0011450121,-0.047708835,3
x,0,0.1780274361371994,0.10681463778018951,920,880,-45.0,4,0.02355985,0.00071206054,-0.029669188,4
x,0,0.1780274361371994,0.10681463778018951,357,430,-15.0,5,0.035371747,0.0029721968,0.12384153,5
x,0,0.1780274361371994,0.10681463778018951,424,383,15.0,6,0.03512059,0.0016279451,-0.06783105,6
x,0,0.1780274361371994,0.10681463778018951,810,830,45.0,7,0.024689967,0.0003907649,0.016281871,7
x,0,0.1780274361371994,0.10681463778018951,766,814,75.0,8,0.025137028,0.00097344985,0.04056041,8
x,0,0.1780274361371994,0.10681463778018951,1417,1477,105.0,9,0.018581651,0.00066432735,0.027680306,9
x,0,0.1780274361371994,0.10681463778018951,825,863,135.0,10,0.024328623,0.00072134094,0.030055873,10
x,0,0.1780274361371994,0.10681463778018951,1649,1629,165.0,11,0.017465504,0.00019550168,-0.008145903,11
x,1,0.2277451455593109,0.1780274361371994,1910,1897,-165.0,0,0.016207052,0.00010941828,-0.004559095,12
x,1,0.2277451455593109,0.1780274361371994,1089,995,-135.0,1,0.02186564,0.0014453051,-0.060221046,13
x,1,0.2277451455593109,0.1780274361371994,1427,1363,-105.0,2,0.01892318,0.0007350302,-0.030626258,14
x,1,0.2277451455593109,0.1780274361371994,1170,1086,-75.0,3,0.021027766,0.0011930801,-0.04971167,15
x,1,0.2277451455593109,0.1780274361371994,823,746,-45.0,4,0.025191516,0.0015725237,-0.06552182,16
x,1,0.2277451455593109,0.1780274361371994,379,346,-15.0,5,0.037070423,0.0014584963,-0.06077068,17
x,1,0.2277451455593109,0.1780274361371994,328,359,15.0,6,0.03808308,0.001445887,0.060245294,18
x,1,0.2277451455593109,0.1780274361371994,676,733,45.0,7,0.026601745,0.0012962635,0.05401098,19
x,1,0.2277451455593109,0.1780274361371994,924,1034,75.0,8,0.02253557,0.0018001529,0.07500637,20
x,1,0.2277451455593109,0.1780274361371994,1303,1451,105.0,9,0.019006288,0.0017219764,0.07174902,21
x,1,0.2277451455593109,0.1780274361371994,972,989,135.0,10,0.022580424,0.00027777988,0.011574161,22
x,1,0.2277451455593109,0.1780274361371994,1775,1855,165.0,11,0.016590467,0.00070617575,0.02942399,23
x,2,0.27837511897087097,0.2277451455593109,1905,1896,-165.0,0,0.016219927,7.5870696e-05,-0.003161279,24
x,2,0.27837511897087097,0.2277451455593109,1236,1128,-135.0,1,0.020528957,0.0014638808,-0.06099503,25
x,2,0.27837511897087097,0.2277451455593109,1380,1333,-105.0,2,0.019193709,0.00055510795,-0.023129499,26
x,2,0.27837511897087097,0.2277451455593109,1203,1134,-75.0,3,0.020669643,0.00094606244,-0.039419267,27
x,2,0.27837511897087097,0.2277451455593109,729,752,-45.0,4,0.0259794,0.00049762503,0.020734375,28
x,2,0.27837511897087097,0.2277451455593109,357,334,-15.0,5,0.03800421,0.001066545,-0.044439375,29
x,2,0.27837511897087097,0.2277451455593109,326,304,15.0,6,0.03979763,0.0011189523,-0.04662301,30
x,2,0.27837511897087097,0.2277451455593109,652,695,45.0,7,0.027222086,0.0010228931,0.042620547,31
x,2,0.27837511897087097,0.2277451455593109,1126,1202,75.0,8,0.02070597,0.0010460683,0.04358618,32
x,2,0.27837511897087097,0.2277451455593109,1253,1358,105.0,9,0.019542031,0.0012885814,0.05369089,33
x,2,0.27837511897087097,0.2277451455593109,1098,1065,135.0,10,0.021497186,0.0004888626,-0.020369276,34
x,2,0.27837511897087097,0.2277451455593109,1872,1769,165.0,11,0.016560737,0.0009064544,-0.037768934,35
x,3,0.34051498770713806,0.27837511897087097,1975,2015,-165.0,0,0.015829772,0.00032123033,0.013384596,36
x,3,0.34051498770713806,0.27837511897087097,1325,1207,-135.0,1,0.01983471,0.0014933023,-0.062220927,37
x,3,0.34051498770713806,0.27837511897087097,1386,1307,-105.0,2,0.019255219,0.00093998335,-0.039165974,38
x,3,0.34051498770713806,0.27837511897087097,1364,1202,-75.0,3,0.01967086,0.0020229623,-0.084290095,39
x,3,0.34051498770713806,0.27837511897087097,792,797,-45.0,4,0.02508616,0.0001008267,0.0042011123,40
x,3,0.34051498770713806,0.27837511897087097,393,403,-15.0,5,0.035439074,0.00040254678,0.016772782,41
x,3,0.34051498770713806,0.27837511897087097,325,366,15.0,6,0.03792224,0.0019012324,0.079218015,42
x,3,0.34051498770713806,0.27837511897087097,742,788,45.0,7,0.025544895,0.000963376,0.040140666,43
x,3,0.34051498770713806,0.27837511897087097,1210,1287,75.0,8,0.019995043,0.0009881016,0.0411709,44
x,3,0.34051498770713806,0.27837511897087097,1285,1347,105.0,9,0.019482387,0.0007548058,0.03145024,45
x,3,0.34051498770713806,0.27837511897087097,1195,1212,135.0,10,0.020381805,0.00022630922,0.009429551,46
x,3,0.34051498770713806,0.27837511897087097,1920,1894,165.0,11,0.01619167,0.00021843493,-0.009101455,47
x,4,0.6005192399024963,0.34051498770713806,2015,2109,-165.0,0,0.015564654,0.0007303627,0.030431781,48
x,4,0.6005192399024963,0.34051498770713806,1381,1413,-135.0,1,0.018916292,0.00036698894,0.015291206,49
x,4,0.6005192399024963,0.34051498770713806,1409,1270,-105.0,2,0.019273879,0.0016625378,-0.06927241,50
x,4,0.6005192399024963,0.34051498770713806,1370,1205,-75.0,3,0.019634336,0.002053223,-0.08555096,51
x,4,0.6005192399024963,0.34051498770713806,842,790,-45.0,4,0.02473128,0.0010209692,-0.042540383,52
x,4,0.6005192399024963,0.34051498770713806,416,403,-15.0,5,0.03493498,0.0005086147,-0.021192279,53
x,4,0.6005192399024963,0.34051498770713806,360,383,15.0,6,0.0366551,0.0009919011,0.041329216,54
x,4,0.6005192399024963,0.34051498770713806,786,834,45.0,7,0.024825752,0.00094941404,0.039558917,55
x,4,0.6005192399024963,0.34051498770713806,1338,1277,75.0,8,0.0195458,0.0007474593,-0.031144138,56
x,4,0.6005192399024963,0.34051498770713806,1221,1340,105.0,9,0.019722315,0.0014889044,0.06203768,57
x,4,0.6005192399024963,0.34051498770713806,1312,1348,135.0,10,0.019386003,0.0004336609,0.018069204,58
x,4,0.6005192399024963,0.34051498770713806,2076,2093,165.0,11,0.015487368,0.00013066114,0.0054442137,59
z,0,0.256461101770401,0.1212601587176323,2558,2578,-165.0,0,0.013953451,0.00012477697,0.0051990403,0
z,0,0.256461101770401,0.1212601587176323,1787,1722,-135.0,1,0.016876232,0.0005935529,-0.02473137,1
z,0,0.256461101770401,0.1212601587176323,2173,2008,-105.0,2,0.015443874,0.0012645419,-0.052689243,2
z,0,0.256461101770401,0.1212601587176323,1590,1532,-75.0,3,0.01789163,0.00059528445,-0.024803517,3
z,0,0.256461101770401,0.1212601587176323,1626,1563,-45.0,4,0.01770197,0.00063301716,-0.026375715,4
