axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2491,2452,-165.0,0,0.014222653,0.0002528153,-0.010533972,0
x,0,0.1780274361371994,0.10681463778018951,1106,1207,-135.0,1,0.020757396,0.0013991852,0.05829938,1
x,0,0.1780274361371994,0.10681463778018951,2023,1943,-105.0,2,0.015873259,0.00064634846,-0.026931185,2
x,0,0.1780274361371994,0.10681463778018951,1154,1195,-75.0,3,0.020627212,0.00055928127,0.023303386,3
x,0,0.1780274361371994,0.10681463778018951,1266,1227,-45.0,4,0.02002369,0.00050127006,-0.020886252,4
x,0,0.1780274361371994,0.10681463778018951,545,568,-15.0,5,0.029963123,0.0006621587,0.027589945,5
x,0,0.1780274361371994,0.10681463778018951,584,585,15.0,6,0.02924775,2.7410371e-05,0.0011420988,6
x,0,0.1780274361371994,0.10681463778018951,1284,1295,45.0,7,0.019690977,0.00013666923,0.0056945514,7
x,0,0.1780274361371994,0.10681463778018951,1465,1543,75.0,8,0.018222194,0.0008308951,0.034620628,8
x,0,0.1780274361371994,0.10681463778018951,2292,2431,105.0,9,0.014539702,0.0009430317,0.039292987,9
x,0,0.1780274361371994,0.10681463778018951,1335,1338,135.0,10,0.01934194,3.5962654e-05,0.0014984439,10
x,0,0.1780274361371994,0.10681463778018951,2584,2603,165.0,11,0.0138847055,0.00011737262,0.0048905257,11
x,1,0.2277451455593109,0.1780274361371994,2627,2483,-165.0,0,0.013979188,0.00090296514,-0.037623547,12
x,1,0.2277451455593109,0.1780274361371994,1275,1374,-135.0,1,0.019405182,0.0011975196,0.04989665,13
x,1,0.2277451455593109,0.1780274361371994,1813,1659,-105.0,2,0.016941322,0.0014212498,-0.059218742,14
x,1,0.2277451455593109,0.1780274361371994,1417,1337,-75.0,3,0.019041061,0.00093079807,-0.038783252,15
x,1,0.2277451455593109,0.1780274361371994,1124,1040,-45.0,4,0.021467792,0.0012438026,-0.05182511,16
x,1,0.2277451455593109,0.1780274361371994,545,476,-15.0,5,0.031168226,0.002165473,-0.09022804,17
x,1,0.2277451455593109,0.1780274361371994,496,507,15.0,6,0.031572066,0.0003514157,0.0146423215,18
x,1,0.2277451455593109,0.1780274361371994,1069,1181,45.0,7,0.021035243,0.0015950155,0.06645898,19
x,1,0.2277451455593109,0.1780274361371994,1593,1682,75.0,8,0.017462576,0.00087077933,0.036282472,20
x,1,0.2277451455593109,0.1780274361371994,2007,2036,105.0,9,0.01572636,0.00022983899,0.009576624,21
x,1,0.2277451455593109,0.1780274361371994,1384,1417,135.0,10,0.018892512,0.00037751155,0.015729647,22
x,1,0.2277451455593109,0.1780274361371994,2668,2678,165.0,11,0.01367679,5.9937756e-05,0.0024974064,23
x,2,0.27837511897087097,0.2277451455593109,2626,2660,-165.0,0,0.013753727,0.00020610153,0.008587563,24
x,2,0.27837511897087097,0.2277451455593109,1409,1399,-135.0,1,0.01887107,0.00011411227,-0.004754678,25
x,2,0.27837511897087097,0.2277451455593109,1699,1533,-105.0,2,0.017548533,0.0016457587,-0.06857328,26
x,2,0.27837511897087097,0.2277451455593109,1421,1432,-75.0,3,0.018721618,0.00012354362,0.005147651,27
x,2,0.27837511897087097,0.2277451455593109,1043,993,-45.0,4,0.022150196,0.0007869038,-0.03278766,28
x,2,0.27837511897087097,0.2277451455593109,534,510,-15.0,5,0.030934643,0.0007366143,-0.030692263,29
x,2,0.27837511897087097,0.2277451455593109,488,521,15.0,6,0.0314514,0.0010479781,0.04366575,30
x,2,0.27837511897087097,0.2277451455593109,1132,1208,45.0,7,0.020653011,0.0010407038,0.043362662,31
x,2,0.27837511897087097,0.2277451455593109,1686,1782,75.0,8,0.01696929,0.0008869958,0.036958158,32
x,2,0.27837511897087097,0.2277451455593109,1827,1846,105.0,9,0.01649982,0.00016575327,0.006906386,33
x,2,0.27837511897087097,0.2277451455593109,1505,1551,135.0,10,0.018085713,0.0004823185,0.020096604,34
x,2,0.27837511897087097,0.2277451455593109,2803,2647,165.0,11,0.013535814,0.0009171862,-0.03821609,35
x,3,0.34051498770713806,0.27837511897087097,2689,2546,-165.0,0,0.013811875,0.00087528356,-0.03647015,36
x,3,0.34051498770713806,0.27837511897087097,1586,1589,-135.0,1,0.017747115,3.027659e-05,0.0012615245,37
x,3,0.34051498770713806,0.27837511897087097,1574,1498,-105.0,2,0.018032352,0.0007927237,-0.033030152,38
x,3,0.34051498770713806,0.27837511897087097,1569,1453,-75.0,3,0.018166937,0.0012299656,-0.051248565,39
x,3,0.34051498770713806,0.27837511897087097,1040,984,-45.0,4,0.02221254,0.0008865575,-0.036939897,40
