axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2187,2165,-165.0,0,0.015158132,0.00016198069,-0.006749195,0
x,0,0.1780274361371994,0.10681463778018951,965,1063,-135.0,1,0.022159515,0.0015484156,0.06451732,1
x,0,0.1780274361371994,0.10681463778018951,1815,1746,-105.0,2,0.016752075,0.00062087836,-0.025869932,2
x,0,0.1780274361371994,0.10681463778018951,1016,1058,-75.0,3,0.021950116,0.00064888835,0.027037013,3
x,0,0.1780274361371994,0.10681463778018951,1135,1112,-45.0,4,0.02109395,0.00032798515,-0.013666048,4
x,0,0.1780274361371994,0.10681463778018951,492,508,-15.0,5,0.031615563,0.0005126836,0.021361817,5
x,0,0.1780274361371994,0.10681463778018951,513,510,15.0,6,0.03126503,9.396693e-05,-0.003915289,6
x,0,0.1780274361371994,0.10681463778018951,1106,1128,45.0,7,0.021155382,0.00031555054,0.013147939,7
x,0,0.1780274361371994,0.10681463778018951,1297,1413,75.0,8,0.019178074,0.0013715704,0.057148766,8
x,0,0.1780274361371994,0.10681463778018951,2023,2158,105.0,9,0.015450979,0.0010346252,0.043109383,9
x,0,0.1780274361371994,0.10681463778018951,1168,1179,135.0,10,0.0206412,0.00015017892,0.0062574553,10
x,0,0.1780274361371994,0.10681463778018951,2299,2340,165.0,11,0.014681065,0.00028319715,0.011799881,11
x,1,0.2277451455593109,0.1780274361371994,2340,2220,-165.0,0,0.014799579,0.0008432296,-0.035134565,12
x,1,0.2277451455593109,0.1780274361371994,1147,1245,-135.0,1,0.02041591,0.0013127872,0.054699466,13
x,1,0.2277451455593109,0.1780274361371994,1673,1540,-105.0,2,0.017614909,0.0013263873,-0.055266134,14
x,1,0.2277451455593109,0.1780274361371994,1281,1227,-75.0,3,0.019959824,0.00068991515,-0.028746463,15
x,1,0.2277451455593109,0.1780274361371994,1023,953,-45.0,4,0.022470888,0.0011351167,-0.047296528,16
x,1,0.2277451455593109,0.1780274361371994,487,434,-15.0,5,0.032853723,0.0018439352,-0.07683063,17
x,1,0.2277451455593109,0.1780274361371994,440,482,15.0,6,0.032872282,0.0014596469,0.060818616,18
x,1,0.2277451455593109,0.1780274361371994,978,1065,45.0,7,0.022088325,0.0013645213,0.056855053,19
x,1,0.2277451455593109,0.1780274361371994,1442,1517,75.0,8,0.018372942,0.0008121677,0.03384032,20
x,1,0.2277451455593109,0.1780274361371994,1825,1851,105.0,9,0.016492743,0.00022663515,0.009443131,21
x,1,0.2277451455593109,0.1780274361371994,1285,1325,135.0,10,0.01956991,0.0004910762,0.020461509,22
x,1,0.2277451455593109,0.1780274361371994,2421,2407,165.0,11,0.014391734,9.2915936e-05,-0.0038714972,23
x,2,0.27837511897087097,0.2277451455593109,2407,2438,-165.0,0,0.0143660465,0.00020502051,0.008542521,24
x,2,0.27837511897087097,0.2277451455593109,1282,1255,-135.0,1,0.01985162,0.0003410144,-0.014208933,25
x,2,0.27837511897087097,0.2277451455593109,1558,1400,-105.0,2,0.018339764,0.0017115449,-0.07131437,26
x,2,0.27837511897087097,0.2277451455593109,1290,1304,-75.0,3,0.019633772,0.00017293682,0.007205701,27
x,2,0.27837511897087097,0.2277451455593109,952,928,-45.0,4,0.02305993,0.00040905603,-0.017044,28
x,2,0.27837511897087097,0.2277451455593109,479,463,-15.0,5,0.032573383,0.0005442501,-0.022677088,29
x,2,0.27837511897087097,0.2277451455593109,463,474,15.0,6,0.032664564,0.0003761686,0.015673691,30
x,2,0.27837511897087097,0.2277451455593109,1036,1095,45.0,7,0.02164768,0.0008871519,0.036964662,31
x,2,0.27837511897087097,0.2277451455593109,1527,1602,75.0,8,0.01786795,0.0007680422,0.03200176,32
x,2,0.27837511897087097,0.2277451455593109,1669,1688,105.0,9,0.017258853,0.00018135589,0.0075564957,33
x,2,0.27837511897087097,0.2277451455593109,1435,1432,135.0,10,0.01867608,3.3529184e-05,-0.0013970493,34
x,2,0.27837511897087097,0.2277451455593109,2565,2431,165.0,11,0.014138722,0.0008594325,-0.03580969,35
x,3,0.34051498770713806,0.27837511897087097,2458,2311,-165.0,0,0.014468325,0.0009876873,-0.041153636,36
x,3,0.34051498770713806,0.27837511897087097,1440,1439,-135.0,1,0.018637134,1.112981e-05,-0.0004637421,37
x,3,0.34051498770713806,0.27837511897087097,1447,1363,-105.0,2,0.018849537,0.0009578607,-0.039910864,38
x,3,0.34051498770713806,0.27837511897087097,1435,1346,-75.0,3,0.018945353,0.0010254594,-0.042727474,39
x,3,0.34051498770713806,0.27837511897087097,954,909,-45.0,4,0.023156218,0.00077397877,-0.032249115,40
x,3,0.34051498770713806,0.27837511897087097,485,442,-15.0,5,0.032781262,0.00148634,-0.06193083,41
x,3,0.34051498770713806,0.27837511897087097,502,527,15.0,6,0.031157581,0.00077849184,0.03243716,42
x,3,0.34051498770713806,0.27837511897087097,1024,1101,45.0,7,0.021667644,0.0011610775,0.04837823,43
x,3,0.34051498770713806,0.27837511897087097,1480,1657,75.0,8,0.017803565,0.0018079573,0.075331554,44
x,3,0.34051498770713806,0.27837511897087097,1521,1552,105.0,9,0.018037625,0.00032324257,0.01346844,45
x,3,0.34051498770713806,0.27837511897087097,1537,1629,135.0,10,0.017758956,0.00093112147,0.038796727,46
x,3,0.34051498770713806,0.27837511897087097,2399,2465,165.0,11,0.014336131,0.00043479024,0.01811626,47
x,4,0.6005192399024963,0.34051498770713806,2426,2457,-165.0,0,0.014310046,0.00020342504,0.008476043,48
x,4,0.6005192399024963,0.34051498770713806,1546,1500,-135.0,1,0.018115351,0.00048390194,-0.02016258,49
x,4,0.6005192399024963,0.34051498770713806,1482,1427,-105.0,2,0.018534878,0.0006058267,-0.025242778,50
x,4,0.6005192399024963,0.34051498770713806,1624,1429,-75.0,3,0.018032325,0.00204662,-0.08527584,51
x,4,0.6005192399024963,0.34051498770713806,1077,970,-45.0,4,0.022048594,0.001674925,-0.06978854,52
x,4,0.6005192399024963,0.34051498770713806,529,485,-15.0,5,0.03135097,0.0013904141,-0.05793392,53
x,4,0.6005192399024963,0.34051498770713806,527,580,15.0,6,0.029994188,0.0015341141,0.06392142,54
x,4,0.6005192399024963,0.34051498770713806,1031,1080,45.0,7,0.021754406,0.0007437676,0.030990316,55
x,4,0.6005192399024963,0.34051498770713806,1493,1531,75.0,8,0.018182265,0.00040265327,0.01677722,56
