axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1707,1617,-165.0,0,0.017333472,0.0008675828,-0.036149282,0
x,0,0.1780274361371994,0.10681463778018951,745,804,-135.0,1,0.025375348,0.0012204782,0.050853256,1
x,0,0.1780274361371994,0.10681463778018951,1308,1256,-105.0,2,0.019741572,0.00064985245,-0.027077185,2
x,0,0.1780274361371994,0.10681463778018951,887,787,-75.0,3,0.024363326,0.0019141411,-0.07975588,3
x,0,0.1780274361371994,0.10681463778018951,787,736,-45.0,4,0.025598561,0.001073,-0.044708334,4
x,0,0.1780274361371994,0.10681463778018951,401,332,-15.0,5,0.036642976,0.0030163,-0.12567917,5
x,0,0.1780274361371994,0.10681463778018951,447,427,15.0,6,0.033809714,0.0007332431,-0.030551797,6
x,0,0.1780274361371994,0.10681463778018951,1001,1001,45.0,7,0.022349507,0.0,0.0,7
x,0,0.1780274361371994,0.10681463778018951,770,840,75.0,8,0.024880216,0.001393162,0.058048412,8
x,0,0.1780274361371994,0.10681463778018951,1383,1424,105.0,9,0.018871056,0.00046802696,0.019501124,9
x,0,0.1780274361371994,0.10681463778018951,760,791,135.0,10,0.025382794,0.00064044126,0.026685052,10
x,0,0.1780274361371994,0.10681463778018951,1443,1522,165.0,11,0.018353237,0.00085375214,0.035573006,11
x,1,0.2277451455593109,0.1780274361371994,1602,1527,-165.0,0,0.01786795,0.0007680422,-0.03200176,12
x,1,0.2277451455593109,0.1780274361371994,883,848,-135.0,1,0.024026647,0.0006478887,-0.026995363,13
x,1,0.2277451455593109,0.1780274361371994,1250,1165,-105.0,2,0.020326443,0.0011277978,-0.04699157,14
x,1,0.2277451455593109,0.1780274361371994,1017,1024,-75.0,3,0.022134716,0.00010989665,0.004579027,15
x,1,0.2277451455593109,0.1780274361371994,740,713,-45.0,4,0.026226088,0.00059542566,-0.024809403,16
x,1,0.2277451455593109,0.1780274361371994,336,335,-15.0,5,0.038604498,4.7753685e-05,-0.001989737,17
x,1,0.2277451455593109,0.1780274361371994,351,367,15.0,6,0.037303146,0.00071404397,0.029751832,18
x,1,0.2277451455593109,0.1780274361371994,874,847,45.0,7,0.024099845,0.000502704,-0.020946,19
x,1,0.2277451455593109,0.1780274361371994,989,965,75.0,8,0.022619309,0.00039356464,-0.016398527,20
x,1,0.2277451455593109,0.1780274361371994,1279,1284,105.0,9,0.019752597,6.251019e-05,0.0026045912,21
x,1,0.2277451455593109,0.1780274361371994,843,879,135.0,10,0.024088744,0.0006698827,0.027911779,22
x,1,0.2277451455593109,0.1780274361371994,1522,1478,165.0,11,0.018253919,0.00046995995,-0.019581664,23
x,2,0.27837511897087097,0.2277451455593109,1652,1584,-165.0,0,0.017572144,0.00067333283,-0.028055536,24
x,2,0.27837511897087097,0.2277451455593109,1028,927,-135.0,1,0.0225627,0.0016554041,-0.06897517,25
x,2,0.27837511897087097,0.2277451455593109,1208,1147,-105.0,2,0.020594189,0.00082998135,-0.034582555,26
x,2,0.27837511897087097,0.2277451455593109,1036,945,-75.0,3,0.022425361,0.0014719272,-0.0613303,27
x,2,0.27837511897087097,0.2277451455593109,710,695,-45.0,4,0.026675815,0.00034209315,-0.014253881,28
x,2,0.27837511897087097,0.2277451455593109,344,362,-15.0,5,0.037613686,0.0008169533,0.03403972,29
x,2,0.27837511897087097,0.2277451455593109,331,382,15.0,6,0.03727913,0.002291976,0.095499,30
