axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1631,1591,-165.0,0,0.017614795,0.0003977992,-0.016574966,0
x,0,0.1780274361371994,0.10681463778018951,881,843,-135.0,1,0.024073722,0.0007062782,-0.029428257,1
x,0,0.1780274361371994,0.10681463778018951,1475,1480,-105.0,2,0.018395862,5.4217806e-05,0.0022590752,2
x,0,0.1780274361371994,0.10681463778018951,885,890,-75.0,3,0.023735465,9.026119e-05,0.003760883,3
x,0,0.1780274361371994,0.10681463778018951,815,755,-45.0,4,0.02520485,0.0012245628,-0.051023446,4
x,0,0.1780274361371994,0.10681463778018951,381,359,-15.0,5,0.03673176,0.0009526215,-0.039692562,5
x,0,0.1780274361371994,0.10681463778018951,333,327,15.0,6,0.03892208,0.00029129747,-0.012137394,6
x,0,0.1780274361371994,0.10681463778018951,752,844,45.0,7,0.024957068,0.0018470743,0.07696143,7
x,0,0.1780274361371994,0.10681463778018951,767,750,75.0,8,0.025671935,0.00035908128,-0.0149617195,8
x,0,0.1780274361371994,0.10681463778018951,1280,1248,105.0,9,0.019886091,0.0004056041,-0.01690017,9
x,0,0.1780274361371994,0.10681463778018951,838,806,135.0,10,0.02465485,0.00062370265,-0.02598761,10
x,0,0.1780274361371994,0.10681463778018951,1517,1567,165.0,11,0.018002842,0.0005194994,0.021645809,11
x,1,0.2277451455593109,0.1780274361371994,1787,1703,-165.0,0,0.016918542,0.00077122886,-0.032134537,12
x,1,0.2277451455593109,0.1780274361371994,1016,949,-135.0,1,0.022535555,0.0010925508,-0.04552295,13
x,1,0.2277451455593109,0.1780274361371994,1394,1383,-105.0,2,0.018976057,0.00012692473,-0.00528853,14
x,1,0.2277451455593109,0.1780274361371994,1166,1066,-75.0,3,0.021128787,0.0014356059,-0.05981691,15
x,1,0.2277451455593109,0.1780274361371994,818,794,-45.0,4,0.024901852,0.0004770629,-0.01987762,16
x,1,0.2277451455593109,0.1780274361371994,329,321,-15.0,5,0.03921793,0.00039437198,-0.016432166,17
x,1,0.2277451455593109,0.1780274361371994,312,343,15.0,6,0.03899515,0.0015165259,0.063188575,18
x,1,0.2277451455593109,0.1780274361371994,747,714,45.0,7,0.026150338,0.0007237576,-0.030156568,19
x,1,0.2277451455593109,0.1780274361371994,938,971,75.0,8,0.022881335,0.0005539077,0.023079488,20
x,1,0.2277451455593109,0.1780274361371994,1244,1267,105.0,9,0.019954653,0.00029350165,0.012229235,21
x,1,0.2277451455593109,0.1780274361371994,930,936,135.0,10,0.023149423,0.00010303126,0.004292969,22
x,1,0.2277451455593109,0.1780274361371994,1671,1637,165.0,11,0.017385067,0.00032933877,-0.013722449,23
x,2,0.27837511897087097,0.2277451455593109,1755,1792,-165.0,0,0.016789095,0.00033424888,0.013927036,24
x,2,0.27837511897087097,0.2277451455593109,1051,1086,-135.0,1,0.02162688,0.000524799,0.021866623,25
x,2,0.27837511897087097,0.2277451455593109,1256,1217,-105.0,2,0.020104425,0.000505324,-0.021055166,26
x,2,0.27837511897087097,0.2277451455593109,1221,1108,-75.0,3,0.020677697,0.0015546706,-0.06477794,27
x,2,0.27837511897087097,0.2277451455593109,808,758,-45.0,4,0.025246965,0.0010230754,-0.042628143,28
x,2,0.27837511897087097,0.2277451455593109,328,375,-15.0,5,0.037565164,0.002142259,0.08926079,29
x,2,0.27837511897087097,0.2277451455593109,326,313,15.0,6,0.03954479,0.00065188634,-0.027161932,30
x,2,0.27837511897087097,0.2277451455593109,712,697,45.0,7,0.02663794,0.00034112195,-0.014213415,31
x,2,0.27837511897087097,0.2277451455593109,1050,1039,75.0,8,0.021878626,0.00016872663,-0.0070302766,32
x,2,0.27837511897087097,0.2277451455593109,1138,1229,105.0,9,0.020527119,0.0012318918,0.051328823,33
x,2,0.27837511897087097,0.2277451455593109,976,1032,135.0,10,0.022300618,0.00089362176,0.03723424,34
x,2,0.27837511897087097,0.2277451455593109,1699,1716,165.0,11,0.017111775,0.00015950989,0.0066462453,35
x,3,0.34051498770713806,0.27837511897087097,1764,1738,-165.0,0,0.016897429,0.00023789571,-0.009912321,36
x,3,0.34051498770713806,0.27837511897087097,1154,1134,-135.0,1,0.020904627,0.00028009372,-0.011670572,37
