axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2570,2601,-165.0,0,0.01390589,0.00019209523,0.008003968,0
x,0,0.1780274361371994,0.10681463778018951,1282,1302,-135.0,1,0.019671187,0.0002480087,0.010333695,1
x,0,0.1780274361371994,0.10681463778018951,1843,1876,-105.0,2,0.0163967,0.00028432638,0.011846933,2
x,0,0.1780274361371994,0.10681463778018951,998,1026,-75.0,3,0.02222392,0.00044327875,0.018469948,3
x,0,0.1780274361371994,0.10681463778018951,1033,942,-45.0,4,0.022459142,0.0014763988,-0.061516616,4
x,0,0.1780274361371994,0.10681463778018951,523,513,-15.0,5,0.03106591,0.00030929266,-0.012887195,5
x,0,0.1780274361371994,0.10681463778018951,491,490,15.0,6,0.031927515,3.2663324e-05,-0.0013609718,6
x,0,0.1780274361371994,0.10681463778018951,1007,1004,45.0,7,0.022299396,4.780118e-05,-0.0019917157,7
x,0,0.1780274361371994,0.10681463778018951,1034,1163,75.0,8,0.021268966,0.0018814342,0.078393094,8
x,0,0.1780274361371994,0.10681463778018951,1819,1991,105.0,9,0.016171385,0.0014465482,0.06027284,9
x,0,0.1780274361371994,0.10681463778018951,1226,1260,135.0,10,0.020052893,0.00043823518,0.0182598,10
x,0,0.1780274361371994,0.10681463778018951,2793,2812,165.0,11,0.013356963,0.000108619395,0.004525808,11
x,1,0.2277451455593109,0.1780274361371994,2557,2580,-165.0,0,0.013952032,0.00014346556,0.0059777317,12
x,1,0.2277451455593109,0.1780274361371994,1499,1378,-135.0,1,0.018614197,0.0013476433,-0.056151804,13
x,1,0.2277451455593109,0.1780274361371994,1805,1690,-105.0,2,0.01689884,0.0010543385,-0.043930773,14
x,1,0.2277451455593109,0.1780274361371994,1315,1233,-75.0,3,0.019792426,0.0010312023,-0.04296676,15
x,1,0.2277451455593109,0.1780274361371994,870,793,-45.0,4,0.024474986,0.0014836378,-0.061818242,16
x,1,0.2277451455593109,0.1780274361371994,433,402,-15.0,5,0.034563888,0.00118961,-0.049567085,17
x,1,0.2277451455593109,0.1780274361371994,449,406,15.0,6,0.034122095,0.0016115053,-0.067146055,18
x,1,0.2277451455593109,0.1780274361371994,849,958,45.0,7,0.023448115,0.0019328482,0.080535345,19
x,1,0.2277451455593109,0.1780274361371994,1214,1253,75.0,8,0.020128837,0.000506553,0.021106374,20
x,1,0.2277451455593109,0.1780274361371994,1740,1752,105.0,9,0.016922258,0.00011011245,0.0045880186,21
x,1,0.2277451455593109,0.1780274361371994,1457,1431,135.0,10,0.018606728,0.00028847327,-0.01201972,22
x,1,0.2277451455593109,0.1780274361371994,2690,2721,165.0,11,0.013594039,0.00018357502,0.007648959,23
x,2,0.27837511897087097,0.2277451455593109,2590,2418,-165.0,0,0.0141159715,0.001100509,-0.04585454,24
x,2,0.27837511897087097,0.2277451455593109,1522,1479,-135.0,1,0.018251035,0.00045912596,-0.019130249,25
x,2,0.27837511897087097,0.2277451455593109,1790,1625,-105.0,2,0.017076511,0.0015481843,-0.06450768,26
x,2,0.27837511897087097,0.2277451455593109,1278,1280,-75.0,3,0.01977195,2.505295e-05,0.0010438729,27
x,2,0.27837511897087097,0.2277451455593109,886,816,-45.0,4,0.024202738,0.0013178559,-0.05491066,28
x,2,0.27837511897087097,0.2277451455593109,402,434,-15.0,5,0.03454053,0.0012265157,0.05110482,29
