axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1780,1751,-165.0,0,0.01682771,0.00026316594,-0.010965248,0
x,0,0.1780274361371994,0.10681463778018951,923,909,-135.0,1,0.02336225,0.00024486796,-0.010202832,1
x,0,0.1780274361371994,0.10681463778018951,1587,1549,-105.0,2,0.017854806,0.00038827278,-0.016178032,2
x,0,0.1780274361371994,0.10681463778018951,975,952,-75.0,3,0.022777392,0.0003824508,-0.015935449,3
x,0,0.1780274361371994,0.10681463778018951,856,786,-45.0,4,0.02463819,0.0013660113,-0.05691714,4
x,0,0.1780274361371994,0.10681463778018951,385,369,-15.0,5,0.036403235,0.0006799517,-0.028331319,5
x,0,0.1780274361371994,0.10681463778018951,342,328,15.0,6,0.038618334,0.00066954945,-0.027897893,6
x,0,0.1780274361371994,0.10681463778018951,794,908,45.0,7,0.024142193,0.0021462224,0.08942594,7
x,0,0.1780274361371994,0.10681463778018951,839,823,75.0,8,0.024527237,0.0003084739,-0.012853079,8
x,0,0.1780274361371994,0.10681463778018951,1346,1340,105.0,9,0.019295013,7.157719e-05,-0.002982383,9
x,0,0.1780274361371994,0.10681463778018951,880,829,135.0,10,0.024170408,0.0009562194,-0.039842475,10
x,0,0.1780274361371994,0.10681463778018951,1628,1690,165.0,11,0.01735508,0.0005987489,0.02494787,11
x,1,0.2277451455593109,0.1780274361371994,1889,1841,-165.0,0,0.016371237,0.00041234607,-0.017181085,12
x,1,0.2277451455593109,0.1780274361371994,1095,1029,-135.0,1,0.021679472,0.0009956778,-0.041486576,13
x,1,0.2277451455593109,0.1780274361371994,1488,1440,-105.0,2,0.018476104,0.0005252905,-0.021887105,14
x,1,0.2277451455593109,0.1780274361371994,1230,1157,-75.0,3,0.020450855,0.0009799409,-0.04083087,15
x,1,0.2277451455593109,0.1780274361371994,865,833,-45.0,4,0.024260158,0.0006038676,-0.025161149,16
x,1,0.2277451455593109,0.1780274361371994,352,337,-15.0,5,0.038080867,0.000697592,-0.029066332,17
x,1,0.2277451455593109,0.1780274361371994,310,337,15.0,6,0.03925299,0.001337177,0.05571571,18
x,1,0.2277451455593109,0.1780274361371994,759,752,45.0,7,0.025725242,0.00014844412,-0.0061851717,19
x,1,0.2277451455593109,0.1780274361371994,978,1032,75.0,8,0.022290634,0.0008608493,0.03586872,20
x,1,0.2277451455593109,0.1780274361371994,1323,1343,105.0,9,0.019366367,0.00024038051,0.010015855,21
x,1,0.2277451455593109,0.1780274361371994,965,980,135.0,10,0.022673428,0.0002471161,0.010296505,22
x,1,0.2277451455593109,0.1780274361371994,1743,1752,165.0,11,0.016915072,8.2513456e-05,0.0034380606,23
x,2,0.27837511897087097,0.2277451455593109,1873,1895,-165.0,0,0.016290385,0.00018708596,0.007795248,24
x,2,0.27837511897087097,0.2277451455593109,1125,1179,-135.0,1,0.02082313,0.00075100135,0.031291723,25
x,2,0.27837511897087097,0.2277451455593109,1326,1267,-105.0,2,0.019629003,0.0007290862,-0.030378593,26
x,2,0.27837511897087097,0.2277451455593109,1263,1176,-75.0,3,0.020225583,0.0011429753,-0.04762397,27
x,2,0.27837511897087097,0.2277451455593109,847,792,-45.0,4,0.024675969,0.0010752592,-0.044802465,28
x,2,0.27837511897087097,0.2277451455593109,330,386,-15.0,5,0.037167445,0.0025061348,0.104422286,29
x,2,0.27837511897087097,0.2277451455593109,325,325,15.0,6,0.039223228,0.0,0.0,30
x,2,0.27837511897087097,0.2277451455593109,741,714,45.0,7,0.026208078,0.00059460726,-0.024775302,31
x,2,0.27837511897087097,0.2277451455593109,1085,1112,75.0,8,0.021331752,0.00039378862,0.016407859,32
x,2,0.27837511897087097,0.2277451455593109,1185,1255,105.0,9,0.020229554,0.0009192584,0.038302433,33
x,2,0.27837511897087097,0.2277451455593109,1013,1085,135.0,10,0.021809258,0.0010996549,0.045818955,34
x,2,0.27837511897087097,0.2277451455593109,1767,1829,165.0,11,0.016671514,0.0005524608,0.023019198,35
x,3,0.34051498770713806,0.27837511897087097,1783,1751,-165.0,0,0.016820349,0.0002901435,-0.012089313,36
x,3,0.34051498770713806,0.27837511897087097,1210,1175,-135.0,1,0.020472573,0.00047022867,-0.01959286,37
