axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,mc_mean,mc_std
x,0.3405149877071381,0.6005192399024963,4,1303,1204,0.052722868,0.01994428,0.0012653489,105.0,9,57,0.051866910070312494,0.006112347800938345
x,0.3405149877071381,0.6005192399024963,4,1352,1351,0.00049393764,0.019234324,1.1854503e-05,135.0,10,58,-0.0024497426058593752,0.006895029026768504
x,0.3405149877071381,0.6005192399024963,4,2055,2017,0.012459311,0.015669763,0.00029902346,165.0,11,59,0.006069876722421876,0.005054092635254239
z,0.1212601587176323,0.256461101770401,0,2622,2622,0.0,0.013809205,0.0,-165.0,0,0,0.0016281972843750002,0.005723761378209804
z,0.1212601587176323,0.256461101770401,0,1755,1766,-0.0041710446,0.016852455,0.00010010507,-135.0,1,1,-0.0045168399178906245,0.00722428181096637
z,0.1212601587176323,0.256461101770401,0,1952,2014,-0.020871667,0.01587556,0.00050092,-105.0,2,2,-0.027163646546875003,0.0055625757987083305
z,0.1212601587176323,0.256461101770401,0,1444,1518,-0.033355300000000004,0.018363936,0.0008005271700000001,-75.0,3,3,-0.0361341226328125,0.00511494047822517
z,0.1212601587176323,0.256461101770401,0,1399,1425,-0.012292121999999999,0.018816326,0.00029501092,-45.0,4,4,-0.00851749050890625,0.008088374104309893
z,0.1212601587176323,0.256461101770401,0,1089,1027,0.039119583,0.02172249,0.00093887,-15.0,5,5,0.040766840984375004,0.007881437353129428
z,0.1212601587176323,0.256461101770401,0,1045,973,0.047635365,0.02223546,0.0011432488,15.0,6,6,0.04602468915625001,0.008277380269073643
z,0.1212601587176323,0.256461101770401,0,1377,1333,0.021677118,0.019204956000000002,0.0005202508,45.0,7,7,0.011045869853593751,0.007664472092457425
z,0.1212601587176323,0.256461101770401,0,1389,1378,0.0053076427,0.019010315,0.00012738341999999999,75.0,8,8,0.008125267195078126,0.004724841517147657
z,0.1212601587176323,0.256461101770401,0,1989,2031,-0.013948946,0.015770473,0.00033477473,105.0,9,9,-0.012755354000625,0.005403511221737592
z,0.1212601587176323,0.256461101770401,0,1564,1647,-0.034510873,0.017636851999999998,0.0008282609599999999,135.0,10,10,-0.029323961984374997,0.009766285081892244
z,0.1212601587176323,0.256461101770401,0,2805,2753,0.012491166000000001,0.01341241,0.000299788,165.0,11,11,0.010612213776796876,0.006235939062940948
z,0.256461101770401,0.3323543310165405,1,2616,2842,-0.05528319,0.013515078,0.0013267966,-165.0,0,12,-0.0491535405390625,0.004279180039094037
z,0.256461101770401,0.3323543310165405,1,1585,1694,-0.04438163,0.017446212,0.0010651591,-135.0,1,13,-0.043009757343749996,0.008227538612837551
z,0.256461101770401,0.3323543310165405,1,2134,2237,-0.03146115,0.015118008,0.00075506757,-105.0,2,14,-0.028681201695312502,0.006345698126382299
z,0.256461101770401,0.3323543310165405,1,1471,1519,-0.021433257999999997,0.018283723,0.0005143982,-75.0,3,15,-0.025466025304687497,0.00562111726498445
z,0.256461101770401,0.3323543310165405,1,1372,1368,0.0019490707,0.019103982,4.6777700000000004e-05,-45.0,4,16,-0.000640344223046875,0.008152142149562747
z,0.256461101770401,0.3323543310165405,1,736,718,0.016528228,0.026221557000000003,0.0003966775,-15.0,5,17,0.0301443650546875,0.0076682324641985196
z,0.256461101770401,0.3323543310165405,1,715,730,-0.013859308999999998,0.026304156000000002,0.00033262343,15.0,6,18,-0.007375090641171875,0.016766132778448583
z,0.256461101770401,0.3323543310165405,1,1412,1364,0.023085536,0.018974682,0.0005540529,45.0,7,19,0.025990488984374997,0.008294051476287045
z,0.256461101770401,0.3323543310165405,1,1648,1577,0.029393196,0.01760141,0.0007054367,75.0,8,20,0.0375064777578125,0.006365151485446869
z,0.256461101770401,0.3323543310165405,1,2177,2140,0.011442946,0.015218805,0.0002746307,105.0,9,21,0.0153813158671875,0.004020759708209973
z,0.256461101770401,0.3323543310165405,1,1652,1600,0.021348678,0.01753177,0.0005123683,135.0,10,22,0.014032553351093751,0.009410473814479965
z,0.256461101770401,0.3323543310165405,1,2708,2760,-0.012696763,0.013522305,0.0003047223,165.0,11,23,-0.012050107903125,0.006880917180829343
z,0.3323543310165405,0.3989480912685395,2,2912,2916,-0.0009163442,0.013099058,2.199226e-05,-165.0,0,24,-0.00207190111234375,0.003703573197866668
z,0.3323543310165405,0.3989480912685395,2,1624,1618,0.002470907,0.017562736000000002,5.930177e-05,-135.0,1,25,-0.0042008598878125,0.005552709490763686
z,0.3323543310165405,0.3989480912685395,2,2050,2148,-0.031167489,0.015426512,0.0007480197,-105.0,2,26,-0.0285063584453125,0.005238544396507277
z,0.3323543310165405,0.3989480912685395,2,1571,1740,-0.06814684,0.017338425,0.0016355242,-75.0,3,27,-0.0556675437890625,0.006475412226046905
z,0.3323543310165405,0.3989480912685395,2,1162,1286,-0.067628294,0.02016503,0.0016230791,-45.0,4,28,-0.0648975186484375,0.007686751453022857
z,0.3323543310165405,0.3989480912685395,2,557,574,-0.020068018,0.029729062999999997,0.00048163241999999996,-15.0,5,29,-0.034588635710937496,0.018267524138452212
z,0.3323543310165405,0.3989480912685395,2,581,599,-0.020366138,0.029105087999999998,0.0004887873000000001,15.0,6,30,-0.037431476390624996,0.011072600022850607
z,0.3323543310165405,0.3989480912685395,2,1249,1194,0.030057816,0.020222832,0.00072138757,45.0,7,31,0.041265591898437495,0.00653974844916585
z,0.3323543310165405,0.3989480912685395,2,1748,1586,0.06487354,0.017282294,0.0015569649,75.0,8,32,0.06088673853125,0.0052030006783724
z,0.3323543310165405,0.3989480912685395,2,2155,1915,0.07872905,0.015626173,0.0018894972,105.0,9,33,0.06838974173437501,0.007847249245597597
z,0.3323543310165405,0.3989480912685395,2,1661,1618,0.017508348,0.017460743,0.00042020038,135.0,10,34,0.010156523344999998,0.0069289315056070095
z,0.3323543310165405,0.3989480912685395,2,2917,2814,0.023995234,0.013205648,0.0005758856400000001,165.0,11,35,0.026378689601562498,0.0038058874708654196
z,0.3989480912685395,0.471983677148819,3,2482,2449,0.008935053,0.01424017,0.00021444127,-165.0,0,36,0.016590769028125,0.005903158184005011
z,0.3989480912685395,0.471983677148819,3,1297,1356,-0.029691555,0.019406172,0.00071259734,-135.0,1,37,-0.006586691868515624,0.009951657826688626
z,0.3989480912685395,0.471983677148819,3,1579,1657,-0.03218135,0.01756996,0.0007723524,-105.0,2,38,-0.020484906334531247,0.009183654535403441
z,0.3989480912685395,0.471983677148819,3,1439,1491,-0.023694845,0.018469037,0.0005686762999999999,-75.0,3,39,-0.02050103380546875,0.009188519133289287
z,0.3989480912685395,0.471983677148819,3,913,936,-0.016607685,0.023252606000000002,0.00039858444,-45.0,4,40,-0.0162825890159375,0.011696148745759
z,0.3989480912685395,0.471983677148819,3,369,416,-0.07993673,0.035577316,0.0019184814000000002,-15.0,5,41,-0.0587674656796875,0.015945150424355577
z,0.3989480912685395,0.471983677148819,3,361,359,0.0037086485,0.037267543,8.900757e-05,15.0,6,42,0.0005033354171875002,0.0182246149728155
z,0.3989480912685395,0.471983677148819,3,930,883,0.034611326,0.023471499,0.0008306717999999999,45.0,7,43,0.026655229685156254,0.009980773049110315
z,0.3989480912685395,0.471983677148819,3,1402,1434,-0.015064751000000001,0.018775763,0.00036155403,75.0,8,44,-0.009941887503828125,0.007803359559991995
z,0.3989480912685395,0.471983677148819,3,1657,1565,0.03812242,0.017604407,0.0009149380499999999,105.0,9,45,0.0488861503515625,0.006937854039726265
z,0.3989480912685395,0.471983677148819,3,1392,1441,-0.023092326,0.018782822,0.0005542158,135.0,10,46,-0.014035204308515625,0.00958182351981799
z,0.3989480912685395,0.471983677148819,3,2499,2428,0.019239508,0.014243881000000002,0.0004617482,165.0,11,47,0.024308488070312502,0.004449983283376978
z,0.471983677148819,0.8590466380119324,4,1909,1959,-0.017258447,0.016076522,0.00041420272000000007,-165.0,0,48,-0.01052761599296875,0.007258599495025148
z,0.471983677148819,0.8590466380119324,4,1173,1251,-0.042961575,0.020292358,0.0010310778,-135.0,1,49,-0.035389872761718746,0.00876374186487429
z,0.471983677148819,0.8590466380119324,4,1155,1210,-0.031049151,0.02055299,0.00074517966,-105.0,2,50,-0.021080893091171872,0.012761168439307318
z,0.471983677148819,0.8590466380119324,4,1198,1198,0.0,0.020429445,0.0,-75.0,3,51,2.270330656250024e-05,0.014362470531473598
z,0.471983677148819,0.8590466380119324,4,745,837,-0.07764249999999999,0.025065927,0.00186342,-45.0,4,52,-0.0564502187734375,0.015598474480222327
z,0.471983677148819,0.8590466380119324,4,344,369,-0.046813235,0.037409235,0.0011235175999999999,-15.0,5,53,-0.01836272170703125,0.019497194124959653
z,0.471983677148819,0.8590466380119324,4,367,380,-0.023234906,0.03657821,0.0005576377,15.0,6,54,0.028493338846875,0.019319392677705986
z,0.471983677148819,0.8590466380119324,4,816,742,0.063413605,0.025283739,0.0015219265,45.0,7,55,0.061210215960937495,0.014147235155526117
z,0.471983677148819,0.8590466380119324,4,1229,1214,0.008197586,0.020231295,0.00019674206999999999,75.0,8,56,0.0215461231203125,0.012540722597728983
z,0.471983677148819,0.8590466380119324,4,1198,1115,0.04790939,0.020768885,0.0011498253999999999,105.0,9,57,0.04057239575,0.011762093736606905
z,0.471983677148819,0.8590466380119324,4,1273,1237,0.019149037,0.01995646,0.00045957690000000004,135.0,10,58,0.024535797632500002,0.008935803493494416
z,0.471983677148819,0.8590466380119324,4,1943,2059,-0.03869894,0.015795596000000002,0.0009287746,165.0,11,59,-0.03624712175,0.010118474489971569
pt,0.00048771032015793025,0.24008217453956604,0,2050,2146,-0.03054597,0.015430484,0.0007331033,-165.0,0,0,-0.026160884296875,0.005154710218791109
pt,0.00048771032015793025,0.24008217453956604,0,1474,1473,0.00045304157999999996,0.01842086,1.0872998e-05,-135.0,1,1,-0.00478217185984375,0.006483308215159441
pt,0.00048771032015793025,0.24008217453956604,0,1292,1312,-0.010254326999999999,0.019595515,0.00024610385,-105.0,2,2,-0.004707687521796875,0.006137257955172376
pt,0.00048771032015793025,0.24008217453956604,0,1306,1319,-0.0066119903,0.019517574,0.00015868776000000002,-75.0,3,3,-0.0044015447096875,0.006299517909125492
pt,0.00048771032015793025,0.24008217453956604,0,839,776,0.052081827000000004,0.024849858,0.0012499639,-45.0,4,4,0.05677659096875,0.013781214444180376
pt,0.00048771032015793025,0.24008217453956604,0,494,521,-0.035515333999999996,0.03136844,0.000852368,-15.0,5,5,-0.00780659687421875,0.014203838359409433
pt,0.00048771032015793025,0.24008217453956604,0,447,495,-0.06803126,0.032506276,0.0016327503,15.0,6,6,-0.0383546049171875,0.015542156035984713
pt,0.00048771032015793025,0.24008217453956604,0,787,819,-0.026602509,0.024944425,0.0006384601999999999,45.0,7,7,-0.03667143219531249,0.00848391067583325
pt,0.00048771032015793025,0.24008217453956604,0,1368,1293,0.03763003,0.019371795,0.00090312073,75.0,8,8,0.037666399068749995,0.008995151081400825
pt,0.00048771032015793025,0.24008217453956604,0,1246,1181,0.035757057,0.020285573,0.0008581694,105.0,9,9,0.036835361781250006,0.01137145130744554
pt,0.00048771032015793025,0.24008217453956604,0,1431,1412,0.008922672,0.018754015,0.00021414412,135.0,10,10,0.00142601421828125,0.013699087924945536
pt,0.00048771032015793025,0.24008217453956604,0,2221,2180,0.012438003000000001,0.015072688,0.00029851207999999997,165.0,11,11,0.004082349714609375,0.007517784239302667
pt,0.24008217453956604,0.33944475650787354,1,2192,2147,0.013846533000000001,0.015179712,0.0003323168,-165.0,0,12,0.002808891073125,0.007671915373577955
pt,0.24008217453956604,0.33944475650787354,1,1206,1225,-0.010434865,0.020280743,0.00025043677000000005,-135.0,1,13,-0.0027860475821875003,0.00781974967429799
pt,0.24008217453956604,0.33944475650787354,1,1361,1522,-0.074558884,0.018572363999999997,0.0017894132999999998,-105.0,2,14,-0.061602062140625,0.008831264060508841
pt,0.24008217453956604,0.33944475650787354,1,1479,1516,-0.016493888999999998,0.018270167,0.00039585333,-75.0,3,15,-0.011948073187734373,0.00962727197484661
pt,0.24008217453956604,0.33944475650787354,1,871,880,-0.0068623764,0.023897182000000003,0.00016469703000000001,-45.0,4,16,0.0011306401348437501,0.010818707407427504
pt,0.24008217453956604,0.33944475650787354,1,195,204,-0.03011534,0.05003991,0.0007227682000000001,-15.0,5,17,-0.045019557536718754,0.02366344146407322
pt,0.24008217453956604,0.33944475650787354,1,189,204,-0.05095853,0.05037779,0.0012230047,15.0,6,18,-0.008781518219531251,0.031121598477702718
pt,0.24008217453956604,0.33944475650787354,1,898,855,0.032749504,0.023871297000000003,0.0007859881,45.0,7,19,0.034203272187499995,0.006674253601785234
pt,0.24008217453956604,0.33944475650787354,1,1531,1498,0.014545641000000002,0.018167887,0.00034909538,75.0,8,20,0.02458365733828125,0.007454402015998555
pt,0.24008217453956604,0.33944475650787354,1,1518,1364,0.07134194,0.01857997,0.0017122065,105.0,9,21,0.06397406746093749,0.006273889776086553
pt,0.24008217453956604,0.33944475650787354,1,1268,1263,0.0026375215999999996,0.019877072,6.330052e-05,135.0,10,22,0.003860109299140625,0.007935606608366707
pt,0.24008217453956604,0.33944475650787354,1,2173,2107,0.020588198999999998,0.015282206000000001,0.0004941168,165.0,11,23,0.029820551938281252,0.008670454640942333
pt,0.33944475650787354,0.4329158365726472,2,2078,2168,-0.028299624,0.015340378,0.0006791909700000001,-165.0,0,24,-0.02012877565,0.0063213931771755015
pt,0.33944475650787354,0.4329158365726472,2,1057,1130,-0.044564832,0.0213621,0.0010695560000000002,-135.0,1,25,-0.0363031819609375,0.007024514116971339
pt,0.33944475650787354,0.4329158365726472,2,1527,1561,-0.014700083999999999,0.01799345,0.00035280202000000007,-105.0,2,26,-0.025692967167968747,0.008789055738181806
pt,0.33944475650787354,0.4329158365726472,2,1209,1264,-0.029693182999999998,0.020100016000000002,0.0007126364,-75.0,3,27,-0.031596495281250005,0.008457928115539411
pt,0.33944475650787354,0.4329158365726472,2,888,958,-0.050627273,0.023244856,0.0012150544999999999,-45.0,4,28,-0.0560132569453125,0.007717259378869402
pt,0.33944475650787354,0.4329158365726472,2,369,391,-0.03864802,0.036246713,0.0009275525,-15.0,5,29,-0.0202859556703125,0.014854977466326682
pt,0.33944475650787354,0.4329158365726472,2,398,395,0.0050508706,0.03551059,0.000121220895,15.0,6,30,-0.015172219246875,0.014959873143534046
pt,0.33944475650787354,0.4329158365726472,2,889,813,0.05961729,0.024196194,0.001430815,45.0,7,31,0.0645154803359375,0.009515145645928891
pt,0.33944475650787354,0.4329158365726472,2,1275,1230,0.023984075,0.019974282,0.00057561777,75.0,8,32,0.030636839046875003,0.009161868688690844
pt,0.33944475650787354,0.4329158365726472,2,1505,1429,0.034583718,0.018450582,0.00083000923,105.0,9,33,0.02733294217421875,0.012277477507096773
pt,0.33944475650787354,0.4329158365726472,2,1221,1139,0.04638954,0.020562513,0.001113349,135.0,10,34,0.04376548709375,0.00835665593944036
pt,0.33944475650787354,0.4329158365726472,2,2050,2126,-0.024298042000000002,0.015470043000000001,0.00058315304,165.0,11,35,-0.020726932089062504,0.005780237108374401
pt,0.4329158365726472,0.5492591261863708,3,2012,2009,0.0009961055000000001,0.015770039,2.3906532000000003e-05,-165.0,0,36,0.00858245421484375,0.005377588155420984
pt,0.4329158365726472,0.5492591261863708,3,1119,1127,-0.0047555245,0.021100378,0.000114132585,-135.0,1,37,-0.0014843948583593749,0.010331779120787457
pt,0.4329158365726472,0.5492591261863708,3,1511,1577,-0.028535457,0.017988065,0.0006848509700000001,-105.0,2,38,-0.02221261610703125,0.008234392683894885
pt,0.4329158365726472,0.5492591261863708,3,989,1095,-0.067908846,0.021854829,0.0016298123000000001,-75.0,3,39,-0.062494235828124994,0.011965157832320486
pt,0.4329158365726472,0.5492591261863708,3,833,971,-0.10213174,0.023420967,0.0024511619,-45.0,4,40,-0.0979014164453125,0.01237392100882046
pt,0.4329158365726472,0.5492591261863708,3,480,491,-0.015124869499999999,0.032087855,0.00036299689,-15.0,5,41,-0.030601950413281252,0.019165071726039113
pt,0.4329158365726472,0.5492591261863708,3,505,507,-0.0026385642,0.03143462,6.332554e-05,15.0,6,42,0.0007600311070312503,0.014311265056417733
pt,0.4329158365726472,0.5492591261863708,3,978,928,0.03502396,0.022891382000000002,0.0008405750999999999,45.0,7,43,0.0496318123515625,0.009177826614040029
pt,0.4329158365726472,0.5492591261863708,3,1084,1013,0.04520413,0.02181507,0.0010848991,75.0,8,44,0.0389560571328125,0.007556942882083743
pt,0.4329158365726472,0.5492591261863708,3,1597,1495,0.044043202000000004,0.017966298000000002,0.0010570368,105.0,9,45,0.0603869555078125,0.007914391029942559
pt,0.4329158365726472,0.5492591261863708,3,1099,1147,-0.028533147999999998,0.021092023999999997,0.00068479555,135.0,10,46,-0.02843005353125,0.010006306556628692
pt,0.4329158365726472,0.5492591261863708,3,1987,1976,0.0037058409999999996,0.015884917,8.8940185e-05,165.0,11,47,0.0118148905075,0.007289503961418064
pt,0.5492591261863708,1.2464019060134888,4,1787,1861,-0.027082894,0.016550582,0.00064998947,-165.0,0,48,-0.009023828807265625,0.01088613651836669
pt,0.5492591261863708,1.2464019060134888,4,964,1082,-0.07700068,0.022042247,0.0018480163,-135.0,1,49,-0.0625907145078125,0.014488791940568103
pt,0.5492591261863708,1.2464019060134888,4,1388,1450,-0.029167383999999998,0.01876329,0.0007000172,-105.0,2,50,-0.0137378017025,0.0096294088591366
pt,0.5492591261863708,1.2464019060134888,4,806,864,-0.04636921,0.024444117999999997,0.0011128611,-75.0,3,51,-0.033427222316406255,0.00870818652929
pt,0.5492591261863708,1.2464019060134888,4,876,945,-0.050589144,0.023403918,0.0012141394999999999,-45.0,4,52,-0.047689607921875,0.011847283394327316
pt,0.5492591261863708,1.2464019060134888,4,512,534,-0.02808078,0.030907427999999997,0.0006739386999999999,-15.0,5,53,-0.009770309056249999,0.013114385830384124
pt,0.5492591261863708,1.2464019060134888,4,544,515,0.03656118,0.03070871,0.0008774683000000001,15.0,6,54,0.0315495406578125,0.012464383461197203
pt,0.5492591261863708,1.2464019060134888,4,957,872,0.062047374,0.023337565,0.0014891370000000002,45.0,7,55,0.061122777414062496,0.009836065500672954
pt,0.5492591261863708,1.2464019060134888,4,885,880,0.003782191,0.023802608,9.0772584e-05,75.0,8,56,0.011402385795,0.009454717419029413
pt,0.5492591261863708,1.2464019060134888,4,1464,1433,0.014286682,0.01857725,0.00034288038,105.0,9,57,0.0147338351934375,0.007147065300516334
pt,0.5492591261863708,1.2464019060134888,4,1069,1073,-0.002493209,0.021606725,5.9837016999999996e-05,135.0,10,58,0.006849044391796875,0.0134527930160305
pt,0.5492591261863708,1.2464019060134888,4,1816,1886,-0.025245257000000004,0.016430218,0.0006058861599999999,165.0,11,59,-0.02497228454140625,0.008194268347924099
q2,1.0000007152557373,1.3370875120162964,0,1984,1991,-0.0023511432,0.015860988,5.6427438000000005e-05,-165.0,0,0,0.010182361391484375,0.009185108450383823
q2,1.0000007152557373,1.3370875120162964,0,975,985,-0.006811803000000001,0.022587175,0.00016348327,-135.0,1,1,-0.000602564490390625,0.017055093661626768
