axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2239,2233,-165.0,0,0.0149536915,4.299113e-05,-0.0017912971,0
x,0,0.1780274361371994,0.10681463778018951,1127,1156,-135.0,1,0.02092592,0.0004070254,0.016959392,1
x,0,0.1780274361371994,0.10681463778018951,1634,1656,-105.0,2,0.017433506,0.00021426743,0.00892781,2
x,0,0.1780274361371994,0.10681463778018951,841,892,-75.0,3,0.024002984,0.0009429768,0.0392907,3
x,0,0.1780274361371994,0.10681463778018951,944,854,-45.0,4,0.023530608,0.0016039183,-0.06682993,4
x,0,0.1780274361371994,0.10681463778018951,456,449,-15.0,5,0.033239353,0.00024784426,-0.010326845,5
x,0,0.1780274361371994,0.10681463778018951,421,429,15.0,6,0.034297008,0.00030157855,0.012565773,6
x,0,0.1780274361371994,0.10681463778018951,898,894,45.0,7,0.023622675,7.152394e-05,-0.002980164,7
x,0,0.1780274361371994,0.10681463778018951,924,1011,75.0,8,0.02269215,0.0014406806,0.060028356,8
x,0,0.1780274361371994,0.10681463778018951,1595,1715,105.0,9,0.017361077,0.0011616697,0.048402905,9
x,0,0.1780274361371994,0.10681463778018951,1068,1086,135.0,10,0.02154518,0.0002677665,0.011156937,10
x,0,0.1780274361371994,0.10681463778018951,2540,2528,165.0,11,0.014046869,7.5870696e-05,-0.003161279,11
x,1,0.2277451455593109,0.1780274361371994,2272,2275,-165.0,0,0.01482987,2.114101e-05,0.0008808754,12
x,1,0.2277451455593109,0.1780274361371994,1292,1223,-135.0,1,0.019926887,0.00087910454,-0.036629356,13
x,1,0.2277451455593109,0.1780274361371994,1659,1537,-105.0,2,0.01766574,0.0012231577,-0.050964903,14
x,1,0.2277451455593109,0.1780274361371994,1147,1098,-75.0,3,0.02109635,0.0006993734,-0.02914056,15
x,1,0.2277451455593109,0.1780274361371994,784,705,-45.0,4,0.025849987,0.0017000504,-0.070835434,16
x,1,0.2277451455593109,0.1780274361371994,389,374,-15.0,5,0.03618996,0.0006299356,-0.026247315,17
x,1,0.2277451455593109,0.1780274361371994,401,360,15.0,6,0.03615607,0.0017263491,-0.07193121,18
x,1,0.2277451455593109,0.1780274361371994,753,857,45.0,7,0.024829382,0.0020698404,0.086243354,19
x,1,0.2277451455593109,0.1780274361371994,1070,1100,75.0,8,0.021463282,0.00044298693,0.018457789,20
x,1,0.2277451455593109,0.1780274361371994,1559,1556,105.0,9,0.01791722,3.0859766e-05,-0.0012858235,21
x,1,0.2277451455593109,0.1780274361371994,1335,1298,135.0,10,0.019484896,0.00045027756,-0.018761564,22
x,1,0.2277451455593109,0.1780274361371994,2436,2471,165.0,11,0.014274874,0.0002285501,0.0095229205,23
x,2,0.27837511897087097,0.2277451455593109,2332,2167,-165.0,0,0.014890893,0.001175161,-0.04896504,24
x,2,0.27837511897087097,0.2277451455593109,1328,1293,-135.0,1,0.019529784,0.00042788833,-0.01782868,25
x,2,0.27837511897087097,0.2277451455593109,1640,1496,-105.0,2,0.017823555,0.0014713495,-0.06130623,26
x,2,0.27837511897087097,0.2277451455593109,1121,1160,-75.0,3,0.020932648,0.0005478589,0.022827454,27
x,2,0.27837511897087097,0.2277451455593109,799,728,-45.0,4,0.025541244,0.0014898713,-0.06207797,28
x,2,0.27837511897087097,0.2277451455593109,372,389,-15.0,5,0.036233846,0.0007158033,0.029825136,29
x,2,0.27837511897087097,0.2277451455593109,395,408,15.0,6,0.03528099,0.00051874894,0.021614539,30
x,2,0.27837511897087097,0.2277451455593109,806,780,45.0,7,0.025104083,0.0005252905,-0.021887105,31
x,2,0.27837511897087097,0.2277451455593109,1103,1216,75.0,8,0.020721855,0.0015613746,0.06505728,32
x,2,0.27837511897087097,0.2277451455593109,1390,1409,105.0,9,0.018900823,0.00021751046,0.009062936,33
x,2,0.27837511897087097,0.2277451455593109,1438,1460,135.0,10,0.018574987,0.00024325047,0.010135436,34
x,2,0.27837511897087097,0.2277451455593109,2426,2490,165.0,11,0.014260293,0.00041715507,0.017381461,35
x,3,0.34051498770713806,0.27837511897087097,2313,2201,-165.0,0,0.014875816,0.0007950343,-0.03312643,36
x,3,0.34051498770713806,0.27837511897087097,1437,1375,-135.0,1,0.018849686,0.0007064896,-0.029437067,37
