axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,mc_mean,mc_std
z,0.1212601587176323,0.256461101770401,0,1547,1570,-0.009851656,0.017910616,0.00023643974999999998,-45.0,4,4,-0.005015514953046875,0.009281611665025297
z,0.1212601587176323,0.256461101770401,0,1143,1137,0.0035134565999999996,0.020942567,8.432296e-05,-15.0,5,5,0.0034067858945312497,0.008185794773497276
z,0.1212601587176323,0.256461101770401,0,1096,1054,0.026081286000000002,0.021559217999999998,0.00062595087,15.0,6,6,0.0233628519140625,0.00927052733318368
z,0.1212601587176323,0.256461101770401,0,1507,1491,0.007125355999999999,0.018263044,0.00017100853,45.0,7,7,0.010663284620625,0.00586704447673355
z,0.1212601587176323,0.256461101770401,0,1532,1507,0.010983163999999998,0.018138796000000002,0.00026359595,75.0,8,8,0.0139759549109375,0.005777692694367005
z,0.1212601587176323,0.256461101770401,0,2168,2060,0.03410413,0.01537021,0.00081849913,105.0,9,9,0.0320527554765625,0.004099560951496952
z,0.1212601587176323,0.256461101770401,0,1801,1731,0.026460346000000003,0.016820448,0.0006350483,135.0,10,10,0.018457078531249997,0.006107687597208942
z,0.1212601587176323,0.256461101770401,0,2946,2848,0.022582175,0.01313409,0.00054197223,165.0,11,11,0.02501376276953125,0.004314429690154312
z,0.256461101770401,0.3323543310165405,1,2880,2946,-0.015124869499999999,0.013099813,0.00036299689,-165.0,0,12,-0.010368116255390625,0.004527009747971432
z,0.256461101770401,0.3323543310165405,1,1699,1774,-0.028831992,0.016961608,0.00069196784,-135.0,1,13,-0.049527981515625,0.009896432537802903
z,0.256461101770401,0.3323543310165405,1,2308,2341,-0.009477036999999999,0.01466563,0.0002274489,-105.0,2,14,-0.010281612699765625,0.005934159795958722
z,0.256461101770401,0.3323543310165405,1,1729,1759,-0.011483201,0.01693102,0.00027559682999999996,-75.0,3,15,-0.007738069721953125,0.005632041800785098
z,0.256461101770401,0.3323543310165405,1,1475,1528,-0.02356344,0.01824323,0.0005655226,-45.0,4,16,-0.035741886070312506,0.005965877956081527
z,0.256461101770401,0.3323543310165405,1,756,754,0.0017683622,0.02573421,4.2440694000000005e-05,-15.0,5,17,0.0031299205954687494,0.01045321146241891
z,0.256461101770401,0.3323543310165405,1,775,757,0.015686713,0.025545664,0.00037648113,15.0,6,18,0.0266920677896875,0.014289043666869563
z,0.256461101770401,0.3323543310165405,1,1562,1462,0.04415058,0.018167092,0.0010596139,45.0,7,19,0.0377052728671875,0.006943919217911666
z,0.256461101770401,0.3323543310165405,1,1792,1717,0.028536195,0.01687452,0.0006848686599999999,75.0,8,20,0.02425460090625,0.008590000854829487
z,0.256461101770401,0.3323543310165405,1,2354,2202,0.044542853,0.014800517,0.0010690285,105.0,9,21,0.044622912148437506,0.0043396956584385886
z,0.256461101770401,0.3323543310165405,1,1858,1763,0.03502783,0.016608069,0.000840668,135.0,10,22,0.02151932336796875,0.007380274625881482
z,0.256461101770401,0.3323543310165405,1,3017,2961,0.012506917,0.012932667,0.00030016602,165.0,11,23,0.01243574508046875,0.004747777772690812
z,0.3323543310165405,0.3989480912685395,2,3147,3178,-0.006543639,0.012573623,0.00015704733999999997,-165.0,0,24,-0.0060594572171093755,0.005376958109884447
z,0.3323543310165405,0.3989480912685395,2,1755,1830,-0.027931242999999998,0.016694982,0.0006703498700000001,-135.0,1,25,-0.03531661328906251,0.006819642034272209
z,0.3323543310165405,0.3989480912685395,2,2238,2290,-0.015332575,0.014859211,0.00036798180000000003,-105.0,2,26,-0.022261893634375002,0.005319020395550889
z,0.3323543310165405,0.3989480912685395,2,1710,1860,-0.056097206,0.016710193999999998,0.001346333,-75.0,3,27,-0.0460931530703125,0.005725996800247417
z,0.3323543310165405,0.3989480912685395,2,1257,1421,-0.081761986,0.0192592,0.0019622876000000003,-45.0,4,28,-0.0731707407109375,0.007778980577318418
z,0.3323543310165405,0.3989480912685395,2,658,693,-0.034588434,0.027190199999999998,0.0008301224400000001,-15.0,5,29,-0.0227106522,0.010355678861163281
z,0.3323543310165405,0.3989480912685395,2,664,607,0.05987527,0.027999312000000002,0.0014370064000000001,15.0,6,30,0.042547620578125,0.012308584460040156
z,0.3323543310165405,0.3989480912685395,2,1459,1372,0.041029625,0.018778643,0.000984711,45.0,7,31,0.03432355685937501,0.00678038478270217
z,0.3323543310165405,0.3989480912685395,2,1845,1812,0.012047783500000001,0.016535068,0.00028914682000000003,75.0,8,32,0.01383075032453125,0.006960872925562506
z,0.3323543310165405,0.3989480912685395,2,2423,2319,0.029281272999999997,0.014515532,0.0007027506,105.0,9,33,0.028053367945312498,0.004782547510676937
z,0.3323543310165405,0.3989480912685395,2,1892,1820,0.025896596,0.0164078,0.0006215183,135.0,10,34,0.021420667337499998,0.005638070718926219
z,0.3323543310165405,0.3989480912685395,2,3267,3152,0.02391931,0.012477916,0.00057406345,165.0,11,35,0.016708085153125003,0.006557766913652448
z,0.3989480912685395,0.471983677148819,3,3258,3312,-0.010973535,0.012336478,0.00026336484,-165.0,0,36,-0.010107186201484375,0.006373977021591582
z,0.3989480912685395,0.471983677148819,3,1848,1800,0.017567283,0.016554099,0.0004216148,-135.0,1,37,0.0179475971784375,0.011272686882982122
z,0.3989480912685395,0.471983677148819,3,2183,2300,-0.034844585,0.014926288000000001,0.0008362700500000001,-105.0,2,38,-0.035901737796875,0.008630097469693005
z,0.3989480912685395,0.471983677148819,3,1849,2007,-0.054706412999999995,0.016079798,0.0013129539,-75.0,3,39,-0.0537583897109375,0.006429708200716085
z,0.3989480912685395,0.471983677148819,3,1211,1309,-0.05192108,0.019893607,0.001246106,-45.0,4,40,-0.0622442120625,0.010658821481588922
z,0.3989480912685395,0.471983677148819,3,529,485,0.05793392,0.03135097,0.0013904141,-15.0,5,41,0.06914088193750001,0.011982697857688416
z,0.3989480912685395,0.471983677148819,3,537,508,0.037050996,0.03091317,0.0008892239,15.0,6,42,0.053782047484375,0.0162620469544281
z,0.3989480912685395,0.471983677148819,3,1326,1190,0.0721683,0.01988432,0.0017320391000000001,45.0,7,43,0.0708147800078125,0.013357836637422692
z,0.3989480912685395,0.471983677148819,3,1911,1893,0.006317571700000001,0.016213287,0.00015162171999999997,75.0,8,44,0.01278646342625,0.008244250463175501
z,0.3989480912685395,0.471983677148819,3,2206,2187,0.005774449,0.015087322,0.00013858678,105.0,9,45,0.006836007116875,0.009281328792639102
z,0.3989480912685395,0.471983677148819,3,1849,1831,0.006530446,0.016484162,0.0001567307,135.0,10,46,-0.0035339273143749996,0.007908127320520413
z,0.3989480912685395,0.471983677148819,3,3329,3245,0.017059557,0.012331671,0.00040942937000000004,165.0,11,47,0.01706843316875,0.006243871907241361
z,0.471983677148819,0.8590466380119324,4,3452,3546,-0.017933792,0.011952071000000002,0.000430411,-165.0,0,48,-0.0104686054890625,0.010874655932987833
z,0.471983677148819,0.8590466380119324,4,2047,2159,-0.035552237,0.015409576999999999,0.0008532536999999999,-135.0,1,49,-0.0375593374921875,0.0074317939044443605
z,0.471983677148819,0.8590466380119324,4,1969,1963,0.0020373042000000003,0.015947489,4.88953e-05,-105.0,2,50,0.0064192502878125,0.010794243079571674
z,0.471983677148819,0.8590466380119324,4,2064,2102,-0.012178183,0.015492023999999998,0.00029227638,-75.0,3,51,-0.012930422099453123,0.009079502181726143
z,0.471983677148819,0.8590466380119324,4,1234,1264,-0.01603419,0.020005433,0.00038482057,-45.0,4,52,0.020984579215312497,0.01850131317716498
z,0.471983677148819,0.8590466380119324,4,570,605,-0.039769337,0.029149917999999997,0.0009544641000000001,-15.0,5,53,-0.07702573432812501,0.017266784601457492
z,0.471983677148819,0.8590466380119324,4,538,561,-0.02794141,0.030153072000000003,0.0006705938000000001,15.0,6,54,-0.02362195399609375,0.01900175499847393
z,0.471983677148819,0.8590466380119324,4,1342,1292,0.02534384,0.01947837,0.0006082521,45.0,7,55,0.019566971604609375,0.011195010767573748
z,0.471983677148819,0.8590466380119324,4,2116,2024,0.029669188,0.015534905,0.00071206054,75.0,8,56,0.015835449221328124,0.009516830484148952
z,0.471983677148819,0.8590466380119324,4,1956,2065,-0.036191832,0.015759713999999998,0.0008686039999999999,105.0,9,57,-0.0439079456796875,0.009057579256870073
z,0.471983677148819,0.8590466380119324,4,2142,2084,0.018323848,0.015380211999999999,0.00043977235,135.0,10,58,0.02366857864609375,0.007448173842754052
z,0.471983677148819,0.8590466380119324,4,3463,3555,-0.017502200000000002,0.01193512,0.00042005279999999997,165.0,11,59,-0.008849033460234376,0.007500219978026873
pt,0.00048771032015793025,0.24008217453956604,0,2543,2603,-0.01556681,0.013938385,0.00037360345999999997,-165.0,0,0,-0.015695572803906252,0.005581669106466705
pt,0.00048771032015793025,0.24008217453956604,0,1748,1846,-0.036405433,0.016669516000000002,0.0008737303999999999,-135.0,1,1,-0.055621674601562504,0.009530795575953226
pt,0.00048771032015793025,0.24008217453956604,0,1434,1416,0.008432296,0.01873105,0.00020237511000000002,-105.0,2,2,-0.00479314662828125,0.007324307736617131
pt,0.00048771032015793025,0.24008217453956604,0,1565,1641,-0.0316496,0.017652273,0.0007595903999999999,-75.0,3,3,-0.0343127178046875,0.007337646554630707
pt,0.00048771032015793025,0.24008217453956604,0,981,1018,-0.024711953,0.022359442,0.0005930869,-45.0,4,4,-0.011555318698828126,0.015084286610192937
pt,0.00048771032015793025,0.24008217453956604,0,703,715,-0.011298562,0.026554257,0.0002711655,-15.0,5,5,-0.02369661045546875,0.012674263024473446
pt,0.00048771032015793025,0.24008217453956604,0,631,629,0.0021192278,0.028171746,5.086147e-05,15.0,6,6,0.012408548411718751,0.015741069921212054
pt,0.00048771032015793025,0.24008217453956604,0,1110,1023,0.054456104000000005,0.0216202,0.0013069465,45.0,7,7,0.0495809028515625,0.010659203429436622
pt,0.00048771032015793025,0.24008217453956604,0,1566,1592,-0.010992068,0.01779376,0.00026380962999999997,75.0,8,8,-0.015835186235546875,0.009463672649269275
pt,0.00048771032015793025,0.24008217453956604,0,1489,1445,0.020022151999999998,0.018457925,0.00048053166,105.0,9,9,0.012028513277109375,0.008009508667498043
pt,0.00048771032015793025,0.24008217453956604,0,1777,1769,0.0030121005,0.016793014,7.229041500000001e-05,135.0,10,10,-0.01779545890390625,0.009507501110316296
pt,0.00048771032015793025,0.24008217453956604,0,2657,2555,0.026128467000000002,0.0138468025,0.00062708324,165.0,11,11,0.02372066206796875,0.007707813180288873
pt,0.24008217453956604,0.33944475650787354,1,2742,2684,0.0142713925,0.013574251,0.00034251343,-165.0,0,12,0.01908886638046875,0.009101423210128206
pt,0.24008217453956604,0.33944475650787354,1,1457,1530,-0.032629155,0.018287363,0.00078309973,-135.0,1,13,-0.0518500753984375,0.009054761566617251
pt,0.24008217453956604,0.33944475650787354,1,1608,1771,-0.06440470000000001,0.017167352,0.0015457129000000002,-105.0,2,14,-0.07041811084374999,0.008960781541091435
pt,0.24008217453956604,0.33944475650787354,1,1765,1857,-0.033912323,0.016606415,0.0008138958,-75.0,3,15,-0.031137499171875,0.0062393004237210675
pt,0.24008217453956604,0.33944475650787354,1,1034,1100,-0.04129217,0.021628791,0.0009910121000000001,-45.0,4,16,-0.027021190271093752,0.01272007308713779
pt,0.24008217453956604,0.33944475650787354,1,218,232,-0.041536864,0.04709977,0.0009968848,-15.0,5,17,-0.029444875024999997,0.022700977878306883
pt,0.24008217453956604,0.33944475650787354,1,231,195,0.11282649,0.04814079,0.0027078358000000003,15.0,6,18,0.1086161667890625,0.028945664467859275
pt,0.24008217453956604,0.33944475650787354,1,1112,1061,0.03133492,0.02144158,0.0007520381500000001,45.0,7,19,0.0260877655484375,0.008832637746161037
pt,0.24008217453956604,0.33944475650787354,1,1918,1757,0.05849068599999999,0.01646748,0.0014037765,75.0,8,20,0.0450675090078125,0.009363492587199825
pt,0.24008217453956604,0.33944475650787354,1,1708,1709,-0.0003907268,0.017107142,9.377443e-06,105.0,9,21,0.01603560287265625,0.008854138538479682
pt,0.24008217453956604,0.33944475650787354,1,1564,1567,-0.0012792527,0.01787138,3.0702064e-05,135.0,10,22,-0.010131766478437498,0.008831140945417022
pt,0.24008217453956604,0.33944475650787354,1,2783,2760,0.005539890400000001,0.013431388,0.00013295737,165.0,11,23,0.0008053062992968748,0.0051028243412650845
pt,0.33944475650787354,0.4329158365726472,2,2570,2582,-0.0031097364000000002,0.013931888,7.4633674e-05,-165.0,0,24,0.0008853851928124995,0.009396333965141331
pt,0.33944475650787354,0.4329158365726472,2,1409,1405,0.001897816,0.01885112,4.5547582e-05,-135.0,1,25,0.006581506887734375,0.008981191669920004
pt,0.33944475650787354,0.4329158365726472,2,1836,1895,-0.021112757000000003,0.01636781,0.0005067062000000001,-105.0,2,26,-0.028759098015625,0.007944381012388655
pt,0.33944475650787354,0.4329158365726472,2,1574,1639,-0.027009765,0.017635435,0.00064823433,-75.0,3,27,-0.00961576372046875,0.010026620059364128
pt,0.33944475650787354,0.4329158365726472,2,1078,1131,-0.032033052,0.021265676,0.0007687933,-45.0,4,28,-0.04387844209375,0.008490123529408845
pt,0.33944475650787354,0.4329158365726472,2,451,431,0.030274684,0.033656318,0.0007265924400000001,-15.0,5,29,0.043996784627343744,0.020624165375578783
pt,0.33944475650787354,0.4329158365726472,2,472,443,0.04231507,0.03302937,0.0010155616,15.0,6,30,0.061416073515625,0.014701723992946836
pt,0.33944475650787354,0.4329158365726472,2,1141,1066,0.045370873,0.021264315,0.001088901,45.0,7,31,0.0350905593359375,0.008039467406818716
pt,0.33944475650787354,0.4329158365726472,2,1650,1594,0.023047582999999996,0.017552711000000002,0.000553142,75.0,8,32,0.027601351331249996,0.007859926655535135
pt,0.33944475650787354,0.4329158365726472,2,1934,1807,0.04532462,0.01633276,0.0010877909,105.0,9,33,0.0306754866796875,0.0069932223517244155
pt,0.33944475650787354,0.4329158365726472,2,1490,1436,0.024639826,0.018481234,0.00059135584,135.0,10,34,0.025320564359375,0.008114064342709764
pt,0.33944475650787354,0.4329158365726472,2,2616,2621,-0.0012746931,0.013818418999999998,3.0592633e-05,165.0,11,35,0.015625347925156248,0.0071440941329611995
pt,0.4329158365726472,0.5492591261863708,3,2540,2680,-0.035807643,0.013832037,0.00085938344,-165.0,0,36,-0.0372026469921875,0.006924341400049915
pt,0.4329158365726472,0.5492591261863708,3,1417,1442,-0.011674655,0.018700935,0.00028019169999999997,-135.0,1,37,-0.016359649398750002,0.008878002945144608
pt,0.4329158365726472,0.5492591261863708,3,1888,1946,-0.020197336,0.016146759,0.00048473605,-105.0,2,38,-0.011504209550078125,0.008460594419968576
pt,0.4329158365726472,0.5492591261863708,3,1340,1410,-0.033984706,0.019058237,0.0008156328999999999,-75.0,3,39,-0.0406269327578125,0.010569537955017546
pt,0.4329158365726472,0.5492591261863708,3,1087,1194,-0.06262917,0.020897,0.0015031002,-45.0,4,40,-0.065629283546875,0.008460671272871612
pt,0.4329158365726472,0.5492591261863708,3,569,595,-0.029822122000000003,0.029297482000000003,0.00071573094,-15.0,5,41,-0.03898813295625,0.012911056417739986
pt,0.4329158365726472,0.5492591261863708,3,521,594,-0.087411016,0.029833007999999998,0.0020978644,15.0,6,42,-0.09570955921093749,0.012096180878404566
pt,0.4329158365726472,0.5492591261863708,3,1175,1062,0.06744203,0.021094881,0.0016186087,45.0,7,43,0.0696788658828125,0.009582618302408034
pt,0.4329158365726472,0.5492591261863708,3,1412,1348,0.030959154,0.019025551,0.0007430197000000001,75.0,8,44,0.04396779623984375,0.0117916370744612
pt,0.4329158365726472,0.5492591261863708,3,1901,1922,-0.007333869,0.016172836,0.00017601287000000001,105.0,9,45,-0.00541663972828125,0.008683627685963745
pt,0.4329158365726472,0.5492591261863708,3,1467,1380,0.04079904,0.018725978,0.000979177,135.0,10,46,0.033860623671093756,0.014172960851567875
pt,0.4329158365726472,0.5492591261863708,3,2595,2612,-0.0043589263,0.013858048000000001,0.00010461423500000001,165.0,11,47,0.0006438187287499998,0.00688377738474839
pt,0.5492591261863708,1.2464019060134888,4,2511,2581,-0.018353878,0.014011435,0.00044049305,-165.0,0,48,-0.0092759792040625,0.010290983538475629
pt,0.5492591261863708,1.2464019060134888,4,1412,1423,-0.005180334,0.018780954,0.00012432803,-135.0,1,49,0.0005408525835937496,0.011597282474969587
pt,0.5492591261863708,1.2464019060134888,4,2073,2017,0.018280283,0.015633843999999997,0.0004387268,-105.0,2,50,0.0256530278534375,0.010056718247892742
pt,0.5492591261863708,1.2464019060134888,4,1193,1312,-0.06342455,0.019939803,0.0015221892,-75.0,3,51,-0.0576189197734375,0.014143253782503886
pt,0.5492591261863708,1.2464019060134888,4,1094,1193,-0.05779459,0.020875668,0.0013870701999999999,-45.0,4,52,-0.0609609627265625,0.00932669999784289
pt,0.5492591261863708,1.2464019060134888,4,625,626,-0.001067237,0.028272947000000003,2.5613688000000002e-05,-15.0,5,53,0.00685969623046875,0.011781109039612101
pt,0.5492591261863708,1.2464019060134888,4,702,625,0.07747079,0.027368901,0.0018592989000000002,15.0,6,54,0.0818703892265625,0.012401665402220052
pt,0.5492591261863708,1.2464019060134888,4,1224,1198,0.014332349,0.02031741,0.0003439764,45.0,7,55,0.008669213756640625,0.007872937716939869
pt,0.5492591261863708,1.2464019060134888,4,1210,1264,-0.029141523,0.02009628,0.0006993965400000001,75.0,8,56,-0.04009705090625,0.010184876871887509
pt,0.5492591261863708,1.2464019060134888,4,2058,2019,0.012771505,0.015660089,0.00030651612999999997,105.0,9,57,0.02184886560234375,0.007865085499036428
pt,0.5492591261863708,1.2464019060134888,4,1521,1434,0.03930791,0.018381691999999998,0.0009433899000000001,135.0,10,58,0.0544835855234375,0.014319168373607827
pt,0.5492591261863708,1.2464019060134888,4,2599,2537,0.016117025,0.013951827,0.00038680862,165.0,11,59,0.006795219124375,0.008897652440817994
