axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1848,1940,-165.0,0,0.016239272,0.00077822874,0.032426197,0
x,0,0.1780274361371994,0.10681463778018951,956,969,-135.0,1,0.022791188,0.00021639242,0.009016351,1
x,0,0.1780274361371994,0.10681463778018951,1601,1658,-105.0,2,0.017512146,0.00056042813,0.023351172,2
x,0,0.1780274361371994,0.10681463778018951,1009,943,-75.0,3,0.022610862,0.0010834117,-0.045142155,3
x,0,0.1780274361371994,0.10681463778018951,1026,966,-45.0,4,0.022387411,0.00096514233,-0.040214263,4
x,0,0.1780274361371994,0.10681463778018951,390,445,-15.0,5,0.03447235,0.0021105986,0.08794161,5
x,0,0.1780274361371994,0.10681463778018951,447,426,15.0,6,0.033827413,0.00077078724,-0.032116134,6
x,0,0.1780274361371994,0.10681463778018951,869,892,45.0,7,0.023826173,0.00041850234,0.017437598,7
x,0,0.1780274361371994,0.10681463778018951,851,911,75.0,8,0.0237984,0.0010911255,0.045463566,8
x,0,0.1780274361371994,0.10681463778018951,1541,1605,105.0,9,0.017822161,0.0006518545,0.027160604,9
x,0,0.1780274361371994,0.10681463778018951,893,949,135.0,10,0.02328076,0.00097415445,0.04058977,10
x,0,0.1780274361371994,0.10681463778018951,1831,1769,165.0,11,0.01666226,0.00055184687,-0.02299362,11
x,1,0.2277451455593109,0.1780274361371994,2083,2081,-165.0,0,0.01549689,1.5390357e-05,-0.00064126484,12
x,1,0.2277451455593109,0.1780274361371994,1187,1091,-135.0,1,0.020918697,0.0013503518,-0.05626466,13
x,1,0.2277451455593109,0.1780274361371994,1582,1523,-105.0,2,0.017940287,0.0006088633,-0.025369305,14
x,1,0.2277451455593109,0.1780274361371994,1264,1178,-75.0,3,0.020213736,0.0011284497,-0.047018737,15
x,1,0.2277451455593109,0.1780274361371994,889,817,-45.0,4,0.02417241,0.0013523307,-0.05634711,16
x,1,0.2277451455593109,0.1780274361371994,388,377,-15.0,5,0.036148414,0.00046074504,-0.01919771,17
x,1,0.2277451455593109,0.1780274361371994,353,409,15.0,6,0.036051378,0.0023548459,0.09811857,18
x,1,0.2277451455593109,0.1780274361371994,724,786,45.0,7,0.025695553,0.0013156615,0.054819226,19
x,1,0.2277451455593109,0.1780274361371994,1009,1134,75.0,8,0.021536145,0.0018690343,0.07787643,20
x,1,0.2277451455593109,0.1780274361371994,1423,1565,105.0,9,0.018257182,0.00152278,0.06344917,21
x,1,0.2277451455593109,0.1780274361371994,1069,1116,135.0,10,0.021384304,0.0006892485,0.028718688,22
x,1,0.2277451455593109,0.1780274361371994,1967,2044,165.0,11,0.015784506,0.0006151308,0.02563045,23
x,2,0.27837511897087097,0.2277451455593109,2132,2076,-165.0,0,0.0154132275,0.00042642409,-0.01776767,24
x,2,0.27837511897087097,0.2277451455593109,1335,1260,-135.0,1,0.019615877,0.00092609023,-0.038587093,25
x,2,0.27837511897087097,0.2277451455593109,1532,1464,-105.0,2,0.018261213,0.0007272714,-0.030302975,26
x,2,0.27837511897087097,0.2277451455593109,1320,1224,-75.0,3,0.01980111,0.0012091594,-0.05038164,27
x,2,0.27837511897087097,0.2277451455593109,799,800,-45.0,4,0.025007807,2.0039226e-05,0.00083496777,28
x,2,0.27837511897087097,0.2277451455593109,374,366,-15.0,5,0.036756903,0.00034640785,-0.01443366,29
x,2,0.27837511897087097,0.2277451455593109,330,335,15.0,6,0.038776383,0.00024092275,0.010038448,30
x,2,0.27837511897087097,0.2277451455593109,698,780,45.0,7,0.025939886,0.0017777424,0.0740726,31
x,2,0.27837511897087097,0.2277451455593109,1210,1309,75.0,8,0.019896984,0.001259321,0.05247171,32
