axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2151,2144,-165.0,0,0.015258695,5.22233e-05,-0.0021759707,0
x,0,0.1780274361371994,0.10681463778018951,1037,1101,-135.0,1,0.021609714,0.0009591835,0.03996598,1
x,0,0.1780274361371994,0.10681463778018951,1858,1724,-105.0,2,0.016687637,0.0011986948,-0.04994562,2
x,0,0.1780274361371994,0.10681463778018951,1038,1078,-75.0,3,0.021732206,0.0006057226,0.025238441,3
x,0,0.1780274361371994,0.10681463778018951,1160,1118,-45.0,4,0.020945538,0.0005907789,-0.024615787,4
x,0,0.1780274361371994,0.10681463778018951,501,510,-15.0,5,0.03144805,0.00028524682,0.0118852835,5
x,0,0.1780274361371994,0.10681463778018951,510,500,15.0,6,0.031463087,0.0003172547,-0.013218945,6
x,0,0.1780274361371994,0.10681463778018951,1165,1193,45.0,7,0.020590814,0.00038049035,0.015853764,7
x,0,0.1780274361371994,0.10681463778018951,1289,1349,75.0,8,0.019460872,0.0007287958,0.030366492,8
x,0,0.1780274361371994,0.10681463778018951,2041,2121,105.0,9,0.015495511,0.00061591004,0.02566292,9
x,0,0.1780274361371994,0.10681463778018951,1235,1214,135.0,10,0.020205852,0.00027476405,-0.011448502,10
x,0,0.1780274361371994,0.10681463778018951,2255,2302,165.0,11,0.014812191,0.00033048235,0.013770098,11
x,1,0.2277451455593109,0.1780274361371994,2315,2200,-165.0,0,0.014873729,0.0008161491,-0.034006212,12
x,1,0.2277451455593109,0.1780274361371994,1180,1268,-135.0,1,0.020188011,0.0011518627,0.04799428,13
x,1,0.2277451455593109,0.1780274361371994,1687,1531,-105.0,2,0.017591199,0.0015533452,-0.06472272,14
x,1,0.2277451455593109,0.1780274361371994,1287,1219,-75.0,3,0.01996293,0.00086947536,-0.03622814,15
x,1,0.2277451455593109,0.1780274361371994,1023,971,-45.0,4,0.022380719,0.00083561765,-0.0348174,16
x,1,0.2277451455593109,0.1780274361371994,495,425,-15.0,5,0.032798473,0.0024380332,-0.10158472,17
x,1,0.2277451455593109,0.1780274361371994,439,464,15.0,6,0.033255175,0.00088711863,0.036963277,18
x,1,0.2277451455593109,0.1780274361371994,965,1085,45.0,7,0.022018751,0.0018756717,0.078152984,19
x,1,0.2277451455593109,0.1780274361371994,1438,1513,75.0,8,0.018397773,0.0008143695,0.03393206,20
x,1,0.2277451455593109,0.1780274361371994,1826,1854,105.0,9,0.01648366,0.00024380333,0.010158472,21
x,1,0.2277451455593109,0.1780274361371994,1306,1296,135.0,10,0.019603817,0.00012314651,-0.005131105,22
x,1,0.2277451455593109,0.1780274361371994,2385,2403,165.0,11,0.014451651,0.00012046137,0.005019224,23
