axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2458,2412,-165.0,0,0.014328509,0.0003026623,-0.012610928,0
x,0,0.1780274361371994,0.10681463778018951,1137,1215,-135.0,1,0.02059943,0.0010626414,0.04427672,1
x,0,0.1780274361371994,0.10681463778018951,2023,1909,-105.0,2,0.015935572,0.0009290108,-0.038708784,2
x,0,0.1780274361371994,0.10681463778018951,1162,1200,-75.0,3,0.020571211,0.00051550526,0.021479387,3
x,0,0.1780274361371994,0.10681463778018951,1272,1263,-45.0,4,0.01986123,0.00011376115,-0.0047400477,4
x,0,0.1780274361371994,0.10681463778018951,572,591,-15.0,5,0.029316142,0.0005234839,0.021811828,5
x,0,0.1780274361371994,0.10681463778018951,595,568,15.0,6,0.029309029,0.0007438981,-0.030995755,6
x,0,0.1780274361371994,0.10681463778018951,1247,1296,45.0,7,0.019823626,0.0006174178,0.025725741,7
x,0,0.1780274361371994,0.10681463778018951,1429,1495,75.0,8,0.018484768,0.00072326255,0.030135939,8
x,0,0.1780274361371994,0.10681463778018951,2240,2365,105.0,9,0.014726508,0.0008697808,0.036240865,9
x,0,0.1780274361371994,0.10681463778018951,1352,1322,135.0,10,0.019336175,0.00035949206,-0.014978835,10
x,0,0.1780274361371994,0.10681463778018951,2566,2587,165.0,11,0.013930397,0.00013058358,0.005440982,11
x,1,0.2277451455593109,0.1780274361371994,2577,2476,-165.0,0,0.014062763,0.00064047397,-0.026686415,12
x,1,0.2277451455593109,0.1780274361371994,1278,1378,-135.0,1,0.019379232,0.0012064278,0.050267827,13
x,1,0.2277451455593109,0.1780274361371994,1857,1648,-105.0,2,0.016837412,0.0019106788,-0.079611614,14
x,1,0.2277451455593109,0.1780274361371994,1420,1350,-75.0,3,0.018989468,0.0008097439,-0.03373933,15
x,1,0.2277451455593109,0.1780274361371994,1128,1067,-45.0,4,0.021329643,0.00089048117,-0.03710338,16
x,1,0.2277451455593109,0.1780274361371994,571,485,-15.0,5,0.030590428,0.00260954,-0.10873083,17
x,1,0.2277451455593109,0.1780274361371994,493,518,15.0,6,0.031433128,0.00079235225,0.033014677,18
x,1,0.2277451455593109,0.1780274361371994,1056,1172,45.0,7,0.021134434,0.0016682926,0.06951219,19
x,1,0.2277451455593109,0.1780274361371994,1568,1640,75.0,8,0.017647685,0.0007191634,0.02996514,20
x,1,0.2277451455593109,0.1780274361371994,1987,2008,105.0,9,0.01582089,0.00016843485,0.0070181186,21
x,1,0.2277451455593109,0.1780274361371994,1433,1424,135.0,10,0.018708589,0.000100939615,-0.0042058174,22
x,1,0.2277451455593109,0.1780274361371994,2653,2684,165.0,11,0.013687948,0.00018612038,0.0077550155,23
x,2,0.27837511897087097,0.2277451455593109,2599,2636,-165.0,0,0.0138204545,0.00022647197,0.009436332,24
x,2,0.27837511897087097,0.2277451455593109,1409,1406,-135.0,1,0.018847786,3.4148554e-05,-0.0014228564,25
x,2,0.27837511897087097,0.2277451455593109,1679,1539,-105.0,2,0.017598398,0.0013940277,-0.058084488,26
x,2,0.27837511897087097,0.2277451455593109,1426,1449,-75.0,3,0.018649032,0.0002563418,0.010680908,27
x,2,0.27837511897087097,0.2277451455593109,1022,1014,-45.0,4,0.022161804,0.00012590461,-0.0052460255,28
x,2,0.27837511897087097,0.2277451455593109,548,510,-15.0,5,0.030708404,0.0011508729,-0.047953036,29
x,2,0.27837511897087097,0.2277451455593109,500,523,15.0,6,0.03125118,0.00072041317,0.030017216,30
x,2,0.27837511897087097,0.2277451455593109,1132,1196,45.0,7,0.020711701,0.0008808996,0.03670415,31
x,2,0.27837511897087097,0.2277451455593109,1654,1744,75.0,8,0.017144175,0.00084868894,0.03536204,32
x,2,0.27837511897087097,0.2277451455593109,1790,1846,105.0,9,0.016580446,0.0004935073,0.020562803,33
x,2,0.27837511897087097,0.2277451455593109,1497,1575,135.0,10,0.018031826,0.00081358483,0.033899367,34
x,2,0.27837511897087097,0.2277451455593109,2778,2644,165.0,11,0.013573245,0.0007919079,-0.032996163,35
x,3,0.34051498770713806,0.27837511897087097,2631,2473,-165.0,0,0.013985353,0.0009919181,-0.041329924,36
x,3,0.34051498770713806,0.27837511897087097,1560,1543,-135.0,1,0.017951366,0.00017554828,-0.0073145116,37
x,3,0.34051498770713806,0.27837511897087097,1554,1481,-105.0,2,0.018142479,0.0007707146,-0.03211311,38
x,3,0.34051498770713806,0.27837511897087097,1546,1439,-75.0,3,0.01828226,0.0011486,-0.047858335,39
x,3,0.34051498770713806,0.27837511897087097,1015,975,-45.0,4,0.022408718,0.0006440748,-0.026836451,40
x,3,0.34051498770713806,0.27837511897087097,537,496,-15.0,5,0.031069854,0.0012717828,-0.05299095,41
x,3,0.34051498770713806,0.27837511897087097,534,560,15.0,6,0.030218478,0.0007615272,0.0317303,42
x,3,0.34051498770713806,0.27837511897087097,1102,1167,45.0,7,0.02097804,0.0009179273,0.03824697,43
x,3,0.34051498770713806,0.27837511897087097,1574,1755,75.0,8,0.017286053,0.0017421847,0.07259103,44
x,3,0.34051498770713806,0.27837511897087097,1615,1654,105.0,9,0.017487891,0.00038227782,0.015928242,45
x,3,0.34051498770713806,0.27837511897087097,1638,1708,135.0,10,0.017280947,0.00067034987,0.027931243,46
x,3,0.34051498770713806,0.27837511897087097,2572,2591,165.0,11,0.013916938,0.000117918215,0.004913259,47
x,4,0.6005192399024963,0.34051498770713806,2427,2479,-165.0,0,0.014275546,0.00033962933,0.014151222,48
x,4,0.6005192399024963,0.34051498770713806,1554,1501,-135.0,1,0.01808747,0.0005558966,-0.02316236,49
x,4,0.6005192399024963,0.34051498770713806,1493,1453,-105.0,2,0.01842096,0.00043506754,-0.018127814,50
x,4,0.6005192399024963,0.34051498770713806,1637,1440,-75.0,3,0.01796155,0.002051484,-0.0854785,51
x,4,0.6005192399024963,0.34051498770713806,1088,987,-45.0,4,0.021906447,0.0015596699,-0.064986244,52
x,4,0.6005192399024963,0.34051498770713806,533,499,-15.0,5,0.031098513,0.0010556711,-0.0439863,53
x,4,0.6005192399024963,0.34051498770713806,530,588,15.0,6,0.029835604,0.0016623237,0.06926349,54
x,4,0.6005192399024963,0.34051498770713806,1041,1105,45.0,7,0.021569526,0.0009556078,0.03981699,55
x,4,0.6005192399024963,0.34051498770713806,1511,1532,75.0,8,0.018127194,0.00022112954,0.009213731,56
x,4,0.6005192399024963,0.34051498770713806,1497,1542,105.0,9,0.018136345,0.00047447273,0.019769697,57
x,4,0.6005192399024963,0.34051498770713806,1634,1742,135.0,10,0.017195005,0.0010250635,0.042710975,58
x,4,0.6005192399024963,0.34051498770713806,2471,2554,165.0,11,0.014103482,0.00052926294,0.022052621,59
z,0,0.256461101770401,0.1212601587176323,2885,2904,-165.0,0,0.013142986,0.00010516699,0.004381958,0
z,0,0.256461101770401,0.1212601587176323,1985,1866,-135.0,1,0.016100647,0.0009901542,-0.041256428,1
z,0,0.256461101770401,0.1212601587176323,2270,2144,-105.0,2,0.015040705,0.00091467676,-0.03811153,2
z,0,0.256461101770401,0.1212601587176323,1721,1549,-75.0,3,0.01744426,0.0016854277,-0.070226155,3
z,0,0.256461101770401,0.1212601587176323,1800,1717,-45.0,4,0.016853811,0.0007561973,-0.031508222,4
z,0,0.256461101770401,0.1212601587176323,1278,1272,-15.0,5,0.019802853,7.539464e-05,-0.0031414432,5
z,0,0.256461101770401,0.1212601587176323,1193,1200,15.0,6,0.02044209,9.373132e-05,0.0039054719,6
z,0,0.256461101770401,0.1212601587176323,1691,1612,45.0,7,0.017390985,0.0007663867,-0.03193278,7
z,0,0.256461101770401,0.1212601587176323,1623,1707,75.0,8,0.017319344,0.00080828497,0.03367854,8
z,0,0.256461101770401,0.1212601587176323,2371,2342,105.0,9,0.014565877,0.00019716508,-0.008215211,9
z,0,0.256461101770401,0.1212601587176323,1881,1909,135.0,10,0.016242739,0.00023672725,0.0098636355,10
z,0,0.256461101770401,0.1212601587176323,3143,3186,165.0,11,0.012569401,0.0002177022,0.0090709245,11
z,1,0.33235433101654055,0.256461101770401,3200,2898,-165.0,0,0.012777764,0.0015868976,-0.06612074,12
z,1,0.33235433101654055,0.256461101770401,1712,1820,-135.0,1,0.016812311,0.0009797888,0.040824533,13
z,1,0.33235433101654055,0.256461101770401,2403,2317,-105.0,2,0.014551256,0.0005838293,-0.02432622,14
z,1,0.33235433101654055,0.256461101770401,1784,1662,-75.0,3,0.01701597,0.0011344203,-0.04726751,15
z,1,0.33235433101654055,0.256461101770401,1717,1622,-45.0,4,0.017293314,0.0009116678,-0.03798616,16
z,1,0.33235433101654055,0.256461101770401,853,859,-15.0,5,0.024168149,0.00011229926,0.004679136,17
z,1,0.33235433101654055,0.256461101770401,855,850,15.0,6,0.024217788,9.396693e-05,-0.003915289,18
z,1,0.33235433101654055,0.256461101770401,1578,1727,45.0,7,0.017363055,0.0014445886,0.060191195,19
z,1,0.33235433101654055,0.256461101770401,1832,2005,75.0,8,0.016114462,0.0014447201,0.06019667,20
z,1,0.33235433101654055,0.256461101770401,2545,2571,105.0,9,0.013980566,0.00016284417,0.006785174,21
z,1,0.33235433101654055,0.256461101770401,1857,1916,135.0,10,0.016276535,0.0005010657,0.020877736,22
z,1,0.33235433101654055,0.256461101770401,3214,3298,165.0,11,0.012390202,0.0004133275,0.01722198,23
z,2,0.3989480912685395,0.33235433101654055,3332,3375,-165.0,0,0.01221012,0.00020543269,0.008559695,24
z,2,0.3989480912685395,0.33235433101654055,1836,1853,-135.0,1,0.016464079,0.00014766233,0.006152597,25
z,2,0.3989480912685395,0.33235433101654055,2489,2273,-105.0,2,0.0144646345,0.0014534289,-0.060559537,26
z,2,0.3989480912685395,0.33235433101654055,1883,1769,-75.0,3,0.016533207,0.0010002383,-0.041676596,27
z,2,0.3989480912685395,0.33235433101654055,1484,1438,-45.0,4,0.018495409,0.00050443714,-0.021018215,28
z,2,0.3989480912685395,0.33235433101654055,750,705,-15.0,5,0.026193766,0.0009910121,-0.04129217,29
z,2,0.3989480912685395,0.33235433101654055,683,736,15.0,6,0.026513567,0.0011968035,0.049866814,30
z,2,0.3989480912685395,0.33235433101654055,1534,1590,45.0,7,0.017886283,0.0005743894,0.023932891,31
