axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1721,1701,-165.0,0,0.01709412,0.00018727483,-0.007803118,0
x,0,0.1780274361371994,0.10681463778018951,933,896,-135.0,1,0.023374088,0.00064821256,-0.027008856,1
x,0,0.1780274361371994,0.10681463778018951,1367,1374,-105.0,2,0.019100422,8.183111e-05,0.0034096295,2
x,0,0.1780274361371994,0.10681463778018951,869,836,-75.0,3,0.024209887,0.0006201818,-0.025840906,3
x,0,0.1780274361371994,0.10681463778018951,836,865,-45.0,4,0.024240151,0.0005462898,0.022762075,4
x,0,0.1780274361371994,0.10681463778018951,441,400,-15.0,5,0.03440964,0.0015621303,-0.065088764,5
x,0,0.1780274361371994,0.10681463778018951,403,440,15.0,6,0.034382645,0.001406383,0.05859929,6
x,0,0.1780274361371994,0.10681463778018951,772,819,45.0,7,0.025051104,0.00094657944,0.03944081,7
x,0,0.1780274361371994,0.10681463778018951,807,810,75.0,8,0.02486816,5.9448463e-05,0.0024770193,8
x,0,0.1780274361371994,0.10681463778018951,1316,1343,105.0,9,0.019391032,0.00032536802,0.013557,9
x,0,0.1780274361371994,0.10681463778018951,895,865,135.0,10,0.023830391,0.0005461828,-0.022757616,10
x,0,0.1780274361371994,0.10681463778018951,1705,1801,165.0,11,0.016877325,0.00087738206,0.036557585,11
x,1,0.2277451455593109,0.1780274361371994,1750,1795,-165.0,0,0.016793046,0.00040674824,0.016947843,12
x,1,0.2277451455593109,0.1780274361371994,1007,991,-135.0,1,0.02237059,0.00025659837,-0.010691599,13
x,1,0.2277451455593109,0.1780274361371994,1320,1266,-105.0,2,0.019656984,0.0006691056,-0.0278794,14
x,1,0.2277451455593109,0.1780274361371994,1108,999,-75.0,3,0.021733485,0.0016576444,-0.069068514,15
x,1,0.2277451455593109,0.1780274361371994,772,716,-45.0,4,0.025891047,0.0012059091,-0.05024621,16
x,1,0.2277451455593109,0.1780274361371994,380,339,-15.0,5,0.037185468,0.0018271928,-0.076133035,17
x,1,0.2277451455593109,0.1780274361371994,371,329,15.0,6,0.037674982,0.0019225633,-0.0801068,18
x,1,0.2277451455593109,0.1780274361371994,687,745,45.0,7,0.026387155,0.0012978198,0.054075826,19
x,1,0.2277451455593109,0.1780274361371994,926,930,75.0,8,0.02321182,6.90576e-05,0.0028773998,20
x,1,0.2277451455593109,0.1780274361371994,1222,1229,105.0,9,0.020198783,9.1513284e-05,0.0038130535,21
x,1,0.2277451455593109,0.1780274361371994,906,959,135.0,10,0.02313917,0.00091059745,0.03794156,22
x,1,0.2277451455593109,0.1780274361371994,1695,1727,165.0,11,0.017093308,0.0002996397,0.012484988,23
x,2,0.27837511897087097,0.2277451455593109,1806,1718,-165.0,0,0.016836064,0.0008001588,-0.03333995,24
x,2,0.27837511897087097,0.2277451455593109,1064,999,-135.0,1,0.021997118,0.0010095866,-0.04206611,25
x,2,0.27837511897087097,0.2277451455593109,1261,1210,-105.0,2,0.02010938,0.00066134316,-0.027555965,26
x,2,0.27837511897087097,0.2277451455593109,1157,1068,-75.0,3,0.021169703,0.0012817088,-0.053404536,27
x,2,0.27837511897087097,0.2277451455593109,777,699,-45.0,4,0.025964092,0.0016933146,-0.07055478,28
x,2,0.27837511897087097,0.2277451455593109,358,330,-15.0,5,0.03806832,0.0013040644,-0.054336015,29
x,2,0.27837511897087097,0.2277451455593109,345,333,15.0,6,0.038394045,0.00056712783,-0.023630327,30
x,2,0.27837511897087097,0.2277451455593109,675,720,45.0,7,0.026749134,0.0010336362,0.043068174,31
x,2,0.27837511897087097,0.2277451455593109,992,1134,75.0,8,0.021601537,0.0021402007,0.08917503,32
x,2,0.27837511897087097,0.2277451455593109,1136,1180,105.0,9,0.020772606,0.0006087564,0.02536485,33
x,2,0.27837511897087097,0.2277451455593109,996,1075,135.0,10,0.021945527,0.001222296,0.050929,34
x,2,0.27837511897087097,0.2277451455593109,1751,1812,165.0,11,0.016748603,0.0005485844,0.022857683,35
x,3,0.34051498770713806,0.27837511897087097,1882,1742,-165.0,0,0.016589278,0.0012378535,-0.05157723,36
x,3,0.34051498770713806,0.27837511897087097,1078,1110,-135.0,1,0.02137438,0.00046863218,0.01952634,37
