axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,2843,2916,-165.0,0,0.013175414,0.00040616753,0.016923647,0
x,0,0.1780274361371994,0.10681463778018951,1385,1398,-135.0,1,0.018955486,0.00014967856,0.0062366063,1
x,0,0.1780274361371994,0.10681463778018951,2040,2054,-105.0,2,0.015628653,0.00010957453,0.0045656054,2
x,0,0.1780274361371994,0.10681463778018951,1090,1122,-75.0,3,0.021258196,0.00046354753,0.019314481,3
x,0,0.1780274361371994,0.10681463778018951,1121,1039,-45.0,4,0.021488918,0.0012164367,-0.05068486,4
x,0,0.1780274361371994,0.10681463778018951,578,551,-15.0,5,0.029746203,0.0007663007,-0.031929195,5
x,0,0.1780274361371994,0.10681463778018951,547,535,15.0,6,0.030397562,0.00035537215,-0.014807173,6
x,0,0.1780274361371994,0.10681463778018951,1091,1099,45.0,7,0.021368438,0.000117051044,0.004877127,7
x,0,0.1780274361371994,0.10681463778018951,1116,1217,75.0,8,0.020668834,0.0013871904,0.0577996,8
x,0,0.1780274361371994,0.10681463778018951,1997,2198,105.0,9,0.015407904,0.001535301,0.06397087,9
x,0,0.1780274361371994,0.10681463778018951,1326,1340,135.0,10,0.019366862,0.00016826636,0.0070110983,10
x,0,0.1780274361371994,0.10681463778018951,3095,3120,165.0,11,0.012684495,0.0001288927,0.005370529,11
x,1,0.2277451455593109,0.1780274361371994,2851,2840,-165.0,0,0.013255749,6.1934625e-05,-0.0025806094,12
x,1,0.2277451455593109,0.1780274361371994,1621,1519,-135.0,1,0.017828973,0.0010408784,-0.04336993,13
x,1,0.2277451455593109,0.1780274361371994,1989,1869,-105.0,2,0.016085852,0.0009966632,-0.041527636,14
x,1,0.2277451455593109,0.1780274361371994,1434,1344,-75.0,3,0.01895515,0.0010381012,-0.043254215,15
x,1,0.2277451455593109,0.1780274361371994,956,872,-45.0,4,0.023344954,0.0014724227,-0.061350945,16
x,1,0.2277451455593109,0.1780274361371994,456,449,-15.0,5,0.033239353,0.00024784426,-0.010326845,17
x,1,0.2277451455593109,0.1780274361371994,487,461,15.0,6,0.032456707,0.0008788089,-0.036617037,18
x,1,0.2277451455593109,0.1780274361371994,952,1058,45.0,7,0.02224963,0.0016898153,0.07040897,19
x,1,0.2277451455593109,0.1780274361371994,1327,1383,75.0,8,0.019202158,0.0006621374,0.027589059,20
x,1,0.2277451455593109,0.1780274361371994,1945,1943,105.0,9,0.016037503,1.6482882e-05,-0.0006867867,21
x,1,0.2277451455593109,0.1780274361371994,1592,1590,135.0,10,0.017727593,2.0139989e-05,-0.0008391662,22
x,1,0.2277451455593109,0.1780274361371994,3013,3062,165.0,11,0.012829262,0.00025845162,0.010768817,23
x,2,0.27837511897087097,0.2277451455593109,2889,2701,-165.0,0,0.013361519,0.0010776444,-0.044901848,24
x,2,0.27837511897087097,0.2277451455593109,1666,1625,-135.0,1,0.01742914,0.00039919527,-0.016633136,25
x,2,0.27837511897087097,0.2277451455593109,2020,1789,-105.0,2,0.016149765,0.0019432578,-0.08096907,26
x,2,0.27837511897087097,0.2277451455593109,1409,1422,-75.0,3,0.018794116,0.00014714073,0.0061308634,27
x,2,0.27837511897087097,0.2277451455593109,970,911,-45.0,4,0.023036921,0.0010050616,-0.041877564,28
x,2,0.27837511897087097,0.2277451455593109,455,471,-15.0,5,0.032853294,0.0005536539,0.023068914,29
x,2,0.27837511897087097,0.2277451455593109,476,498,15.0,6,0.032027494,0.0007237576,0.030156568,30
x,2,0.27837511897087097,0.2277451455593109,965,968,45.0,7,0.022744853,4.973004e-05,0.002072085,31
x,2,0.27837511897087097,0.2277451455593109,1391,1515,75.0,8,0.018520227,0.0013672737,0.05696974,32
x,2,0.27837511897087097,0.2277451455593109,1717,1779,105.0,9,0.01690801,0.0005682634,0.023677642,33
x,2,0.27837511897087097,0.2277451455593109,1738,1797,135.0,10,0.016815022,0.0005348008,0.022283366,34
x,2,0.27837511897087097,0.2277451455593109,2971,3045,165.0,11,0.012891027,0.00039414258,0.016422607,35
x,3,0.34051498770713806,0.27837511897087097,2914,2770,-165.0,0,0.013256364,0.00081177906,-0.033824127,36
x,3,0.34051498770713806,0.27837511897087097,1766,1720,-135.0,1,0.016934365,0.00042282423,-0.017617676,37
x,3,0.34051498770713806,0.27837511897087097,1864,1822,-105.0,2,0.016469184,0.0003651097,-0.015212904,38
x,3,0.34051498770713806,0.27837511897087097,1674,1575,-75.0,3,0.017529335,0.00097637106,-0.040682126,39
x,3,0.34051498770713806,0.27837511897087097,1051,1061,-45.0,4,0.021759273,0.00015171744,0.00632156,40
x,3,0.34051498770713806,0.27837511897087097,524,501,-15.0,5,0.031220732,0.00071900745,-0.029958643,41
x,3,0.34051498770713806,0.27837511897087097,523,521,15.0,6,0.030949121,6.1384526e-05,-0.0025576886,42
x,3,0.34051498770713806,0.27837511897087097,999,1048,45.0,7,0.022091193,0.00076702173,0.03195924,43
x,3,0.34051498770713806,0.27837511897087097,1602,1711,75.0,8,0.01735681,0.0010542278,0.04392616,44
x,3,0.34051498770713806,0.27837511897087097,1668,1727,105.0,9,0.017157862,0.0005568544,0.023202267,45
x,3,0.34051498770713806,0.27837511897087097,1838,1889,135.0,10,0.016377509,0.00043847034,0.018269597,46
x,3,0.34051498770713806,0.27837511897087097,2968,3009,165.0,11,0.012934217,0.00021980118,0.009158382,47
x,4,0.6005192399024963,0.34051498770713806,2768,2733,-165.0,0,0.013482285,0.00020387118,-0.008494632,48
x,4,0.6005192399024963,0.34051498770713806,1852,1791,-135.0,1,0.016563872,0.0005365375,-0.02235573,49
x,4,0.6005192399024963,0.34051498770713806,1896,1780,-105.0,2,0.016478833,0.0010111415,-0.042130895,50
x,4,0.6005192399024963,0.34051498770713806,1785,1625,-75.0,3,0.017091058,0.0015034709,-0.06264462,51
x,4,0.6005192399024963,0.34051498770713806,1103,1151,-45.0,4,0.021054622,0.00068236503,0.028431876,52
x,4,0.6005192399024963,0.34051498770713806,556,501,-15.0,5,0.030684,0.001667313,-0.069471374,53
x,4,0.6005192399024963,0.34051498770713806,536,545,15.0,6,0.030413074,0.0002667757,0.011115653,54
x,4,0.6005192399024963,0.34051498770713806,1083,1166,45.0,7,0.021060925,0.0011825461,0.049272753,55
x,4,0.6005192399024963,0.34051498770713806,1675,1742,75.0,8,0.01710128,0.0006282887,0.026178697,56
x,4,0.6005192399024963,0.34051498770713806,1751,1812,105.0,9,0.016748603,0.0005485844,0.022857683,57
x,4,0.6005192399024963,0.34051498770713806,1938,1917,135.0,10,0.01610558,0.00017455181,-0.007272992,58
x,4,0.6005192399024963,0.34051498770713806,2877,2928,165.0,11,0.013124084,0.0002815123,0.011729679,59
z,0,0.256461101770401,0.1212601587176323,3215,3172,-165.0,0,0.012512209,0.00021572525,-0.008988552,0
z,0,0.256461101770401,0.1212601587176323,2015,1985,-135.0,1,0.015810596,0.00024032041,-0.01001335,1
z,0,0.256461101770401,0.1212601587176323,2244,2126,-105.0,2,0.015117392,0.0008652268,-0.036051117,2
z,0,0.256461101770401,0.1212601587176323,1609,1612,-75.0,3,0.017619936,2.98442e-05,0.0012435083,3
z,0,0.256461101770401,0.1212601587176323,1583,1494,-45.0,4,0.018014085,0.0009268126,-0.03861719,4
z,0,0.256461101770401,0.1212601587176323,1266,1283,-15.0,5,0.01980605,0.00021370196,0.0089042485,5
z,0,0.256461101770401,0.1212601587176323,1224,1217,15.0,6,0.020240113,9.188819e-05,-0.0038286746,6
z,0,0.256461101770401,0.1212601587176323,1524,1655,45.0,7,0.017709099,0.0013204142,0.05501726,7
z,0,0.256461101770401,0.1212601587176323,1624,1661,75.0,8,0.017445492,0.00036090738,0.015037808,8
z,0,0.256461101770401,0.1212601587176323,2256,2344,105.0,9,0.014739386,0.0006129912,0.025541302,9
z,0,0.256461101770401,0.1212601587176323,1958,1939,135.0,10,0.016018638,0.00015622575,-0.0065094065,10
z,0,0.256461101770401,0.1212601587176323,3399,3447,165.0,11,0.0120854415,0.00022466415,0.009361006,11
z,1,0.33235433101654055,0.256461101770401,3277,3200,-165.0,0,0.012423911,0.00038093096,-0.015872123,12
z,1,0.33235433101654055,0.256461101770401,2070,1913,-135.0,1,0.015823137,0.0012630448,-0.052626867,13
z,1,0.33235433101654055,0.256461101770401,2394,2231,-105.0,2,0.014688006,0.0011292895,-0.04705373,14
z,1,0.33235433101654055,0.256461101770401,1760,1697,-75.0,3,0.01700285,0.00058394315,-0.024330964,15
z,1,0.33235433101654055,0.256461101770401,1564,1465,-45.0,4,0.018152501,0.0010472861,-0.04363692,16
z,1,0.33235433101654055,0.256461101770401,813,798,-15.0,5,0.024912577,0.00029834936,-0.012431224,17
z,1,0.33235433101654055,0.256461101770401,834,870,15.0,6,0.024215441,0.00067695894,0.028206622,18
z,1,0.33235433101654055,0.256461101770401,1456,1578,45.0,7,0.01812865,0.0012884681,0.05368617,19
z,1,0.33235433101654055,0.256461101770401,1698,1819,75.0,8,0.016844386,0.0011024082,0.045933675,20
z,1,0.33235433101654055,0.256461101770401,2389,2476,105.0,9,0.014332923,0.0005730148,0.023875616,21
z,1,0.33235433101654055,0.256461101770401,1992,2027,135.0,10,0.015772903,0.00027904834,0.011627015,22
z,1,0.33235433101654055,0.256461101770401,3425,3379,165.0,11,0.012122722,0.00021663216,-0.00902634,23
z,2,0.3989480912685395,0.33235433101654055,3654,3633,-165.0,0,0.011714463,9.234214e-05,-0.003847589,24
z,2,0.3989480912685395,0.33235433101654055,2271,2150,-135.0,1,0.015029675,0.0008769892,-0.036541216,25
z,2,0.3989480912685395,0.33235433101654055,2658,2569,-105.0,2,0.013828068,0.0005455907,-0.022732945,26
z,2,0.3989480912685395,0.33235433101654055,1852,1790,-75.0,3,0.016566006,0.00054548297,-0.022728456,27
z,2,0.3989480912685395,0.33235433101654055,1394,1266,-45.0,4,0.019349111,0.0015419055,-0.06424606,28
z,2,0.3989480912685395,0.33235433101654055,713,681,-15.0,5,0.026770998,0.0007355575,-0.03064823,29
z,2,0.3989480912685395,0.33235433101654055,680,689,15.0,6,0.027025985,0.00021065341,0.008777225,30
z,2,0.3989480912685395,0.33235433101654055,1469,1456,45.0,7,0.018489681,0.00014241211,-0.005933838,31
z,2,0.3989480912685395,0.33235433101654055,1834,2015,75.0,8,0.016086753,0.0015068155,0.06278398,32
z,2,0.3989480912685395,0.33235433101654055,2633,2759,105.0,9,0.013611739,0.0007487729,0.031198869,33
z,2,0.3989480912685395,0.33235433101654055,2188,2165,135.0,10,0.0151563585,0.00016930453,-0.0070543555,34
z,2,0.3989480912685395,0.33235433101654055,3785,3984,165.0,11,0.0113387015,0.0008207623,0.03419843,35
z,3,0.47198367714881895,0.3989480912685395,3600,3522,-165.0,0,0.011848206,0.00035093128,-0.014622136,36
z,3,0.47198367714881895,0.3989480912685395,1957,1972,-135.0,1,0.015953403,0.00012233159,0.00509715,37
z,3,0.47198367714881895,0.3989480912685395,2576,2463,-105.0,2,0.014080986,0.00071856077,-0.029940031,38
z,3,0.47198367714881895,0.3989480912685395,1900,1841,-75.0,3,0.016345939,0.0005053517,-0.02105632,39
z,3,0.47198367714881895,0.3989480912685395,1130,1158,-45.0,4,0.02090326,0.00039213122,0.016338801,40
z,3,0.47198367714881895,0.3989480912685395,485,476,-15.0,5,0.03225554,0.00030008794,-0.012503664,41
z,3,0.47198367714881895,0.3989480912685395,518,449,15.0,6,0.032011572,0.002286399,-0.095266625,42
z,3,0.47198367714881895,0.3989480912685395,1107,1148,45.0,7,0.02105226,0.00058259495,0.024274789,43
z,3,0.47198367714881895,0.3989480912685395,1792,1905,75.0,8,0.016432868,0.0009793962,0.040808175,44
z,3,0.47198367714881895,0.3989480912685395,2233,2373,105.0,9,0.014722452,0.000973943,0.040580958,45
