axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
x,0,0.1780274361371994,0.10681463778018951,1581,1672,-165.0,0,0.017520837,0.00089636876,0.0373487,0
x,0,0.1780274361371994,0.10681463778018951,815,819,-135.0,1,0.024738403,7.843996e-05,0.0032683318,1
x,0,0.1780274361371994,0.10681463778018951,1329,1417,-105.0,2,0.01906566,0.0010268608,0.042785864,2
x,0,0.1780274361371994,0.10681463778018951,871,827,-75.0,3,0.024253314,0.00083031785,-0.034596577,3
x,0,0.1780274361371994,0.10681463778018951,833,807,-45.0,4,0.024687707,0.0005079944,-0.021166433,4
x,0,0.1780274361371994,0.10681463778018951,341,403,-15.0,5,0.03643416,0.002670227,0.11125946,5
x,0,0.1780274361371994,0.10681463778018951,402,362,15.0,6,0.036090232,0.0016776295,-0.06990123,6
x,0,0.1780274361371994,0.10681463778018951,769,774,45.0,7,0.025457337,0.00010383255,0.004326356,7
x,0,0.1780274361371994,0.10681463778018951,778,806,75.0,8,0.025118947,0.00056641176,0.023600489,8
x,0,0.1780274361371994,0.10681463778018951,1340,1385,105.0,9,0.019151868,0.0005291459,0.022047745,9
x,0,0.1780274361371994,0.10681463778018951,794,828,135.0,10,0.02482015,0.0006716724,0.02798635,10
x,0,0.1780274361371994,0.10681463778018951,1620,1608,165.0,11,0.017600616,0.00011911793,-0.004963247,11
x,1,0.2277451455593109,0.1780274361371994,1795,1794,-165.0,0,0.016692188,8.9280375e-06,-0.00037200155,12
x,1,0.2277451455593109,0.1780274361371994,1003,915,-135.0,1,0.022790788,0.0014701562,-0.06125651,13
x,1,0.2277451455593109,0.1780274361371994,1346,1265,-105.0,2,0.019553466,0.0009940484,-0.041418687,14
x,1,0.2277451455593109,0.1780274361371994,1069,995,-75.0,3,0.021986041,0.0011488185,-0.04786744,15
x,1,0.2277451455593109,0.1780274361371994,759,684,-45.0,4,0.026261447,0.0016654222,-0.06939259,16
x,1,0.2277451455593109,0.1780274361371994,348,319,-15.0,5,0.038654864,0.001393162,-0.058048412,17
x,1,0.2277451455593109,0.1780274361371994,306,345,15.0,6,0.03906752,0.0019196102,0.079983756,18
x,1,0.2277451455593109,0.1780274361371994,628,672,45.0,7,0.027706677,0.0010845229,0.045188457,19
x,1,0.2277451455593109,0.1780274361371994,886,991,75.0,8,0.023017237,0.0017924806,0.07468669,20
x,1,0.2277451455593109,0.1780274361371994,1221,1353,105.0,9,0.01966416,0.0016432166,0.068467356,21
x,1,0.2277451455593109,0.1780274361371994,911,981,135.0,10,0.02296196,0.001185513,0.049396373,22
x,1,0.2277451455593109,0.1780274361371994,1704,1806,165.0,11,0.016866282,0.00093115604,0.03879817,23
x,2,0.27837511897087097,0.2277451455593109,1782,1766,-165.0,0,0.016788052,0.00014449931,-0.0060208044,24
x,2,0.27837511897087097,0.2277451455593109,1123,1028,-135.0,1,0.021524023,0.0014151831,-0.05896596,25
x,2,0.27837511897087097,0.2277451455593109,1299,1208,-105.0,2,0.019948592,0.0011630985,-0.048462436,26
x,2,0.27837511897087097,0.2277451455593109,1092,1050,-75.0,3,0.021599386,0.0006282887,-0.026178697,27
x,2,0.27837511897087097,0.2277451455593109,656,688,-45.0,4,0.027263451,0.000762922,0.031788416,28
x,2,0.27837511897087097,0.2277451455593109,331,299,-15.0,5,0.039749235,0.001627567,-0.06781529,29
x,2,0.27837511897087097,0.2277451455593109,303,309,15.0,6,0.040419143,0.00031414436,0.013089349,30
x,2,0.27837511897087097,0.2277451455593109,609,651,45.0,7,0.028143896,0.0010680909,0.044503786,31
x,2,0.27837511897087097,0.2277451455593109,1065,1142,75.0,8,0.021263128,0.0011179383,0.04658076,32
x,2,0.27837511897087097,0.2277451455593109,1179,1244,105.0,9,0.020302268,0.00085958606,0.035816085,33
x,2,0.27837511897087097,0.2277451455593109,1059,1017,135.0,10,0.021939555,0.0006482632,-0.027010966,34
x,2,0.27837511897087097,0.2277451455593109,1746,1675,165.0,11,0.017090574,0.00066501996,-0.027709166,35
x,3,0.34051498770713806,0.27837511897087097,1805,1829,-165.0,0,0.016587872,0.00021161952,0.00881748,36
x,3,0.34051498770713806,0.27837511897087097,1196,1086,-135.0,1,0.02089012,0.001544566,-0.064356916,37
x,3,0.34051498770713806,0.27837511897087097,1249,1172,-105.0,2,0.02030536,0.0010191201,-0.042463336,38
x,3,0.34051498770713806,0.27837511897087097,1266,1116,-75.0,3,0.02041685,0.0020178037,-0.08407515,39
x,3,0.34051498770713806,0.27837511897087097,735,702,-45.0,4,0.026367405,0.0007358454,-0.030660225,40
x,3,0.34051498770713806,0.27837511897087097,349,380,-15.0,5,0.0369773,0.001362585,0.056774374,41
x,3,0.34051498770713806,0.27837511897087097,309,346,15.0,6,0.03896195,0.0018100471,0.07541863,42
x,3,0.34051498770713806,0.27837511897087097,714,726,45.0,7,0.026350683,0.00026702273,0.011125946,43
x,3,0.34051498770713806,0.27837511897087097,1122,1176,75.0,8,0.020850245,0.00075296225,0.031373426,44
x,3,0.34051498770713806,0.27837511897087097,1161,1248,105.0,9,0.020350551,0.0011572092,0.048217047,45
x,3,0.34051498770713806,0.27837511897087097,1108,1131,135.0,10,0.021131586,0.00032915705,0.013714877,46
x,3,0.34051498770713806,0.27837511897087097,1778,1763,165.0,11,0.016804673,0.0001357359,-0.0056556626,47
x,4,0.6005192399024963,0.34051498770713806,1774,1841,-165.0,0,0.01662696,0.00059387623,0.024744842,48
x,4,0.6005192399024963,0.34051498770713806,1194,1222,-135.0,1,0.020342276,0.00037135606,0.015473169,49
x,4,0.6005192399024963,0.34051498770713806,1251,1110,-105.0,2,0.020514792,0.0019136061,-0.07973359,50
x,4,0.6005192399024963,0.34051498770713806,1202,1058,-75.0,3,0.020958906,0.0020416602,-0.08506918,51
x,4,0.6005192399024963,0.34051498770713806,750,700,-45.0,4,0.02623344,0.0011049216,-0.046038397,52
x,4,0.6005192399024963,0.34051498770713806,365,353,-15.0,5,0.037310377,0.000535533,-0.022313874,53
x,4,0.6005192399024963,0.34051498770713806,317,338,15.0,6,0.039037418,0.001027324,0.042805165,54
x,4,0.6005192399024963,0.34051498770713806,705,739,45.0,7,0.026302783,0.00075446855,0.03143619,55
x,4,0.6005192399024963,0.34051498770713806,1175,1101,75.0,8,0.020941332,0.001041811,-0.04340879,56
x,4,0.6005192399024963,0.34051498770713806,1081,1175,105.0,9,0.021021195,0.0013351135,0.05562973,57
x,4,0.6005192399024963,0.34051498770713806,1128,1198,135.0,10,0.020717831,0.00096431235,0.04017968,58
x,4,0.6005192399024963,0.34051498770713806,1833,1856,165.0,11,0.01646382,0.00019977844,0.008324102,59
z,0,0.256461101770401,0.1212601587176323,2299,2299,-165.0,0,0.014747402,0.0,0.0,0
