axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,11318,11323,-0.0002948442,0.006645875,7.076261e-06,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,5900,5793,0.012217321,0.0092470795,0.0002932157,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,9554,9592,-0.0026498649,0.007227023,6.359676e-05,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,5691,5797,-0.012319119,0.009329209,0.00029565886,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,5356,5715,-0.043293808,0.009495093,0.0010390515,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,2530,2522,0.002114194,0.014069133,5.0740655e-05,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,2447,2509,-0.01670239,0.014202794,0.00040085736,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,5430,5190,0.030172056,0.009699291,0.0007241293,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,5561,5384,0.021591146,0.009556324,0.0005181875,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,9498,9092,0.029158477,0.0073312093,0.00069980347,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,5785,5746,0.0045156037,0.00931241,0.00010837449,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,11237,10962,0.016539313,0.006710794,0.0003969435,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,11374,11693,-0.018463658,0.0065830993,0.0004431278,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,6413,6629,-0.022111986,0.008754306,0.0005306877,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,8439,9018,-0.04428199,0.0075611696,0.0010627677,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,6762,7109,-0.033399493,0.008486014,0.0008015878,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,4709,4993,-0.03908186,0.010144659,0.00093796465,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,2137,2328,-0.057112355,0.014941005,0.0013706966,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,2237,2152,0.025856605,0.0150894,0.0006205585,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,4858,4476,0.054640383,0.010335151,0.0013113692,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,6581,6296,0.029549377,0.008808521,0.000709185,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,8678,8308,0.029082302,0.0076695643,0.0006979753,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,6398,6128,0.02877859,0.008931284,0.00069068617,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,11513,11337,0.0102835875,0.0066150622,0.0002468061,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,11508,11619,-0.0064079906,0.00657554,0.00015379177,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,6751,7148,-0.03813512,0.0084760245,0.0009152429,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,8038,8450,-0.033361644,0.007783487,0.00080067944,-105.0,2,26
