axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,12016,11978,0.0021144582,0.0064557646,5.0747e-05,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,5875,5832,0.0049038935,0.009242128,0.000117693446,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,9518,9460,0.004080334,0.007258906,9.792802e-05,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,5663,5878,-0.024872141,0.00930559,0.0005969314,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,5340,5671,-0.040134642,0.009522184,0.00096323143,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,2554,2586,-0.008311991,0.013947727,0.00019948778,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,2644,2667,-0.0057818885,0.013721595,0.00013876533,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,5806,5640,0.019362994,0.009345267,0.00046471186,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,6142,5926,0.023896627,0.009100354,0.00057351904,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,10163,9585,0.03907715,0.0071106055,0.00093785167,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,6007,5887,0.013470121,0.009168466,0.0003232829,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,12265,12072,0.010587866,0.006409765,0.0002541088,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,12152,12468,-0.017136306,0.0063722413,0.00041127135,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,6491,6819,-0.03290137,0.008663149,0.00078963285,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,8484,8958,-0.03628275,0.007566862,0.000870786,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,6759,7209,-0.043012675,0.008453388,0.0010323043,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,4701,4996,-0.040616527,0.010146652,0.00097479665,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,2227,2360,-0.038711596,0.014754007,0.0009290783,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,2257,2281,-0.0070609795,0.014844204,0.00016946351,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,5190,4910,0.037013046,0.009943554,0.0008883131,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,7084,6740,0.03322331,0.008500477,0.0007973594,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,9078,8719,0.026931826,0.0074932296,0.0006463638,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,6747,6580,0.016730241,0.0086611,0.0004015258,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,12552,12274,0.014950518,0.006345971,0.00035881242,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,12115,12361,-0.013418774,0.0063913213,0.0003220506,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,6925,7258,-0.03134688,0.008392715,0.0007523251,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,8035,8358,-0.02630645,0.007807652,0.0006313548,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,6853,7259,-0.038411003,0.008411726,0.00092186406,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,4602,4793,-0.027142808,0.010313155,0.00065142737,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,2304,2299,0.0014502645,0.014739375,3.4806348e-05,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,2349,2213,0.039801717,0.014793743,0.0009552412,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,4953,4901,0.007045454,0.010073559,0.0001690909,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,7527,7143,0.034947757,0.008251247,0.00083874614,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,8330,7983,0.028399702,0.007826325,0.00068159285,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,7296,7111,0.017144164,0.008330084,0.00041145994,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,12454,12396,0.0031161602,0.006343584,7.4787844e-05,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,11712,12152,-0.024616573,0.006471378,0.00059079775,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,7335,7550,-0.019284474,0.0081949225,0.00046282736,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,7458,7798,-0.029754756,0.008092586,0.00071411417,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,7090,7784,-0.06229452,0.008183551,0.0014950685,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,4668,4834,-0.02332444,0.010255912,0.00055978657,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,2386,2444,-0.016032418,0.014387012,0.00038477805,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,2416,2324,0.025913594,0.014519945,0.0006219263,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,5085,4842,0.032681834,0.01003134,0.000784364,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,7850,7297,0.048743498,0.0081155915,0.001169844,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,7782,7510,0.023747768,0.008084355,0.0005699464,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,7646,7451,0.017244957,0.008137483,0.00041387897,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,12204,11860,0.019085731,0.0064452086,0.00045805756,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,11893,11596,0.016881464,0.0065238783,0.00040515515,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,7533,7804,-0.023591038,0.008072516,0.0005661849,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,6977,7495,-0.047788057,0.008303081,0.0011469134,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,7063,7643,-0.052656457,0.008234738,0.001263755,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,4718,5007,-0.039675865,0.010132418,0.00095222075,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,2373,2455,-0.022675911,0.014388141,0.00054422184,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,2357,2313,0.012579227,0.014632118,0.00030190145,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,5162,4843,0.042568836,0.009988438,0.0010216521,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,7490,7374,0.010419346,0.008201789,0.0002500643,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,7622,7048,0.052239615,0.008245016,0.0012537508,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,7795,7655,0.012098115,0.008044591,0.00029035477,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,11857,11601,0.014570256,0.0065284246,0.00034968613,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,13409,13368,0.002044279,0.006111082,4.9062695e-05,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,8441,8617,-0.013775352,0.007655873,0.00033060845,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,9795,10265,-0.031281322,0.0070570298,0.00075075176,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,7133,7322,-0.017456688,0.008316197,0.00041896052,-75.0,3,3
