,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,21702,21666,-165.0,0,0.004801921,3.3248536e-05,-0.0011082846,0
1,x,0,0.14328244030475618,0.10672914981842041,8697,8488,-135.0,1,0.0076272497,0.0004871202,-0.01623734,1
2,x,0,0.14328244030475618,0.10672914981842041,18154,17744,-105.0,2,0.0052773315,0.00045745992,-0.015248664,2
3,x,0,0.14328244030475618,0.10672914981842041,7519,7549,-75.0,3,0.008146493,7.9745296e-05,0.0026581765,3
4,x,0,0.14328244030475618,0.10672914981842041,8790,8213,-45.0,4,0.007661098,0.0013592198,-0.045307327,4
5,x,0,0.14328244030475618,0.10672914981842041,3808,3772,-15.0,5,0.011485678,0.00019022725,-0.0063409084,5
6,x,0,0.14328244030475618,0.10672914981842041,3969,3911,15.0,6,0.011264604,0.00029480932,-0.009826978,6
7,x,0,0.14328244030475618,0.10672914981842041,8500,8830,45.0,7,0.0075938203,0.0007627018,0.025423395,7
8,x,0,0.14328244030475618,0.10672914981842041,7542,7647,75.0,8,0.008113662,0.00027688508,0.009229503,8
9,x,0,0.14328244030475618,0.10672914981842041,17363,18097,105.0,9,0.0053084134,0.00082908064,0.027636021,9
10,x,0,0.14328244030475618,0.10672914981842041,8773,8765,135.0,10,0.007551094,1.8270455e-05,-0.0006090152,10
11,x,0,0.14328244030475618,0.10672914981842041,21676,22093,165.0,11,0.0047794897,0.00038160043,0.012720015,11
0,x,1,0.16649549603462221,0.14328244030475618,22522,22106,-165.0,0,0.004733285,0.0003733579,-0.012445264,12
1,x,1,0.16649549603462221,0.14328244030475618,9684,9489,-135.0,1,0.0072212922,0.0004073652,-0.0135788405,13
2,x,1,0.16649549603462221,0.14328244030475618,16860,16481,-105.0,2,0.005475965,0.00045530245,-0.015176749,14
3,x,1,0.16649549603462221,0.14328244030475618,9447,9127,-75.0,3,0.0073355446,0.00069005537,-0.023001846,15
4,x,1,0.16649549603462221,0.14328244030475618,7495,7092,-45.0,4,0.008274111,0.001106569,-0.036885634,16
5,x,1,0.16649549603462221,0.14328244030475618,2711,2714,-15.0,5,0.013576881,2.2149346e-05,0.00073831156,17
6,x,1,0.16649549603462221,0.14328244030475618,2728,2790,15.0,6,0.013460471,0.00045003823,0.015001275,18
7,x,1,0.16649549603462221,0.14328244030475618,7514,7527,45.0,7,0.008153825,3.461833e-05,0.0011539443,19
8,x,1,0.16649549603462221,0.14328244030475618,9104,9233,75.0,8,0.0073844255,0.00028177394,0.009392465,20
9,x,1,0.16649549603462221,0.14328244030475618,16336,17027,105.0,9,0.0054726964,0.0008295687,0.027652292,21
10,x,1,0.16649549603462221,0.14328244030475618,9646,9631,135.0,10,0.0072024465,3.116673e-05,-0.001038891,22
11,x,1,0.16649549603462221,0.14328244030475618,22330,22587,165.0,11,0.004718261,0.00022917213,0.0076390714,23
0,x,2,0.18854448497295384,0.16649549603462221,22849,22934,-165.0,0,0.004673546,7.436252e-05,0.0024787507,24
1,x,2,0.18854448497295384,0.16649549603462221,10571,10366,-135.0,1,0.0069104396,0.000392174,-0.013072467,25
2,x,2,0.18854448497295384,0.16649549603462221,16291,15375,-105.0,2,0.0056153815,0.0011586217,-0.038620725,26
3,x,2,0.18854448497295384,0.16649549603462221,10768,10339,-75.0,3,0.0068806075,0.0008140858,-0.027136195,27
4,x,2,0.18854448497295384,0.16649549603462221,6832,6549,-45.0,4,0.008641368,0.00084710505,-0.028236836,28
5,x,2,0.18854448497295384,0.16649549603462221,2554,2490,-15.0,5,0.014078298,0.0005082113,-0.016940378,29
6,x,2,0.18854448497295384,0.16649549603462221,2504,2550,15.0,6,0.014065343,0.00036455414,0.012151805,30
7,x,2,0.18854448497295384,0.16649549603462221,6660,6994,45.0,7,0.008553391,0.0009797742,0.03265914,31
8,x,2,0.18854448497295384,0.16649549603462221,9918,10525,75.0,8,0.006988535,0.0011892782,0.03964261,32
9,x,2,0.18854448497295384,0.16649549603462221,15618,16491,105.0,9,0.005576995,0.0010889975,0.036299918,33
10,x,2,0.18854448497295384,0.16649549603462221,10451,10789,135.0,10,0.0068600094,0.00063738466,0.021246156,34
11,x,2,0.18854448497295384,0.16649549603462221,22742,23250,165.0,11,0.0046624225,0.0004424058,0.014746861,35
0,x,3,0.21073120534420015,0.18854448497295384,23650,23174,-165.0,0,0.004620891,0.00040717196,-0.013572399,36
1,x,3,0.21073120534420015,0.18854448497295384,11374,11030,-135.0,1,0.0066795307,0.000614996,-0.020499868,37
2,x,3,0.21073120534420015,0.18854448497295384,15605,15009,-105.0,2,0.0057133813,0.00077976834,-0.025992278,38
3,x,3,0.21073120534420015,0.18854448497295384,11538,10856,-75.0,3,0.0066768997,0.0012198098,-0.040660325,39
4,x,3,0.21073120534420015,0.18854448497295384,6540,6186,-45.0,4,0.008858381,0.0011141681,-0.03713894,40
5,x,3,0.21073120534420015,0.18854448497295384,2525,2424,-15.0,5,0.01420954,0.00081741635,-0.027247213,41
6,x,3,0.21073120534420015,0.18854448497295384,2492,2500,15.0,6,0.01415343,6.418814e-05,0.0021396049,42
7,x,3,0.21073120534420015,0.18854448497295384,6440,6581,45.0,7,0.008762589,0.00043372475,0.014457492,43
8,x,3,0.21073120534420015,0.18854448497295384,10816,11208,75.0,8,0.0067364215,0.00071290106,0.02376337,44
9,x,3,0.21073120534420015,0.18854448497295384,15031,15300,105.0,9,0.005741511,0.0003552262,0.011840873,45
10,x,3,0.21073120534420015,0.18854448497295384,11208,11359,135.0,10,0.0066564973,0.00026800478,0.008933493,46
11,x,3,0.21073120534420015,0.18854448497295384,22980,23474,165.0,11,0.0046392167,0.0004259349,0.014197831,47
0,x,4,0.23393914103507996,0.21073120534420015,23762,23140,-165.0,0,0.0046167485,0.000531176,-0.017705867,48
1,x,4,0.23393914103507996,0.21073120534420015,12053,11814,-135.0,1,0.006472354,0.0004010878,-0.013369594,49
2,x,4,0.23393914103507996,0.21073120534420015,14907,14186,-105.0,2,0.005859599,0.0009926272,-0.033087574,50
3,x,4,0.23393914103507996,0.21073120534420015,12116,11452,-75.0,3,0.0065092533,0.0011284564,-0.037615214,51
4,x,4,0.23393914103507996,0.21073120534420015,6381,6208,-45.0,4,0.008911099,0.0005504201,-0.018347336,52
5,x,4,0.23393914103507996,0.21073120534420015,2527,2449,-15.0,5,0.014173095,0.00062784675,-0.020928225,53
6,x,4,0.23393914103507996,0.21073120534420015,2529,2527,15.0,6,0.014063597,1.5843909e-05,-0.00052813033,54
7,x,4,0.23393914103507996,0.21073120534420015,6227,6418,45.0,7,0.008891034,0.00060499803,0.020166602,55
8,x,4,0.23393914103507996,0.21073120534420015,11150,11919,75.0,8,0.006577412,0.0013351712,0.044505708,56
9,x,4,0.23393914103507996,0.21073120534420015,14313,15047,105.0,9,0.005832838,0.0010013351,0.033377837,57
10,x,4,0.23393914103507996,0.21073120534420015,11987,12106,135.0,10,0.006442362,0.00019783151,0.006594384,58
11,x,4,0.23393914103507996,0.21073120534420015,23071,23504,165.0,11,0.0046332967,0.00037236977,0.012412326,59
0,x,5,0.2590043723583222,0.23393914103507996,23571,23135,-165.0,0,0.0046267915,0.00037389807,-0.01246327,60
1,x,5,0.2590043723583222,0.23393914103507996,12741,12220,-135.0,1,0.006327036,0.0008360171,-0.027867237,61
2,x,5,0.2590043723583222,0.23393914103507996,14174,13669,-105.0,2,0.005991211,0.0007264652,-0.024215506,62
3,x,5,0.2590043723583222,0.23393914103507996,12277,11470,-75.0,3,0.006482584,0.0013611445,-0.045371484,63
4,x,5,0.2590043723583222,0.23393914103507996,6518,6156,-45.0,4,0.008876202,0.0011440217,-0.03813406,64
5,x,5,0.2590043723583222,0.23393914103507996,2664,2593,-15.0,5,0.013789877,0.0005409533,-0.018031778,65
6,x,5,0.2590043723583222,0.23393914103507996,2571,2641,15.0,6,0.013849305,0.000537939,0.017931301,66
7,x,5,0.2590043723583222,0.23393914103507996,6268,6467,45.0,7,0.008859434,0.0006258836,0.020862786,67
8,x,5,0.2590043723583222,0.23393914103507996,11485,12383,75.0,8,0.0064646257,0.001506953,0.05023177,68
9,x,5,0.2590043723583222,0.23393914103507996,13951,14550,105.0,9,0.005921053,0.00084179465,0.028059822,69
10,x,5,0.2590043723583222,0.23393914103507996,12516,12756,135.0,10,0.006289922,0.0003803742,0.01267914,70
11,x,5,0.2590043723583222,0.23393914103507996,23265,23407,165.0,11,0.004628798,0.00012186285,0.004062095,71
0,x,6,0.28756390213966365,0.2590043723583222,23427,23184,-165.0,0,0.0046317517,0.00020881287,-0.0069604293,72
1,x,6,0.28756390213966365,0.2590043723583222,13534,13067,-135.0,1,0.006129594,0.0007031667,-0.023438891,73
2,x,6,0.28756390213966365,0.2590043723583222,14249,13413,-105.0,2,0.0060076467,0.0012104926,-0.04034975,74
3,x,6,0.28756390213966365,0.2590043723583222,12538,11781,-75.0,3,0.0064069564,0.0012467792,-0.04155931,75
4,x,6,0.28756390213966365,0.2590043723583222,6483,6309,-45.0,4,0.00884014,0.00054481643,-0.018160548,76
5,x,6,0.28756390213966365,0.2590043723583222,2734,2659,-15.0,5,0.013614758,0.0005570193,-0.01856731,77
6,x,6,0.28756390213966365,0.2590043723583222,2592,2693,15.0,6,0.013751057,0.0007654482,0.02551494,78
7,x,6,0.28756390213966365,0.2590043723583222,6322,6574,45.0,7,0.008802877,0.0007826813,0.026089376,79
8,x,6,0.28756390213966365,0.2590043723583222,11900,12436,75.0,8,0.0064074844,0.0008821756,0.029405853,80
9,x,6,0.28756390213966365,0.2590043723583222,13460,14053,105.0,9,0.0060263053,0.0008632889,0.028776297,81
