,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,24794,24774,-165.0,0,0.004491581,1.6160993e-05,-0.0005386998,0
1,x,0,0.14328244030475618,0.10672914981842041,9736,9491,-135.0,1,0.0072107655,0.00051038037,-0.01701268,1
2,x,0,0.14328244030475618,0.10672914981842041,20471,19907,-105.0,2,0.0049756756,0.000559466,-0.018648868,2
3,x,0,0.14328244030475618,0.10672914981842041,8672,8666,-75.0,3,0.007594522,1.38609075e-05,-0.00046203026,3
4,x,0,0.14328244030475618,0.10672914981842041,9764,9109,-45.0,4,0.0072713126,0.00139008,-0.046336,4
5,x,0,0.14328244030475618,0.10672914981842041,4629,4604,-15.0,5,0.0104070045,0.00010845176,-0.0036150587,5
6,x,0,0.14328244030475618,0.10672914981842041,4800,4712,15.0,6,0.010252528,0.0003705529,-0.012351764,6
7,x,0,0.14328244030475618,0.10672914981842041,9426,9706,45.0,7,0.007228312,0.0005861882,0.019539608,7
8,x,0,0.14328244030475618,0.10672914981842041,8723,8846,75.0,8,0.007544101,0.00028041258,0.009347086,8
9,x,0,0.14328244030475618,0.10672914981842041,19485,20305,105.0,9,0.005011279,0.00082542823,0.027514275,9
10,x,0,0.14328244030475618,0.10672914981842041,9793,9781,135.0,10,0.007147597,2.4555065e-05,-0.0008185022,10
11,x,0,0.14328244030475618,0.10672914981842041,24955,25257,165.0,11,0.004462541,0.00024090112,0.008030037,11
0,x,1,0.16649549603462221,0.14328244030475618,25843,25224,-165.0,0,0.004424589,0.00048550055,-0.016183352,12
1,x,1,0.16649549603462221,0.14328244030475618,10883,10599,-135.0,1,0.006821737,0.00052952085,-0.017650696,13
2,x,1,0.16649549603462221,0.14328244030475618,18926,18447,-105.0,2,0.0051719868,0.000513354,-0.0171118,14
3,x,1,0.16649549603462221,0.14328244030475618,10897,10504,-75.0,3,0.0068336446,0.0007355258,-0.024517527,15
4,x,1,0.16649549603462221,0.14328244030475618,8338,7938,-45.0,4,0.007834156,0.0009843549,-0.03281183,16
5,x,1,0.16649549603462221,0.14328244030475618,3172,3205,-15.0,5,0.012522223,0.00020727023,0.006909008,17
6,x,1,0.16649549603462221,0.14328244030475618,3152,3258,15.0,6,0.012487201,0.0006623496,0.02207832,18
7,x,1,0.16649549603462221,0.14328244030475618,8253,8357,45.0,7,0.0077588977,0.0002507859,0.00835953,19
8,x,1,0.16649549603462221,0.14328244030475618,10622,10763,75.0,8,0.0068379915,0.00026408836,0.008802946,20
9,x,1,0.16649549603462221,0.14328244030475618,18192,19046,105.0,9,0.0051796827,0.0009185673,0.03061891,21
10,x,1,0.16649549603462221,0.14328244030475618,10944,11021,135.0,10,0.0067472938,0.00014041028,0.004680343,22
11,x,1,0.16649549603462221,0.14328244030475618,25747,25982,165.0,11,0.004396681,0.00018195887,0.0060652955,23
0,x,2,0.18854448497295384,0.16649549603462221,25617,25662,-165.0,0,0.004416009,3.514895e-05,0.0011716317,24
1,x,2,0.18854448497295384,0.16649549603462221,11759,11464,-135.0,1,0.0065611256,0.0005087954,-0.016959846,25
2,x,2,0.18854448497295384,0.16649549603462221,17901,16941,-105.0,2,0.0053537046,0.0011035895,-0.036786318,26
3,x,2,0.18854448497295384,0.16649549603462221,12139,11700,-75.0,3,0.006474775,0.0007375915,-0.024586383,27
4,x,2,0.18854448497295384,0.16649549603462221,7506,7140,-45.0,4,0.008258452,0.0010009249,-0.03336416,28
5,x,2,0.18854448497295384,0.16649549603462221,2938,2938,-15.0,5,0.013045452,0.0,0.0,29
6,x,2,0.18854448497295384,0.16649549603462221,2925,2946,15.0,6,0.013050856,0.00014326714,0.0047755716,30
7,x,2,0.18854448497295384,0.16649549603462221,7205,7639,45.0,7,0.008201502,0.0011710575,0.03903525,31
8,x,2,0.18854448497295384,0.16649549603462221,11271,11947,75.0,8,0.006557816,0.0011661685,0.038872283,32
9,x,2,0.18854448497295384,0.16649549603462221,17135,18055,105.0,9,0.005327527,0.0010471478,0.034904927,33
10,x,2,0.18854448497295384,0.16649549603462221,11562,12004,135.0,10,0.006512097,0.000751235,0.025041167,34
11,x,2,0.18854448497295384,0.16649549603462221,25445,26213,165.0,11,0.0043989155,0.0005954743,0.019849144,35
0,x,3,0.21073120534420015,0.18854448497295384,26027,25622,-165.0,0,0.0043999245,0.00031407436,-0.010469146,36
1,x,3,0.21073120534420015,0.18854448497295384,12531,12133,-135.0,1,0.0063660117,0.00064633694,-0.021544565,37
2,x,3,0.21073120534420015,0.18854448497295384,16916,16310,-105.0,2,0.0054844385,0.00073052314,-0.024350772,38
3,x,3,0.21073120534420015,0.18854448497295384,12687,11975,-75.0,3,0.0063630156,0.0011563548,-0.03854516,39
4,x,3,0.21073120534420015,0.18854448497295384,7169,6793,-45.0,4,0.008457564,0.0010786478,-0.035954926,40
5,x,3,0.21073120534420015,0.18854448497295384,2906,2768,-15.0,5,0.013268636,0.00097415753,-0.032471918,41
6,x,3,0.21073120534420015,0.18854448497295384,2856,2906,15.0,6,0.013172986,0.0003475651,0.011585504,42
7,x,3,0.21073120534420015,0.18854448497295384,6940,7188,45.0,7,0.008410859,0.0007030892,0.023436306,43
8,x,3,0.21073120534420015,0.18854448497295384,11938,12513,75.0,8,0.006392011,0.00094191264,0.03139709,44
9,x,3,0.21073120534420015,0.18854448497295384,16149,16489,105.0,9,0.0055347276,0.0004172485,0.013908284,45
10,x,3,0.21073120534420015,0.18854448497295384,12406,12601,135.0,10,0.0063233273,0.0003123291,0.01041097,46
11,x,3,0.21073120534420015,0.18854448497295384,25482,25935,165.0,11,0.0044097765,0.00035288313,0.011762771,47
0,x,4,0.23393914103507996,0.21073120534420015,25751,25138,-165.0,0,0.0044323276,0.00048247632,-0.016082544,48
1,x,4,0.23393914103507996,0.21073120534420015,13126,12781,-135.0,1,0.006211876,0.0005333857,-0.017779525,49
2,x,4,0.23393914103507996,0.21073120534420015,16032,15215,-105.0,2,0.0056536775,0.0010472568,-0.03490856,50
3,x,4,0.23393914103507996,0.21073120534420015,13181,12414,-75.0,3,0.0062456056,0.001200272,-0.040009066,51
4,x,4,0.23393914103507996,0.21073120534420015,6997,6754,-45.0,4,0.008525345,0.0007078014,-0.02359338,52
5,x,4,0.23393914103507996,0.21073120534420015,2863,2790,-15.0,5,0.0132982945,0.0005172295,-0.017240984,53
6,x,4,0.23393914103507996,0.21073120534420015,2869,2848,15.0,6,0.013225457,0.00014712637,-0.0049042124,54
7,x,4,0.23393914103507996,0.21073120534420015,6748,6918,45.0,7,0.008553018,0.00049824954,0.016608318,55
8,x,4,0.23393914103507996,0.21073120534420015,12151,12961,75.0,8,0.006304581,0.0012919424,0.043064747,56
9,x,4,0.23393914103507996,0.21073120534420015,15307,16137,105.0,9,0.005635874,0.001057255,0.03524183,57
10,x,4,0.23393914103507996,0.21073120534420015,13163,13383,135.0,10,0.006137251,0.0003319426,0.011064754,58
11,x,4,0.23393914103507996,0.21073120534420015,25112,25618,165.0,11,0.004439449,0.00039950764,0.013316922,59
0,x,5,0.2590043723583222,0.23393914103507996,25240,24847,-165.0,0,0.004468005,0.00031427288,-0.010475763,60
1,x,5,0.2590043723583222,0.23393914103507996,13738,13199,-135.0,1,0.0060907444,0.00080145465,-0.026715156,61
2,x,5,0.2590043723583222,0.23393914103507996,15233,14655,-105.0,2,0.0057823816,0.00077458733,-0.02581958,62
3,x,5,0.2590043723583222,0.23393914103507996,13133,12394,-75.0,3,0.006254253,0.0011595356,-0.038651187,63
4,x,5,0.2590043723583222,0.23393914103507996,7105,6676,-45.0,4,0.008511071,0.0012468551,-0.04156184,64
5,x,5,0.2590043723583222,0.23393914103507996,2968,2926,-15.0,5,0.013024926,0.00028541617,-0.009513873,65
6,x,5,0.2590043723583222,0.23393914103507996,2868,2927,15.0,6,0.013135093,0.00040779132,0.013593044,66
7,x,5,0.2590043723583222,0.23393914103507996,6794,6934,45.0,7,0.008534068,0.00040847,0.013615667,67
8,x,5,0.2590043723583222,0.23393914103507996,12315,13291,75.0,8,0.0062411707,0.0015266782,0.050889276,68
9,x,5,0.2590043723583222,0.23393914103507996,14779,15474,105.0,9,0.005746606,0.00092014397,0.030671466,69
10,x,5,0.2590043723583222,0.23393914103507996,13617,13976,135.0,10,0.0060191476,0.00052111666,0.017370556,70
11,x,5,0.2590043723583222,0.23393914103507996,25154,25253,165.0,11,0.0044540293,7.86654e-05,0.00262218,71
0,x,6,0.28756390213966365,0.2590043723583222,24810,24557,-165.0,0,0.0045006108,0.00020526892,-0.0068422975,72
1,x,6,0.28756390213966365,0.2590043723583222,14501,13925,-135.0,1,0.005929023,0.00081160764,-0.027053589,73
2,x,6,0.28756390213966365,0.2590043723583222,15050,14159,-105.0,2,0.005846301,0.0012218009,-0.0407267,74
3,x,6,0.28756390213966365,0.2590043723583222,13281,12529,-75.0,3,0.006219811,0.0011669957,-0.038899858,75
4,x,6,0.28756390213966365,0.2590043723583222,6908,6731,-45.0,4,0.008561376,0.0005197927,-0.017326424,76
5,x,6,0.28756390213966365,0.2590043723583222,3005,2953,-15.0,5,0.012954488,0.00034957653,-0.011652552,77
6,x,6,0.28756390213966365,0.2590043723583222,2863,2941,15.0,6,0.013124005,0.00053827796,0.0179426,78
7,x,6,0.28756390213966365,0.2590043723583222,6728,7073,45.0,7,0.008507514,0.0010012625,0.033375416,79
