,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,25972,25993,-165.0,0,0.004386766,1.6186306e-05,0.0005395436,0
1,x,0,0.14328244030475618,0.10672914981842041,10305,9966,-135.0,1,0.007021892,0.00066982897,-0.022327634,1
2,x,0,0.14328244030475618,0.10672914981842041,21296,20729,-105.0,2,0.004877257,0.0005403993,-0.01801331,2
3,x,0,0.14328244030475618,0.10672914981842041,9303,9212,-75.0,3,0.007349009,0.00019685982,-0.006561994,3
4,x,0,0.14328244030475618,0.10672914981842041,10121,9482,-45.0,4,0.0071355435,0.0013056227,-0.04352076,4
5,x,0,0.14328244030475618,0.10672914981842041,4607,4641,-15.0,5,0.010398504,0.00014725515,0.0049085054,5
6,x,0,0.14328244030475618,0.10672914981842041,4797,4783,15.0,6,0.010216836,5.8533155e-05,-0.0019511052,6
7,x,0,0.14328244030475618,0.10672914981842041,9800,10093,45.0,7,0.007088688,0.00058993854,0.01966462,7
8,x,0,0.14328244030475618,0.10672914981842041,9277,9340,75.0,8,0.0073289326,0.00013554087,0.0045180293,8
9,x,0,0.14328244030475618,0.10672914981842041,20371,21192,105.0,9,0.0049033794,0.00079118065,0.02637269,9
10,x,0,0.14328244030475618,0.10672914981842041,10284,10325,135.0,10,0.0069657844,7.968313e-05,0.0026561043,10
11,x,0,0.14328244030475618,0.10672914981842041,25974,26385,165.0,11,0.0043699904,0.00031440533,0.010480178,11
0,x,1,0.16649549603462221,0.14328244030475618,27870,27181,-165.0,0,0.004261444,0.0005012951,-0.016709836,12
1,x,1,0.16649549603462221,0.14328244030475618,11801,11481,-135.0,1,0.0065526464,0.00055051496,-0.018350499,13
2,x,1,0.16649549603462221,0.14328244030475618,20166,19599,-105.0,2,0.005013844,0.00057111226,-0.019037075,14
3,x,1,0.16649549603462221,0.14328244030475618,11938,11528,-75.0,3,0.0065262285,0.00069981656,-0.023327218,15
4,x,1,0.16649549603462221,0.14328244030475618,8913,8510,-45.0,4,0.0075723617,0.000926449,-0.030881634,16
5,x,1,0.16649549603462221,0.14328244030475618,3307,3329,-15.0,5,0.012275595,0.00013278706,0.0044262353,17
6,x,1,0.16649549603462221,0.14328244030475618,3335,3418,15.0,6,0.012167269,0.0004922897,0.016409658,18
7,x,1,0.16649549603462221,0.14328244030475618,8758,8920,45.0,7,0.007520573,0.00036704668,0.01223489,19
8,x,1,0.16649549603462221,0.14328244030475618,11435,11678,75.0,8,0.006577018,0.00042110402,0.014036801,20
9,x,1,0.16649549603462221,0.14328244030475618,19462,20299,105.0,9,0.0050130235,0.0008431554,0.028105179,21
10,x,1,0.16649549603462221,0.14328244030475618,11707,11763,135.0,10,0.0065274155,9.556841e-05,0.0031856138,22
11,x,1,0.16649549603462221,0.14328244030475618,27531,27750,165.0,11,0.004253104,0.00015867468,0.005289156,23
0,x,2,0.18854448497295384,0.16649549603462221,27245,27319,-165.0,0,0.0042810095,5.4320648e-05,0.0018106883,24
1,x,2,0.18854448497295384,0.16649549603462221,12454,12234,-135.0,1,0.006363943,0.00035692437,-0.011897479,25
2,x,2,0.18854448497295384,0.16649549603462221,18784,17858,-105.0,2,0.0052211126,0.0010122114,-0.033740383,26
3,x,2,0.18854448497295384,0.16649549603462221,13111,12602,-75.0,3,0.006234073,0.0007928745,-0.02642915,27
4,x,2,0.18854448497295384,0.16649549603462221,7951,7625,-45.0,4,0.008009445,0.00083830307,-0.027943436,28
5,x,2,0.18854448497295384,0.16649549603462221,3057,3070,-15.0,5,0.012775394,8.498355e-05,0.002832785,29
6,x,2,0.18854448497295384,0.16649549603462221,3059,3099,15.0,6,0.012742769,0.0002601715,0.008672384,30
7,x,2,0.18854448497295384,0.16649549603462221,7684,8074,45.0,7,0.007961818,0.000991295,0.03304317,31
8,x,2,0.18854448497295384,0.16649549603462221,12054,12783,75.0,8,0.006340401,0.0011756222,0.03918741,32
9,x,2,0.18854448497295384,0.16649549603462221,18099,19045,105.0,9,0.005185665,0.001020098,0.034003265,33
10,x,2,0.18854448497295384,0.16649549603462221,12254,12751,135.0,10,0.006321696,0.00079610245,0.02653675,34
11,x,2,0.18854448497295384,0.16649549603462221,26878,27702,165.0,11,0.0042795194,0.0006046904,0.020156348,35
0,x,3,0.21073120534420015,0.18854448497295384,27388,26981,-165.0,0,0.0042884722,0.0002998351,-0.009994504,36
1,x,3,0.21073120534420015,0.18854448497295384,13252,12798,-135.0,1,0.0061941044,0.00069805165,-0.023268389,37
2,x,3,0.21073120534420015,0.18854448497295384,17622,16959,-105.0,2,0.005375748,0.000767919,-0.0255973,38
3,x,3,0.21073120534420015,0.18854448497295384,13440,12775,-75.0,3,0.0061727096,0.0010160409,-0.03386803,39
4,x,3,0.21073120534420015,0.18854448497295384,7603,7178,-45.0,4,0.008219168,0.0011516607,-0.03838869,40
5,x,3,0.21073120534420015,0.18854448497295384,3055,2935,-15.0,5,0.012916094,0.0008024054,-0.026746849,41
6,x,3,0.21073120534420015,0.18854448497295384,2953,3009,15.0,6,0.012950003,0.00037621445,0.012540482,42
7,x,3,0.21073120534420015,0.18854448497295384,7356,7557,45.0,7,0.008187422,0.00053984666,0.01799489,43
8,x,3,0.21073120534420015,0.18854448497295384,12671,13241,75.0,8,0.006209579,0.0008810759,0.029369198,44
9,x,3,0.21073120534420015,0.18854448497295384,16897,17257,105.0,9,0.005410485,0.0004221826,0.0140727535,45
10,x,3,0.21073120534420015,0.18854448497295384,13074,13124,135.0,10,0.0061782366,7.6443626e-05,0.002548121,46
11,x,3,0.21073120534420015,0.18854448497295384,26654,27202,165.0,11,0.0043086666,0.00040755467,0.013585156,47
0,x,4,0.23393914103507996,0.21073120534420015,26877,26246,-165.0,0,0.0043381453,0.0004757581,-0.015858604,48
1,x,4,0.23393914103507996,0.21073120534420015,13771,13436,-135.0,1,0.0060617914,0.00049317785,-0.016439263,49
2,x,4,0.23393914103507996,0.21073120534420015,16684,15788,-105.0,2,0.005545626,0.0011051937,-0.03683979,50
