,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23737,23792,-165.0,0,0.004586909,4.6349323e-05,0.0015449775,0
1,x,0,0.14328244030475618,0.10672914981842041,9224,8928,-135.0,1,0.007420528,0.0006531406,-0.021771353,1
2,x,0,0.14328244030475618,0.10672914981842041,19514,18895,-105.0,2,0.0051013245,0.0006455012,-0.021516707,2
3,x,0,0.14328244030475618,0.10672914981842041,8305,8227,-75.0,3,0.007777297,0.00018897686,-0.006299229,3
4,x,0,0.14328244030475618,0.10672914981842041,9335,8758,-45.0,4,0.0074276375,0.0012773345,-0.042577818,4
5,x,0,0.14328244030475618,0.10672914981842041,4279,4289,-15.0,5,0.010803382,4.674767e-05,0.0015582558,5
6,x,0,0.14328244030475618,0.10672914981842041,4496,4414,15.0,6,0.010593229,0.00036861718,-0.01228724,6
7,x,0,0.14328244030475618,0.10672914981842041,9039,9308,45.0,7,0.0073813237,0.0005872549,0.019575164,7
8,x,0,0.14328244030475618,0.10672914981842041,8285,8362,75.0,8,0.007750393,0.00018526534,0.0061755115,8
9,x,0,0.14328244030475618,0.10672914981842041,18669,19478,105.0,9,0.0051179454,0.0008494299,0.028314332,9
10,x,0,0.14328244030475618,0.10672914981842041,9230,9253,135.0,10,0.007355517,4.9841925e-05,0.0016613975,10
11,x,0,0.14328244030475618,0.10672914981842041,23743,24035,165.0,11,0.004574794,0.00024479034,0.008159678,11
0,x,1,0.16649549603462221,0.14328244030475618,24784,24200,-165.0,0,0.0045177047,0.00047752712,-0.015917571,12
1,x,1,0.16649549603462221,0.14328244030475618,10329,9992,-135.0,1,0.0070132767,0.0006642388,-0.022141295,13
2,x,1,0.16649549603462221,0.14328244030475618,17951,17542,-105.0,2,0.005307344,0.00046155133,-0.015385045,14
3,x,1,0.16649549603462221,0.14328244030475618,10432,10016,-75.0,3,0.0069905976,0.00081485795,-0.027161932,15
4,x,1,0.16649549603462221,0.14328244030475618,7977,7604,-45.0,4,0.008007195,0.000958855,-0.031961832,16
5,x,1,0.16649549603462221,0.14328244030475618,2944,2996,-15.0,5,0.012974096,0.00035063585,0.011687862,17
6,x,1,0.16649549603462221,0.14328244030475618,2993,3057,15.0,6,0.012855205,0.0004237054,0.014123514,18
7,x,1,0.16649549603462221,0.14328244030475618,7891,7987,45.0,7,0.007935749,0.00024216695,0.008072232,19
8,x,1,0.16649549603462221,0.14328244030475618,10076,10139,75.0,8,0.007033304,0.00012482633,0.004160878,20
9,x,1,0.16649549603462221,0.14328244030475618,17405,18280,105.0,9,0.005290836,0.0009821138,0.032737125,21
10,x,1,0.16649549603462221,0.14328244030475618,10236,10257,135.0,10,0.0069854893,4.104433e-05,0.0013681444,22
11,x,1,0.16649549603462221,0.14328244030475618,24398,24711,165.0,11,0.00451236,0.00025528346,0.008509449,23
0,x,2,0.18854448497295384,0.16649549603462221,24374,24452,-165.0,0,0.0045255716,6.3985695e-05,0.0021328565,24
1,x,2,0.18854448497295384,0.16649549603462221,11064,10774,-135.0,1,0.006765896,0.0005318934,-0.01772978,25
2,x,2,0.18854448497295384,0.16649549603462221,16912,16042,-105.0,2,0.0055052363,0.0010574274,-0.03524758,26
3,x,2,0.18854448497295384,0.16649549603462221,11585,11056,-75.0,3,0.006642641,0.0009358355,-0.031194516,27
4,x,2,0.18854448497295384,0.16649549603462221,7168,6830,-45.0,4,0.008447753,0.00096714176,-0.03223806,28
5,x,2,0.18854448497295384,0.16649549603462221,2721,2778,-15.0,5,0.013483932,0.00041517438,0.013839146,29
6,x,2,0.18854448497295384,0.16649549603462221,2713,2782,15.0,6,0.013488235,0.00050294533,0.016764846,30
7,x,2,0.18854448497295384,0.16649549603462221,6822,7270,45.0,7,0.008416318,0.0012733412,0.04244471,31
8,x,2,0.18854448497295384,0.16649549603462221,10609,11254,75.0,8,0.006757841,0.0011816514,0.03938838,32
9,x,2,0.18854448497295384,0.16649549603462221,16333,17194,105.0,9,0.005458172,0.0010286032,0.034286775,33
10,x,2,0.18854448497295384,0.16649549603462221,10769,11137,135.0,10,0.0067547485,0.00067285914,0.02242864,34
11,x,2,0.18854448497295384,0.16649549603462221,23985,24767,165.0,11,0.0045279767,0.0006424713,0.02141571,35
0,x,3,0.21073120534420015,0.18854448497295384,24739,24249,-165.0,0,0.00451769,0.00040063213,-0.013354405,36
1,x,3,0.21073120534420015,0.18854448497295384,11766,11349,-135.0,1,0.0065754736,0.0007225728,-0.02408576,37
2,x,3,0.21073120534420015,0.18854448497295384,15927,15341,-105.0,2,0.005653455,0.000750649,-0.025021635,38
3,x,3,0.21073120534420015,0.18854448497295384,12036,11343,-75.0,3,0.006535016,0.0011872624,-0.039575413,39
4,x,3,0.21073120534420015,0.18854448497295384,6793,6396,-45.0,4,0.008700477,0.0012056411,-0.040188037,40
5,x,3,0.21073120534420015,0.18854448497295384,2762,2602,-15.0,5,0.013643034,0.0011947324,-0.039824415,41
6,x,3,0.21073120534420015,0.18854448497295384,2675,2697,15.0,6,0.013643491,0.00016403107,0.005467702,42
