,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,21803,21638,-165.0,0,0.004797826,0.00015213303,-0.0050711012,0
1,x,0,0.14328244030475618,0.10672914981842041,8788,8560,-135.0,1,0.0075911647,0.0005264109,-0.01754703,1
2,x,0,0.14328244030475618,0.10672914981842041,18024,17574,-105.0,2,0.0052993833,0.0005063215,-0.016877383,2
3,x,0,0.14328244030475618,0.10672914981842041,7399,7457,-75.0,3,0.008204331,0.00015637434,0.0052124783,3
4,x,0,0.14328244030475618,0.10672914981842041,8639,8083,-45.0,4,0.007725517,0.0013317601,-0.044392005,4
5,x,0,0.14328244030475618,0.10672914981842041,4396,4406,-15.0,5,0.010658813,4.5504887e-05,0.0015168296,5
6,x,0,0.14328244030475618,0.10672914981842041,4614,4513,15.0,6,0.010466189,0.0004432337,-0.014774457,6
7,x,0,0.14328244030475618,0.10672914981842041,8377,8685,45.0,7,0.0076534785,0.0007230364,0.024101214,7
8,x,0,0.14328244030475618,0.10672914981842041,7412,7519,75.0,8,0.008183436,0.00028703464,0.009567821,8
9,x,0,0.14328244030475618,0.10672914981842041,17374,18033,105.0,9,0.0053127734,0.00074547954,0.024849318,9
10,x,0,0.14328244030475618,0.10672914981842041,8833,8882,135.0,10,0.007513226,0.000110788416,0.0036929473,10
11,x,0,0.14328244030475618,0.10672914981842041,21691,21931,165.0,11,0.0047877943,0.00022036624,0.007345542,11
0,x,1,0.16649549603462221,0.14328244030475618,22335,21923,-165.0,0,0.00475303,0.0003728592,-0.01242864,12
1,x,1,0.16649549603462221,0.14328244030475618,9684,9446,-135.0,1,0.007229073,0.00049831206,-0.016610403,13
2,x,1,0.16649549603462221,0.14328244030475618,16659,16194,-105.0,2,0.0055161356,0.0005669142,-0.01889714,14
3,x,1,0.16649549603462221,0.14328244030475618,9201,8937,-75.0,3,0.007423749,0.0005829804,-0.01943268,15
4,x,1,0.16649549603462221,0.14328244030475618,7383,6995,-45.0,4,0.008334292,0.0010808681,-0.036028937,16
5,x,1,0.16649549603462221,0.14328244030475618,2874,2911,-15.0,5,0.013147176,0.0002561756,0.008539187,17
6,x,1,0.16649549603462221,0.14328244030475618,2883,2998,15.0,6,0.013035459,0.0007832242,0.026107473,18
7,x,1,0.16649549603462221,0.14328244030475618,7356,7422,45.0,7,0.00822592,0.00017888244,0.005962748,19
8,x,1,0.16649549603462221,0.14328244030475618,8925,8958,75.0,8,0.00747788,7.3911666e-05,0.0024637224,20
9,x,1,0.16649549603462221,0.14328244030475618,16111,16809,105.0,9,0.0055092946,0.00084924896,0.028308298,21
10,x,1,0.16649549603462221,0.14328244030475618,9636,9636,135.0,10,0.007203385,0.0,0.0,22
11,x,1,0.16649549603462221,0.14328244030475618,22100,22326,165.0,11,0.004744292,0.0002037561,0.0067918706,23
0,x,2,0.18854448497295384,0.16649549603462221,22687,22778,-165.0,0,0.0046898597,8.016847e-05,0.0026722825,24
1,x,2,0.18854448497295384,0.16649549603462221,10550,10416,-135.0,1,0.006905997,0.0002559933,-0.008533111,25
2,x,2,0.18854448497295384,0.16649549603462221,16057,15189,-105.0,2,0.005653324,0.0011126656,-0.037088856,26
3,x,2,0.18854448497295384,0.16649549603462221,10552,10085,-75.0,3,0.006957904,0.00090637873,-0.030212626,27
4,x,2,0.18854448497295384,0.16649549603462221,6746,6407,-45.0,4,0.008714256,0.00103232,-0.034410667,28
5,x,2,0.18854448497295384,0.16649549603462221,2645,2643,-15.0,5,0.013751632,1.5148789e-05,-0.00050495967,29
6,x,2,0.18854448497295384,0.16649549603462221,2628,2640,15.0,6,0.013777649,9.1237824e-05,0.0030412609,30
7,x,2,0.18854448497295384,0.16649549603462221,6539,6851,45.0,7,0.008637726,0.0009332832,0.03110944,31
8,x,2,0.18854448497295384,0.16649549603462221,9717,10310,75.0,8,0.007060776,0.0011859823,0.039532743,32
9,x,2,0.18854448497295384,0.16649549603462221,15507,16387,105.0,9,0.005595651,0.0011051294,0.036837645,33
10,x,2,0.18854448497295384,0.16649549603462221,10311,10678,135.0,10,0.0069005825,0.00070034777,0.023344927,34
11,x,2,0.18854448497295384,0.16649549603462221,22531,23022,165.0,11,0.0046848594,0.00043172177,0.014390726,35
0,x,3,0.21073120534420015,0.18854448497295384,23417,23074,-165.0,0,0.004637613,0.00029550487,-0.009850163,36
1,x,3,0.21073120534420015,0.18854448497295384,11325,10972,-135.0,1,0.0066954494,0.0006341145,-0.02113715,37
2,x,3,0.21073120534420015,0.18854448497295384,15373,14848,-105.0,2,0.0057508065,0.0006958087,-0.023193624,38
3,x,3,0.21073120534420015,0.18854448497295384,11266,10559,-75.0,3,0.0067626406,0.0012974916,-0.043249723,39
4,x,3,0.21073120534420015,0.18854448497295384,6479,6101,-45.0,4,0.00890861,0.0012035124,-0.04011708,40
5,x,3,0.21073120534420015,0.18854448497295384,2595,2500,-15.0,5,0.0140053285,0.000746825,-0.024894167,41
6,x,3,0.21073120534420015,0.18854448497295384,2544,2600,15.0,6,0.013941312,0.00043604017,0.014534673,42
7,x,3,0.21073120534420015,0.18854448497295384,6296,6442,45.0,7,0.008859281,0.00045908283,0.015302761,43
8,x,3,0.21073120534420015,0.18854448497295384,10506,10997,75.0,8,0.006816298,0.00091458036,0.030486012,44
9,x,3,0.21073120534420015,0.18854448497295384,14871,15060,105.0,9,0.0057799486,0.00025291817,0.008430606,45
10,x,3,0.21073120534420015,0.18854448497295384,11200,11263,135.0,10,0.006672108,0.00011233426,0.0037444753,46
11,x,3,0.21073120534420015,0.18854448497295384,22765,23288,165.0,11,0.004659305,0.0004548657,0.0151621895,47
0,x,4,0.23393914103507996,0.21073120534420015,23532,22967,-165.0,0,0.004636829,0.00048668083,-0.016222695,48
1,x,4,0.23393914103507996,0.21073120534420015,11962,11700,-135.0,1,0.0065002013,0.00044349555,-0.014783185,49
2,x,4,0.23393914103507996,0.21073120534420015,14715,13979,-105.0,2,0.0058999676,0.0010273681,-0.034245607,50
3,x,4,0.23393914103507996,0.21073120534420015,11917,11173,-75.0,3,0.006574849,0.0012905904,-0.043019682,51
4,x,4,0.23393914103507996,0.21073120534420015,6268,6031,-45.0,4,0.009014078,0.00077182346,-0.025727449,52
5,x,4,0.23393914103507996,0.21073120534420015,2552,2506,-15.0,5,0.014059781,0.0003642658,-0.012142194,53
6,x,4,0.23393914103507996,0.21073120534420015,2568,2549,15.0,6,0.013979349,0.00014872281,-0.0049574273,54
7,x,4,0.23393914103507996,0.21073120534420015,6115,6256,45.0,7,0.008989744,0.0004565136,0.015217121,55
