,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23747,23798,-165.0,0,0.0045861383,4.2964002e-05,0.0014321335,0
1,x,0,0.14328244030475618,0.10672914981842041,9221,8925,-135.0,1,0.0074217534,0.00065335655,-0.021778552,1
2,x,0,0.14328244030475618,0.10672914981842041,19585,19048,-105.0,2,0.0050868155,0.00055674365,-0.018558122,2
3,x,0,0.14328244030475618,0.10672914981842041,8243,8180,-75.0,3,0.007803116,0.0001536482,-0.005121607,3
4,x,0,0.14328244030475618,0.10672914981842041,9346,8733,-45.0,4,0.0074296324,0.0013580804,-0.045269348,4
5,x,0,0.14328244030475618,0.10672914981842041,4326,4257,-15.0,5,0.010793329,0.0003219952,-0.010733174,5
6,x,0,0.14328244030475618,0.10672914981842041,4527,4402,15.0,6,0.010580903,0.0005607207,-0.01869069,6
7,x,0,0.14328244030475618,0.10672914981842041,9037,9303,45.0,7,0.0073827626,0.00058092724,0.019364242,7
8,x,0,0.14328244030475618,0.10672914981842041,8216,8235,75.0,8,0.0077965655,4.625948e-05,0.0015419826,8
9,x,0,0.14328244030475618,0.10672914981842041,18732,19537,105.0,9,0.005109814,0.0008425354,0.028084515,9
10,x,0,0.14328244030475618,0.10672914981842041,9239,9286,135.0,10,0.0073471414,0.00010161997,0.0033873324,10
11,x,0,0.14328244030475618,0.10672914981842041,23828,24040,165.0,11,0.004570564,0.00017739035,0.0059130117,11
0,x,1,0.16649549603462221,0.14328244030475618,24683,24235,-165.0,0,0.004520986,0.00036681638,-0.012227213,12
1,x,1,0.16649549603462221,0.14328244030475618,10260,10025,-135.0,1,0.0070203785,0.00046401526,-0.015467176,13
2,x,1,0.16649549603462221,0.14328244030475618,17999,17591,-105.0,2,0.005300113,0.000459168,-0.0153056,14
3,x,1,0.16649549603462221,0.14328244030475618,10310,9911,-75.0,3,0.0070298803,0.0007903322,-0.026344407,15
