,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23270,23224,-165.0,0,0.004637684,3.962783e-05,-0.0013209278,0
1,x,0,0.14328244030475618,0.10672914981842041,8653,8356,-135.0,1,0.007665537,0.0006993863,-0.023312876,1
2,x,0,0.14328244030475618,0.10672914981842041,18953,18499,-105.0,2,0.0051666093,0.0004855347,-0.01618449,2
3,x,0,0.14328244030475618,0.10672914981842041,7972,7983,-75.0,3,0.007916831,2.761438e-05,0.00092047936,3
4,x,0,0.14328244030475618,0.10672914981842041,9141,8562,-45.0,4,0.0075086546,0.0013099995,-0.04366665,4
5,x,0,0.14328244030475618,0.10672914981842041,4018,3973,-15.0,5,0.011186318,0.00022555413,-0.007518471,5
6,x,0,0.14328244030475618,0.10672914981842041,4215,4174,15.0,6,0.0109178135,0.00019575511,-0.0065251705,6
7,x,0,0.14328244030475618,0.10672914981842041,8864,9179,45.0,7,0.0074426504,0.00069926406,0.023308802,7
8,x,0,0.14328244030475618,0.10672914981842041,7951,7995,75.0,8,0.007919015,0.00011051987,0.0036839957,8
9,x,0,0.14328244030475618,0.10672914981842041,18209,18987,105.0,9,0.005183015,0.00083776604,0.027925536,9
10,x,0,0.14328244030475618,0.10672914981842041,8594,8628,135.0,10,0.00762003,7.907419e-05,0.0026358063,10
11,x,0,0.14328244030475618,0.10672914981842041,23103,23423,165.0,11,0.0046358975,0.0002754823,0.009182744,11
0,x,1,0.16649549603462221,0.14328244030475618,24733,24118,-165.0,0,0.0045237844,0.0005042444,-0.016808147,12
1,x,1,0.16649549603462221,0.14328244030475618,9855,9625,-135.0,1,0.0071639335,0.00047290983,-0.01576366,13
2,x,1,0.16649549603462221,0.14328244030475618,17856,17494,-105.0,2,0.0053182,0.00041016497,-0.013672166,14
3,x,1,0.16649549603462221,0.14328244030475618,10296,9868,-75.0,3,0.007039425,0.00085017143,-0.028339049,15
4,x,1,0.16649549603462221,0.14328244030475618,8008,7576,-45.0,4,0.008005029,0.00111031,-0.037010334,16
5,x,1,0.16649549603462221,0.14328244030475618,2871,2903,-15.0,5,0.013159812,0.00022197937,0.007399312,17
6,x,1,0.16649549603462221,0.14328244030475618,2933,3038,15.0,6,0.012937689,0.00070433883,0.023477962,18
7,x,1,0.16649549603462221,0.14328244030475618,7881,8021,45.0,7,0.007929469,0.0003526271,0.011754237,19
8,x,1,0.16649549603462221,0.14328244030475618,9852,10035,75.0,8,0.0070905937,0.00036857108,0.012285703,20
9,x,1,0.16649549603462221,0.14328244030475618,17394,18108,105.0,9,0.0053053857,0.0008055357,0.02685119,21
10,x,1,0.16649549603462221,0.14328244030475618,9783,9808,135.0,10,0.0071444875,5.1111994e-05,0.0017037332,22
11,x,1,0.16649549603462221,0.14328244030475618,24312,24420,165.0,11,0.0045299246,8.876647e-05,0.0029588824,23
