,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,24340,24365,-165.0,0,0.0045311986,2.0559184e-05,0.00068530615,0
1,x,0,0.14328244030475618,0.10672914981842041,9934,9649,-135.0,1,0.0071446076,0.00058291474,-0.019430492,1
2,x,0,0.14328244030475618,0.10672914981842041,20298,19741,-105.0,2,0.004996702,0.00055720034,-0.018573346,2
3,x,0,0.14328244030475618,0.10672914981842041,8875,8797,-75.0,3,0.0075222817,0.00017678618,-0.005892873,3
4,x,0,0.14328244030475618,0.10672914981842041,10090,9458,-45.0,4,0.0071456847,0.0012949535,-0.043165118,4
5,x,0,0.14328244030475618,0.10672914981842041,4628,4575,-15.0,5,0.010423713,0.00023066721,-0.007688907,5
6,x,0,0.14328244030475618,0.10672914981842041,4800,4708,15.0,6,0.01025461,0.0003875592,-0.012918641,6
7,x,0,0.14328244030475618,0.10672914981842041,9782,10076,45.0,7,0.0070949183,0.0005929953,0.019766511,7
8,x,0,0.14328244030475618,0.10672914981842041,8827,8950,75.0,8,0.007499844,0.00027713162,0.009237721,8
9,x,0,0.14328244030475618,0.10672914981842041,19517,20266,105.0,9,0.005012034,0.00075409084,0.025136363,9
10,x,0,0.14328244030475618,0.10672914981842041,9940,9909,135.0,10,0.0070978976,6.255507e-05,-0.0020851688,10
11,x,0,0.14328244030475618,0.10672914981842041,24408,24720,165.0,11,0.0045114886,0.00025436943,0.008478981,11
0,x,1,0.16649549603462221,0.14328244030475618,26403,25844,-165.0,0,0.004374466,0.00042853854,-0.014284618,12
1,x,1,0.16649549603462221,0.14328244030475618,11305,11018,-135.0,1,0.0066920584,0.0005149544,-0.017165147,13
2,x,1,0.16649549603462221,0.14328244030475618,19435,18953,-105.0,2,0.005103184,0.0005029108,-0.016763695,14
3,x,1,0.16649549603462221,0.14328244030475618,11413,11020,-75.0,3,0.0066747884,0.00070168887,-0.02338963,15
4,x,1,0.16649549603462221,0.14328244030475618,8830,8468,-45.0,4,0.0076003303,0.0008382086,-0.027940286,16
5,x,1,0.16649549603462221,0.14328244030475618,3327,3381,-15.0,5,0.012208953,0.00032243348,0.010747783,17
6,x,1,0.16649549603462221,0.14328244030475618,3335,3418,15.0,6,0.012167269,0.0004922897,0.016409658,18
7,x,1,0.16649549603462221,0.14328244030475618,8707,8832,45.0,7,0.0075505385,0.00028545957,0.009515319,19
8,x,1,0.16649549603462221,0.14328244030475618,11043,11232,75.0,8,0.006699822,0.0003398471,0.011328236,20
9,x,1,0.16649549603462221,0.14328244030475618,18864,19607,105.0,9,0.0050966972,0.00077356136,0.02578538,21
10,x,1,0.16649549603462221,0.14328244030475618,11256,11309,135.0,10,0.0066570253,9.407624e-05,0.0031358746,22
11,x,1,0.16649549603462221,0.14328244030475618,26216,26423,165.0,11,0.0043585314,0.00015750782,0.0052502607,23
0,x,2,0.18854448497295384,0.16649549603462221,26225,26327,-165.0,0,0.004362183,7.774104e-05,0.002591368,24
1,x,2,0.18854448497295384,0.16649549603462221,12110,11844,-135.0,1,0.006460457,0.00044477772,-0.014825924,25
2,x,2,0.18854448497295384,0.16649549603462221,18244,17378,-105.0,2,0.0052955607,0.00097373105,-0.0324577,26
3,x,2,0.18854448497295384,0.16649549603462221,12715,12190,-75.0,3,0.006334096,0.00084432994,-0.028144332,27
4,x,2,0.18854448497295384,0.16649549603462221,7941,7634,-45.0,4,0.008010056,0.00078949565,-0.026316522,28
5,x,2,0.18854448497295384,0.16649549603462221,3074,3098,-15.0,5,0.012728616,0.0001557488,0.005191627,29
6,x,2,0.18854448497295384,0.16649549603462221,3078,3097,15.0,6,0.012725588,0.00012324125,0.0041080415,30
7,x,2,0.18854448497295384,0.16649549603462221,7696,8077,45.0,7,0.007958237,0.00096749805,0.032249935,31
8,x,2,0.18854448497295384,0.16649549603462221,11681,12421,75.0,8,0.006435885,0.0012297535,0.040991783,32
9,x,2,0.18854448497295384,0.16649549603462221,17710,18482,105.0,9,0.005254332,0.00085436634,0.02847888,33
10,x,2,0.18854448497295384,0.16649549603462221,11927,12219,135.0,10,0.0064345887,0.00048436984,0.016145661,34
11,x,2,0.18854448497295384,0.16649549603462221,26008,26757,165.0,11,0.0043526026,0.0005685587,0.018951956,35
0,x,3,0.21073120534420015,0.18854448497295384,26447,26047,-165.0,0,0.0043643815,0.00030520366,-0.010173456,36
1,x,3,0.21073120534420015,0.18854448497295384,12778,12269,-135.0,1,0.0063162926,0.0008139571,-0.027131904,37
2,x,3,0.21073120534420015,0.18854448497295384,17214,16544,-105.0,2,0.0054407544,0.00079494575,-0.026498193,38
3,x,3,0.21073120534420015,0.18854448497295384,13114,12384,-75.0,3,0.0062579117,0.0011467168,-0.038223892,39
4,x,3,0.21073120534420015,0.18854448497295384,7500,7110,-45.0,4,0.00826797,0.0010691873,-0.035639577,40
5,x,3,0.21073120534420015,0.18854448497295384,3044,2916,-15.0,5,0.012947869,0.0008602073,-0.028673578,41
6,x,3,0.21073120534420015,0.18854448497295384,2964,2985,15.0,6,0.01296502,0.00014138871,0.004712957,42
7,x,3,0.21073120534420015,0.18854448497295384,7356,7514,45.0,7,0.008199753,0.00042558424,0.014186141,43
8,x,3,0.21073120534420015,0.18854448497295384,12273,12856,75.0,8,0.006305274,0.0009292504,0.030975014,44
9,x,3,0.21073120534420015,0.18854448497295384,16557,16905,105.0,9,0.005466158,0.00041654965,0.013884989,45
10,x,3,0.21073120534420015,0.18854448497295384,12558,12702,135.0,10,0.0062917396,0.00022833294,0.0076110982,46
11,x,3,0.21073120534420015,0.18854448497295384,25824,26419,165.0,11,0.0043745735,0.00045617166,0.015205722,47
0,x,4,0.23393914103507996,0.21073120534420015,25926,25357,-165.0,0,0.0044153547,0.00044440432,-0.014813477,48
1,x,4,0.23393914103507996,0.21073120534420015,13146,12830,-135.0,1,0.0062037827,0.00048725266,-0.016241755,49
2,x,4,0.23393914103507996,0.21073120534420015,16073,15342,-105.0,2,0.0056392555,0.0009320082,-0.031066941,50
3,x,4,0.23393914103507996,0.21073120534420015,13345,12663,-75.0,3,0.0061969818,0.0010503085,-0.035010282,51
4,x,4,0.23393914103507996,0.21073120534420015,7277,6984,-45.0,4,0.008370696,0.00082291896,-0.027430633,52
5,x,4,0.23393914103507996,0.21073120534420015,2968,2892,-15.0,5,0.01306129,0.0005194639,-0.017315464,53
6,x,4,0.23393914103507996,0.21073120534420015,2974,2951,15.0,6,0.012991222,0.00015548157,-0.005182719,54
