,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,17075,17076,-165.0,0,0.0054112584,1.1728324e-06,3.9094415e-05,0
1,x,0,0.14328244030475618,0.10672914981842041,7178,7055,-135.0,1,0.008381521,0.00034613704,-0.011537901,1
2,x,0,0.14328244030475618,0.10672914981842041,14716,14254,-105.0,2,0.0058739097,0.00063875294,-0.021291764,2
3,x,0,0.14328244030475618,0.10672914981842041,6246,6185,-75.0,3,0.008968868,0.00019654553,-0.0065515176,3
4,x,0,0.14328244030475618,0.10672914981842041,7759,7210,-45.0,4,0.008163611,0.0014689905,-0.04896635,4
5,x,0,0.14328244030475618,0.10672914981842041,3679,3613,-15.0,5,0.011709678,0.00036252392,-0.012084131,5
6,x,0,0.14328244030475618,0.10672914981842041,3751,3750,15.0,6,0.0115462355,5.3397416e-06,-0.00017799139,6
7,x,0,0.14328244030475618,0.10672914981842041,7492,7710,45.0,7,0.008109051,0.0005743745,0.019145818,7
8,x,0,0.14328244030475618,0.10672914981842041,6249,6411,75.0,8,0.008886275,0.00051253167,0.01708439,8
9,x,0,0.14328244030475618,0.10672914981842041,14019,14747,105.0,9,0.005892671,0.0010136578,0.03378859,9
10,x,0,0.14328244030475618,0.10672914981842041,7213,7249,135.0,10,0.008315405,9.970422e-05,0.0033234742,10
11,x,0,0.14328244030475618,0.10672914981842041,17230,17408,165.0,11,0.005372957,0.00020582903,0.0068609677,11
0,x,1,0.16649549603462221,0.14328244030475618,18237,17888,-165.0,0,0.0052608987,0.0003869519,-0.012898397,12
1,x,1,0.16649549603462221,0.14328244030475618,7936,7715,-135.0,1,0.007991932,0.0005655742,-0.018852474,13
2,x,1,0.16649549603462221,0.14328244030475618,13979,13678,-105.0,2,0.006012452,0.00043591406,-0.014530469,14
3,x,1,0.16649549603462221,0.14328244030475618,7918,7606,-75.0,3,0.008023092,0.00080498983,-0.026832994,15
4,x,1,0.16649549603462221,0.14328244030475618,6836,6452,-45.0,4,0.008668555,0.0011574734,-0.038582448,16
5,x,1,0.16649549603462221,0.14328244030475618,2625,2664,-15.0,5,0.0137496665,0.00029534558,0.009844853,17
6,x,1,0.16649549603462221,0.14328244030475618,2622,2683,15.0,6,0.013727964,0.00046055752,0.015351918,18
7,x,1,0.16649549603462221,0.14328244030475618,6787,6792,45.0,7,0.008581556,1.474829e-05,0.0004916097,19
8,x,1,0.16649549603462221,0.14328244030475618,7778,7849,75.0,8,0.007999341,0.00018197937,0.006065979,20
9,x,1,0.16649549603462221,0.14328244030475618,13562,14189,105.0,9,0.006000162,0.00090495776,0.030165259,21
10,x,1,0.16649549603462221,0.14328244030475618,8006,8013,135.0,10,0.007901003,1.750258e-05,0.00058341934,22
11,x,1,0.16649549603462221,0.14328244030475618,18200,18312,165.0,11,0.0052333353,0.00012286319,0.00409544,23
0,x,2,0.18854448497295384,0.16649549603462221,18935,18875,-165.0,0,0.0051427535,6.356002e-05,-0.0021186674,24
1,x,2,0.18854448497295384,0.16649549603462221,8830,8621,-135.0,1,0.007568927,0.00047969518,-0.01598984,25
2,x,2,0.18854448497295384,0.16649549603462221,13767,13123,-105.0,2,0.006095123,0.0009592559,-0.0319752,26
3,x,2,0.18854448497295384,0.16649549603462221,9178,8872,-75.0,3,0.0074413223,0.00067902164,-0.022634055,27
4,x,2,0.18854448497295384,0.16649549603462221,6311,6023,-45.0,4,0.008999883,0.00093525054,-0.03117502,28
5,x,2,0.18854448497295384,0.16649549603462221,2509,2505,-15.0,5,0.01412237,3.1953252e-05,-0.0010651085,29
6,x,2,0.18854448497295384,0.16649549603462221,2474,2500,15.0,6,0.014178704,0.00020936638,0.0069788797,30
7,x,2,0.18854448497295384,0.16649549603462221,6043,6406,45.0,7,0.00895578,0.0011679159,0.03893053,31
8,x,2,0.18854448497295384,0.16649549603462221,8545,9023,75.0,8,0.007539666,0.0010897955,0.036326516,32
9,x,2,0.18854448497295384,0.16649549603462221,13211,13935,105.0,9,0.0060655694,0.0010682482,0.035608273,33
10,x,2,0.18854448497295384,0.16649549603462221,8740,8882,135.0,10,0.007532641,0.0003227547,0.01075849,34
11,x,2,0.18854448497295384,0.16649549603462221,18762,19264,165.0,11,0.005127341,0.00052876474,0.017625492,35
