,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,18213,18286,-165.0,0,0.0052342922,8.010901e-05,0.0026703002,0
1,x,0,0.14328244030475618,0.10672914981842041,7333,7143,-135.0,1,0.008310153,0.0005257078,-0.017523594,1
2,x,0,0.14328244030475618,0.10672914981842041,15437,14888,-105.0,2,0.0057408037,0.0007251218,-0.024170728,2
3,x,0,0.14328244030475618,0.10672914981842041,6478,6462,-75.0,3,0.008790879,4.952507e-05,-0.0016508357,3
4,x,0,0.14328244030475618,0.10672914981842041,7837,7335,-45.0,4,0.008110627,0.0013252576,-0.044175252,4
5,x,0,0.14328244030475618,0.10672914981842041,3685,3618,-15.0,5,0.011700832,0.0003674624,-0.012248747,5
6,x,0,0.14328244030475618,0.10672914981842041,3846,3770,15.0,6,0.011457714,0.00039969257,-0.013323086,6
7,x,0,0.14328244030475618,0.10672914981842041,7612,7820,45.0,7,0.008048567,0.00053985923,0.017995307,7
8,x,0,0.14328244030475618,0.10672914981842041,6480,6576,75.0,8,0.008751329,0.0002945103,0.009817011,8
9,x,0,0.14328244030475618,0.10672914981842041,14827,15460,105.0,9,0.005743845,0.00083711836,0.027903946,9
10,x,0,0.14328244030475618,0.10672914981842041,7400,7446,135.0,10,0.008207135,0.00012410458,0.0041368194,10
11,x,0,0.14328244030475618,0.10672914981842041,18253,18417,165.0,11,0.0052219993,0.00017913168,0.005971056,11
0,x,1,0.16649549603462221,0.14328244030475618,19383,18989,-165.0,0,0.0051044854,0.00041126448,-0.013708817,12
1,x,1,0.16649549603462221,0.14328244030475618,8217,7988,-135.0,1,0.007854131,0.0005660123,-0.018867077,13
2,x,1,0.16649549603462221,0.14328244030475618,14433,14200,-105.0,2,0.005909367,0.00032593313,-0.010864438,14
3,x,1,0.16649549603462221,0.14328244030475618,8253,7911,-75.0,3,0.007862347,0.00084745506,-0.028248502,15
4,x,1,0.16649549603462221,0.14328244030475618,6756,6393,-45.0,4,0.00871482,0.0011057408,-0.036858026,16
5,x,1,0.16649549603462221,0.14328244030475618,2572,2601,-15.0,5,0.013903258,0.00022454064,0.007484688,17
