,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23357,23338,-165.0,0,0.0046276953,1.6297563e-05,-0.0005432521,0
1,x,0,0.14328244030475618,0.10672914981842041,9113,8835,-135.0,1,0.0074627534,0.0006203948,-0.020679828,1
2,x,0,0.14328244030475618,0.10672914981842041,18838,18384,-105.0,2,0.0051825386,0.00048853486,-0.016284496,2
3,x,0,0.14328244030475618,0.10672914981842041,8328,8281,-75.0,3,0.0077593466,0.00011334276,-0.003778092,3
4,x,0,0.14328244030475618,0.10672914981842041,9250,8621,-45.0,4,0.007472149,0.0014097472,-0.04699157,4
5,x,0,0.14328244030475618,0.10672914981842041,4158,4125,-15.0,5,0.010987529,0.00015957531,-0.005319177,5
6,x,0,0.14328244030475618,0.10672914981842041,4441,4357,15.0,6,0.010660381,0.00038241484,-0.012747162,6
7,x,0,0.14328244030475618,0.10672914981842041,9046,9326,45.0,7,0.007376186,0.00061043724,0.020347908,7
8,x,0,0.14328244030475618,0.10672914981842041,8219,8318,75.0,8,0.007776027,0.00023978272,0.0079927575,8
9,x,0,0.14328244030475618,0.10672914981842041,18419,19195,105.0,9,0.00515419,0.0008263264,0.027544213,9
10,x,0,0.14328244030475618,0.10672914981842041,9152,9191,135.0,10,0.0073835133,8.515961e-05,0.0028386537,10
11,x,0,0.14328244030475618,0.10672914981842041,22857,23216,165.0,11,0.0046585766,0.00031209542,0.0104031805,11
0,x,1,0.16649549603462221,0.14328244030475618,25210,24516,-165.0,0,0.0044836616,0.0005590046,-0.018633487,12
1,x,1,0.16649549603462221,0.14328244030475618,10574,10337,-135.0,1,0.006914533,0.00045395517,-0.01513184,13
2,x,1,0.16649549603462221,0.14328244030475618,17957,17536,-105.0,2,0.0053073065,0.0004750932,-0.01583644,14
3,x,1,0.16649549603462221,0.14328244030475618,10699,10282,-75.0,3,0.0069013485,0.0007960664,-0.026535548,15
4,x,1,0.16649549603462221,0.14328244030475618,8077,7703,-45.0,4,0.007956627,0.0009493011,-0.031643372,16
5,x,1,0.16649549603462221,0.14328244030475618,3021,3031,-15.0,5,0.012854331,6.6182096e-05,0.0022060699,17
6,x,1,0.16649549603462221,0.14328244030475618,3077,3148,15.0,6,0.012673016,0.000456834,0.0152278,18
7,x,1,0.16649549603462221,0.14328244030475618,8100,8226,45.0,7,0.00782595,0.00030912217,0.010304073,19
8,x,1,0.16649549603462221,0.14328244030475618,10271,10399,75.0,8,0.0069552846,0.00024803268,0.008267757,20
9,x,1,0.16649549603462221,0.14328244030475618,17713,18542,105.0,9,0.005249447,0.00091585354,0.030528452,21
10,x,1,0.16649549603462221,0.14328244030475618,10368,10320,135.0,10,0.0069524627,9.2931325e-05,-0.003097711,22
11,x,1,0.16649549603462221,0.14328244030475618,24429,24661,165.0,11,0.0045133065,0.00018929293,0.0063097645,23
0,x,2,0.18854448497295384,0.16649549603462221,24663,24778,-165.0,0,0.004497325,9.31644e-05,0.0031054802,24
1,x,2,0.18854448497295384,0.16649549603462221,11291,11097,-135.0,1,0.006682874,0.00034707703,-0.011569235,25
2,x,2,0.18854448497295384,0.16649549603462221,16893,16077,-105.0,2,0.0055043153,0.0009913126,-0.033043753,26
3,x,2,0.18854448497295384,0.16649549603462221,11788,11317,-75.0,3,0.006576368,0.00081649655,-0.027216552,27
4,x,2,0.18854448497295384,0.16649549603462221,7282,7020,-45.0,4,0.0083593335,0.00073374296,-0.0244581,28
5,x,2,0.18854448497295384,0.16649549603462221,2817,2790,-15.0,5,0.013354442,0.00019287354,-0.006429118,29
6,x,2,0.18854448497295384,0.16649549603462221,2753,2835,15.0,6,0.013374835,0.00058775576,0.019591859,30
7,x,2,0.18854448497295384,0.16649549603462221,7073,7493,45.0,7,0.00827957,0.0011549107,0.038497023,31
8,x,2,0.18854448497295384,0.16649549603462221,10848,11499,75.0,8,0.006684388,0.0011668127,0.03889376,32
9,x,2,0.18854448497295384,0.16649549603462221,16550,17440,105.0,9,0.0054207435,0.0010487651,0.03495884,33
10,x,2,0.18854448497295384,0.16649549603462221,10983,11231,135.0,10,0.0067086997,0.0004471614,0.014905381,34
11,x,2,0.18854448497295384,0.16649549603462221,24217,24921,165.0,11,0.0045103664,0.000573845,0.019128166,35
0,x,3,0.21073120534420015,0.18854448497295384,24934,24494,-165.0,0,0.0044976203,0.00035654887,-0.011884963,36
1,x,3,0.21073120534420015,0.18854448497295384,11998,11577,-135.0,1,0.0065110447,0.00071526965,-0.023842322,37
2,x,3,0.21073120534420015,0.18854448497295384,15908,15328,-105.0,2,0.005656383,0.00074372435,-0.024790812,38
3,x,3,0.21073120534420015,0.18854448497295384,12222,11477,-75.0,3,0.0064901114,0.0012591159,-0.04197053,39
4,x,3,0.21073120534420015,0.18854448497295384,6865,6526,-45.0,4,0.00863665,0.0010139723,-0.03379908,40
5,x,3,0.21073120534420015,0.18854448497295384,2781,2674,-15.0,5,0.013534856,0.00078564876,-0.026188293,41
6,x,3,0.21073120534420015,0.18854448497295384,2699,2708,15.0,6,0.013599431,6.666924e-05,0.0022223082,42
7,x,3,0.21073120534420015,0.18854448497295384,6752,6914,45.0,7,0.008553127,0.0004748025,0.01582675,43
8,x,3,0.21073120534420015,0.18854448497295384,11449,11948,75.0,8,0.0065349727,0.00085423974,0.028474659,44
9,x,3,0.21073120534420015,0.18854448497295384,15498,15786,105.0,9,0.0056533525,0.00036873098,0.012291033,45
10,x,3,0.21073120534420015,0.18854448497295384,11598,11745,135.0,10,0.00654495,0.00025223193,0.008407732,46
11,x,3,0.21073120534420015,0.18854448497295384,24071,24580,165.0,11,0.004533272,0.0004190496,0.013968321,47
0,x,4,0.23393914103507996,0.21073120534420015,24341,23813,-165.0,0,0.004556562,0.00043917837,-0.01463928,48
1,x,4,0.23393914103507996,0.21073120534420015,12375,12037,-135.0,1,0.006399177,0.00055456534,-0.018485513,49
2,x,4,0.23393914103507996,0.21073120534420015,15054,14230,-105.0,2,0.005839533,0.001127032,-0.037567735,50
3,x,4,0.23393914103507996,0.21073120534420015,12521,11790,-75.0,3,0.0064083813,0.0012043535,-0.040145118,51
4,x,4,0.23393914103507996,0.21073120534420015,6700,6450,-45.0,4,0.008717605,0.0007614715,-0.025382385,52
5,x,4,0.23393914103507996,0.21073120534420015,2738,2697,-15.0,5,0.0135637,0.0003021508,-0.010071693,53
6,x,4,0.23393914103507996,0.21073120534420015,2710,2715,15.0,6,0.0135768745,3.6915582e-05,0.0012305194,54
7,x,4,0.23393914103507996,0.21073120534420015,6427,6600,45.0,7,0.008760109,0.0005319136,0.017730454,55
8,x,4,0.23393914103507996,0.21073120534420015,11493,12253,75.0,8,0.006483476,0.0012819249,0.04273083,56
9,x,4,0.23393914103507996,0.21073120534420015,14477,15194,105.0,9,0.0058024013,0.00096789084,0.03226303,57
10,x,4,0.23393914103507996,0.21073120534420015,12056,12248,135.0,10,0.006414118,0.00031641926,0.010547309,58
11,x,4,0.23393914103507996,0.21073120534420015,23708,24030,165.0,11,0.004576677,0.00027016626,0.009005542,59
0,x,5,0.2590043723583222,0.23393914103507996,23603,23222,-165.0,0,0.004620995,0.0003259017,-0.01086339,60
1,x,5,0.2590043723583222,0.23393914103507996,12797,12357,-135.0,1,0.0063034454,0.000700624,-0.023354135,61
2,x,5,0.2590043723583222,0.23393914103507996,14100,13625,-105.0,2,0.006004137,0.000686217,-0.0228739,62
3,x,5,0.2590043723583222,0.23393914103507996,12332,11636,-75.0,3,0.0064544235,0.0011630994,-0.038769983,63
4,x,5,0.2590043723583222,0.23393914103507996,6710,6286,-45.0,4,0.008763604,0.0013067591,-0.04355864,64
5,x,5,0.2590043723583222,0.23393914103507996,2814,2779,-15.0,5,0.013370955,0.00025064708,-0.008354903,65
6,x,5,0.2590043723583222,0.23393914103507996,2684,2797,15.0,6,0.013502231,0.00082576805,0.027525602,66
7,x,5,0.2590043723583222,0.23393914103507996,6435,6585,45.0,7,0.008762805,0.00046144475,0.015381492,67
8,x,5,0.2590043723583222,0.23393914103507996,11576,12466,75.0,8,0.0064414497,0.001482719,0.049423967,68
9,x,5,0.2590043723583222,0.23393914103507996,13805,14448,105.0,9,0.0059465785,0.00091156125,0.030385375,69
10,x,5,0.2590043723583222,0.23393914103507996,12474,12747,135.0,10,0.006296127,0.00043355057,0.014451686,70
11,x,5,0.2590043723583222,0.23393914103507996,23470,23505,165.0,11,0.004613881,2.9842875e-05,0.0009947625,71
0,x,6,0.28756390213966365,0.2590043723583222,22962,22779,-165.0,0,0.004675639,0.00016024514,-0.0053415047,72
1,x,6,0.28756390213966365,0.2590043723583222,13316,12856,-135.0,1,0.0061796224,0.00070398,-0.023466,73
2,x,6,0.28756390213966365,0.2590043723583222,13837,13088,-105.0,2,0.006090072,0.001114206,-0.0371402,74
3,x,6,0.28756390213966365,0.2590043723583222,12259,11571,-75.0,3,0.0064731413,0.0011563887,-0.03854629,75
4,x,6,0.28756390213966365,0.2590043723583222,6466,6268,-45.0,4,0.008859801,0.0006227873,-0.020759577,76
5,x,6,0.28756390213966365,0.2590043723583222,2817,2777,-15.0,5,0.013369618,0.0002864026,-0.009546753,77
6,x,6,0.28756390213966365,0.2590043723583222,2658,2770,15.0,6,0.013567981,0.0008264519,0.027548399,78
7,x,6,0.28756390213966365,0.2590043723583222,6322,6575,45.0,7,0.008802512,0.00078572624,0.026190875,79
8,x,6,0.28756390213966365,0.2590043723583222,11671,12213,75.0,8,0.006467658,0.0009089325,0.03029775,80
9,x,6,0.28756390213966365,0.2590043723583222,13094,13748,105.0,9,0.006100461,0.0009758932,0.032529775,81
10,x,6,0.28756390213966365,0.2590043723583222,12686,13238,135.0,10,0.0062083104,0.0008528575,0.028428584,82
11,x,6,0.28756390213966365,0.2590043723583222,22768,23159,165.0,11,0.0046659266,0.00034099506,0.011366502,83
0,x,7,0.3227645635604859,0.28756390213966365,22438,21871,-165.0,0,0.0047499677,0.00051254325,-0.017084775,84
1,x,7,0.3227645635604859,0.28756390213966365,13456,13103,-135.0,1,0.006135158,0.0005323563,-0.017745212,85
2,x,7,0.3227645635604859,0.28756390213966365,12949,12399,-105.0,2,0.0062783547,0.00086907734,-0.028969245,86
3,x,7,0.3227645635604859,0.28756390213966365,12183,11411,-75.0,3,0.006504058,0.0013105547,-0.043685157,87
4,x,7,0.3227645635604859,0.28756390213966365,6538,6341,-45.0,4,0.008809847,0.00061266567,-0.020422189,88
5,x,7,0.3227645635604859,0.28756390213966365,2963,2831,-15.0,5,0.013131361,0.00091250415,-0.030416805,89
6,x,7,0.3227645635604859,0.28756390213966365,2803,2835,15.0,6,0.01331757,0.00022733398,0.0075777993,90
