,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,15615,15681,-165.0,0,0.005652673,8.446845e-05,0.002815615,0
1,x,0,0.14328244030475618,0.10672914981842041,6283,6181,-135.0,1,0.008956645,0.00032777977,-0.010925992,1
2,x,0,0.14328244030475618,0.10672914981842041,13409,13005,-105.0,2,0.0061516603,0.00061261357,-0.020420453,2
3,x,0,0.14328244030475618,0.10672914981842041,5438,5472,-75.0,3,0.009573789,0.0001248227,0.0041607567,3
4,x,0,0.14328244030475618,0.10672914981842041,6930,6472,-45.0,4,0.008629044,0.001368785,-0.04562617,4
5,x,0,0.14328244030475618,0.10672914981842041,3159,3108,-15.0,5,0.012631197,0.0003259492,-0.010864973,5
6,x,0,0.14328244030475618,0.10672914981842041,3319,3297,15.0,6,0.012294135,0.00013318847,-0.0044396156,6
7,x,0,0.14328244030475618,0.10672914981842041,6732,6942,45.0,7,0.008549897,0.00061512465,0.020504156,7
8,x,0,0.14328244030475618,0.10672914981842041,5508,5615,75.0,8,0.00948098,0.000385302,0.0128434,8
9,x,0,0.14328244030475618,0.10672914981842041,12953,13450,105.0,9,0.006152281,0.0007539499,0.025131665,9
10,x,0,0.14328244030475618,0.10672914981842041,6393,6435,135.0,10,0.008829098,0.00013113837,0.004371279,10
11,x,0,0.14328244030475618,0.10672914981842041,15611,15808,165.0,11,0.0056414222,0.0002511385,0.008371283,11
0,x,1,0.16649549603462221,0.14328244030475618,16582,16380,-165.0,0,0.005507807,0.000245458,-0.008181934,12
1,x,1,0.16649549603462221,0.14328244030475618,7053,6924,-135.0,1,0.008457852,0.0003696708,-0.012322361,13
2,x,1,0.16649549603462221,0.14328244030475618,12716,12578,-105.0,2,0.006287525,0.00021852495,-0.007284165,14
3,x,1,0.16649549603462221,0.14328244030475618,6983,6795,-75.0,3,0.008517945,0.00054652634,-0.018217545,15
4,x,1,0.16649549603462221,0.14328244030475618,6078,5721,-45.0,4,0.009198622,0.0012118879,-0.040396266,16
5,x,1,0.16649549603462221,0.14328244030475618,2253,2274,-15.0,5,0.014862314,0.00018580107,0.006193369,17
6,x,1,0.16649549603462221,0.14328244030475618,2265,2334,15.0,6,0.01474284,0.00060093164,0.020031055,18
7,x,1,0.16649549603462221,0.14328244030475618,6102,6085,45.0,7,0.009058386,5.5871653e-05,-0.0018623885,19
8,x,1,0.16649549603462221,0.14328244030475618,6855,6813,75.0,8,0.0085535,0.00012307893,-0.0041026315,20
9,x,1,0.16649549603462221,0.14328244030475618,12395,13027,105.0,9,0.0062683867,0.0009957419,0.033191398,21
10,x,1,0.16649549603462221,0.14328244030475618,7082,7005,135.0,10,0.00842518,0.0002189332,-0.0072977734,22
11,x,1,0.16649549603462221,0.14328244030475618,16467,16610,165.0,11,0.005498316,0.00017316072,0.005772024,23
0,x,2,0.18854448497295384,0.16649549603462221,17412,17479,-165.0,0,0.00535355,7.691319e-05,0.002563773,24
1,x,2,0.18854448497295384,0.16649549603462221,7918,7770,-135.0,1,0.007983288,0.0003778623,-0.01259541,25
2,x,2,0.18854448497295384,0.16649549603462221,12641,12025,-105.0,2,0.0063636913,0.0010002796,-0.033342652,26
3,x,2,0.18854448497295384,0.16649549603462221,8313,7932,-75.0,3,0.007842005,0.00093938725,-0.03131291,27
4,x,2,0.18854448497295384,0.16649549603462221,5632,5427,-45.0,4,0.009506245,0.00074246747,-0.024748916,28
5,x,2,0.18854448497295384,0.16649549603462221,2159,2158,-15.0,5,0.0152198,9.278065e-06,-0.00030926883,29
6,x,2,0.18854448497295384,0.16649549603462221,2123,2161,15.0,6,0.015277237,0.0003552823,0.0118427435,30
7,x,2,0.18854448497295384,0.16649549603462221,5478,5745,45.0,7,0.009434662,0.0009528877,0.031762924,31
8,x,2,0.18854448497295384,0.16649549603462221,7597,8147,75.0,8,0.007961036,0.0013992233,0.04664078,32
9,x,2,0.18854448497295384,0.16649549603462221,12177,12791,105.0,9,0.006325195,0.0009849723,0.032832414,33
10,x,2,0.18854448497295384,0.16649549603462221,7840,8013,135.0,10,0.00794142,0.00043709323,0.014569774,34
11,x,2,0.18854448497295384,0.16649549603462221,17429,17726,165.0,11,0.005333089,0.00033838316,0.011279439,35
0,x,3,0.21073120534420015,0.18854448497295384,18508,18114,-165.0,0,0.0052249744,0.00043091696,-0.014363899,36
