,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,19567,19670,-165.0,0,0.00504835,0.000105143125,0.0035047708,0
1,x,0,0.14328244030475618,0.10672914981842041,7883,7669,-135.0,1,0.0080174,0.0005511464,-0.018371547,1
2,x,0,0.14328244030475618,0.10672914981842041,16311,15828,-105.0,2,0.0055769454,0.00060194137,-0.020064713,2
3,x,0,0.14328244030475618,0.10672914981842041,6961,6978,-75.0,3,0.008470004,4.884912e-05,0.001628304,3
4,x,0,0.14328244030475618,0.10672914981842041,8357,7817,-45.0,4,0.007855238,0.0013372597,-0.044575322,4
5,x,0,0.14328244030475618,0.10672914981842041,4061,3982,-15.0,5,0.011149454,0.00039341275,-0.0131137585,5
6,x,0,0.14328244030475618,0.10672914981842041,4198,4139,15.0,6,0.0109515535,0.00028345335,-0.009448445,6
7,x,0,0.14328244030475618,0.10672914981842041,8194,8427,45.0,7,0.007755242,0.00056148507,0.01871617,7
8,x,0,0.14328244030475618,0.10672914981842041,6877,6981,75.0,8,0.008494306,0.0003005884,0.010019613,8
9,x,0,0.14328244030475618,0.10672914981842041,15871,16519,105.0,9,0.0055544307,0.00080131536,0.026710512,9
10,x,0,0.14328244030475618,0.10672914981842041,7987,7980,135.0,10,0.007913859,1.755958e-05,-0.00058531936,10
11,x,0,0.14328244030475618,0.10672914981842041,19284,19508,165.0,11,0.0050771036,0.00023128383,0.0077094613,11
0,x,1,0.16649549603462221,0.14328244030475618,21100,20692,-165.0,0,0.0048912126,0.0003910267,-0.013034224,12
1,x,1,0.16649549603462221,0.14328244030475618,9008,8749,-135.0,1,0.0075029638,0.0005842108,-0.019473694,13
2,x,1,0.16649549603462221,0.14328244030475618,15514,15216,-105.0,2,0.005704037,0.00038841242,-0.012947081,14
3,x,1,0.16649549603462221,0.14328244030475618,8942,8596,-75.0,3,0.0075484756,0.00079019717,-0.026339905,15
4,x,1,0.16649549603462221,0.14328244030475618,7359,6987,-45.0,4,0.008343997,0.0010386077,-0.034620255,16
5,x,1,0.16649549603462221,0.14328244030475618,2894,2894,-15.0,5,0.013144248,0.0,0.0,17
6,x,1,0.16649549603462221,0.14328244030475618,2902,2980,15.0,6,0.013036752,0.00053114,0.017704668,18
7,x,1,0.16649549603462221,0.14328244030475618,7410,7454,45.0,7,0.00820217,0.00011856497,0.0039521656,19
8,x,1,0.16649549603462221,0.14328244030475618,8683,8721,75.0,8,0.007580077,8.745284e-05,0.0029150948,20
9,x,1,0.16649549603462221,0.14328244030475618,15320,16032,105.0,9,0.0056450483,0.00090960774,0.030320259,21
10,x,1,0.16649549603462221,0.14328244030475618,8942,8878,135.0,10,0.0074910233,0.0001438506,-0.00479502,22
11,x,1,0.16649549603462221,0.14328244030475618,20654,20760,165.0,11,0.0049138726,0.00010251752,0.003417251,23
0,x,2,0.18854448497295384,0.16649549603462221,21696,21675,-165.0,0,0.004801757,1.939364e-05,-0.00064645463,24
1,x,2,0.18854448497295384,0.16649549603462221,10008,9766,-135.0,1,0.0071104118,0.0004901853,-0.016339509,25
2,x,2,0.18854448497295384,0.16649549603462221,15264,14547,-105.0,2,0.0057887887,0.0009633454,-0.032111514,26
3,x,2,0.18854448497295384,0.16649549603462221,10373,9965,-75.0,3,0.0070095486,0.00080351013,-0.026783671,27
4,x,2,0.18854448497295384,0.16649549603462221,6826,6537,-45.0,4,0.008647028,0.00086623017,-0.02887434,28
5,x,2,0.18854448497295384,0.16649549603462221,2732,2747,-15.0,5,0.013509723,0.00010965524,0.0036551747,29
6,x,2,0.18854448497295384,0.16649549603462221,2688,2731,15.0,6,0.013583637,0.0003178255,0.010594184,30
7,x,2,0.18854448497295384,0.16649549603462221,6607,6993,45.0,7,0.00856877,0.0011368098,0.03789366,31
8,x,2,0.18854448497295384,0.16649549603462221,9530,10146,75.0,8,0.0071228184,0.0012539589,0.041798633,32
9,x,2,0.18854448497295384,0.16649549603462221,14852,15637,105.0,9,0.0057236315,0.0010312545,0.034375153,33
10,x,2,0.18854448497295384,0.16649549603462221,9787,9938,135.0,10,0.0071198167,0.00030661921,0.01022064,34
11,x,2,0.18854448497295384,0.16649549603462221,21400,21886,165.0,11,0.0048059304,0.00044970555,0.014990185,35
0,x,3,0.21073120534420015,0.18854448497295384,22581,22165,-165.0,0,0.004727042,0.00037237327,-0.012412443,36
1,x,3,0.21073120534420015,0.18854448497295384,10908,10526,-135.0,1,0.0068285014,0.00071383786,-0.023794595,37
2,x,3,0.21073120534420015,0.18854448497295384,14780,14220,-105.0,2,0.00587025,0.000773445,-0.025781501,38
3,x,3,0.21073120534420015,0.18854448497295384,11208,10466,-75.0,3,0.0067854137,0.0013712109,-0.045707032,39
4,x,3,0.21073120534420015,0.18854448497295384,6559,6243,-45.0,4,0.008833343,0.0009886639,-0.032955464,40
5,x,3,0.21073120534420015,0.18854448497295384,2739,2582,-15.0,5,0.013698283,0.0011818049,-0.0393935,41
6,x,3,0.21073120534420015,0.18854448497295384,2684,2662,15.0,6,0.013676626,0.00016482882,-0.0054942938,42
7,x,3,0.21073120534420015,0.18854448497295384,6415,6618,45.0,7,0.008757575,0.0006238656,0.02079552,43
8,x,3,0.21073120534420015,0.18854448497295384,10511,10901,75.0,8,0.0068319226,0.0007295361,0.024317872,44
9,x,3,0.21073120534420015,0.18854448497295384,14381,14661,105.0,9,0.005867468,0.00038616327,0.012872109,45
10,x,3,0.21073120534420015,0.18854448497295384,10594,10800,135.0,10,0.0068362528,0.00038566894,0.012855631,46
11,x,3,0.21073120534420015,0.18854448497295384,22026,22424,165.0,11,0.004742781,0.00035863338,0.011954446,47
0,x,4,0.23393914103507996,0.21073120534420015,22884,22276,-165.0,0,0.0047049266,0.0005392487,-0.017974956,48
1,x,4,0.23393914103507996,0.21073120534420015,11652,11349,-135.0,1,0.0065926416,0.0005276371,-0.017587904,49
2,x,4,0.23393914103507996,0.21073120534420015,14245,13552,-105.0,2,0.0059946016,0.0009985613,-0.033285376,50
3,x,4,0.23393914103507996,0.21073120534420015,11736,11138,-75.0,3,0.0066079115,0.0010471249,-0.034904163,51
4,x,4,0.23393914103507996,0.21073120534420015,6493,6246,-45.0,4,0.0088570025,0.00077660655,-0.025886886,52
5,x,4,0.23393914103507996,0.21073120534420015,2699,2662,-15.0,5,0.013657105,0.00027643648,-0.009214549,53
6,x,4,0.23393914103507996,0.21073120534420015,2724,2668,15.0,6,0.013617058,0.0004159849,-0.013866163,54
7,x,4,0.23393914103507996,0.21073120534420015,6198,6384,45.0,7,0.008913342,0.0005921104,0.019737013,55
8,x,4,0.23393914103507996,0.21073120534420015,10902,11523,75.0,8,0.00667324,0.0011091711,0.03697237,56
9,x,4,0.23393914103507996,0.21073120534420015,13749,14429,105.0,9,0.0059541445,0.0009665808,0.03221936,57
10,x,4,0.23393914103507996,0.21073120534420015,11394,11619,135.0,10,0.0065913806,0.00039160543,0.013053514,58
11,x,4,0.23393914103507996,0.21073120534420015,22272,22550,165.0,11,0.0047232346,0.0002484237,0.0082807895,59
0,x,5,0.2590043723583222,0.23393914103507996,22696,22274,-165.0,0,0.004715247,0.0003758625,-0.01252875,60
1,x,5,0.2590043723583222,0.23393914103507996,12333,11844,-135.0,1,0.006428955,0.0008101135,-0.027003784,61
2,x,5,0.2590043723583222,0.23393914103507996,13711,13304,-105.0,2,0.0060828854,0.00060343277,-0.020114426,62
3,x,5,0.2590043723583222,0.23393914103507996,11969,11173,-75.0,3,0.006566609,0.0013776902,-0.04592301,63
4,x,5,0.2590043723583222,0.23393914103507996,6594,6195,-45.0,4,0.008834961,0.0012496136,-0.041653786,64
5,x,5,0.2590043723583222,0.23393914103507996,2825,2783,-15.0,5,0.01335286,0.000299972,-0.009999067,65
6,x,5,0.2590043723583222,0.23393914103507996,2701,2791,15.0,6,0.013490585,0.00065637403,0.021879135,66
7,x,5,0.2590043723583222,0.23393914103507996,6361,6486,45.0,7,0.008821907,0.0003897155,0.012990518,67
8,x,5,0.2590043723583222,0.23393914103507996,11197,12059,75.0,8,0.006549378,0.0014846076,0.04948692,68
9,x,5,0.2590043723583222,0.23393914103507996,13398,14012,105.0,9,0.006037417,0.00089721964,0.029907322,69
10,x,5,0.2590043723583222,0.23393914103507996,12022,12266,135.0,10,0.00641601,0.00040238103,0.013412701,70
11,x,5,0.2590043723583222,0.23393914103507996,22451,22545,165.0,11,0.004714236,8.3674546e-05,0.0027891516,71
0,x,6,0.28756390213966365,0.2590043723583222,22589,22496,-165.0,0,0.0047095814,8.262097e-05,-0.0027540324,72
1,x,6,0.28756390213966365,0.2590043723583222,13137,12675,-135.0,1,0.0062225033,0.0007169019,-0.023896731,73
2,x,6,0.28756390213966365,0.2590043723583222,13760,13038,-105.0,2,0.006104747,0.0010791312,-0.035971038,74
3,x,6,0.28756390213966365,0.2590043723583222,12159,11509,-75.0,3,0.006495717,0.0010999964,-0.036666546,75
4,x,6,0.28756390213966365,0.2590043723583222,6494,6301,-45.0,4,0.008838769,0.00060416624,-0.020138875,76
5,x,6,0.28756390213966365,0.2590043723583222,2871,2826,-15.0,5,0.013248074,0.00031637758,-0.01054592,77
6,x,6,0.28756390213966365,0.2590043723583222,2682,2811,15.0,6,0.013485952,0.00094063155,0.031354386,78
7,x,6,0.28756390213966365,0.2590043723583222,6367,6619,45.0,7,0.008772361,0.0007772569,0.025908563,79
8,x,6,0.28756390213966365,0.2590043723583222,11630,12132,75.0,8,0.006484637,0.0008461749,0.02820583,80
9,x,6,0.28756390213966365,0.2590043723583222,13007,13592,105.0,9,0.006128865,0.0008809068,0.029363561,81
10,x,6,0.28756390213966365,0.2590043723583222,12552,13077,135.0,10,0.0062441262,0.0008204782,0.027349275,82
11,x,6,0.28756390213966365,0.2590043723583222,22387,22717,165.0,11,0.0047083823,0.00029304766,0.009768256,83
0,x,7,0.3227645635604859,0.28756390213966365,22912,22266,-165.0,0,0.004703892,0.0005727234,-0.019090781,84
1,x,7,0.3227645635604859,0.28756390213966365,13602,13358,-135.0,1,0.0060898745,0.0003625011,-0.01208337,85
2,x,7,0.3227645635604859,0.28756390213966365,13260,12643,-105.0,2,0.006210195,0.0009540575,-0.031801917,86
3,x,7,0.3227645635604859,0.28756390213966365,12426,11688,-75.0,3,0.006434318,0.0012258196,-0.040860653,87
4,x,7,0.3227645635604859,0.28756390213966365,6840,6593,-45.0,4,0.008625466,0.0007364841,-0.02454947,88
5,x,7,0.3227645635604859,0.28756390213966365,3141,2975,-15.0,5,0.012778531,0.0010871263,-0.036237545,89
6,x,7,0.3227645635604859,0.28756390213966365,2898,2982,15.0,6,0.013038641,0.0005721915,0.01907305,90
7,x,7,0.3227645635604859,0.28756390213966365,6559,6923,45.0,7,0.008606776,0.0010814003,0.036046676,91
8,x,7,0.3227645635604859,0.28756390213966365,11524,12638,75.0,8,0.0064210966,0.0018466804,0.061556015,92
9,x,7,0.3227645635604859,0.28756390213966365,12808,13208,105.0,9,0.006198523,0.0006158272,0.020527575,93
10,x,7,0.3227645635604859,0.28756390213966365,13471,13811,135.0,10,0.0060534333,0.0004991627,0.016638758,94
11,x,7,0.3227645635604859,0.28756390213966365,22366,22757,165.0,11,0.0047073006,0.00034707092,0.011569031,95
0,x,8,0.3750255167484283,0.3227645635604859,22706,22473,-165.0,0,0.0047045858,0.00020656595,-0.006885532,96
1,x,8,0.3750255167484283,0.3227645635604859,14320,13635,-135.0,1,0.00597775,0.0009814552,-0.032715175,97
2,x,8,0.3750255167484283,0.3227645635604859,13051,12527,-105.0,2,0.006250348,0.0008205482,-0.027351608,98
3,x,8,0.3750255167484283,0.3227645635604859,12337,11924,-75.0,3,0.0064184987,0.0006818373,-0.02272791,99
4,x,8,0.3750255167484283,0.3227645635604859,6994,6861,-45.0,4,0.008494955,0.00038448957,-0.012816319,100
5,x,8,0.3750255167484283,0.3227645635604859,3232,3124,-15.0,5,0.012539963,0.0006805801,-0.022686005,101
6,x,8,0.3750255167484283,0.3227645635604859,3076,3049,15.0,6,0.01277731,0.00017656195,-0.0058853985,102
7,x,8,0.3750255167484283,0.3227645635604859,6830,7145,45.0,7,0.008455267,0.00090281374,0.030093793,103
8,x,8,0.3750255167484283,0.3227645635604859,11944,12346,75.0,8,0.0064147566,0.0006628847,0.022096157,104
9,x,8,0.3750255167484283,0.3227645635604859,12690,13250,105.0,9,0.0062063253,0.0008646841,0.028822804,105
10,x,8,0.3750255167484283,0.3227645635604859,13734,14299,135.0,10,0.0059704618,0.000807269,0.026908968,106
11,x,8,0.3750255167484283,0.3227645635604859,22196,22384,165.0,11,0.004736124,0.00016891072,0.005630357,107
0,x,9,0.6019378304481506,0.3750255167484283,21880,21984,-165.0,0,0.004774674,9.496521e-05,0.003165507,108
1,x,9,0.6019378304481506,0.3750255167484283,14607,14342,-135.0,1,0.0058769337,0.00036665003,-0.012221668,109
2,x,9,0.6019378304481506,0.3750255167484283,13055,12151,-105.0,2,0.0062914332,0.0014364943,-0.047883146,110
3,x,9,0.6019378304481506,0.3750255167484283,12587,12022,-75.0,3,0.0063716057,0.00091958925,-0.030652976,111
4,x,9,0.6019378304481506,0.3750255167484283,7359,6931,-45.0,4,0.008358655,0.0011996401,-0.039988004,112
5,x,9,0.6019378304481506,0.3750255167484283,3181,3089,-15.0,5,0.012626497,0.0005877054,-0.01959018,113
6,x,9,0.6019378304481506,0.3750255167484283,3060,3087,15.0,6,0.012754426,0.00017593002,0.0058643343,114
7,x,9,0.6019378304481506,0.3750255167484283,7029,7234,45.0,7,0.008371718,0.0005756817,0.01918939,115
8,x,9,0.6019378304481506,0.3750255167484283,12123,12749,75.0,8,0.0063372273,0.0010080986,0.03360329,116
