,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,22846,22745,-165.0,0,0.0046833707,8.873229e-05,-0.0029577431,0
1,x,0,0.14328244030475618,0.10672914981842041,8605,8311,-135.0,1,0.0076865987,0.00069612794,-0.023204265,1
2,x,0,0.14328244030475618,0.10672914981842041,18621,18079,-105.0,2,0.0052189426,0.00059152435,-0.01971748,2
3,x,0,0.14328244030475618,0.10672914981842041,7838,7824,-75.0,3,0.007990539,3.5803067e-05,-0.0011934356,3
4,x,0,0.14328244030475618,0.10672914981842041,8939,8342,-45.0,4,0.0075989417,0.0013837095,-0.04612365,4
5,x,0,0.14328244030475618,0.10672914981842041,4095,4090,-15.0,5,0.011053263,2.4467567e-05,-0.00081558555,5
6,x,0,0.14328244030475618,0.10672914981842041,4308,4262,15.0,6,0.010801857,0.0002149891,-0.007166303,6
7,x,0,0.14328244030475618,0.10672914981842041,8698,8954,45.0,7,0.0075252615,0.00058087875,0.019362625,7
8,x,0,0.14328244030475618,0.10672914981842041,7851,7922,75.0,8,0.007962235,0.00018029491,0.0060098306,8
9,x,0,0.14328244030475618,0.10672914981842041,17852,18640,105.0,9,0.005232637,0.0008649041,0.028830137,9
10,x,0,0.14328244030475618,0.10672914981842041,8603,8657,135.0,10,0.0076115974,0.00012531193,0.004177064,10
11,x,0,0.14328244030475618,0.10672914981842041,22681,22903,165.0,11,0.004683652,0.00019506527,0.0065021757,11
0,x,1,0.16649549603462221,0.14328244030475618,23701,23153,-165.0,0,0.004619274,0.00046846087,-0.015615363,12
1,x,1,0.16649549603462221,0.14328244030475618,9660,9432,-135.0,1,0.007236342,0.00047832468,-0.015944157,13
2,x,1,0.16649549603462221,0.14328244030475618,17121,16877,-105.0,2,0.005423172,0.00028745897,-0.009581966,14
3,x,1,0.16649549603462221,0.14328244030475618,9934,9535,-75.0,3,0.0071641644,0.0008208592,-0.027361974,15
4,x,1,0.16649549603462221,0.14328244030475618,7657,7277,-45.0,4,0.008178265,0.0010191705,-0.033972353,16
5,x,1,0.16649549603462221,0.14328244030475618,2853,2864,-15.0,5,0.013225572,7.706619e-05,0.002568873,17
6,x,1,0.16649549603462221,0.14328244030475618,2876,2987,15.0,6,0.013055733,0.0007583025,0.02527675,18
7,x,1,0.16649549603462221,0.14328244030475618,7583,7660,45.0,7,0.008099439,0.00020232974,0.0067443247,19
8,x,1,0.16649549603462221,0.14328244030475618,9536,9646,75.0,8,0.007220052,0.00022968795,0.0076562655,20
9,x,1,0.16649549603462221,0.14328244030475618,16709,17476,105.0,9,0.00540614,0.00089866784,0.029955596,21
10,x,1,0.16649549603462221,0.14328244030475618,9602,9609,135.0,10,0.007214811,1.4594442e-05,0.0004864814,22
11,x,1,0.16649549603462221,0.14328244030475618,23342,23558,165.0,11,0.004617484,0.0001844677,0.0061489237,23
0,x,2,0.18854448497295384,0.16649549603462221,23332,23380,-165.0,0,0.004626849,4.1157804e-05,0.0013719269,24
1,x,2,0.18854448497295384,0.16649549603462221,10413,10138,-135.0,1,0.006974518,0.0005359684,-0.017865613,25
2,x,2,0.18854448497295384,0.16649549603462221,16180,15303,-105.0,2,0.0056319837,0.0011157397,-0.037191324,26
3,x,2,0.18854448497295384,0.16649549603462221,11034,10598,-75.0,3,0.0067966413,0.0008072893,-0.026909646,27
4,x,2,0.18854448497295384,0.16649549603462221,6892,6629,-45.0,4,0.008597043,0.0007790877,-0.025969591,28
5,x,2,0.18854448497295384,0.16649549603462221,2649,2665,-15.0,5,0.0137178395,0.00012059738,0.004019913,29
6,x,2,0.18854448497295384,0.16649549603462221,2601,2658,15.0,6,0.013788053,0.0004341213,0.01447071,30
7,x,2,0.18854448497295384,0.16649549603462221,6648,7037,45.0,7,0.0085421,0.0011385293,0.037950978,31
8,x,2,0.18854448497295384,0.16649549603462221,10073,10711,75.0,8,0.006930593,0.0012295069,0.040983565,32
9,x,2,0.18854448497295384,0.16649549603462221,15669,16450,105.0,9,0.0055768634,0.0009739315,0.032464385,33
10,x,2,0.18854448497295384,0.16649549603462221,10191,10518,135.0,10,0.0069474257,0.00063245266,0.021081755,34
11,x,2,0.18854448497295384,0.16649549603462221,23058,23781,165.0,11,0.0046195956,0.0006182585,0.020608617,35
0,x,3,0.21073120534420015,0.18854448497295384,23706,23251,-165.0,0,0.004614381,0.00038810607,-0.01293687,36
1,x,3,0.21073120534420015,0.18854448497295384,11122,10759,-135.0,1,0.0067586484,0.0006644753,-0.022149177,37
2,x,3,0.21073120534420015,0.18854448497295384,15262,14672,-105.0,2,0.0057778624,0.00078945374,-0.026315125,38
3,x,3,0.21073120534420015,0.18854448497295384,11471,10812,-75.0,3,0.006693825,0.001184544,-0.0394848,39
4,x,3,0.21073120534420015,0.18854448497295384,6518,6155,-45.0,4,0.008876515,0.0011472725,-0.03824242,40
5,x,3,0.21073120534420015,0.18854448497295384,2657,2506,-15.0,5,0.013906492,0.0011714243,-0.039047476,41
6,x,3,0.21073120534420015,0.18854448497295384,2575,2613,15.0,6,0.01388287,0.00029337496,0.0097791655,42
7,x,3,0.21073120534420015,0.18854448497295384,6282,6542,45.0,7,0.008827324,0.0008120621,0.027068738,43
8,x,3,0.21073120534420015,0.18854448497295384,10757,11256,75.0,8,0.00673692,0.0009079475,0.030264918,44
9,x,3,0.21073120534420015,0.18854448497295384,14781,14976,105.0,9,0.0057968064,0.00026247316,0.008749105,45
10,x,3,0.21073120534420015,0.18854448497295384,10890,11045,135.0,10,0.0067516803,0.00028303065,0.009434355,46
11,x,3,0.21073120534420015,0.18854448497295384,23096,23526,165.0,11,0.004630966,0.0003694171,0.012313903,47
0,x,4,0.23393914103507996,0.21073120534420015,23456,22882,-165.0,0,0.0046448526,0.00049615116,-0.016538372,48
1,x,4,0.23393914103507996,0.21073120534420015,11657,11363,-135.0,1,0.0065899813,0.0005115422,-0.017051406,49
2,x,4,0.23393914103507996,0.21073120534420015,14518,13765,-105.0,2,0.0059424117,0.0010663724,-0.035545748,50
3,x,4,0.23393914103507996,0.21073120534420015,11956,11182,-75.0,3,0.0065675518,0.001339845,-0.0446615,51
4,x,4,0.23393914103507996,0.21073120534420015,6391,6146,-45.0,4,0.008928023,0.0007827298,-0.026090994,52
5,x,4,0.23393914103507996,0.21073120534420015,2609,2578,-15.0,5,0.01388443,0.00023937835,-0.007979278,53
6,x,4,0.23393914103507996,0.21073120534420015,2623,2600,15.0,6,0.013836699,0.00017637914,-0.005879305,54
7,x,4,0.23393914103507996,0.21073120534420015,6156,6302,45.0,7,0.00895824,0.00046940093,0.015646698,55
8,x,4,0.23393914103507996,0.21073120534420015,10923,11648,75.0,8,0.0066500492,0.00128655,0.042884998,56
9,x,4,0.23393914103507996,0.21073120534420015,13892,14648,105.0,9,0.0059156334,0.0010609801,0.035366006,57
10,x,4,0.23393914103507996,0.21073120534420015,11568,11813,135.0,10,0.00653922,0.0004197033,0.013990111,58
11,x,4,0.23393914103507996,0.21073120534420015,22937,23128,165.0,11,0.004659162,0.00016607404,0.0055358014,59
0,x,5,0.2590043723583222,0.23393914103507996,23015,22713,-165.0,0,0.0046761883,0.00026452343,-0.008817448,60
1,x,5,0.2590043723583222,0.23393914103507996,12249,11810,-135.0,1,0.006445139,0.0007308468,-0.02436156,61
2,x,5,0.2590043723583222,0.23393914103507996,13748,13299,-105.0,2,0.0060790223,0.0006649158,-0.02216386,62
3,x,5,0.2590043723583222,0.23393914103507996,11918,11263,-75.0,3,0.006563336,0.0011317449,-0.03772483,63
4,x,5,0.2590043723583222,0.23393914103507996,6436,6058,-45.0,4,0.008939118,0.0012117965,-0.04039322,64
5,x,5,0.2590043723583222,0.23393914103507996,2716,2672,-15.0,5,0.013622613,0.0003270879,-0.010902931,65
6,x,5,0.2590043723583222,0.23393914103507996,2583,2683,15.0,6,0.013775899,0.0007606039,0.025353465,66
7,x,5,0.2590043723583222,0.23393914103507996,6176,6327,45.0,7,0.008942036,0.000483729,0.0161243,67
8,x,5,0.2590043723583222,0.23393914103507996,11093,12086,75.0,8,0.0065575424,0.001715908,0.057196934,68
9,x,5,0.2590043723583222,0.23393914103507996,13444,14024,105.0,9,0.0060313405,0.00084574684,0.02819156,69
10,x,5,0.2590043723583222,0.23393914103507996,12069,12394,135.0,10,0.00639259,0.00053212425,0.017737476,70
11,x,5,0.2590043723583222,0.23393914103507996,22914,22834,165.0,11,0.0046753353,7.00418e-05,-0.0023347267,71
0,x,6,0.28756390213966365,0.2590043723583222,22651,22509,-165.0,0,0.004705645,0.00012594294,-0.004198098,72
1,x,6,0.28756390213966365,0.2590043723583222,13008,12557,-135.0,1,0.006252542,0.0007065943,-0.023553144,73
2,x,6,0.28756390213966365,0.2590043723583222,13625,12864,-105.0,2,0.006139705,0.0011506905,-0.03835635,74
3,x,6,0.28756390213966365,0.2590043723583222,12043,11336,-75.0,3,0.0065348074,0.0012112475,-0.04037492,75
4,x,6,0.28756390213966365,0.2590043723583222,6281,6074,-45.0,4,0.008994353,0.00067106873,-0.022368958,76
5,x,6,0.28756390213966365,0.2590043723583222,2741,2694,-15.0,5,0.013563485,0.00034636797,-0.011545599,77
6,x,6,0.28756390213966365,0.2590043723583222,2586,2685,15.0,6,0.01376946,0.00075228355,0.02507612,78
7,x,6,0.28756390213966365,0.2590043723583222,6087,6361,45.0,7,0.008959062,0.0008816382,0.029387942,79
8,x,6,0.28756390213966365,0.2590043723583222,11442,11941,75.0,8,0.0065369257,0.00085475127,0.02849171,80
9,x,6,0.28756390213966365,0.2590043723583222,12863,13521,105.0,9,0.0061530266,0.0009989061,0.033296872,81
10,x,6,0.28756390213966365,0.2590043723583222,12522,13107,135.0,10,0.006243562,0.0009142472,0.030474907,82
11,x,6,0.28756390213966365,0.2590043723583222,22390,22801,165.0,11,0.0047037257,0.00036427492,0.012142498,83
0,x,7,0.3227645635604859,0.28756390213966365,22333,21849,-165.0,0,0.004756975,0.0004387725,-0.0146257505,84
1,x,7,0.3227645635604859,0.28756390213966365,13359,13032,-135.0,1,0.0061547817,0.0004962852,-0.01654284,85
2,x,7,0.3227645635604859,0.28756390213966365,12936,12367,-105.0,2,0.0062837396,0.000900699,-0.030023301,86
3,x,7,0.3227645635604859,0.28756390213966365,12077,11358,-75.0,3,0.0065268385,0.0012288627,-0.04096209,87
4,x,7,0.3227645635604859,0.28756390213966365,6473,6255,-45.0,4,0.008861481,0.0006860184,-0.02286728,88
5,x,7,0.3227645635604859,0.28756390213966365,2922,2767,-15.0,5,0.013249348,0.0010912775,-0.036375917,89
6,x,7,0.3227645635604859,0.28756390213966365,2763,2809,15.0,6,0.013395782,0.00033066343,0.011022114,90
7,x,7,0.3227645635604859,0.28756390213966365,6209,6547,45.0,7,0.008848524,0.0010613084,0.035376947,91
8,x,7,0.3227645635604859,0.28756390213966365,11259,12283,75.0,8,0.00650646,0.001742192,0.058073066,92
9,x,7,0.3227645635604859,0.28756390213966365,12442,12843,105.0,9,0.0062874006,0.00063521514,0.021173839,93
10,x,7,0.3227645635604859,0.28756390213966365,13131,13505,135.0,10,0.006126172,0.0005623957,0.018746525,94
11,x,7,0.3227645635604859,0.28756390213966365,22006,22355,165.0,11,0.004747614,0.00031511096,0.010503699,95
0,x,8,0.3750255167484283,0.3227645635604859,22335,22045,-165.0,0,0.0047466788,0.00026172795,-0.008724266,96
1,x,8,0.3750255167484283,0.3227645635604859,13945,13319,-135.0,1,0.0060534235,0.00091965345,-0.030655116,97
2,x,8,0.3750255167484283,0.3227645635604859,12760,12186,-105.0,2,0.0063284086,0.00092161685,-0.030720562,98
3,x,8,0.3750255167484283,0.3227645635604859,12001,11589,-75.0,3,0.006509055,0.0006995338,-0.023317793,99
4,x,8,0.3750255167484283,0.3227645635604859,6614,6518,-45.0,4,0.008725974,0.00029280587,-0.009760195,100
5,x,8,0.3750255167484283,0.3227645635604859,3042,2914,-15.0,5,0.012952208,0.000860785,-0.028692834,101
6,x,8,0.3750255167484283,0.3227645635604859,2872,2852,15.0,6,0.013217383,0.000139949,-0.004664967,102
7,x,8,0.3750255167484283,0.3227645635604859,6469,6745,45.0,7,0.008695887,0.000836593,0.027886434,103
8,x,8,0.3750255167484283,0.3227645635604859,11623,12069,75.0,8,0.0064947424,0.00075400213,0.025133405,104
9,x,8,0.3750255167484283,0.3227645635604859,12349,12850,105.0,9,0.006297313,0.0007963314,0.026544381,105
10,x,8,0.3750255167484283,0.3227645635604859,13438,14023,135.0,10,0.006032066,0.0008532552,0.02844184,106
11,x,8,0.3750255167484283,0.3227645635604859,21719,21875,165.0,11,0.0047894064,0.00014333006,0.004777669,107
0,x,9,0.6019378304481506,0.3750255167484283,21638,21795,-165.0,0,0.0047982736,0.00014478355,0.0048261187,108
1,x,9,0.6019378304481506,0.3750255167484283,14440,14122,-135.0,1,0.005916402,0.00044594155,-0.014864719,109
2,x,9,0.6019378304481506,0.3750255167484283,12841,11983,-105.0,2,0.0063401745,0.0013843788,-0.04614596,110
3,x,9,0.6019378304481506,0.3750255167484283,12318,11791,-75.0,3,0.00643762,0.0008755296,-0.029184321,111
4,x,9,0.6019378304481506,0.3750255167484283,7114,6726,-45.0,4,0.008494299,0.0011228845,-0.03742948,112
5,x,9,0.6019378304481506,0.3750255167484283,3061,3007,-15.0,5,0.012836498,0.00035644096,-0.011881365,113
6,x,9,0.6019378304481506,0.3750255167484283,2963,3000,15.0,6,0.012949491,0.00024852858,0.008284287,114
7,x,9,0.6019378304481506,0.3750255167484283,6800,7002,45.0,7,0.008510323,0.000586204,0.019540133,115
8,x,9,0.6019378304481506,0.3750255167484283,11938,12447,75.0,8,0.0064013256,0.0008360542,0.027868474,116
9,x,9,0.6019378304481506,0.3750255167484283,11960,12823,105.0,9,0.006345315,0.0013947497,0.04649166,117
10,x,9,0.6019378304481506,0.3750255167484283,14074,14479,135.0,10,0.0059169275,0.0005681234,0.018937448,118
11,x,9,0.6019378304481506,0.3750255167484283,21343,21955,165.0,11,0.0048049483,0.0005661389,0.018871296,119
0,z,0,0.23968752622604372,0.1212601587176323,27297,27395,-165.0,0,0.0042759916,7.176979e-05,0.0023923265,0
1,z,0,0.23968752622604372,0.1212601587176323,15666,15442,-135.0,1,0.0056694886,0.00028841334,-0.009613778,1
2,z,0,0.23968752622604372,0.1212601587176323,18922,18202,-105.0,2,0.0051883226,0.0007768141,-0.025893806,2
3,z,0,0.23968752622604372,0.1212601587176323,12553,12400,-75.0,3,0.006330297,0.00024558854,-0.008186284,3
4,z,0,0.23968752622604372,0.1212601587176323,13261,13072,-45.0,4,0.0061621163,0.00028747553,-0.009582518,4
5,z,0,0.23968752622604372,0.1212601587176323,9223,9157,-15.0,5,0.0073760226,0.00014382615,-0.004794205,5
6,z,0,0.23968752622604372,0.1212601587176323,8867,9016,15.0,6,0.00747744,0.00033372233,0.011124078,6
7,z,0,0.23968752622604372,0.1212601587176323,12606,13029,45.0,7,0.006244216,0.00066091627,0.022030544,7
8,z,0,0.23968752622604372,0.1212601587176323,12265,12353,75.0,8,0.006373363,0.0001431757,0.0047725234,8
9,z,0,0.23968752622604372,0.1212601587176323,18225,18700,105.0,9,0.005203262,0.0005152435,0.017174784,9
10,z,0,0.23968752622604372,0.1212601587176323,14889,15245,135.0,10,0.005759935,0.0004731868,0.015772894,10
11,z,0,0.23968752622604372,0.1212601587176323,28065,28033,165.0,11,0.0042220773,2.2847675e-05,-0.00076158915,11
0,z,1,0.2980115830898285,0.23968752622604372,23043,22712,-165.0,0,0.0046747723,0.0002897536,-0.009658454,12
1,z,1,0.2980115830898285,0.23968752622604372,13165,12984,-135.0,1,0.0061837784,0.00027724446,-0.009241482,13
2,z,1,0.2980115830898285,0.23968752622604372,17842,16861,-105.0,2,0.005364225,0.0011322476,-0.037741587,14
3,z,1,0.2980115830898285,0.23968752622604372,11883,11134,-75.0,3,0.0065851454,0.0013033844,-0.04344615,15
4,z,1,0.2980115830898285,0.23968752622604372,11026,10617,-45.0,4,0.0067952117,0.00075691176,-0.025230393,16
5,z,1,0.2980115830898285,0.23968752622604372,5544,5524,-15.0,5,0.0095052635,7.237695e-05,-0.002412565,17
6,z,1,0.2980115830898285,0.23968752622604372,5618,5643,15.0,6,0.009423443,8.892062e-05,0.0029640207,18
7,z,1,0.2980115830898285,0.23968752622604372,10471,10738,45.0,7,0.0068656006,0.00050423207,0.016807737,19
8,z,1,0.2980115830898285,0.23968752622604372,11345,11897,75.0,8,0.0065560886,0.00095127267,0.03170909,20
9,z,1,0.2980115830898285,0.23968752622604372,16998,17628,105.0,9,0.005372429,0.00072874845,0.024291616,21
10,z,1,0.2980115830898285,0.23968752622604372,13069,13290,135.0,10,0.0061589736,0.00033581708,0.011193903,22
11,z,1,0.2980115830898285,0.23968752622604372,23144,23154,165.0,11,0.0046474943,8.651217e-06,0.0002883739,23
0,z,2,0.3451929092407227,0.2980115830898285,23880,23386,-165.0,0,0.0045992103,0.00041861762,-0.013953921,24
1,z,2,0.3451929092407227,0.2980115830898285,13233,12813,-135.0,1,0.0061948216,0.00064587384,-0.021529129,25
2,z,2,0.3451929092407227,0.2980115830898285,18086,17176,-105.0,2,0.005322168,0.001033651,-0.03445503,26
3,z,2,0.3451929092407227,0.2980115830898285,12312,11858,-75.0,3,0.0064302087,0.0007523477,-0.025078258,27
4,z,2,0.3451929092407227,0.2980115830898285,10203,9691,-45.0,4,0.007085694,0.0010308304,-0.034361016,28
5,z,2,0.3451929092407227,0.2980115830898285,4709,4514,-15.0,5,0.010408564,0.0008468409,-0.028228031,29
6,z,2,0.3451929092407227,0.2980115830898285,4632,4753,15.0,6,0.010320922,0.0005164051,0.017213503,30
7,z,2,0.3451929092407227,0.2980115830898285,9973,10201,45.0,7,0.007039706,0.00045267056,0.015089019,31
8,z,2,0.3451929092407227,0.2980115830898285,11824,12450,75.0,8,0.0064146323,0.0010329336,0.034431122,32
9,z,2,0.3451929092407227,0.2980115830898285,17755,18034,105.0,9,0.00528569,0.00031224397,0.010408132,33
10,z,2,0.3451929092407227,0.2980115830898285,12810,13468,135.0,10,0.006165397,0.0010029355,0.033431184,34
11,z,2,0.3451929092407227,0.2980115830898285,23549,23867,165.0,11,0.0045921933,0.00026862204,0.008954068,35
0,z,3,0.3884427964687348,0.3451929092407227,24744,24519,-165.0,0,0.0045053805,0.00018293681,-0.0060978937,36
1,z,3,0.3884427964687348,0.3451929092407227,13238,12731,-135.0,1,0.0062033287,0.0007819737,-0.026065791,37
2,z,3,0.3884427964687348,0.3451929092407227,18033,17391,-105.0,2,0.0053115836,0.00072590006,-0.02419667,38
3,z,3,0.3884427964687348,0.3451929092407227,12827,12183,-75.0,3,0.006319553,0.0010313632,-0.03437877,39
4,z,3,0.3884427964687348,0.3451929092407227,9294,9161,-45.0,4,0.0073607634,0.00028865362,-0.009621788,40
5,z,3,0.3884427964687348,0.3451929092407227,3920,3989,-15.0,5,0.011243713,0.0003494354,0.0116478475,41
6,z,3,0.3884427964687348,0.3451929092407227,3931,3942,15.0,6,0.011270135,5.5961824e-05,0.0018653942,42
7,z,3,0.3884427964687348,0.3451929092407227,9278,9688,45.0,7,0.0072582373,0.00086585974,0.028861992,43
8,z,3,0.3884427964687348,0.3451929092407227,12001,12770,75.0,8,0.006348262,0.0012434325,0.04144775,44
9,z,3,0.3884427964687348,0.3451929092407227,17431,18373,105.0,9,0.0052816076,0.0010538015,0.035126716,45
10,z,3,0.3884427964687348,0.3451929092407227,13010,13370,135.0,10,0.0061558853,0.0005465969,0.018219896,46
11,z,3,0.3884427964687348,0.3451929092407227,24220,24524,165.0,11,0.00452923,0.00024979966,0.008326655,47
0,z,4,0.43131107091903687,0.3884427964687348,25405,25169,-165.0,0,0.0044465987,0.00018690639,-0.0062302127,48
1,z,4,0.43131107091903687,0.3884427964687348,13321,12660,-135.0,1,0.006200424,0.0010190253,-0.033967514,49
2,z,4,0.43131107091903687,0.3884427964687348,18157,17348,-105.0,2,0.0053046187,0.00091263774,-0.030421259,50
