,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,22762,22771,-165.0,0,0.0046863733,7.916909e-06,0.00026389697,0
1,x,0,0.14328244030475618,0.10672914981842041,8581,8347,-135.0,1,0.007684634,0.0005536683,-0.01845561,1
2,x,0,0.14328244030475618,0.10672914981842041,18744,18266,-105.0,2,0.0051972773,0.00051730685,-0.017243562,2
3,x,0,0.14328244030475618,0.10672914981842041,7901,7913,-75.0,3,0.007952047,3.0393378e-05,0.0010131126,3
4,x,0,0.14328244030475618,0.10672914981842041,9016,8429,-45.0,4,0.0075635524,0.0013477413,-0.044924714,4
5,x,0,0.14328244030475618,0.10672914981842041,3811,3759,-15.0,5,0.01149301,0.00027513565,-0.009171189,5
6,x,0,0.14328244030475618,0.10672914981842041,3976,3900,15.0,6,0.0112670725,0.00038649805,-0.012883268,6
7,x,0,0.14328244030475618,0.10672914981842041,8710,9034,45.0,7,0.007504904,0.00073136284,0.024378762,7
8,x,0,0.14328244030475618,0.10672914981842041,7954,8088,75.0,8,0.007894848,0.000334569,0.0111523,8
9,x,0,0.14328244030475618,0.10672914981842041,17858,18649,105.0,9,0.005231547,0.0008678402,0.028928008,9
10,x,0,0.14328244030475618,0.10672914981842041,8618,8631,135.0,10,0.007614087,3.018692e-05,0.0010062307,10
11,x,0,0.14328244030475618,0.10672914981842041,22890,23094,165.0,11,0.004663253,0.00017768994,0.0059229983,11
0,x,1,0.16649549603462221,0.14328244030475618,24164,23575,-165.0,0,0.0045761936,0.0004941757,-0.016472524,12
1,x,1,0.16649549603462221,0.14328244030475618,9778,9580,-135.0,1,0.007186696,0.0004096794,-0.01365598,13
2,x,1,0.16649549603462221,0.14328244030475618,17600,17228,-105.0,2,0.0053578625,0.00042781283,-0.014260428,14
3,x,1,0.16649549603462221,0.14328244030475618,10252,9785,-75.0,3,0.007061115,0.0009335199,-0.031117331,15
4,x,1,0.16649549603462221,0.14328244030475618,7835,7460,-45.0,4,0.008081509,0.0009820219,-0.032734066,16
5,x,1,0.16649549603462221,0.14328244030475618,2794,2814,-15.0,5,0.013353376,0.0001428438,0.0047614602,17
6,x,1,0.16649549603462221,0.14328244030475618,2832,2928,15.0,6,0.013172895,0.0006675568,0.022251893,18
7,x,1,0.16649549603462221,0.14328244030475618,7737,7801,45.0,7,0.008022244,0.00016497733,0.0054992447,19
8,x,1,0.16649549603462221,0.14328244030475618,9827,9989,75.0,8,0.0071033975,0.00032744504,0.010914835,20
9,x,1,0.16649549603462221,0.14328244030475618,17007,17775,105.0,9,0.005359619,0.00088439457,0.02947982,21
10,x,1,0.16649549603462221,0.14328244030475618,9762,9870,135.0,10,0.007136841,0.00022034267,0.007344756,22
11,x,1,0.16649549603462221,0.14328244030475618,23961,24115,165.0,11,0.004560704,0.00012830153,0.0042767175,23
0,x,2,0.18854448497295384,0.16649549603462221,23868,23935,-165.0,0,0.004573742,5.6138273e-05,0.0018712758,24
1,x,2,0.18854448497295384,0.16649549603462221,10553,10316,-135.0,1,0.0069214846,0.00045486877,-0.015162293,25
2,x,2,0.18854448497295384,0.16649549603462221,16623,15684,-105.0,2,0.0055593555,0.0011641486,-0.038804952,26
3,x,2,0.18854448497295384,0.16649549603462221,11347,10886,-75.0,3,0.0067040073,0.00083050504,-0.027683502,27
4,x,2,0.18854448497295384,0.16649549603462221,6996,6739,-45.0,4,0.008530022,0.0007494521,-0.024981737,28
5,x,2,0.18854448497295384,0.16649549603462221,2598,2623,-15.0,5,0.013839304,0.00019178989,0.0063929968,29
6,x,2,0.18854448497295384,0.16649549603462221,2574,2629,15.0,6,0.013862126,0.00042339746,0.014113249,30
7,x,2,0.18854448497295384,0.16649549603462221,6721,7177,45.0,7,0.008474357,0.0013141712,0.043805707,31
8,x,2,0.18854448497295384,0.16649549603462221,10391,11052,75.0,8,0.0068232156,0.0012346826,0.041156087,32
9,x,2,0.18854448497295384,0.16649549603462221,16014,16780,105.0,9,0.0055193957,0.00093556463,0.03118549,33
10,x,2,0.18854448497295384,0.16649549603462221,10407,10796,135.0,10,0.006865482,0.0007348382,0.024494607,34
11,x,2,0.18854448497295384,0.16649549603462221,23635,24346,165.0,11,0.004564365,0.00059352594,0.0197842,35
0,x,3,0.21073120534420015,0.18854448497295384,24320,23774,-165.0,0,0.0045593684,0.00045471694,-0.015157232,36
1,x,3,0.21073120534420015,0.18854448497295384,11355,10973,-135.0,1,0.0066905487,0.00068525615,-0.022841873,37
2,x,3,0.21073120534420015,0.18854448497295384,15606,14963,-105.0,2,0.0057172617,0.00084249856,-0.028083285,38
3,x,3,0.21073120534420015,0.18854448497295384,11805,11118,-75.0,3,0.0065995804,0.0012003965,-0.040013216,39
4,x,3,0.21073120534420015,0.18854448497295384,6672,6251,-45.0,4,0.008788346,0.0013048426,-0.043494757,40
5,x,3,0.21073120534420015,0.18854448497295384,2638,2493,-15.0,5,0.013950496,0.001131893,-0.03772977,41
6,x,3,0.21073120534420015,0.18854448497295384,2589,2593,15.0,6,0.013891562,3.091733e-05,0.0010305777,42
7,x,3,0.21073120534420015,0.18854448497295384,6468,6678,45.0,7,0.008719757,0.0006398307,0.021327691,43
8,x,3,0.21073120534420015,0.18854448497295384,11076,11589,75.0,8,0.0066393223,0.00090656936,0.03021898,44
9,x,3,0.21073120534420015,0.18854448497295384,15063,15287,105.0,9,0.005739837,0.00029561657,0.0098538855,45
10,x,3,0.21073120534420015,0.18854448497295384,11123,11326,135.0,10,0.0066737486,0.0003621917,0.012073057,46
11,x,3,0.21073120534420015,0.18854448497295384,23635,24156,165.0,11,0.0045738397,0.00043664756,0.014554919,47
0,x,4,0.23393914103507996,0.21073120534420015,23918,23430,-165.0,0,0.0045952387,0.00041281703,-0.013760568,48
1,x,4,0.23393914103507996,0.21073120534420015,11854,11598,-135.0,1,0.00652926,0.00043721948,-0.014573983,49
2,x,4,0.23393914103507996,0.21073120534420015,14857,14071,-105.0,2,0.005875636,0.0010882873,-0.036276244,50
3,x,4,0.23393914103507996,0.21073120534420015,12269,11537,-75.0,3,0.0064757564,0.0012315842,-0.041052807,51
4,x,4,0.23393914103507996,0.21073120534420015,6516,6285,-45.0,4,0.008835924,0.0007227823,-0.024092743,52
5,x,4,0.23393914103507996,0.21073120534420015,2593,2554,-15.0,5,0.013938008,0.0003034938,-0.010116461,53
6,x,4,0.23393914103507996,0.21073120534420015,2595,2600,15.0,6,0.013874165,3.8549955e-05,0.0012849985,54
7,x,4,0.23393914103507996,0.21073120534420015,6273,6451,45.0,7,0.008863646,0.0005603195,0.018677318,55
8,x,4,0.23393914103507996,0.21073120534420015,11272,12006,75.0,8,0.0065485025,0.0012629607,0.04209869,56
9,x,4,0.23393914103507996,0.21073120534420015,14207,14968,105.0,9,0.005851013,0.001044752,0.034825068,57
10,x,4,0.23393914103507996,0.21073120534420015,11875,12086,135.0,10,0.006459777,0.0003527093,0.011756977,58
11,x,4,0.23393914103507996,0.21073120534420015,23452,23680,165.0,11,0.004606096,0.00019375744,0.0064585814,59
0,x,5,0.2590043723583222,0.23393914103507996,23586,23222,-165.0,0,0.0046218573,0.0003114732,-0.010382441,60
1,x,5,0.2590043723583222,0.23393914103507996,12525,12011,-135.0,1,0.0063815797,0.0008390711,-0.027969038,61
2,x,5,0.2590043723583222,0.23393914103507996,14005,13498,-105.0,2,0.0060280715,0.0007383586,-0.024611954,62
3,x,5,0.2590043723583222,0.23393914103507996,12178,11540,-75.0,3,0.006489044,0.0010774126,-0.035913754,63
4,x,5,0.2590043723583222,0.23393914103507996,6578,6170,-45.0,4,0.008848754,0.0012819099,-0.04273033,64
5,x,5,0.2590043723583222,0.23393914103507996,2727,2711,-15.0,5,0.013560542,0.00011784746,-0.003928249,65
6,x,5,0.2590043723583222,0.23393914103507996,2629,2702,15.0,6,0.013693771,0.00054847094,0.018282365,66
7,x,5,0.2590043723583222,0.23393914103507996,6320,6484,45.0,7,0.008836161,0.0005130239,0.017100796,67
8,x,5,0.2590043723583222,0.23393914103507996,11430,12396,75.0,8,0.006469001,0.001623923,0.054130767,68
9,x,5,0.2590043723583222,0.23393914103507996,13751,14344,105.0,9,0.0059636612,0.0008454055,0.028180184,69
